Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-09,CKH,92.5,0.6,0.55,15,0.0,3.21,16
2018-05-09,CLP,82.5,0.69,0.74,12,0.0,1.38,13
2018-05-09,HKG,16.5,0.22,0.23,9,0.1,0.11,10
2018-05-09,WHL,25.0,0.0,0.73,21,0.44,0.39,22
2018-05-09,HKB,75.0,1.25,1.45,14,1.0,0.82,13
2018-05-09,HEH,57.5,1.1,1.72,13,1.38,0.91,13
2018-05-09,HSB,197.5,2.82,2.63,19,4.95,4.58,17
2018-05-09,HLD,50.0,0.0,0.63,14,0.0,0.85,15
2018-05-09,SHK,125.0,1.6,1.55,13,2.15,1.67,13
2018-05-09,NWD,11.5,0.0,0.12,19,0.0,0.32,17
2018-05-09,SWA,77.5,0.97,1.1,16,1.72,1.38,17
2018-05-09,BEA,34.0,0.0,0.56,18,0.0,0.68,19
2018-05-09,GLX,67.5,2.08,1.93,26,1.3,1.5,26
2018-05-09,MTR,45.0,0.25,0.46,13,1.1,1.07,14
2018-05-09,KLE,6.75,0.17,0.17,24,0.0,0.28,21
2018-05-09,WWC,7.0,0.26,0.22,32,0.24,0.22,32
2018-05-09,GAH,23.0,0.68,0.56,28,0.67,0.66,26
2018-05-09,CIT,12.0,0.0,0.15,18,0.3,0.3,19
2018-05-09,CPA,12.5,0.0,0.46,19,0.14,0.09,18
2018-05-09,JXC,11.0,0.0,0.36,27,0.0,0.25,29
2018-05-09,CPC,7.75,0.26,0.27,32,0.49,0.44,28
2018-05-09,HEX,255.0,6.4,6.6,22,5.0,4.12,20
2018-05-09,CRG,6.25,0.0,0.13,23,0.0,0.16,25
2018-05-09,DFM,8.5,0.0,0.22,27,0.0,0.23,27
2018-05-09,LIF,4.2,0.06,0.1,28,0.17,0.14,31
2018-05-09,COL,26.0,1.07,1.14,25,0.34,0.28,23
2018-05-09,TCH,390.0,13.0,13.45,30,7.51,8.88,28
2018-05-09,CTC,3.8,0.0,0.07,21,0.07,0.08,19
2018-05-09,CHU,11.0,0.15,0.15,26,0.48,0.47,27
2018-05-09,LNK,67.5,0.85,0.84,16,0.0,1.32,16
2018-05-09,PEC,5.75,0.17,0.29,30,0.13,0.08,28
2018-05-09,CNC,13.0,0.6,0.64,24,0.17,0.14,26
2018-05-09,HNP,5.25,0.0,0.09,24,0.18,0.16,23
2018-05-09,ACC,48.0,2.02,2.36,40,1.55,1.51,41
2018-05-09,XCC,8.0,0.174,0.196,18,0.13,0.11,19
2018-05-09,CHT,75.0,0.38,0.43,16,3.45,3.18,15
2018-05-09,LEN,3.7,0.15,0.13,34,0.0,0.12,35
2018-05-09,CTB,5.75,0.16,0.13,30,0.0,0.4,25
2018-05-09,HGN,70.0,0.98,0.97,25,3.35,3.21,26
2018-05-09,CSE,20.0,0.53,0.46,29,0.87,0.68,29
2018-05-09,CRL,29.0,0.0,1.01,28,0.77,0.64,29
2018-05-09,CKP,67.5,0.7,0.54,16,0.0,1.95,14
2018-05-09,YZC,10.5,0.43,0.4,47,0.83,0.85,42
2018-05-09,CRC,9.0,0.0,0.22,18,0.14,0.13,20
2018-05-09,BYD,52.5,2.09,1.82,39,2.32,2.14,38
2018-05-09,XAB,4.4,0.046,0.036,19,0.0,0.25,12
2018-05-09,AIA,70.0,1.6,1.3,24,2.0,2.14,23
2018-05-09,NCL,38.0,1.3,1.43,35,1.18,1.18,35
2018-05-09,PIN,3.7,0.12,0.11,33,0.11,0.11,28
2018-05-09,CDA,2.8,0.0,0.05,20,0.0,0.05,17
2018-05-09,XIC,6.75,0.136,0.137,19,0.134,0.112,19
2018-05-09,CCC,8.75,0.16,0.18,26,0.26,0.27,27
2018-05-09,CGN,2.1,0.0,0.06,20,0.0,0.03,21
2018-05-09,CCE,3.5,0.0,0.06,25,0.0,0.12,26
2018-05-09,SUN,35.0,1.8,1.65,44,1.35,1.34,44
2018-05-09,CCS,4.0,0.0,0.1,28,0.0,0.11,26
2018-05-09,SAN,46.0,1.2,1.1,25,1.22,1.25,27
2018-05-09,COG,16.0,0.57,0.53,34,0.0,0.63,36
2018-05-09,AAC,117.5,5.18,5.19,45,0.0,5.08,45
2018-05-09,GAC,14.0,0.0,0.41,42,0.0,0.74,42
2018-05-09,MGM,23.0,0.0,0.83,29,0.68,0.56,31
2018-05-09,PAI,77.5,1.6,1.4,22,2.05,1.98,23
2018-05-09,MEN,27.0,1.0,1.27,39,1.06,0.74,36
2018-05-09,PIC,14.5,0.38,0.43,33,0.0,0.48,31
2018-05-09,GWM,8.0,0.08,0.12,26,0.5,0.37,28
2018-05-09,SNO,140.0,6.35,7.19,45,0.0,5.49,47
2018-05-09,BOC,41.0,0.41,0.57,17,0.0,0.84,18
2018-05-09,ALC,4.4,0.0,0.16,38,0.0,0.17,39
2018-05-09,CPI,37.0,0.96,0.9,29,1.25,1.17,28
2018-05-09,CLI,22.0,0.74,0.86,24,0.3,0.31,25
2018-05-09,RFP,18.5,0.39,0.53,23,0.0,0.33,24
2018-05-09,TRF,31.0,0.0,0.36,15,0.64,0.61,16
2018-05-09,CSA,15.0,0.33,0.33,19,0.28,0.25,20
2018-05-09,A50,15.0,0.16,0.19,20,0.47,0.44,20
2018-05-09,HCF,122.5,0.0,2.46,18,0.0,1.98,18
2018-05-09,STC,80.0,0.88,1.03,17,0.0,1.56,16
2018-05-09,ZJM,3.5,0.0,0.12,33,0.0,0.12,37
2018-05-09,AMC,49.0,0.6,0.65,18,1.36,1.17,19
2018-05-09,NBM,8.75,0.48,0.42,45,0.32,0.35,45
2018-05-09,BCM,6.25,0.13,0.13,18,0.11,0.11,20
2018-05-09,EVG,25.0,0.0,0.92,38,0.0,0.89,37
2018-05-09,PLE,0.95,0.05,0.05,60,0.0,0.05,49
2018-05-09,KSO,25.0,0.84,0.87,37,0.95,0.98,37
2018-05-09,CMB,34.0,0.84,0.88,29,0.98,1.0,27
2018-05-09,XBC,4.2,0.052,0.056,18,0.089,0.089,17
2018-05-09,CTS,19.0,0.46,0.55,28,0.48,0.46,27
2018-05-09,HAI,10.5,0.27,0.28,26,0.26,0.25,26
