Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-07-10,1,CKH,85.3,0.4,0.47,691,497,-16.75,383,447,-6.49,85.00,19.0,18,17,1.59,1.66,+0.08,5.06,1.79,1.56,1.53,1.21,-0.32,-20.92,1.49,1.46,0.52,-0.48,0.08,0.08,0.0,0.26,1.27,1.71,2.14,4.8,8.84,8.23,4.18,1.73,1.31,0.9,0.18,0.0
2018-07-10,2,CLP,87.5,-0.5,-0.57,691,497,-16.75,383,447,-6.49,87.50,21.0,13,13,1.23,1.17,-0.34,-22.52,1.83,1.58,0.78,1.06,+0.13,13.98,1.82,1.78,0.48,-0.52,0.08,0.08,0.0,0.02,0.71,1.16,1.6,4.43,8.76,8.75,4.39,1.58,1.15,0.72,0.04,0.0
2018-07-10,3,HKG,15.3,0.0,0.0,691,497,-16.75,383,447,-6.49,15.50,41.0,13,12,0.15,0.11,-0.01,-8.33,0.53,0.47,0.28,0.29,-0.03,-9.38,0.73,0.71,0.31,-0.7,0.01,0.01,0.0,0.0,0.06,0.1,0.18,0.6,1.33,1.73,0.96,0.4,0.29,0.21,0.03,0.0
2018-07-10,4,WHL,26.1,0.15,0.58,691,497,-16.75,383,447,-6.49,26.00,23.0,22,20,0.61,0.60,+0.07,13.21,0.66,0.58,0.45,0.45,-0.15,-25.0,0.56,0.54,0.52,-0.48,0.02,0.02,0.0,0.13,0.5,0.63,0.77,1.53,2.71,2.51,1.31,0.6,0.48,0.35,0.09,0.0
2018-07-10,5,HKB,73.9,0.55,0.75,691,497,-16.75,383,447,-6.49,75.00,14.000000000000002,14,13,0.63,0.56,0.00,0.0,0.53,0.49,1.40,1.54,-0.56,-26.67,1.63,1.75,0.31,-0.71,0.06,0.06,0.0,0.0,0.3,0.51,0.88,2.82,6.3,8.49,4.8,2.09,1.53,1.16,0.18,0.0
2018-07-10,6,HEH,57.8,0.15,0.26,691,497,-16.75,383,447,-6.49,57.50,16.0,14,14,1.05,0.99,+0.04,4.21,1.08,0.94,0.61,0.60,-0.10,-14.29,0.77,0.77,0.54,-0.46,0.05,0.05,0.0,0.08,0.68,0.97,1.26,3.22,6.08,5.48,2.66,0.95,0.67,0.38,0.02,0.0
2018-07-10,11,HSB,199.2,2.0,1.01,691,497,-16.75,383,447,-6.49,200.00,12.0,17,19,3.15,3.03,+0.43,16.54,2.05,1.68,4.04,3.88,-1.59,-29.07,2.84,2.93,0.44,-0.55,0.18,0.18,0.0,0.33,2.03,3.05,4.06,9.79,19.14,20.72,11.28,5.21,4.24,3.26,0.82,0.0
2018-07-10,12,HLD,42.05,0.2,0.48,691,497,-16.75,383,447,-6.49,42.00,16.0,18,19,0.82,0.77,+0.01,1.32,0.7,0.6,0.70,0.71,-0.12,-14.46,0.65,0.64,0.5,-0.5,0.04,0.04,0.0,0.12,0.58,0.79,1.01,2.28,4.26,4.16,2.19,0.99,0.78,0.58,0.15,0.0
2018-07-10,16,SHK,120.0,-0.5,-0.41,691,497,-16.75,383,447,-6.49,120.00,13.0,15,14,2.14,1.82,-0.49,-21.21,1.58,1.32,1.52,1.61,+0.02,1.26,1.57,1.59,0.48,-0.52,0.11,0.11,0.0,0.14,1.22,1.83,2.44,6.19,12.01,12.0,6.07,2.29,1.7,1.11,0.12,0.0
2018-07-10,17,NWD,11.12,-0.02,-0.18,691,497,-16.75,383,447,-6.49,11.00,17.0,20,20,0.00,0.28,-0.05,-15.15,0.25,0.23,0.14,0.15,-0.02,-11.76,0.13,0.13,0.58,-0.42,0.01,0.01,0.0,0.05,0.23,0.28,0.34,0.71,1.23,0.99,0.49,0.22,0.16,0.11,0.03,0.0
