Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-06-06,1,CKH,90.35,0.6,0.67,396,431,11.08,502,443,-16.42,90.00,17.0,13,14,1.33,1.44,+0.17,13.39,1.81,1.56,1.16,1.10,-0.38,-25.68,1.45,1.43,0.52,-0.48,0.09,0.09,0.0,0.09,0.97,1.43,1.88,4.91,9.39,8.69,4.3,1.61,1.16,0.72,0.08,0.0
2018-06-06,2,CLP,82.2,0.15,0.18,396,431,11.08,502,443,-16.42,82.50,15.0,12,12,1.05,0.87,-0.01,-1.14,1.17,0.98,1.01,1.17,-0.06,-4.88,1.47,1.48,0.42,-0.57,0.08,0.08,0.0,0.0,0.49,0.9,1.32,3.88,7.93,8.52,4.41,1.6,1.2,0.79,0.06,0.0
2018-06-06,3,HKG,17.34,0.06,0.35,396,431,11.08,502,443,-16.42,17.50,11.0,14,15,0.00,0.10,+0.01,11.11,0.12,0.1,0.51,0.50,-0.02,-3.85,0.28,0.3,0.37,-0.62,0.02,0.02,0.0,0.0,0.09,0.18,0.27,0.75,1.58,1.89,1.03,0.44,0.36,0.27,0.05,0.0
2018-06-06,4,WHL,25.95,0.0,0.0,396,431,11.08,502,443,-16.42,26.00,16.0,19,20,0.00,0.48,-0.03,-5.88,0.42,0.35,0.00,0.54,-0.03,-5.26,0.47,0.47,0.47,-0.52,0.03,0.03,0.0,0.09,0.37,0.5,0.63,1.36,2.55,2.64,1.45,0.7,0.58,0.45,0.13,0.0
2018-06-06,5,HKB,76.5,0.0,0.0,396,431,11.08,502,443,-16.42,77.50,13.0,12,13,0.55,0.54,-0.08,-12.9,0.56,0.49,1.61,1.53,+0.02,1.32,1.56,1.68,0.3,-0.68,0.07,0.07,0.0,0.0,0.27,0.48,0.87,2.98,6.66,8.65,4.83,2.07,1.56,1.18,0.19,0.0
2018-06-06,6,HEH,55.25,0.55,1.01,396,431,11.08,502,443,-16.42,55.00,20.0,11,11,0.74,0.80,+0.22,37.93,1.32,1.16,0.63,0.46,-0.33,-41.77,1.07,1.04,0.53,-0.46,0.05,0.05,0.0,0.0,0.49,0.77,1.05,3.02,5.78,5.27,2.51,0.79,0.52,0.25,0.0,0.0
2018-06-06,11,HSB,197.7,1.0,0.51,396,431,11.08,502,443,-16.42,197.50,16.0,13,14,3.00,2.76,+0.46,20.0,3.52,2.99,2.68,2.56,-0.54,-17.42,3.3,3.28,0.49,-0.51,0.19,0.19,0.0,0.12,1.84,2.84,3.84,10.24,19.99,19.57,9.9,3.8,2.83,1.86,0.25,0.0
2018-06-06,12,HLD,46.55,-0.4,-0.85,396,431,11.08,502,443,-16.42,47.00,43.0,18,20,0.00,0.68,-0.34,-33.33,1.94,1.72,1.13,1.14,+0.17,17.53,2.38,2.28,0.4,-0.59,0.04,0.04,0.0,0.09,0.43,0.67,0.91,2.1,4.21,5.11,2.91,1.44,1.22,0.99,0.27,0.0
2018-06-06,16,SHK,127.8,1.1,0.87,396,431,11.08,502,443,-16.42,127.50,15.0,15,14,1.89,2.12,+0.55,35.03,2.21,1.88,1.89,1.61,-0.55,-25.46,1.9,1.9,0.5,-0.49,0.12,0.12,0.0,0.23,1.54,2.19,2.84,6.91,13.09,12.48,6.25,2.37,1.75,1.12,0.14,0.0
2018-06-06,17,NWD,12.28,0.0,0.0,396,431,11.08,502,443,-16.42,12.50,19.0,25,24,0.17,0.21,0.00,0.0,0.14,0.12,0.40,0.41,-0.02,-4.65,0.36,0.37,0.38,-0.62,0.01,0.01,0.0,0.06,0.16,0.22,0.28,0.54,1.06,1.45,0.88,0.49,0.43,0.37,0.13,0.04
