Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-06-19,1,CKH,86.35,-2.15,-2.43,539,344,-63.64,174,371,294.68,87.50,17.0,20,21,0.90,0.64,-0.86,-57.33,0.45,0.45,1.08,1.83,+1.31,251.92,1.6,1.69,0.33,-0.66,0.05,0.05,0.0,0.0,0.34,0.61,1.05,3.38,7.49,9.78,5.47,2.38,1.81,1.39,0.24,0.0
2018-06-19,2,CLP,80.05,-1.45,-1.78,539,344,-63.64,174,371,294.68,80.00,16.0,14,13,1.85,0.78,-0.96,-55.17,0.88,0.77,0.20,0.66,+0.46,230.0,0.82,0.8,0.5,-0.5,0.05,0.05,0.0,0.0,0.38,0.79,1.19,4.06,8.06,7.95,3.95,1.08,0.68,0.29,0.0,0.0
2018-06-19,3,HKG,14.64,-0.26,-1.74,539,344,-63.64,174,371,294.68,14.50,39.0,17,15,0.27,0.24,-0.18,-42.86,0.46,0.42,0.04,0.08,+0.06,300.0,0.32,0.3,0.63,-0.35,0.01,0.01,0.0,0.01,0.16,0.24,0.34,0.87,1.6,1.32,0.59,0.15,0.08,0.04,0.0,0.0
2018-06-19,4,WHL,25.7,-0.85,-3.2,539,344,-63.64,174,371,294.68,26.00,23.0,22,21,0.29,0.24,-0.47,-66.2,0.26,0.24,0.00,0.51,+0.35,218.75,0.56,0.56,0.36,-0.64,0.02,0.02,0.0,0.0,0.12,0.24,0.37,1.06,2.27,2.87,1.59,0.67,0.52,0.39,0.07,0.0
2018-06-19,5,HKB,74.6,-1.75,-2.29,539,344,-63.64,174,371,294.68,75.00,13.0,15,14,0.88,0.55,-1.13,-67.26,0.48,0.41,0.58,0.90,+0.57,172.73,0.87,0.89,0.4,-0.61,0.05,0.04,0.0,0.0,0.24,0.56,0.94,3.33,7.06,7.86,4.13,1.36,0.91,0.54,0.0,0.0
2018-06-19,6,HEH,54.7,-0.7,-1.26,539,344,-63.64,174,371,294.68,55.00,12.0,14,15,0.46,0.37,-0.29,-43.94,0.29,0.25,0.30,0.69,+0.43,165.38,0.59,0.61,0.39,-0.6,0.03,0.03,0.0,0.0,0.15,0.37,0.65,2.44,5.17,5.77,3.03,1.02,0.71,0.44,0.0,0.0
2018-06-19,11,HSB,195.0,-3.3,-1.66,539,344,-63.64,174,371,294.68,195.00,17.0,18,19,2.10,2.25,-1.76,-43.89,2.23,1.95,1.91,2.32,+1.56,205.26,2.22,2.15,0.49,-0.51,0.12,0.12,0.0,0.0,1.4,2.39,3.38,9.76,19.51,19.5,9.75,3.48,2.52,1.55,0.07,0.0
2018-06-19,12,HLD,43.1,-1.1,-2.49,539,344,-63.64,174,371,294.68,43.00,42.0,21,22,0.51,0.63,-0.69,-52.27,1.28,1.16,0.41,0.55,+0.42,323.08,1.17,1.1,0.52,-0.48,0.03,0.03,0.0,0.04,0.45,0.67,0.88,2.29,4.41,4.21,2.11,0.81,0.59,0.38,0.05,0.0
2018-06-19,16,SHK,121.5,-1.8,-1.46,539,344,-63.64,174,371,294.68,122.50,15.0,18,18,1.30,0.95,-0.79,-45.4,0.74,0.67,1.11,1.94,+1.06,120.45,1.74,1.79,0.38,-0.62,0.07,0.07,0.0,0.0,0.47,0.99,1.61,5.21,11.15,13.15,7.08,2.68,1.99,1.39,0.13,0.0
2018-06-19,17,NWD,11.38,-0.32,-2.74,539,344,-63.64,174,371,294.68,11.50,20.0,28,27,0.15,0.15,-0.16,-51.61,0.09,0.09,0.23,0.26,+0.17,188.89,0.21,0.22,0.4,-0.6,0.01,0.01,0.0,0.02,0.1,0.16,0.22,0.5,1.02,1.26,0.71,0.33,0.27,0.21,0.05,0.0
