Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-16,CKH,90.0,0.8,1.03,16,0.97,1.19,15
2018-05-16,CLP,82.5,0.26,0.23,11,0.0,1.69,10
2018-05-16,HKG,17.0,0.1,0.12,11,0.16,0.18,10
2018-05-16,WHL,26.0,0.0,0.46,22,0.0,0.42,20
2018-05-16,HKB,77.5,0.8,0.77,13,0.9,0.96,14
2018-05-16,HEH,55.0,1.03,0.78,13,0.3,0.37,12
2018-05-16,HSB,200.0,1.29,1.38,17,4.56,4.43,16
2018-05-16,HLD,52.5,0.26,0.21,17,1.51,1.59,15
2018-05-16,SHK,130.0,0.68,0.99,17,3.15,2.63,15
2018-05-16,NWD,12.0,0.23,0.25,27,0.3,0.25,25
2018-05-16,SWA,80.0,0.67,0.8,17,1.69,1.49,18
2018-05-16,BEA,34.0,0.29,0.35,21,0.74,0.82,20
2018-05-16,GLX,67.5,1.62,1.22,26,1.03,1.47,24
2018-05-16,MTR,46.0,0.16,0.32,12,0.89,0.86,12
2018-05-16,KLE,7.0,0.09,0.12,26,0.39,0.32,21
2018-05-16,WWC,7.25,0.19,0.22,29,0.14,0.14,32
2018-05-16,GAH,23.0,0.75,0.69,32,0.67,0.45,30
2018-05-16,CIT,12.0,0.12,0.18,17,0.0,0.16,18
2018-05-16,CPA,13.5,0.0,0.09,19,0.0,0.38,19
2018-05-16,JXC,11.5,0.21,0.24,27,0.29,0.25,26
2018-05-16,CPC,8.0,0.13,0.16,27,0.49,0.47,25
2018-05-16,HEX,260.0,5.08,4.43,21,4.73,3.96,20
2018-05-16,CRG,6.25,0.0,0.12,22,0.1,0.1,22
2018-05-16,DFM,8.75,0.35,0.3,26,0.0,0.1,26
2018-05-16,LIF,4.4,0.05,0.05,35,0.16,0.23,35
2018-05-16,COL,27.0,0.77,0.78,22,0.31,0.3,24
2018-05-16,TCH,400.0,8.3,8.41,33,10.64,12.3,31
2018-05-16,CTC,3.8,0.0,0.06,24,0.0,0.08,21
2018-05-16,CHU,11.0,0.22,0.32,26,0.22,0.17,28
2018-05-16,LNK,67.5,0.82,1.06,17,0.87,0.73,16
2018-05-16,PEC,6.25,0.07,0.08,26,0.22,0.2,28
2018-05-16,CNC,14.0,0.25,0.39,22,0.32,0.16,24
2018-05-16,HNP,5.5,0.15,0.14,27,0.08,0.1,27
2018-05-16,ACC,49.0,1.9,1.63,35,1.33,1.19,37
2018-05-16,XCC,8.25,0.112,0.171,22,0.162,0.116,21
2018-05-16,CHT,75.0,0.2,0.22,13,2.7,2.65,13
2018-05-16,LEN,3.9,0.0,0.08,32,0.0,0.13,36
2018-05-16,CTB,5.75,0.13,0.16,26,0.27,0.27,25
2018-05-16,HGN,70.0,2.5,2.63,23,1.92,1.0,26
