Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-03,CKH,92.5,0.85,0.9,16,0.0,3.14,15
2018-05-03,CLP,82.5,0.55,0.49,11,0.0,1.96,12
2018-05-03,HKG,16.5,0.26,0.23,11,0.17,0.18,10
2018-05-03,WHL,26.0,0.48,0.45,23,0.0,0.97,25
2018-05-03,HKB,77.5,1.31,1.45,18,2.0,1.73,17
2018-05-03,HEH,57.5,0.75,0.79,11,1.76,1.71,12
2018-05-03,HSB,200.0,4.3,4.54,21,5.4,4.5,19
2018-05-03,HLD,50.0,0.64,0.7,17,1.34,1.16,16
2018-05-03,SHK,125.0,1.54,1.58,14,2.5,2.36,13
2018-05-03,NWD,11.5,0.2,0.17,21,0.35,0.38,21
2018-05-03,SWA,77.5,0.98,1.17,17,2.13,1.9,18
2018-05-03,BEA,35.0,0.0,0.31,19,1.5,1.4,18
2018-05-03,GLX,70.0,2.31,2.11,30,2.5,2.37,28
2018-05-03,MTR,44.0,0.29,0.57,12,1.35,0.92,11
2018-05-03,KLE,6.75,0.0,0.2,24,0.0,0.29,23
2018-05-03,WWC,7.0,0.2,0.19,35,0.38,0.36,34
2018-05-03,GAH,22.0,0.47,0.5,30,0.97,0.94,28
2018-05-03,CIT,12.0,0.12,0.12,21,0.0,0.5,20
2018-05-03,CPA,12.5,0.0,0.44,21,0.0,0.18,20
2018-05-03,JXC,11.5,0.21,0.23,30,0.0,0.56,29
2018-05-03,CPC,7.75,0.14,0.12,21,0.0,0.57,16
2018-05-03,HEX,260.0,5.8,6.15,26,9.0,8.73,26
2018-05-03,CRG,6.5,0.08,0.1,27,0.0,0.33,29
2018-05-03,DFM,8.75,0.14,0.19,28,0.0,0.37,29
2018-05-03,LIF,4.1,0.09,0.11,27,0.0,0.15,30
2018-05-03,COL,26.0,1.09,1.07,27,0.47,0.52,26
2018-05-03,TCH,390.0,12.55,8.42,26,9.81,13.31,24
2018-05-03,CTC,3.8,0.06,0.06,21,0.12,0.12,20
2018-05-03,CHU,11.0,0.22,0.25,26,0.4,0.42,28
2018-05-03,LNK,67.5,1.3,1.31,18,1.25,1.35,18
2018-05-03,PEC,5.75,0.1,0.1,26,0.25,0.25,27
2018-05-03,CNC,13.5,0.18,0.17,25,0.0,0.63,22
2018-05-03,HNP,5.25,0.12,0.15,27,0.2,0.18,28
2018-05-03,ACC,48.0,1.75,1.88,42,0.0,2.63,43
2018-05-03,XCC,8.25,0.122,0.126,22,0.3,0.294,22
2018-05-03,CHT,75.0,0.74,0.59,16,3.0,3.25,14
2018-05-03,LEN,3.8,0.1,0.09,32,0.2,0.19,33
2018-05-03,CTB,5.75,0.0,0.13,32,0.0,0.49,29
2018-05-03,HGN,67.5,2.7,1.86,30,2.19,2.9,28
2018-05-03,CSE,19.0,0.65,0.62,29,0.68,0.57,28
2018-05-03,CRL,30.0,0.75,0.5,32,1.8,1.77,30
2018-05-03,CKP,67.5,0.7,0.64,16,2.05,2.22,15
2018-05-03,YZC,10.0,0.51,0.65,53,0.94,0.76,49
2018-05-03,CRC,9.25,0.0,0.2,19,0.18,0.19,19
2018-05-03,BYD,55.0,1.29,1.09,36,3.55,3.64,36
2018-05-03,XAB,4.4,0.0,0.062,22,0.0,0.266,20
2018-05-03,AIA,70.0,1.33,1.64,27,3.28,2.7,26
2018-05-03,NCL,36.0,1.45,1.38,35,1.23,1.39,35
2018-05-03,PIN,3.6,0.0,0.13,34,0.0,0.13,32
2018-05-03,CDA,2.8,0.0,0.05,17,0.0,0.07,21
2018-05-03,XIC,7.0,0.1,0.084,22,0.298,0.288,22
2018-05-03,CCC,9.0,0.0,0.23,30,0.37,0.35,28
2018-05-03,CGN,2.1,0.0,0.07,25,0.04,0.03,17
2018-05-03,CCE,3.5,0.09,0.09,33,0.0,0.16,31
2018-05-03,SUN,35.0,1.7,1.35,49,0.0,2.38,47
2018-05-03,CCS,3.9,0.0,0.15,35,0.18,0.14,33
2018-05-03,SAN,47.0,1.21,1.18,28,1.58,1.77,29
2018-05-03,MSB,7.25,0.18,0.18,21,0.14,0.15,20
2018-05-03,COG,16.5,0.32,0.36,40,0.0,1.25,39
2018-05-03,AAC,112.5,6.3,6.27,46,6.25,4.89,44
2018-05-03,GAC,14.0,0.32,0.41,42,0.0,0.95,43
2018-05-03,MGM,23.0,0.71,0.8,31,0.0,0.83,33
2018-05-03,PAI,77.5,1.08,1.04,21,3.0,2.78,20
2018-05-03,MEN,26.0,1.18,1.17,42,1.42,1.18,40
2018-05-03,PIC,14.0,0.37,0.39,32,0.7,0.59,31
2018-05-03,GWM,8.25,0.13,0.12,28,0.0,0.51,30
2018-05-03,SNO,137.5,0.0,5.69,52,10.2,10.12,52
2018-05-03,BOC,41.0,0.9,0.97,20,0.84,0.78,18
2018-05-03,ALC,4.4,0.18,0.18,46,0.0,0.25,43
2018-05-03,CPI,34.0,0.83,1.13,27,0.91,0.94,28
2018-05-03,CLI,22.0,0.5,0.49,20,0.5,0.46,19
2018-05-03,RFP,19.0,0.0,0.43,29,0.0,0.8,28
2018-05-03,TRF,31.0,0.36,0.37,17,0.89,0.88,17
2018-05-03,CSA,14.5,0.41,0.52,22,0.34,0.22,21
2018-05-03,A50,14.5,0.24,0.35,23,0.39,0.38,23
2018-05-03,HCF,122.5,1.86,2.14,20,0.0,3.34,20
2018-05-03,STC,82.5,1.14,0.97,18,2.44,2.47,18
2018-05-03,ZJM,3.5,0.0,0.12,31,0.12,0.13,34
2018-05-03,AMC,47.0,1.17,1.39,19,1.08,0.76,20
2018-05-03,NBM,9.0,0.5,0.41,50,0.52,0.57,49
2018-05-03,BCM,6.25,0.14,0.14,23,0.16,0.17,22
