Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-10,27,GLX,59.4,-1.0,-1.66,28366.61914,28400.0,472,347,-31.01,394,524,41.62,60.00,35.0,29,30,1.74,1.40,-0.49,-25.93,1.82,1.61,1.80,2.01,+0.47,30.52,2.42,2.34,0.44,-0.55,0.05,0.05,0.02,0.41,1.15,1.46,1.76,2.99,5.6,6.58,4.01,2.4,2.11,1.82,0.67,0.28
2018-08-10,66,MTR,40.05,-0.9,-2.2,28366.61914,28400.0,472,347,-31.01,394,524,41.62,40.00,18.0,15,16,0.72,0.56,-0.77,-57.89,0.77,0.67,0.61,0.71,+0.26,57.78,0.72,0.71,0.49,-0.5,0.04,0.04,0.0,0.05,0.43,0.64,0.84,2.11,4.06,3.95,2.02,0.82,0.62,0.43,0.08,0.0
2018-08-10,135,KLE,7.67,0.13,1.72,28366.61914,28400.0,472,347,-31.01,394,524,41.62,7.75,20.0,31,32,0.15,0.19,+0.06,46.15,0.12,0.1,0.20,0.27,-0.08,-22.86,0.2,0.2,0.44,-0.55,0.01,0.01,0.01,0.06,0.16,0.2,0.24,0.4,0.73,0.86,0.53,0.33,0.29,0.25,0.1,0.05
2018-08-10,151,WWC,6.22,-0.11,-1.74,28366.61914,28400.0,472,347,-31.01,394,524,41.62,6.25,30.0,38,37,0.00,0.21,-0.07,-25.0,0.17,0.15,0.23,0.23,+0.04,21.05,0.2,0.19,0.48,-0.51,0.01,0.01,0.03,0.07,0.19,0.23,0.26,0.39,0.64,0.68,0.41,0.28,0.25,0.22,0.1,0.05
2018-08-10,175,GAH,16.94,-0.24,-1.4,28366.61914,28400.0,472,347,-31.01,394,524,41.62,17.00,37.0,38,40,0.87,0.59,-0.18,-23.38,0.61,0.54,0.50,0.66,+0.06,10.0,0.67,0.64,0.49,-0.5,0.02,0.02,0.09,0.21,0.54,0.62,0.71,1.06,1.77,1.86,1.13,0.8,0.72,0.64,0.31,0.16
2018-08-10,267,CIT,11.04,-0.06,-0.54,28366.61914,28400.0,472,347,-31.01,394,524,41.62,11.00,19.0,21,21,0.00,0.25,-0.05,-16.67,0.23,0.2,0.17,0.20,+0.03,17.65,0.19,0.19,0.52,-0.48,0.01,0.01,0.0,0.05,0.2,0.26,0.31,0.64,1.14,1.06,0.56,0.27,0.21,0.16,0.05,0.0
2018-08-10,293,CPA,12.34,-0.22,-1.75,28366.61914,28400.0,472,347,-31.01,394,524,41.62,12.50,27.0,20,21,0.00,0.17,-0.11,-39.29,0.26,0.23,0.00,0.33,+0.12,57.14,0.42,0.42,0.38,-0.61,0.01,0.01,0.0,0.03,0.11,0.17,0.24,0.53,1.08,1.39,0.81,0.4,0.34,0.28,0.08,0.0
2018-08-10,358,JXC,9.67,-0.05,-0.51,28366.61914,28400.0,472,347,-31.01,394,524,41.62,9.75,22.0,28,30,0.23,0.22,-0.04,-15.38,0.17,0.15,0.00,0.31,+0.03,10.71,0.25,0.25,0.45,-0.54,0.01,0.01,0.0,0.06,0.19,0.24,0.29,0.49,0.92,1.06,0.64,0.38,0.33,0.29,0.1,0.04
2018-08-10,386,CPC,7.39,-0.17,-2.25,28366.61914,28400.0,472,347,-31.01,394,524,41.62,7.50,20.0,25,23,0.19,0.13,-0.09,-40.91,0.09,0.08,0.20,0.22,+0.05,29.41,0.2,0.21,0.4,-0.61,0.01,0.01,0.0,0.03,0.1,0.13,0.17,0.32,0.65,0.85,0.5,0.26,0.23,0.19,0.06,0.01
2018-08-10,388,HEX,230.2,-2.0,-0.86,28366.61914,28400.0,472,347,-31.01,394,524,41.62,230.00,15.0,15,16,3.75,2.79,-1.41,-33.57,3.69,3.14,4.74,5.45,+1.46,36.59,3.47,3.45,0.49,-0.51,0.21,0.21,0.0,0.29,2.44,3.61,4.78,12.06,23.24,22.82,11.71,4.75,3.62,2.49,0.45,0.0
2018-08-10,390,CRG,6.81,0.01,0.15,28366.61914,28400.0,472,347,-31.01,394,524,41.62,6.75,48.0,29,30,0.20,0.22,-0.02,-8.33,0.36,0.33,0.00,0.16,-0.01,-5.88,0.3,0.28,0.55,-0.45,0.01,0.01,0.02,0.06,0.19,0.23,0.26,0.45,0.75,0.64,0.35,0.21,0.18,0.14,0.06,0.02
2018-08-10,489,DFM,7.66,-0.17,-2.17,28366.61914,28400.0,472,347,-31.01,394,524,41.62,7.75,22.0,31,31,0.00,0.19,-0.09,-32.14,0.13,0.11,0.00,0.27,+0.06,28.57,0.22,0.22,0.44,-0.56,0.01,0.01,0.01,0.06,0.16,0.2,0.24,0.4,0.72,0.86,0.53,0.32,0.29,0.25,0.1,0.04
2018-08-10,494,LIF,2.86,0.09,3.25,28366.61914,28400.0,472,347,-31.01,394,524,41.62,2.90,37.0,32,37,0.07,0.07,+0.02,40.0,0.09,0.08,0.00,0.12,-0.05,-29.41,0.13,0.12,0.43,-0.56,0.0,0.0,0.0,0.02,0.06,0.07,0.09,0.15,0.26,0.34,0.21,0.14,0.13,0.11,0.06,0.03
2018-08-10,688,COL,23.8,0.6,2.59,28366.61914,28400.0,472,347,-31.01,394,524,41.62,24.00,31.0,31,32,0.60,0.61,+0.23,60.53,0.65,0.57,0.75,0.83,-0.35,-29.66,0.84,0.82,0.46,-0.54,0.02,0.02,0.03,0.19,0.53,0.65,0.77,1.27,2.3,2.62,1.59,0.99,0.87,0.76,0.3,0.13
2018-08-10,700,TCH,370.0,-2.6,-0.7,28366.61914,28400.0,472,347,-31.01,394,524,41.62,370.00,24.0,29,31,12.00,10.41,-1.59,-13.25,8.96,7.82,8.61,10.68,+1.18,12.42,8.93,8.65,0.5,-0.5,0.34,0.34,0.54,2.99,8.98,10.89,12.79,21.78,38.11,37.88,21.84,13.4,11.61,9.82,3.64,1.47
2018-08-10,728,CTC,3.59,0.0,0.0,28366.61914,28400.0,472,347,-31.01,394,524,41.62,3.60,18.0,24,22,0.08,0.08,0.00,0.0,0.06,0.05,0.00,0.08,0.00,0.0,0.07,0.07,0.47,-0.53,0.0,0.0,0.0,0.02,0.06,0.08,0.1,0.19,0.35,0.37,0.2,0.1,0.09,0.07,0.02,0.0
2018-08-10,753,AIR,7.03,-0.19,-2.63,28366.61914,28400.0,472,347,-31.01,394,524,41.62,7.00,45.0,49,51,0.00,0.34,-0.14,-29.17,0.33,0.3,0.00,0.32,+0.08,33.33,0.3,0.28,0.53,-0.47,0.01,0.01,0.08,0.18,0.33,0.36,0.4,0.55,0.82,0.76,0.51,0.38,0.35,0.31,0.18,0.1
2018-08-10,762,CHU,9.58,-0.03,-0.31,28366.61914,28400.0,472,347,-31.01,394,524,41.62,9.50,16.0,26,27,0.00,0.28,-0.03,-9.68,0.19,0.17,0.18,0.20,+0.02,11.11,0.11,0.11,0.55,-0.45,0.01,0.01,0.01,0.07,0.24,0.29,0.34,0.62,1.04,0.89,0.48,0.27,0.22,0.17,0.06,0.01
2018-08-10,788,XTW,1.3,0.02,1.56,28366.61914,28400.0,472,347,-31.01,394,524,41.62,1.30,0.0,34,36,0.045,0.042,+0.008,23.53,0.0,0.0,0.050,0.044,-0.006,-12.0,0.0,0.0,0.5,-0.49,0.0,0.0,0.01,0.01,0.04,0.04,0.05,0.08,0.14,0.14,0.08,0.05,0.05,0.04,0.02,0.01
2018-08-10,823,LNK,76.7,-0.5,-0.65,28366.61914,28400.0,472,347,-31.01,394,524,41.62,77.50,20.0,17,18,1.10,0.91,-0.35,-27.78,1.15,0.99,1.50,1.72,+0.27,18.62,1.95,1.97,0.38,-0.61,0.07,0.07,0.0,0.07,0.54,0.93,1.32,3.34,6.88,8.47,4.74,2.18,1.8,1.43,0.34,0.0
2018-08-10,857,PEC,5.93,-0.09,-1.5,28366.61914,28400.0,472,347,-31.01,394,524,41.62,6.00,28.000000000000004,28,29,0.16,0.13,-0.05,-27.78,0.13,0.12,0.16,0.20,+0.04,25.0,0.2,0.2,0.43,-0.57,0.01,0.01,0.0,0.04,0.1,0.13,0.16,0.29,0.55,0.66,0.41,0.24,0.21,0.18,0.07,0.03
2018-08-10,883,CNC,12.76,-0.2,-1.54,28366.61914,28400.0,472,347,-31.01,394,524,41.62,13.00,27.0,28,31,0.35,0.24,-0.11,-31.43,0.24,0.21,0.40,0.50,+0.10,25.0,0.48,0.48,0.39,-0.6,0.01,0.01,0.0,0.07,0.18,0.25,0.31,0.57,1.1,1.52,0.97,0.59,0.52,0.46,0.22,0.08
2018-08-10,902,HNP,5.29,-0.19,-3.47,28366.61914,28400.0,472,347,-31.01,394,524,41.62,5.25,34.0,33,34,0.20,0.19,-0.13,-40.62,0.2,0.18,0.11,0.15,+0.07,87.5,0.16,0.15,0.54,-0.46,0.0,0.0,0.02,0.06,0.17,0.2,0.22,0.36,0.59,0.51,0.29,0.19,0.16,0.14,0.05,0.02
2018-08-10,914,ACC,49.45,-0.8,-1.59,28366.61914,28400.0,472,347,-31.01,394,524,41.62,49.00,42.0,39,41,2.11,2.07,-0.61,-22.76,2.34,2.12,1.20,1.69,+0.36,27.07,1.89,1.78,0.55,-0.45,0.05,0.05,0.36,0.89,1.91,2.17,2.43,3.56,5.74,4.9,3.0,2.05,1.82,1.58,0.68,0.4
2018-08-10,939,XCC,7.02,-0.07,-0.99,28366.61914,28400.0,472,347,-31.01,394,524,41.62,7.00,20.0,18,19,0.137,0.136,-0.049,-26.49,0.15,0.13,0.094,0.113,+0.022,24.18,0.13,0.13,0.51,-0.48,0.01,0.01,0.0,0.02,0.1,0.14,0.17,0.39,0.72,0.68,0.36,0.16,0.12,0.09,0.02,0.0
2018-08-10,941,CHT,71.85,0.55,0.77,28366.61914,28400.0,472,347,-31.01,394,524,41.62,72.50,13.0,14,15,0.62,0.69,+0.22,46.81,0.62,0.52,2.62,2.67,-0.36,-11.88,1.27,1.34,0.37,-0.62,0.06,0.06,0.0,0.0,0.34,0.7,1.07,3.1,6.54,7.84,4.24,1.77,1.42,1.07,0.19,0.0
2018-08-10,992,LEN,4.39,0.0,0.0,28366.61914,28400.0,472,347,-31.01,394,524,41.62,4.40,21.0,25,26,0.00,0.10,0.00,0.0,0.09,0.08,0.00,0.11,0.00,0.0,0.1,0.1,0.48,-0.52,0.0,0.0,0.0,0.03,0.08,0.11,0.13,0.24,0.43,0.45,0.26,0.14,0.12,0.1,0.03,0.01
2018-08-10,998,CTB,5.0,-0.08,-1.57,28366.61914,28400.0,472,347,-31.01,394,524,41.62,5.00,23.0,23,24,0.00,0.11,-0.05,-31.25,0.12,0.1,0.10,0.11,+0.04,57.14,0.12,0.11,0.49,-0.5,0.0,0.0,0.0,0.03,0.09,0.12,0.14,0.28,0.5,0.5,0.28,0.15,0.12,0.1,0.03,0.0
2018-08-10,1044,HGN,67.7,-0.3,-0.44,28366.61914,28400.0,472,347,-31.01,394,524,41.62,67.50,26.0,30,32,2.40,2.06,-0.25,-10.82,1.88,1.66,1.80,1.92,+0.17,9.71,1.67,1.61,0.52,-0.48,0.06,0.06,0.15,0.6,1.81,2.16,2.51,4.19,7.18,6.79,3.85,2.42,2.09,1.76,0.67,0.28
2018-08-10,1088,CSE,17.76,-0.24,-1.33,28366.61914,28400.0,472,347,-31.01,394,524,41.62,18.00,27.0,33,33,0.62,0.46,-0.14,-23.33,0.38,0.33,0.72,0.68,+0.09,15.25,0.62,0.61,0.43,-0.56,0.02,0.02,0.03,0.15,0.39,0.48,0.57,0.94,1.66,2.05,1.28,0.8,0.72,0.63,0.29,0.12
2018-08-10,1093,CSP,19.86,-0.34,-1.68,28366.61914,28400.0,472,347,-31.01,394,524,41.62,20.00,37.0,40,43,0.75,0.70,-0.17,-19.54,0.68,0.61,0.00,0.87,+0.16,22.54,0.82,0.79,0.48,-0.52,0.02,0.02,0.12,0.25,0.63,0.74,0.84,1.26,2.04,2.27,1.41,1.03,0.94,0.84,0.46,0.22
2018-08-10,1099,SNP,35.05,0.45,1.3,28366.61914,28400.0,472,347,-31.01,394,524,41.62,35.00,18.0,32,34,0.00,1.11,+0.11,11.0,0.68,0.58,0.00,1.10,-0.22,-16.67,0.62,0.61,0.51,-0.49,0.03,0.03,0.11,0.34,0.98,1.16,1.34,2.16,3.71,3.59,2.08,1.35,1.18,1.01,0.39,0.19
2018-08-10,1109,CRL,28.3,0.3,1.07,28366.61914,28400.0,472,347,-31.01,394,524,41.62,28.00,33.0,40,40,1.40,1.23,+0.19,18.27,1.1,0.99,0.82,0.90,-0.18,-16.67,0.8,0.76,0.55,-0.44,0.03,0.03,0.23,0.56,1.14,1.29,1.44,2.09,3.34,2.75,1.67,1.13,0.99,0.85,0.37,0.21
2018-08-10,1113,CKP,57.85,-0.05,-0.09,28366.61914,28400.0,472,347,-31.01,394,524,41.62,57.50,13.0,14,15,1.04,1.01,-0.08,-7.34,0.96,0.84,0.50,0.66,+0.03,4.76,0.61,0.62,0.55,-0.45,0.05,0.05,0.0,0.08,0.7,1.0,1.29,3.26,6.14,5.43,2.65,0.98,0.7,0.42,0.04,0.0
2018-08-10,1171,YZC,9.46,-0.18,-1.87,28366.61914,28400.0,472,347,-31.01,394,524,41.62,9.50,54.0,41,44,0.47,0.35,-0.10,-22.22,0.5,0.45,0.26,0.41,+0.09,28.13,0.54,0.51,0.49,-0.5,0.01,0.01,0.06,0.13,0.32,0.37,0.42,0.62,1.0,1.06,0.67,0.49,0.44,0.4,0.22,0.11
2018-08-10,1186,CRC,9.62,-0.19,-1.94,28366.61914,28400.0,472,347,-31.01,394,524,41.62,9.50,60.0,36,38,0.00,0.39,-0.13,-25.0,0.64,0.58,0.00,0.28,+0.07,33.33,0.52,0.48,0.56,-0.44,0.01,0.01,0.06,0.16,0.36,0.41,0.46,0.71,1.13,0.91,0.54,0.35,0.31,0.26,0.11,0.06
2018-08-10,1211,BYD,44.9,1.9,4.42,28366.61914,28400.0,472,347,-31.01,394,524,41.62,45.00,40.0,37,36,1.00,1.54,+0.78,102.63,1.79,1.59,1.91,1.58,-1.17,-42.55,1.88,1.79,0.5,-0.5,0.04,0.04,0.23,0.53,1.4,1.64,1.87,2.8,4.73,4.79,2.85,1.9,1.69,1.47,0.61,0.31
2018-08-10,1288,XAB,3.76,-0.04,-1.05,28366.61914,28400.0,472,347,-31.01,394,524,41.62,3.80,19.0,19,20,0.082,0.053,-0.015,-22.06,0.05,0.05,0.000,0.093,+0.026,38.81,0.09,0.09,0.39,-0.6,0.0,0.0,0.0,0.01,0.03,0.05,0.07,0.17,0.34,0.42,0.24,0.11,0.1,0.08,0.02,0.0
2018-08-10,1299,AIA,69.25,-0.35,-0.5,28366.61914,28400.0,472,347,-31.01,394,524,41.62,70.00,17.0,21,21,1.36,0.99,-0.26,-20.8,0.82,0.71,1.90,1.92,+0.12,6.67,1.57,1.61,0.4,-0.59,0.06,0.06,0.0,0.2,0.75,1.11,1.46,3.14,6.19,7.67,4.41,2.19,1.85,1.52,0.42,0.01
2018-08-10,1336,NCL,34.6,0.05,0.14,28366.61914,28400.0,472,347,-31.01,394,524,41.62,35.00,37.0,33,34,1.08,0.90,-0.01,-1.1,1.11,0.98,1.07,1.33,+0.03,2.31,1.51,1.46,0.44,-0.55,0.03,0.03,0.07,0.3,0.79,0.96,1.14,1.86,3.29,3.95,2.45,1.56,1.4,1.23,0.56,0.25
2018-08-10,1339,PIN,3.63,0.02,0.55,28366.61914,28400.0,472,347,-31.01,394,524,41.62,3.60,18.0,24,28,0.10,0.10,-0.01,-9.09,0.08,0.07,0.00,0.08,-0.01,-11.11,0.05,0.05,0.55,-0.45,0.0,0.0,0.0,0.02,0.08,0.1,0.12,0.23,0.39,0.34,0.18,0.11,0.09,0.07,0.03,0.0
2018-08-10,1359,CDA,2.13,-0.01,-0.47,28366.61914,28400.0,472,347,-31.01,394,524,41.62,2.10,17.0,31,27,0.00,0.08,0.00,0.0,0.05,0.05,0.04,0.04,0.00,0.0,0.02,0.02,0.58,-0.41,0.0,0.0,0.01,0.03,0.07,0.08,0.09,0.15,0.25,0.19,0.1,0.05,0.04,0.03,0.01,0.0
2018-08-10,1398,XIC,5.78,-0.05,-0.86,28366.61914,28400.0,472,347,-31.01,394,524,41.62,5.75,20.0,19,20,0.140,0.126,-0.039,-23.64,0.13,0.11,0.076,0.092,+0.016,21.05,0.1,0.1,0.53,-0.46,0.01,0.01,0.0,0.02,0.1,0.13,0.16,0.34,0.61,0.55,0.28,0.13,0.1,0.07,0.02,0.0
2018-08-10,1658,XPB,5.17,0.04,0.78,28366.61914,28400.0,472,347,-31.01,394,524,41.62,5.25,23.0,28,30,0.000,0.103,+0.011,11.96,0.08,0.07,0.000,0.187,-0.018,-8.78,0.16,0.16,0.41,-0.58,0.0,0.0,0.0,0.03,0.08,0.11,0.13,0.24,0.46,0.6,0.37,0.22,0.2,0.17,0.07,0.03
2018-08-10,1800,CCC,8.29,-0.09,-1.07,28366.61914,28400.0,472,347,-31.01,394,524,41.62,8.25,49.0,34,35,0.30,0.29,-0.06,-17.14,0.43,0.39,0.26,0.25,+0.05,25.0,0.39,0.37,0.53,-0.47,0.01,0.01,0.04,0.09,0.26,0.31,0.35,0.54,0.91,0.83,0.47,0.31,0.27,0.23,0.09,0.05
2018-08-10,1810,MIU,18.16,0.08,0.44,28366.61914,28400.0,472,347,-31.01,394,524,41.62,18.00,64.0,46,48,1.06,0.87,0.00,0.0,1.25,1.14,0.65,0.73,-0.09,-10.98,1.09,1.02,0.54,-0.45,0.02,0.02,0.19,0.45,0.83,0.92,1.02,1.4,2.17,1.87,1.23,0.88,0.8,0.71,0.37,0.21
2018-08-10,1816,CGN,2.03,0.0,0.0,28366.61914,28400.0,472,347,-31.01,394,524,41.62,2.00,9.0,16,17,0.00,0.05,-0.01,-16.67,0.04,0.03,0.00,0.02,0.00,0.0,0.01,0.01,0.64,-0.37,0.0,0.0,0.0,0.01,0.04,0.05,0.06,0.13,0.23,0.17,0.08,0.03,0.02,0.01,0.0,0.0
2018-08-10,1898,CCE,3.24,-0.03,-0.92,28366.61914,28400.0,472,347,-31.01,394,524,41.62,3.20,28.000000000000004,25,29,0.00,0.10,-0.02,-16.67,0.11,0.1,0.00,0.07,+0.01,16.67,0.07,0.07,0.58,-0.43,0.0,0.0,0.0,0.02,0.09,0.1,0.12,0.22,0.36,0.29,0.15,0.09,0.07,0.06,0.02,0.0
2018-08-10,1918,SUN,26.1,1.35,5.45,28366.61914,28400.0,472,347,-31.01,394,524,41.62,26.00,68.0,56,60,1.45,1.44,+0.56,63.64,1.84,1.67,1.24,1.41,-0.73,-34.11,1.74,1.63,0.53,-0.47,0.02,0.02,0.39,0.84,1.39,1.53,1.67,2.22,3.15,2.95,2.14,1.65,1.53,1.41,0.92,0.49
2018-08-10,1919,CCS,3.46,0.0,0.0,28366.61914,28400.0,472,347,-31.01,394,524,41.62,3.50,27.0,39,37,0.00,0.11,0.00,0.0,0.07,0.06,0.00,0.14,0.00,0.0,0.11,0.11,0.46,-0.54,0.0,0.0,0.02,0.04,0.1,0.12,0.14,0.21,0.34,0.4,0.25,0.17,0.15,0.13,0.07,0.03
2018-08-10,1928,SAN,38.45,-0.45,-1.16,28366.61914,28400.0,472,347,-31.01,394,524,41.62,38.00,31.0,29,29,1.42,1.32,-0.29,-18.01,1.42,1.29,0.76,0.83,+0.15,22.06,0.97,0.93,0.57,-0.43,0.04,0.04,0.11,0.36,1.15,1.35,1.55,2.65,4.35,3.5,1.83,1.08,0.9,0.71,0.28,0.05
2018-08-10,1988,MSB,5.73,-0.01,-0.17,28366.61914,28400.0,472,347,-31.01,394,524,41.62,5.75,18.0,21,22,0.12,0.11,-0.01,-8.33,0.09,0.08,0.00,0.13,0.00,0.0,0.11,0.11,0.46,-0.53,0.01,0.01,0.0,0.02,0.08,0.11,0.14,0.3,0.55,0.59,0.33,0.17,0.14,0.11,0.03,0.0
2018-08-10,2007,COG,11.86,0.1,0.85,28366.61914,28400.0,472,347,-31.01,394,524,41.62,12.00,53.0,47,48,0.68,0.47,+0.01,2.17,0.57,0.51,0.49,0.61,-0.05,-7.58,0.71,0.67,0.47,-0.53,0.01,0.01,0.1,0.19,0.44,0.5,0.56,0.81,1.21,1.44,0.93,0.71,0.65,0.59,0.37,0.17
2018-08-10,2018,AAC,94.9,-2.9,-2.97,28366.61914,28400.0,472,347,-31.01,394,524,41.62,95.00,31.0,44,43,4.80,3.98,-1.57,-28.29,2.95,2.6,3.15,3.90,+1.10,39.29,3.04,2.91,0.51,-0.49,0.09,0.09,0.81,1.71,3.69,4.19,4.68,6.67,10.44,10.35,6.45,4.64,4.18,3.73,1.92,0.99
2018-08-10,2202,VNK,25.0,0.5,2.04,28366.61914,28400.0,472,347,-31.01,394,524,41.62,25.00,40.0,55,58,1.42,1.30,+0.23,21.5,1.0,0.89,1.05,1.34,-0.23,-14.65,1.0,0.95,0.52,-0.48,0.02,0.02,0.35,0.73,1.26,1.39,1.53,2.05,2.92,2.88,2.06,1.58,1.47,1.35,0.88,0.46
2018-08-10,2238,GAC,7.3,-0.03,-0.41,28366.61914,28400.0,472,347,-31.01,394,524,41.62,7.25,34.0,38,39,0.30,0.29,-0.02,-6.45,0.27,0.24,0.00,0.24,+0.02,9.09,0.22,0.21,0.54,-0.46,0.01,0.01,0.05,0.12,0.27,0.31,0.34,0.51,0.83,0.73,0.44,0.3,0.26,0.23,0.1,0.05
2018-08-10,2282,MGM,16.46,0.26,1.6,28366.61914,28400.0,472,347,-31.01,394,524,41.62,16.50,46.0,36,36,0.45,0.52,+0.07,15.56,0.75,0.67,0.00,0.61,-0.17,-21.79,0.79,0.75,0.49,-0.5,0.02,0.02,0.07,0.19,0.5,0.58,0.67,1.01,1.72,1.76,1.05,0.7,0.62,0.54,0.22,0.11
