Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-20,CKH,87.5,0.56,0.52,20,1.9,1.85,19
2018-06-20,CLP,80.0,0.78,1.14,13,0.69,0.34,14
2018-06-20,HKG,14.5,0.27,0.44,18,0.03,0.02,15
2018-06-20,WHL,26.0,0.35,0.43,20,0.25,0.24,21
2018-06-20,HKB,75.0,0.52,0.7,13,0.94,0.5,13
2018-06-20,HEH,55.0,0.31,0.4,12,0.75,0.46,13
2018-06-20,HSB,195.0,1.7,1.81,17,2.79,2.29,17
2018-06-20,HLD,43.0,0.62,0.65,18,0.43,0.31,17
2018-06-20,SHK,122.5,1.08,0.99,14,1.33,1.1,14
2018-06-20,NWD,11.5,0.16,0.16,24,0.27,0.17,23
2018-06-20,SWA,85.0,0.46,1.25,18,0.66,0.64,17
2018-06-20,BEA,32.0,0.25,0.39,21,0.9,0.46,23
2018-06-20,GLX,62.5,1.13,1.55,24,0.68,0.48,24
2018-06-20,MTR,42.0,0.0,0.56,17,0.4,0.32,16
2018-06-20,KLE,7.0,0.06,0.06,21,0.1,0.13,22
2018-06-20,WWC,7.0,0.0,0.44,47,0.08,0.07,48
2018-06-20,GAH,22.0,0.55,0.69,32,0.32,0.2,29
2018-06-20,CIT,11.0,0.0,0.25,23,0.1,0.08,22
2018-06-20,CPA,13.5,0.0,0.18,24,0.0,0.21,23
2018-06-20,JXC,11.0,0.09,0.06,28,0.55,0.38,24
2018-06-20,CPC,7.0,0.32,0.25,35,0.08,0.07,33
2018-06-20,HEX,250.0,2.45,2.0,18,3.9,3.72,18
2018-06-20,CRG,6.0,0.0,0.14,28,0.07,0.08,31
2018-06-20,DFM,8.75,0.3,0.19,31,0.26,0.29,30
2018-06-20,LIF,3.0,0.0,0.06,30,0.0,0.05,31
2018-06-20,COL,27.0,0.0,0.71,31,0.3,0.32,29
2018-06-20,TCH,400.0,5.5,5.88,24,6.05,5.23,22
2018-06-20,CTC,3.5,0.0,0.1,31,0.03,0.03,26
2018-06-20,CHU,10.0,0.1,0.1,28,0.33,0.25,27
2018-06-20,LNK,70.0,0.8,1.13,16,1.35,0.41,17
2018-06-20,PEC,5.75,0.17,0.2,41,0.08,0.08,36
2018-06-20,CNC,12.5,0.39,0.5,37,0.2,0.11,33
2018-06-20,HNP,5.25,0.0,0.25,39,0.0,0.04,35
2018-06-20,ACC,47.0,0.99,0.68,43,1.22,1.89,42
2018-06-20,XCC,7.5,0.11,0.118,22,0.086,0.08,21
2018-06-20,CHT,70.0,0.57,0.47,17,0.9,1.01,16
2018-06-20,LEN,4.2,0.0,0.08,22,0.08,0.05,27
2018-06-20,CTB,5.0,0.0,0.14,26,0.04,0.04,27
2018-06-20,HGN,75.0,2.54,2.24,30,1.15,0.64,28
2018-06-20,CSE,20.0,0.63,0.65,33,0.9,0.78,28
2018-06-20,CRL,28.0,0.59,0.58,33,0.45,0.49,31
2018-06-20,CKP,65.0,0.62,0.58,17,0.75,0.72,16
2018-06-20,YZC,11.0,0.2,0.19,43,0.46,0.37,40
2018-06-20,CRC,8.5,0.0,0.1,24,0.0,0.14,22
2018-06-20,BYD,50.0,0.73,0.32,31,1.64,1.96,30
2018-06-20,XAB,3.9,0.033,0.026,23,0.0,0.092,21
2018-06-20,AIA,67.5,1.07,1.91,22,0.8,0.32,22
2018-06-20,NCL,36.0,0.43,0.5,29,1.02,0.78,29
2018-06-20,PIN,3.8,0.08,0.08,35,0.08,0.07,31
2018-06-20,CDA,2.7,0.0,0.05,24,0.04,0.03,24
2018-06-20,XIC,6.25,0.028,0.029,20,0.2,0.143,18
2018-06-20,CCC,8.25,0.1,0.08,22,0.35,0.35,16
2018-06-20,CGN,2.0,0.0,0.09,30,0.0,0.01,30
2018-06-20,CCE,3.4,0.0,0.04,27,0.04,0.11,22
2018-06-20,SUN,30.0,0.96,1.02,44,0.77,0.56,41
2018-06-20,CCS,3.9,0.0,0.03,28,0.0,0.11,23
2018-06-20,SAN,43.0,1.24,1.14,22,0.35,0.25,23
2018-06-20,COG,15.5,0.46,0.53,42,0.0,0.26,39
2018-06-20,AAC,117.5,2.16,2.47,37,3.59,2.63,35
2018-06-20,FIH,1.7,0.0,0.01,133,0.0,0.42,0
2018-06-20,GAC,8.25,0.0,0.24,42,0.17,0.18,42
2018-06-20,MGM,20.0,0.0,0.7,29,0.24,0.14,29
2018-06-20,PAI,77.5,0.78,0.55,18,1.0,1.23,18
2018-06-20,MEN,27.0,0.64,1.1,37,0.35,0.27,36
2018-06-20,PIC,13.5,0.2,0.2,24,0.54,0.44,25
2018-06-20,GWM,6.75,0.0,0.18,35,0.08,0.1,33
2018-06-20,SNO,155.0,4.5,5.02,41,3.5,2.64,39
2018-06-20,BOC,39.0,0.18,0.22,17,0.9,0.63,16
2018-06-20,ALC,3.7,0.06,0.05,34,0.0,0.1,30
2018-06-20,CPI,34.0,0.23,0.09,25,1.62,1.43,20
2018-06-20,CLI,21.0,0.36,0.46,15,0.11,0.08,18
2018-06-20,RFP,17.5,0.0,0.28,36,0.0,0.49,36
2018-06-20,TRF,30.0,0.28,0.49,19,0.32,0.25,20
2018-06-20,CSA,14.5,0.21,0.2,23,0.25,0.19,22
2018-06-20,A50,14.0,0.25,0.29,23,0.2,0.13,24
2018-06-20,HCF,117.5,0.96,1.1,17,2.78,1.86,18
2018-06-20,STC,72.5,0.0,1.9,23,0.0,0.38,21
2018-06-20,ZJM,3.3,0.06,0.04,39,0.11,0.13,40
2018-06-20,AMC,45.0,0.56,0.65,22,0.62,0.57,23
2018-06-20,NBM,9.0,0.25,0.19,45,0.32,0.29,44
2018-06-20,BCM,6.25,0.06,0.06,22,0.07,0.37,0
2018-06-20,EVG,23.0,0.28,0.25,49,0.0,1.33,48
2018-06-20,PLE,0.75,0.02,0.03,89,0.0,0.05,90
2018-06-20,KSO,24.0,0.57,0.44,30,0.63,0.43,30
2018-06-20,CMB,31.0,0.24,0.2,23,0.94,0.77,22
2018-06-20,XBC,4.0,0.032,0.036,20,0.068,0.064,20
2018-06-20,CTS,17.5,0.28,0.12,37,0.73,0.89,33
2018-06-20,HAI,8.5,0.19,0.18,38,0.18,0.22,41
