Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-05-18,1,CKH,88.75,-0.3,-0.34,318,270,-6.9,350,370,-7.5,87.50,16.0,12,12,1.69,1.61,-0.34,-17.44,1.76,1.7,0.54,0.29,-0.10,-25.64,0.5,0.57,0.73,-0.27,0.05,0.05,0.0,0.01,1.01,1.51,2.29,5.69,10.13,7.62,3.19,0.64,0.26,0.15,0.0,0.0
2018-05-18,2,CLP,80.75,-0.35,-0.43,318,270,-6.9,350,370,-7.5,80.00,12.0,12,11,1.44,1.19,-0.18,-13.14,1.12,1.05,0.29,0.36,+0.08,28.57,0.37,0.41,0.65,-0.34,0.05,0.05,0.0,0.0,0.73,1.13,1.75,4.79,8.83,7.33,3.29,0.72,0.32,0.15,0.0,0.0
2018-05-18,3,HKG,17.02,0.04,0.24,318,270,-6.9,350,370,-7.5,17.00,11.0,12,12,0.20,0.17,+0.03,21.43,0.16,0.13,0.15,0.14,-0.01,-6.67,0.13,0.13,0.5,-0.5,0.01,0.01,0.0,0.0,0.08,0.17,0.26,0.87,1.72,1.68,0.83,0.23,0.15,0.07,0.0,0.0
2018-05-18,4,WHL,25.95,0.05,0.19,318,270,-6.9,350,370,-7.5,26.00,17.0,18,19,0.00,0.33,0.00,0.0,0.32,0.28,0.00,0.38,-0.07,-15.56,0.37,0.36,0.47,-0.53,0.02,0.02,0.0,0.01,0.21,0.34,0.47,1.28,2.55,2.64,1.37,0.54,0.41,0.28,0.04,0.0
2018-05-18,5,HKB,77.25,0.25,0.32,318,270,-6.9,350,370,-7.5,77.50,18.0,12,12,0.56,0.62,0.00,0.0,0.97,0.84,1.00,0.80,-0.27,-25.23,1.22,1.2,0.42,-0.58,0.05,0.05,0.0,0.0,0.24,0.61,1.0,3.62,7.48,7.97,4.11,1.26,0.85,0.47,0.0,0.0
2018-05-18,6,HEH,54.7,0.2,0.37,318,270,-6.9,350,370,-7.5,55.00,19.0,12,11,0.40,0.37,+0.04,12.12,0.68,0.59,0.48,0.63,-0.22,-25.88,0.98,0.97,0.38,-0.63,0.04,0.04,0.0,0.0,0.15,0.37,0.64,2.44,5.17,5.77,3.03,0.98,0.62,0.35,0.0,0.0
2018-05-18,11,HSB,197.2,1.3,0.66,318,270,-6.9,350,370,-7.5,197.50,17.0,14,15,1.73,1.96,+0.19,10.73,2.55,2.21,2.44,2.32,-0.84,-26.58,2.84,2.77,0.46,-0.54,0.14,0.14,0.0,0.0,1.03,2.02,3.02,9.57,19.43,20.02,10.16,3.44,2.47,1.5,0.0,0.0
2018-05-18,12,HLD,50.85,0.35,0.69,318,270,-6.9,350,370,-7.5,50.00,16.0,17,15,1.18,1.15,+0.26,29.21,1.08,1.07,0.29,0.24,-0.12,-33.33,0.23,0.29,0.7,-0.28,0.03,0.03,0.0,0.12,0.84,1.1,1.53,3.39,5.94,4.23,1.77,0.42,0.19,0.13,0.0,0.0
2018-05-18,16,SHK,127.4,0.0,0.0,318,270,-6.9,350,370,-7.5,127.50,18.0,16,15,1.85,1.47,+0.04,2.8,1.8,1.57,1.13,1.44,-0.13,-8.28,1.9,1.84,0.48,-0.53,0.09,0.09,0.0,0.0,0.91,1.55,2.2,6.31,12.65,12.84,6.47,2.18,1.55,0.92,0.0,0.0
2018-05-18,17,NWD,12.06,0.04,0.33,318,270,-6.9,350,370,-7.5,12.00,23.0,24,24,0.26,0.25,-0.01,-3.85,0.25,0.23,0.19,0.18,-0.05,-21.74,0.19,0.18,0.54,-0.46,0.01,0.01,0.0,0.04,0.2,0.26,0.32,0.7,1.27,1.15,0.59,0.26,0.2,0.14,0.03,0.0
2018-05-18,19,SWA,79.3,1.5,1.93,318,270,-6.9,350,370,-7.5,80.00,24.0,16,17,0.60,0.67,+0.36,116.13,1.17,1.03,1.64,1.41,-0.99,-41.25,1.87,1.84,0.37,-0.62,0.05,0.05,0.0,0.0,0.31,0.65,1.05,3.37,7.23,8.63,4.67,1.83,1.41,1.02,0.14,0.0
2018-05-18,23,BEA,33.15,0.15,0.45,318,270,-6.9,350,370,-7.5,33.00,20.0,18,19,0.00,0.52,-0.02,-3.7,0.59,0.53,0.39,0.39,-0.10,-20.41,0.44,0.42,0.54,-0.46,0.02,0.02,0.0,0.04,0.37,0.54,0.71,1.82,3.47,3.16,1.56,0.58,0.42,0.25,0.03,0.0
2018-05-18,27,GLX,67.05,0.0,0.0,318,270,-6.9,350,370,-7.5,67.50,25.0,23,21,0.92,0.93,-0.08,-7.92,1.09,0.96,1.20,1.29,-0.08,-5.84,1.54,1.5,0.43,-0.58,0.05,0.05,0.0,0.12,0.65,0.99,1.33,3.16,6.26,7.16,3.87,1.66,1.33,1.0,0.21,0.0
2018-05-18,66,MTR,45.1,-0.75,-1.64,318,270,-6.9,350,370,-7.5,45.00,13.0,11,11,0.36,0.42,-0.43,-50.59,0.49,0.43,0.47,0.33,-0.09,-21.43,0.39,0.39,0.52,-0.48,0.03,0.03,0.0,0.0,0.21,0.44,0.68,2.36,4.61,4.41,2.16,0.56,0.34,0.13,0.0,0.0
2018-05-18,135,KLE,7.19,0.31,4.51,318,270,-6.9,350,370,-7.5,7.25,25.0,31,26,0.05,0.13,+0.11,550.0,0.11,0.1,0.00,0.35,-0.28,-44.44,0.17,0.17,0.44,-0.57,0.01,0.01,0.0,0.03,0.11,0.15,0.18,0.35,0.67,0.78,0.44,0.21,0.18,0.14,0.04,0.0
2018-05-18,151,WWC,7.19,-0.08,-1.1,318,270,-6.9,350,370,-7.5,7.25,25.0,28,28,0.00,0.12,-0.06,-33.33,0.11,0.1,0.16,0.18,+0.03,20.0,0.17,0.17,0.43,-0.56,0.01,0.01,0.0,0.02,0.09,0.13,0.17,0.34,0.66,0.78,0.44,0.22,0.19,0.15,0.04,0.0
2018-05-18,175,GAH,22.9,-0.15,-0.65,318,270,-6.9,350,370,-7.5,23.00,37.0,30,29,0.48,0.47,-0.09,-16.07,0.61,0.54,0.59,0.53,+0.06,12.77,0.71,0.67,0.47,-0.53,0.02,0.02,0.0,0.11,0.37,0.49,0.61,1.19,2.2,2.39,1.34,0.68,0.57,0.46,0.14,0.0
2018-05-18,267,CIT,11.96,0.02,0.17,318,270,-6.9,350,370,-7.5,12.00,20.0,18,17,0.11,0.14,+0.01,7.69,0.17,0.15,0.00,0.17,-0.01,-5.56,0.21,0.21,0.45,-0.55,0.01,0.01,0.0,0.0,0.09,0.15,0.21,0.58,1.16,1.24,0.64,0.24,0.18,0.12,0.01,0.0
2018-05-18,293,CPA,12.9,-0.16,-1.23,318,270,-6.9,350,370,-7.5,13.00,21.0,21,21,0.00,0.16,-0.06,-27.27,0.17,0.15,0.00,0.25,+0.10,66.67,0.27,0.26,0.41,-0.59,0.01,0.01,0.0,0.01,0.1,0.16,0.23,0.59,1.19,1.39,0.76,0.33,0.26,0.2,0.04,0.0
2018-05-18,358,JXC,11.52,0.12,1.05,318,270,-6.9,350,370,-7.5,11.50,27.0,28,26,0.22,0.25,+0.06,31.58,0.26,0.23,0.20,0.21,-0.07,-25.0,0.24,0.22,0.51,-0.49,0.01,0.01,0.0,0.05,0.2,0.26,0.32,0.65,1.17,1.13,0.6,0.28,0.22,0.17,0.05,0.0
2018-05-18,386,CPC,8.21,0.19,2.37,318,270,-6.9,350,370,-7.5,8.25,28.000000000000004,25,0,0.10,0.09,+0.06,200.0,0.16,0.14,0.55,0.53,-0.18,-25.35,0.2,0.19,0.45,0,0.01,0,0.0,0.02,0.1,0.14,0.18,0.41,0.78,0.86,0.45,0.12,0.04,0.0,0.0,0.0
2018-05-18,388,HEX,259.4,0.4,0.15,318,270,-6.9,350,370,-7.5,260.00,19.0,20,19,3.30,3.58,-0.05,-1.38,3.5,3.04,3.87,3.87,-0.45,-10.42,4.09,3.99,0.47,-0.53,0.19,0.19,0.0,0.29,2.46,3.78,5.1,12.92,25.35,26.54,13.75,5.44,4.17,2.89,0.44,0.0
2018-05-18,390,CRG,6.27,0.02,0.32,318,270,-6.9,350,370,-7.5,6.25,23.0,23,22,0.12,0.12,+0.02,20.0,0.12,0.11,0.07,0.09,-0.02,-18.18,0.1,0.1,0.53,-0.47,0.0,0.0,0.0,0.02,0.09,0.12,0.16,0.35,0.65,0.61,0.31,0.13,0.1,0.07,0.01,0.0
2018-05-18,489,DFM,8.8,-0.03,-0.34,318,270,-6.9,350,370,-7.5,8.75,23.0,25,22,0.00,0.19,-0.03,-13.64,0.19,0.17,0.00,0.12,0.00,0.0,0.14,0.13,0.55,-0.45,0.01,0.01,0.0,0.04,0.15,0.2,0.24,0.52,0.93,0.83,0.41,0.17,0.13,0.08,0.02,0.0
