Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-19,TRF,31.0,0.22,0.07,19,0.0,1.07,20
2018-06-19,CSA,15.0,0.11,0.03,24,0.35,0.74,27
2018-06-19,A50,14.5,0.12,0.05,25,0.3,0.62,27
2018-06-19,HCF,120.0,0.57,0.51,21,3.99,4.19,24
2018-06-19,STC,75.0,0.52,0.46,23,1.6,2.15,24
2018-06-19,ZJM,3.4,0.0,0.05,45,0.13,0.15,40
2018-06-19,AMC,47.0,0.2,0.11,27,1.0,2.55,28
2018-06-19,NBM,9.5,0.13,0.09,49,0.54,0.62,42
2018-06-19,BCM,6.25,0.07,0.06,30,0.1,0.44,0
2018-06-19,EVG,23.0,0.23,0.32,53,0.0,1.45,52
2018-06-19,PLE,0.75,0.0,0.03,84,0.03,0.05,85
2018-06-19,KSO,25.0,0.27,0.2,33,0.6,1.08,36
2018-06-19,CMB,31.0,0.48,0.39,30,0.38,0.81,29
2018-06-19,XBC,4.1,0.018,0.01,20,0.105,0.144,16
2018-06-19,CTS,18.5,0.09,0.02,36,0.89,1.68,0
2018-06-19,HAI,9.25,0.04,0.04,42,0.44,0.71,43
