Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-08,CKH,90.0,1.4,1.2,13,0.93,1.15,14
2018-06-08,CLP,82.5,0.94,0.73,12,0.99,1.24,12
2018-06-08,HKG,17.5,0.0,0.01,26,0.0,2.02,0
2018-06-08,WHL,26.0,0.33,0.38,19,0.0,0.59,20
2018-06-08,HKB,77.5,0.65,0.54,12,1.15,1.38,11
2018-06-08,HEH,55.0,1.23,0.93,12,0.2,0.4,11
2018-06-08,HSB,200.0,3.5,2.74,13,1.85,2.55,14
2018-06-08,HLD,46.0,0.68,0.76,17,0.57,0.82,18
2018-06-08,SHK,127.5,1.81,1.55,15,1.49,2.17,15
2018-06-08,NWD,12.5,0.19,0.12,23,0.3,0.52,24
2018-06-08,SWA,82.5,1.71,1.63,15,0.84,0.89,16
2018-06-08,BEA,33.0,0.77,0.49,20,0.63,0.85,22
2018-06-08,GLX,65.0,1.32,1.18,23,1.6,1.82,25
2018-06-08,MTR,45.0,0.34,0.3,11,0.0,0.81,12
2018-06-08,KLE,7.25,0.0,0.22,27,0.15,0.17,29
2018-06-08,WWC,8.0,0.26,0.21,40,0.35,0.43,42
2018-06-08,GAH,24.0,0.59,0.49,29,0.76,0.9,31
2018-06-08,CIT,12.0,0.1,0.08,18,0.0,0.49,21
2018-06-08,CPA,13.5,0.0,0.25,16,0.0,0.2,18
2018-06-08,JXC,12.0,0.19,0.18,28,0.52,0.52,26
2018-06-08,CPC,7.5,0.29,0.2,30,0.17,0.22,29
2018-06-08,HEX,265.0,3.54,2.82,19,6.08,7.75,20
2018-06-08,CRG,6.5,0.12,0.11,20,0.0,0.16,23
2018-06-08,DFM,9.25,0.0,0.14,23,0.0,0.46,23
2018-06-08,LIF,3.1,0.0,0.08,28,0.0,0.1,33
2018-06-08,COL,29.0,0.44,0.41,24,0.96,1.07,26
2018-06-08,TCH,430.0,6.0,3.69,23,12.5,19.08,25
2018-06-08,CTC,3.8,0.05,0.03,19,0.09,0.13,20
2018-06-08,CHU,11.0,0.11,0.07,29,0.41,0.76,31
2018-06-08,LNK,72.5,1.83,1.35,16,1.01,1.4,17
2018-06-08,PEC,6.5,0.24,0.16,27,0.12,0.19,29
2018-06-08,CNC,13.5,0.34,0.25,30,0.37,0.57,32
2018-06-08,HNP,5.75,0.14,0.1,30,0.0,0.25,31
2018-06-08,ACC,50.0,1.4,0.78,30,1.52,2.32,31
2018-06-08,XCC,8.25,0.12,0.069,17,0.143,0.24,18
2018-06-08,CHT,72.5,0.98,0.64,15,1.04,1.66,16
2018-06-08,LEN,4.2,0.09,0.08,26,0.12,0.12,24
2018-06-08,CTB,5.5,0.08,0.06,24,0.0,0.24,27
2018-06-08,HGN,77.5,1.69,1.48,25,1.65,2.29,26
2018-06-08,CSE,22.0,0.33,0.18,30,1.72,2.31,30
2018-06-08,CRL,31.0,0.99,0.64,30,0.89,1.36,32
2018-06-08,CKP,67.5,0.6,0.52,15,1.19,1.71,16
2018-06-08,YZC,12.0,0.35,0.25,39,0.69,0.71,42
2018-06-08,CRC,9.0,0.0,0.12,19,0.17,0.2,17
2018-06-08,BYD,55.0,1.15,1.07,28,1.87,2.02,30
2018-06-08,XAB,4.2,0.067,0.045,16,0.077,0.096,17
2018-06-08,AIA,72.5,1.94,1.37,23,1.25,1.91,24
2018-06-08,NCL,38.0,0.82,0.66,28,1.25,1.49,30
2018-06-08,PIN,4.1,0.0,0.09,35,0.17,0.19,35
2018-06-08,CDA,2.9,0.03,0.04,22,0.07,0.09,23
2018-06-08,XIC,6.75,0.1,0.048,17,0.16,0.211,18
2018-06-08,CCC,8.5,0.18,0.1,19,0.26,0.35,16
2018-06-08,CGN,2.2,0.0,0.02,17,0.0,0.07,23
2018-06-08,CCE,3.5,0.05,0.05,18,0.11,0.12,20
2018-06-08,SUN,33.0,0.49,0.48,40,0.0,2.41,39
2018-06-08,CCS,4.3,0.0,0.09,30,0.0,0.15,28
2018-06-08,SAN,45.0,0.83,0.89,23,0.96,1.18,25
2018-06-08,COG,17.5,0.39,0.5,37,0.9,0.76,38
2018-06-08,AAC,132.5,2.74,2.34,37,6.85,7.36,34
2018-06-08,FIH,1.7,0.0,0.01,55,0.0,0.26,0
2018-06-08,GAC,9.75,0.0,0.2,34,0.48,0.47,35
2018-06-08,MGM,21.0,0.37,0.46,28,0.8,0.68,29
2018-06-08,PAI,80.0,1.2,0.73,17,1.5,2.18,17
2018-06-08,MEN,29.0,0.89,0.79,34,0.87,1.04,33
2018-06-08,PIC,14.5,0.31,0.25,24,0.6,0.72,27
2018-06-08,GWM,8.0,0.06,0.07,28,0.0,0.45,28
2018-06-08,SNO,167.5,6.25,6.24,36,5.6,5.59,38
2018-06-08,BOC,40.0,0.65,0.55,14,0.0,0.6,15
2018-06-08,ALC,4.2,0.13,0.15,30,0.12,0.1,31
2018-06-08,CPI,36.0,0.53,0.26,24,1.56,1.85,21
2018-06-08,CLI,23.0,0.24,0.14,16,0.65,0.77,14
2018-06-08,RFP,19.0,0.0,0.36,28,0.0,0.68,29
2018-06-08,TRF,32.0,0.29,0.24,16,0.6,0.85,15
