Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-28,1,CKH,89.55,0.15,0.17,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,90.00,23.0,26,25,0.55,0.51,-0.13,-20.31,0.43,0.39,1.16,0.91,-0.37,-28.91,0.88,0.86,0.4,-0.61,0.03,0.03,0.0,0.0,0.2,0.52,0.98,4.03,8.51,9.41,4.93,1.53,0.94,0.5,0.0,0.0
2018-08-28,2,CLP,92.2,0.2,0.22,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,92.50,24.0,19,20,0.31,0.39,-0.06,-13.33,0.57,0.52,0.89,0.72,-0.25,-25.77,0.87,0.84,0.41,-0.59,0.03,0.03,0.0,0.0,0.13,0.41,0.88,4.31,8.92,9.52,4.91,1.36,0.74,0.28,0.0,0.0
2018-08-28,3,HKG,15.98,0.04,0.25,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,16.00,17.0,20,23,0.00,0.09,+0.01,12.5,0.08,0.07,0.10,0.12,-0.01,-7.69,0.1,0.09,0.46,-0.53,0.0,0.0,0.0,0.0,0.03,0.09,0.17,0.78,1.58,1.62,0.82,0.22,0.13,0.05,0.0,0.0
2018-08-28,4,WHL,22.4,-0.2,-0.88,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,22.00,27.0,36,30,0.60,0.49,-0.18,-26.87,0.45,0.44,0.00,0.06,-0.01,-14.29,0.05,0.04,0.75,-0.21,0.01,0.0,0.0,0.03,0.34,0.48,0.67,1.52,2.64,1.84,0.73,0.12,0.06,0.03,0.0,0.0
2018-08-28,5,HKB,70.2,0.1,0.14,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,70.00,13.0,20,19,0.80,0.53,+0.03,6.0,0.38,0.36,0.21,0.30,-0.12,-28.57,0.18,0.18,0.57,-0.42,0.02,0.02,0.0,0.0,0.2,0.55,1.02,3.71,7.22,6.82,3.31,0.68,0.33,0.1,0.0,0.0
2018-08-28,6,HEH,55.15,-0.3,-0.54,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,55.00,16.0,18,19,0.00,0.38,-0.31,-44.93,0.35,0.33,0.27,0.25,+0.04,19.05,0.2,0.19,0.58,-0.43,0.02,0.02,0.0,0.0,0.12,0.39,0.77,2.91,5.67,5.37,2.61,0.53,0.26,0.08,0.0,0.0
2018-08-28,11,HSB,209.8,1.0,0.48,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,210.00,24.0,23,24,1.93,1.36,+0.01,0.74,1.55,1.39,1.72,1.63,-0.93,-36.33,1.74,1.64,0.48,-0.52,0.06,0.06,0.0,0.0,0.48,1.45,2.51,10.29,20.78,21.18,10.69,2.81,1.71,0.67,0.0,0.0
2018-08-28,12,HLD,41.7,0.2,0.48,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,42.00,16.0,22,22,0.19,0.15,0.00,0.0,0.07,0.08,0.49,0.45,-0.22,-32.84,0.37,0.39,0.33,-0.67,0.01,0.01,0.0,0.0,0.06,0.15,0.36,1.79,3.87,4.47,2.38,0.77,0.44,0.24,0.0,0.0
2018-08-28,16,SHK,119.6,0.4,0.34,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,120.00,16.0,24,25,1.40,0.68,-0.05,-6.85,0.43,0.39,0.80,1.12,-0.46,-29.11,0.82,0.81,0.42,-0.57,0.03,0.03,0.0,0.0,0.26,0.72,1.32,5.58,11.56,12.36,6.38,1.87,1.16,0.57,0.0,0.0
2018-08-28,17,NWD,10.6,0.02,0.19,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,10.50,17.0,25,29,0.00,0.14,-0.02,-12.5,0.12,0.12,0.00,0.05,-0.02,-28.57,0.02,0.02,0.69,-0.33,0.0,0.0,0.0,0.0,0.08,0.13,0.22,0.63,1.16,0.96,0.43,0.1,0.05,0.02,0.0,0.0
2018-08-28,19,SWA,89.5,-0.85,-0.94,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,90.00,17.0,23,25,1.44,0.41,-0.56,-57.73,0.24,0.24,0.52,0.94,+0.29,44.62,0.74,0.76,0.37,-0.62,0.03,0.03,0.0,0.0,0.15,0.41,0.86,3.98,8.45,9.45,4.98,1.58,0.97,0.53,0.0,0.0
2018-08-28,23,BEA,28.55,-0.05,-0.17,28351.61914,28400.0,222,98,-23.44,156,203,-27.24,29.00,27.0,42,41,0.19,0.18,-0.04,-18.18,0.07,0.07,0.60,0.62,-0.01,-1.59,0.52,0.52,0.31,-0.69,0.01,0.01,0.0,0.0,0.1,0.16,0.31,1.05,2.41,3.3,1.88,0.83,0.6,0.46,0.07,0.0
