Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-27,PEC,5.75,0.08,0.05,53,0.04,0.09,61
2018-06-27,CNC,12.5,0.63,0.5,57,0.02,0.02,58
2018-06-27,HNP,5.25,0.07,0.02,49,0.06,0.11,49
2018-06-27,ACC,44.0,0.7,0.5,64,0.54,0.74,69
2018-06-27,XCC,7.25,0.082,0.021,44,0.032,0.146,40
2018-06-27,CHT,70.0,0.16,0.08,30,1.1,1.25,26
2018-06-27,LEN,4.1,0.06,0.02,42,0.05,0.06,43
2018-06-27,CTB,4.9,0.0,0.01,41,0.04,0.11,42
2018-06-27,HGN,77.5,0.82,0.15,39,0.94,1.71,45
2018-06-27,CSE,20.0,0.6,0.03,36,0.75,1.5,57
2018-06-27,CRL,26.0,0.25,0.06,62,0.47,0.99,71
2018-06-27,CKP,65.0,0.02,0.01,31,1.72,2.16,46
2018-06-27,YZC,10.0,0.18,0.03,82,0.1,0.48,73
2018-06-27,CRC,8.0,0.06,0.01,41,0.0,0.2,0
2018-06-27,BYD,47.0,0.42,0.13,48,0.62,1.17,54
2018-06-27,XAB,3.7,0.01,0.004,44,0.051,0.116,50
2018-06-27,AIA,67.5,0.95,0.13,39,0.26,1.43,39
2018-06-27,NCL,34.0,0.0,0.02,57,0.7,1.72,77
2018-06-27,PIN,3.7,0.03,0.01,59,0.11,0.12,59
2018-06-27,CDA,2.6,0.01,0.01,63,0.0,0.08,64
2018-06-27,XIC,6.0,0.01,0.002,40,0.144,0.228,55
2018-06-27,CCC,8.0,0.01,0.01,39,0.34,0.46,0
2018-06-27,CGN,2.1,0.0,0.01,72,0.0,0.07,72
2018-06-27,CCE,3.3,0.0,0.01,86,0.12,0.17,86
2018-06-27,SUN,28.0,0.4,0.02,106,1.0,2.72,107
2018-06-27,CCS,3.5,0.0,0.01,74,0.0,0.14,0
2018-06-27,SAN,42.0,0.41,0.09,40,0.49,0.91,44
2018-06-27,MSA,5.62,0.0,0.01,56,0.17,0.19,0
2018-06-27,COG,14.0,0.04,0.01,100,0.0,1.27,101
2018-06-27,AAC,110.0,0.51,0.04,78,4.06,8.54,79
2018-06-27,FIH,1.7,0.0,0.01,509,0.0,0.57,0
2018-06-27,GAC,8.0,0.0,0.01,67,0.16,0.39,0
2018-06-27,MGM,19.5,0.19,0.01,57,0.34,1.02,79
2018-06-27,PAI,72.5,1.0,0.42,47,0.33,1.16,50
2018-06-27,MEN,27.0,0.6,0.07,63,0.09,1.01,74
2018-06-27,PIC,13.0,0.6,0.07,63,0.09,1.01,74
2018-06-27,GWM,6.5,0.02,0.01,85,0.24,0.42,103
2018-06-27,SNO,142.5,2.6,0.28,63,2.45,5.7,64
2018-06-27,BOC,39.0,0.03,0.01,28,0.67,1.01,29
2018-06-27,ALC,3.5,0.04,0.01,59,0.04,0.11,59
2018-06-27,CPI,31.0,0.21,0.07,52,0.3,0.93,55
2018-06-27,CLI,20.0,0.45,0.25,46,0.05,0.16,49
2018-06-27,RFP,16.0,0.0,0.02,78,0.0,0.96,79
2018-06-27,TRF,29.0,0.14,0.1,27,0.1,0.25,27
2018-06-27,CSA,13.5,0.07,0.04,42,0.06,0.27,47
2018-06-27,A50,13.5,0.03,0.01,52,0.25,0.56,0
2018-06-27,HCF,112.5,0.48,0.18,39,1.39,2.66,45
2018-06-27,STC,72.5,0.0,0.09,34,0.58,1.51,31
2018-06-27,ZJM,3.0,0.09,0.02,70,0.0,0.08,70
2018-06-27,AMC,43.0,0.37,0.04,46,0.73,1.42,39
2018-06-27,NBM,7.75,0.15,0.01,89,0.09,0.54,89
2018-06-27,BCM,6.0,0.04,0.03,49,0.04,0.1,40
2018-06-27,EVG,21.0,0.12,0.03,105,1.48,1.72,97
2018-06-27,PLE,0.75,0.0,0.02,91,0.01,0.01,91
2018-06-27,KSO,23.0,0.52,0.08,69,0.12,0.81,62
2018-06-27,CMB,29.0,0.2,0.06,51,0.31,0.89,59
2018-06-27,XBC,3.9,0.014,0.002,35,0.06,0.111,31
2018-06-27,CTS,16.0,0.09,0.02,52,0.33,0.6,64
2018-06-27,HAI,8.0,0.03,0.02,61,0.1,0.29,71
