Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-05-10,1,CKH,91.65,-0.15,-0.16,315,368,26.46,584,495,-26.56,92.50,14.000000000000002,15,13,0.62,0.46,-0.09,-16.36,0.84,0.71,2.80,3.13,-0.08,-2.49,1.68,1.77,0.38,-0.64,0.08,0.08,0.0,0.0,0.51,0.98,1.44,3.99,8.32,10.01,5.43,2.15,1.63,1.18,0.15,0.0
2018-05-10,2,CLP,81.95,0.1,0.12,315,368,26.46,584,495,-26.56,82.50,11.0,12,12,0.92,0.74,0.00,0.0,0.61,0.5,0.00,1.23,-0.15,-10.87,1.16,1.24,0.38,-0.62,0.07,0.07,0.0,0.0,0.33,0.73,1.14,3.62,7.65,8.74,4.65,1.69,1.27,0.87,0.07,0.0
2018-05-10,3,HKG,16.68,0.06,0.36,315,368,26.46,584,495,-26.56,16.50,7.000000000000001,10,10,0.26,0.27,+0.04,17.39,0.22,0.2,0.06,0.08,-0.03,-27.27,0.04,0.05,0.65,-0.35,0.01,0.01,0.0,0.0,0.17,0.26,0.39,1.02,1.85,1.49,0.65,0.16,0.08,0.04,0.0,0.0
2018-05-10,4,WHL,25.25,-0.1,-0.39,315,368,26.46,584,495,-26.56,25.00,17.0,22,20,0.00,0.66,-0.07,-9.59,0.57,0.51,0.40,0.37,-0.02,-5.13,0.32,0.32,0.57,-0.42,0.02,0.02,0.0,0.15,0.56,0.69,0.82,1.61,2.78,2.27,1.13,0.51,0.38,0.26,0.07,0.0
2018-05-10,5,HKB,77.1,1.0,1.31,315,368,26.46,584,495,-26.56,77.50,18.0,14,14,0.58,0.64,+0.24,60.0,1.18,1.0,2.00,1.73,-0.72,-29.39,1.57,1.57,0.42,-0.58,0.07,0.07,0.0,0.0,0.51,0.9,1.29,3.59,7.32,8.11,4.26,1.67,1.29,0.91,0.13,0.0
2018-05-10,6,HEH,58.85,-0.35,-0.59,315,368,26.46,584,495,-26.56,60.00,11.0,14,0,0.08,0.06,-0.07,-53.85,0.18,0.16,3.29,3.16,+0.20,6.76,1.33,1.45,0.26,0,0.04,0,0.0,0.0,0.2,0.28,0.57,2.0,4.74,7.03,4.09,1.74,1.15,0.56,0.0,0.0
2018-05-10,11,HSB,200.4,3.9,1.98,315,368,26.46,584,495,-26.56,200.00,16.0,19,18,2.20,3.28,+1.56,90.7,3.45,2.96,3.58,3.83,-2.38,-38.33,3.03,3.01,0.51,-0.49,0.19,0.19,0.0,0.68,3.04,4.06,5.09,11.11,20.46,19.64,10.19,4.43,3.45,2.46,0.57,0.0
2018-05-10,12,HLD,49.8,0.0,0.0,315,368,26.46,584,495,-26.56,50.00,13.0,15,15,0.62,0.64,+0.01,1.59,0.55,0.45,0.81,0.80,-0.05,-5.88,0.75,0.77,0.44,-0.56,0.05,0.05,0.0,0.03,0.41,0.66,0.91,2.4,4.78,5.18,2.72,1.1,0.86,0.61,0.1,0.0
2018-05-10,16,SHK,125.6,0.7,0.56,315,368,26.46,584,495,-26.56,125.00,21.0,13,13,1.68,1.97,+0.42,27.1,2.97,2.61,1.45,1.25,-0.42,-25.15,2.36,2.29,0.54,-0.46,0.12,0.12,0.0,0.1,1.32,1.96,2.59,6.89,13.17,11.96,5.77,1.97,1.35,0.73,0.0,0.0
2018-05-10,17,NWD,11.44,0.16,1.42,315,368,26.46,584,495,-26.56,11.50,21.0,17,17,0.12,0.16,+0.04,33.33,0.22,0.19,0.00,0.22,-0.10,-31.25,0.28,0.27,0.43,-0.57,0.01,0.01,0.0,0.02,0.11,0.17,0.23,0.55,1.08,1.2,0.65,0.28,0.23,0.17,0.04,0.0
2018-05-10,19,SWA,76.85,-0.4,-0.52,315,368,26.46,584,495,-26.56,77.50,20.0,15,16,0.85,0.86,-0.24,-21.82,1.22,1.05,1.23,1.53,+0.15,10.87,1.87,1.87,0.39,-0.6,0.07,0.07,0.0,0.01,0.46,0.85,1.24,3.4,7.04,8.34,4.54,1.95,1.57,1.2,0.24,0.0
