Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-07-06,HNP,5.25,0.0,0.25,38,0.0,0.18,39
2018-07-06,ACC,41.0,2.21,2.55,44,1.71,1.39,45
2018-07-06,XCC,7.0,0.135,0.162,21,0.26,0.264,19
2018-07-06,CHT,70.0,1.22,1.11,17,1.55,1.42,17
2018-07-06,LEN,4.1,0.04,0.04,27,0.0,0.26,20
2018-07-06,CTB,4.7,0.0,0.14,27,0.13,0.12,26
2018-07-06,HGN,75.0,3.47,2.02,29,1.87,2.53,30
2018-07-06,CSE,17.5,1.02,0.89,41,0.77,0.61,41
2018-07-06,CRL,25.0,1.22,1.4,43,0.89,0.89,43
2018-07-06,CKP,60.0,2.22,1.99,20,0.92,0.77,20
2018-07-06,YZC,9.5,0.58,0.65,51,0.36,0.36,48
2018-07-06,CRC,8.0,0.0,0.06,26,0.0,0.52,26
2018-07-06,BYD,48.0,2.2,1.42,31,1.22,1.77,33
2018-07-06,XAB,3.6,0.083,0.083,27,0.118,0.12,27
2018-07-06,AIA,67.5,1.75,1.85,25,1.76,1.57,24
2018-07-06,NCL,31.0,1.1,1.04,37,1.36,1.34,36
2018-07-06,PIN,3.5,0.0,0.11,37,0.0,0.16,38
2018-07-06,CDA,2.2,0.05,0.07,30,0.0,0.07,31
2018-07-06,XIC,5.5,0.152,0.171,27,0.12,0.127,25
2018-07-06,CCC,7.25,0.15,0.15,24,0.0,0.22,24
2018-07-06,CGN,2.0,0.0,0.09,29,0.0,0.03,25
2018-07-06,CCE,3.1,0.07,0.09,34,0.18,0.14,38
2018-07-06,SUN,26.0,1.41,1.68,61,0.0,1.59,61
2018-07-06,CCS,3.4,0.0,0.11,38,0.0,0.16,39
2018-07-06,SAN,39.0,1.68,1.5,32,1.3,1.19,34
2018-07-06,MSA,5.42,0.0,0.18,27,0.0,0.13,27
2018-07-06,COG,13.0,0.84,0.74,58,0.69,0.78,56
2018-07-06,AAC,105.0,4.83,5.07,42,4.88,4.07,42
2018-07-06,GAC,7.0,0.35,0.26,41,0.31,0.35,43
2018-07-06,MGM,16.5,0.57,0.59,45,0.84,0.96,45
2018-07-06,PAI,70.0,1.8,1.59,23,1.9,1.9,24
2018-07-06,MEN,26.0,0.97,1.2,39,1.02,0.9,38
2018-07-06,PIC,8.25,0.0,0.33,31,0.2,0.22,32
2018-07-06,GWM,5.5,0.35,0.27,44,0.22,0.25,47
2018-07-06,SNO,137.5,0.0,8.85,43,4.4,4.34,44
2018-07-06,BOC,36.0,0.76,0.88,21,0.77,0.76,22
2018-07-06,ALC,3.2,0.0,0.13,40,0.0,0.13,38
2018-07-06,CPI,29.0,1.04,0.86,34,0.0,1.18,34
2018-07-06,CLI,19.0,0.78,0.63,27,0.5,0.47,28
2018-07-06,RFP,15.0,0.59,0.54,37,0.58,0.57,35
2018-07-06,TRF,29.0,0.64,0.59,21,0.66,0.62,19
2018-07-06,CSA,13.0,0.27,0.36,28,0.52,0.43,30
2018-07-06,A50,12.5,0.44,0.48,31,0.46,0.33,31
2018-07-06,HCF,110.0,0.0,2.1,23,3.65,3.13,22
2018-07-06,STC,72.5,0.92,0.79,16,1.8,1.71,16
2018-07-06,ZJM,2.9,0.0,0.09,45,0.19,0.18,42
2018-07-06,AMC,40.0,0.93,1.32,29,0.0,1.21,30
2018-07-06,NBM,7.0,0.41,0.47,56,0.31,0.33,53
2018-07-06,BCM,5.5,0.0,0.12,23,0.0,0.14,22
2018-07-06,EVG,21.0,1.29,1.22,64,1.77,1.63,68
2018-07-06,PLE,0.7,0.0,0.02,46,0.05,0.05,47
2018-07-06,KSO,21.0,0.86,0.79,43,1.36,1.04,41
2018-07-06,CMB,27.0,1.19,1.03,35,1.12,0.92,34
2018-07-06,XBC,3.7,0.074,0.071,22,0.125,0.099,22
2018-07-06,CTS,15.0,0.53,0.62,39,0.73,0.61,40
2018-07-06,HAI,7.5,0.21,0.22,36,0.42,0.33,34
