Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-29,19,SWA,90.85,1.35,1.51,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,90.00,18.0,20,23,0.35,0.96,+0.55,134.15,0.92,0.91,0.48,0.14,-0.80,-85.11,0.07,0.07,0.81,-0.22,0.01,0.01,0.0,0.0,0.38,0.95,1.76,5.39,9.94,8.23,3.69,0.5,0.13,0.02,0.0,0.0
2018-08-29,23,BEA,28.95,0.4,1.4,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,29.00,27.0,31,30,0.32,0.17,-0.01,-5.56,0.16,0.14,0.36,0.21,-0.41,-66.13,0.21,0.19,0.46,-0.54,0.01,0.01,0.0,0.0,0.06,0.18,0.32,1.4,2.85,2.95,1.5,0.4,0.22,0.08,0.0,0.0
2018-08-29,27,GLX,58.15,0.25,0.43,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,57.50,43.0,43,40,0.76,0.92,+0.08,9.52,0.89,0.9,0.49,0.23,-0.25,-52.08,0.24,0.26,0.69,-0.29,0.01,0.01,0.0,0.0,0.6,0.89,1.36,3.56,6.47,5.16,2.26,0.49,0.2,0.11,0.0,0.0
2018-08-29,66,MTR,40.9,0.15,0.37,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,41.00,20.0,20,21,0.09,0.13,-0.01,-7.14,0.13,0.12,0.38,0.24,-0.15,-38.46,0.23,0.23,0.41,-0.59,0.01,0.01,0.0,0.0,0.03,0.14,0.36,1.95,3.99,4.19,2.15,0.54,0.24,0.06,0.0,0.0
2018-08-29,135,KLE,8.01,0.61,8.24,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,8.00,46.0,44,44,0.04,0.08,+0.07,700.0,0.09,0.08,0.13,0.07,-0.53,-88.33,0.08,0.07,0.52,-0.48,0.0,0.0,0.0,0.0,0.04,0.08,0.13,0.41,0.81,0.79,0.39,0.11,0.07,0.04,0.0,0.0
2018-08-29,151,WWC,6.54,0.0,0.0,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,6.50,32.0,49,57,0.00,0.09,-0.04,-30.77,0.07,0.07,0.00,0.06,-0.03,-33.33,0.03,0.03,0.6,-0.41,0.0,0.0,0.0,0.0,0.06,0.09,0.13,0.37,0.69,0.61,0.29,0.1,0.06,0.03,0.0,0.0
2018-08-29,175,GAH,17.36,-0.04,-0.23,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,17.50,52.0,41,44,0.22,0.09,-0.13,-59.09,0.14,0.13,0.18,0.24,-0.09,-27.27,0.28,0.27,0.36,-0.63,0.0,0.0,0.0,0.0,0.04,0.09,0.18,0.73,1.6,1.88,1.01,0.36,0.24,0.16,0.0,0.0
2018-08-29,267,CIT,11.2,0.04,0.36,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,11.00,19.0,36,36,0.15,0.22,-0.01,-4.35,0.2,0.2,0.05,0.02,-0.06,-75.0,0.0,0.0,0.83,-0.17,0.0,0.0,0.0,0.0,0.13,0.22,0.32,0.76,1.32,0.92,0.36,0.05,0.02,0.01,0.0,0.0
2018-08-29,293,CPA,11.86,0.06,0.51,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,12.00,28.000000000000004,32,27,0.00,0.03,-0.01,-25.0,0.02,0.02,0.22,0.16,-0.07,-30.43,0.16,0.16,0.24,-0.8,0.0,0.0,0.0,0.0,0.01,0.03,0.08,0.45,1.05,1.33,0.73,0.26,0.16,0.08,0.0,0.0
2018-08-29,358,JXC,9.62,0.22,2.34,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,9.50,25.0,43,43,0.23,0.16,+0.05,45.45,0.13,0.13,0.04,0.04,-0.16,-80.0,0.01,0.01,0.71,-0.29,0.0,0.0,0.0,0.0,0.1,0.15,0.24,0.6,1.08,0.84,0.36,0.08,0.03,0.02,0.0,0.0
2018-08-29,386,CPC,7.94,0.02,0.25,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,8.00,27.0,32,39,0.05,0.03,-0.01,-25.0,0.02,0.02,0.08,0.10,-0.02,-16.67,0.08,0.08,0.33,-0.64,0.0,0.0,0.0,0.0,0.01,0.03,0.07,0.34,0.73,0.85,0.46,0.16,0.1,0.06,0.0,0.0
2018-08-29,388,HEX,229.8,-0.4,-0.17,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,230.00,21.0,22,24,1.60,1.01,-0.69,-40.59,0.97,0.88,1.19,1.27,-0.17,-11.81,1.17,1.1,0.47,-0.53,0.05,0.05,0.0,0.0,0.26,1.05,2.41,11.29,22.78,23.18,11.69,2.81,1.35,0.37,0.0,0.0
2018-08-29,390,CRG,6.64,0.02,0.3,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,6.75,26.0,42,42,0.02,0.02,0.00,0.0,0.01,0.0,0.00,0.13,-0.02,-13.33,0.12,0.12,0.23,-0.77,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.23,0.55,0.77,0.44,0.19,0.13,0.09,0.0,0.0
2018-08-29,489,DFM,7.99,0.08,1.01,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,8.00,33.0,74,80,0.11,0.12,0.00,0.0,0.05,0.05,0.14,0.14,-0.07,-33.33,0.06,0.06,0.49,-0.5,0.0,0.0,0.0,0.01,0.09,0.13,0.17,0.41,0.79,0.81,0.43,0.19,0.15,0.11,0.03,0.0
2018-08-29,494,LIF,2.3,-0.06,-2.54,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,2.30,66.0,62,41,0.00,0.03,-0.05,-62.5,0.03,0.03,0.00,0.02,0.00,0.0,0.03,0.03,0.51,-0.5,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.12,0.23,0.23,0.12,0.03,0.02,0.01,0.0,0.0
2018-08-29,688,COL,25.1,-0.1,-0.4,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,25.00,30.0,37,39,0.41,0.25,-0.13,-34.21,0.22,0.21,0.16,0.16,-0.03,-15.79,0.12,0.11,0.58,-0.42,0.01,0.01,0.0,0.0,0.13,0.26,0.41,1.36,2.61,2.41,1.16,0.3,0.17,0.07,0.0,0.0
2018-08-29,700,TCH,360.8,-4.6,-1.26,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,360.00,36.0,26,28,6.00,2.44,-3.79,-60.83,3.38,3.14,1.00,1.75,+0.83,90.22,2.58,2.38,0.56,-0.44,0.07,0.07,0.0,0.0,0.71,2.52,4.93,18.84,36.88,35.28,17.24,3.68,1.89,0.6,0.0,0.0
2018-08-29,728,CTC,3.79,0.0,0.0,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,3.80,22.0,31,31,0.00,0.02,0.00,0.0,0.01,0.01,0.00,0.03,-0.01,-25.0,0.02,0.02,0.44,-0.56,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.18,0.37,0.39,0.2,0.06,0.03,0.01,0.0,0.0
2018-08-29,753,AIR,7.1,-0.12,-1.66,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,7.00,50.0,69,69,0.13,0.16,-0.11,-40.74,0.13,0.13,0.00,0.06,0.00,0.0,0.03,0.03,0.66,-0.34,0.0,0.0,0.0,0.02,0.12,0.16,0.21,0.46,0.81,0.61,0.28,0.1,0.06,0.03,0.0,0.0
2018-08-29,762,CHU,9.31,0.01,0.11,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,9.25,23.0,33,39,0.09,0.10,-0.01,-9.09,0.08,0.08,0.04,0.05,-0.01,-16.67,0.02,0.02,0.65,-0.37,0.0,0.0,0.0,0.0,0.05,0.1,0.17,0.53,0.99,0.87,0.41,0.1,0.05,0.02,0.0,0.0
2018-08-29,788,XTW,1.26,0.01,0.8,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,1.25,18.0,30,30,0.000,0.014,+0.003,27.27,0.01,0.01,0.007,0.004,-0.005,-55.56,0.0,0.0,0.69,-0.31,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.07,0.14,0.12,0.05,0.01,0.0,0.0,0.0,0.0
2018-08-29,823,LNK,78.0,-0.05,-0.06,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,77.50,16.0,16,16,0.76,0.59,-0.22,-27.16,0.58,0.58,0.15,0.09,-0.16,-64.0,0.08,0.09,0.78,-0.22,0.01,0.01,0.0,0.0,0.14,0.58,1.28,4.4,8.3,7.3,3.4,0.42,0.08,0.0,0.0,0.0
2018-08-29,857,PEC,6.07,0.08,1.34,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,6.00,28.000000000000004,37,37,0.05,0.09,+0.02,28.57,0.08,0.08,0.05,0.02,-0.05,-71.43,0.01,0.01,0.73,-0.27,0.0,0.0,0.0,0.0,0.06,0.09,0.14,0.37,0.68,0.54,0.23,0.05,0.02,0.01,0.0,0.0
2018-08-29,883,CNC,13.86,0.02,0.14,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,14.00,32.0,43,40,0.03,0.07,+0.02,40.0,0.03,0.04,0.20,0.20,-0.02,-9.09,0.17,0.18,0.33,-0.68,0.0,0.0,0.0,0.0,0.03,0.07,0.14,0.55,1.25,1.53,0.83,0.31,0.2,0.13,0.0,0.0
2018-08-29,902,HNP,5.13,-0.13,-2.47,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,5.25,31.0,57,57,0.00,0.02,-0.04,-66.67,0.0,0.0,0.09,0.14,+0.08,133.33,0.12,0.12,0.22,-0.78,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.15,0.39,0.63,0.38,0.18,0.14,0.1,0.02,0.0
2018-08-29,914,ACC,49.55,0.75,1.54,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,50.00,37.0,40,43,0.23,0.23,+0.07,43.75,0.19,0.2,0.72,0.71,-0.66,-48.18,0.64,0.65,0.33,-0.65,0.01,0.01,0.0,0.0,0.11,0.23,0.48,2.03,4.51,5.41,2.93,1.07,0.71,0.46,0.0,0.0
2018-08-29,939,XCC,7.09,-0.02,-0.28,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,7.00,17.0,22,26,0.080,0.096,-0.040,-29.41,0.09,0.09,0.026,0.009,-0.021,-70.0,0.0,0.0,0.87,-0.17,0.0,0.0,0.0,0.0,0.04,0.1,0.16,0.44,0.8,0.62,0.26,0.03,0.01,0.0,0.0,0.0
2018-08-29,941,CHT,75.0,0.7,0.94,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,75.00,18.0,14,0,0.10,0.22,+0.10,83.33,0.3,0.27,1.82,1.79,-0.66,-26.94,0.3,0.28,0.5,-1,0.02,-1,0.0,0.0,0.02,0.24,0.78,3.75,7.5,-1,-1,-1,-1,-1,-1,-1
2018-08-29,992,LEN,5.14,0.04,0.78,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,5.25,32.0,54,54,0.00,0.02,-0.01,-33.33,0.01,0.0,0.00,0.13,-0.04,-23.53,0.12,0.11,0.23,-0.77,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.16,0.4,0.62,0.37,0.17,0.13,0.09,0.01,0.0
2018-08-29,998,CTB,4.97,-0.03,-0.6,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,5.00,21.0,31,21,0.00,0.02,-0.02,-50.0,0.01,0.01,0.00,0.04,0.00,0.0,0.04,0.04,0.36,-0.71,0.0,0.0,0.0,0.0,0.01,0.02,0.05,0.22,0.47,0.53,0.28,0.08,0.04,0.01,0.0,0.0
2018-08-29,1044,HGN,70.85,0.4,0.57,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,70.00,28.000000000000004,33,36,0.93,1.03,+0.10,10.75,0.97,0.96,0.31,0.22,-0.30,-57.69,0.12,0.12,0.76,-0.26,0.01,0.01,0.0,0.0,0.59,1.01,1.63,4.39,7.94,6.24,2.69,0.5,0.18,0.09,0.0,0.0
2018-08-29,1088,CSE,17.7,0.18,1.03,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,17.50,26.0,46,43,0.22,0.29,+0.07,31.82,0.23,0.22,0.10,0.08,-0.14,-63.64,0.03,0.03,0.68,-0.3,0.0,0.0,0.0,0.0,0.19,0.28,0.42,1.09,1.97,1.57,0.69,0.16,0.07,0.04,0.0,0.0
2018-08-29,1093,CSP,20.25,-0.2,-0.98,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,20.00,54.0,47,45,0.55,0.35,-0.17,-32.69,0.37,0.37,0.16,0.09,0.00,0.0,0.12,0.12,0.7,-0.3,0.0,0.0,0.0,0.01,0.24,0.34,0.5,1.26,2.28,1.77,0.77,0.18,0.08,0.05,0.0,0.0
2018-08-29,1099,SNP,39.35,-0.1,-0.25,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,39.00,27.0,47,50,0.42,0.59,-0.20,-25.32,0.43,0.43,0.35,0.26,-0.11,-29.73,0.07,0.09,0.64,-0.36,0.01,0.01,0.0,0.0,0.39,0.59,0.86,2.32,4.29,3.59,1.63,0.46,0.27,0.13,0.0,0.0
2018-08-29,1109,CRL,27.9,-0.45,-1.59,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,28.00,42.0,52,54,0.59,0.26,-0.39,-60.0,0.21,0.2,0.24,0.37,+0.10,37.04,0.31,0.3,0.45,-0.55,0.01,0.01,0.0,0.0,0.14,0.28,0.42,1.3,2.69,2.89,1.5,0.53,0.39,0.25,0.01,0.0
2018-08-29,1113,CKP,57.7,1.0,1.76,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,57.50,20.0,17,18,0.07,0.33,+0.27,450.0,0.36,0.35,0.70,0.14,-0.75,-84.27,0.16,0.15,0.65,-0.36,0.01,0.01,0.0,0.0,0.06,0.32,0.79,3.09,5.97,5.57,2.69,0.45,0.13,0.02,0.0,0.0
2018-08-29,1171,YZC,9.3,0.07,0.76,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,9.25,40.0,47,53,0.23,0.12,0.00,0.0,0.11,0.1,0.06,0.08,-0.05,-38.46,0.06,0.05,0.59,-0.42,0.0,0.0,0.0,0.0,0.08,0.12,0.17,0.52,0.98,0.88,0.42,0.13,0.09,0.04,0.0,0.0
2018-08-29,1186,CRC,9.17,0.07,0.77,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,9.25,35.0,37,43,0.00,0.04,-0.01,-20.0,0.03,0.03,0.15,0.13,-0.06,-31.58,0.11,0.12,0.33,-0.65,0.0,0.0,0.0,0.0,0.02,0.04,0.08,0.38,0.84,1.0,0.54,0.19,0.13,0.08,0.0,0.0
2018-08-29,1211,BYD,49.65,-0.3,-0.6,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,50.00,49.0,80,83,0.81,0.67,-0.06,-8.22,0.38,0.35,0.66,1.05,+0.22,26.51,0.73,0.71,0.44,-0.56,0.01,0.01,0.0,0.09,0.48,0.73,0.98,2.33,4.62,5.31,2.94,1.36,1.11,0.87,0.21,0.0
2018-08-29,1288,XAB,3.85,0.05,1.32,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,3.90,16.0,26,28,0.008,0.005,+0.001,25.0,0.0,0.0,0.000,0.056,-0.047,-45.63,0.05,0.05,0.17,-0.81,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.14,0.34,0.43,0.24,0.09,0.06,0.03,0.0,0.0
2018-08-29,1299,AIA,68.45,1.0,1.48,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,67.50,24.0,22,26,0.68,1.00,+0.49,96.08,1.02,1.0,0.34,0.08,-0.50,-86.21,0.07,0.06,0.89,-0.15,0.01,0.01,0.0,0.0,0.47,1.0,1.63,4.37,7.8,5.89,2.47,0.27,0.08,0.0,0.0,0.0
2018-08-29,1336,NCL,36.6,0.7,1.95,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,37.00,38.0,47,47,0.25,0.20,-0.05,-20.0,0.11,0.13,0.44,0.60,-0.78,-56.52,0.51,0.54,0.33,-0.67,0.01,0.01,0.0,0.0,0.1,0.19,0.38,1.45,3.26,4.06,2.23,0.87,0.59,0.41,0.02,0.0
2018-08-29,1339,PIN,3.47,-0.02,-0.57,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,3.50,28.000000000000004,45,30,0.00,0.02,-0.01,-33.33,0.01,0.01,0.04,0.04,0.00,0.0,0.04,0.04,0.36,-0.71,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.14,0.32,0.38,0.2,0.07,0.04,0.02,0.0,0.0
2018-08-29,1359,CDA,2.16,0.02,0.93,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,2.20,23.0,80,80,0.00,0.02,0.00,0.0,0.0,0.0,0.00,0.06,-0.01,-14.29,0.04,0.04,0.34,-0.66,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.08,0.18,0.26,0.15,0.07,0.06,0.05,0.01,0.0
2018-08-29,1398,XIC,5.87,-0.01,-0.17,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,5.75,15.0,39,36,0.129,0.130,-0.018,-12.16,0.12,0.12,0.013,0.008,-0.005,-38.46,0.0,0.0,0.85,-0.14,0.0,0.0,0.0,0.0,0.08,0.13,0.18,0.41,0.71,0.47,0.17,0.02,0.01,0.0,0.0,0.0
2018-08-29,1658,XPB,4.62,-0.14,-2.94,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,4.60,28.999999999999996,42,41,0.000,0.052,-0.130,-71.43,0.04,0.04,0.048,0.031,+0.009,40.91,0.02,0.02,0.58,-0.42,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.25,0.48,0.44,0.21,0.06,0.03,0.01,0.0,0.0
2018-08-29,1800,CCC,7.77,-0.01,-0.13,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,7.75,27.0,36,42,0.00,0.07,-0.07,-50.0,0.06,0.05,0.02,0.06,-0.06,-50.0,0.04,0.03,0.56,-0.45,0.0,0.0,0.0,0.0,0.03,0.07,0.12,0.41,0.8,0.76,0.37,0.1,0.06,0.03,0.0,0.0
2018-08-29,1810,MIU,17.14,0.02,0.12,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,17.00,42.0,41,47,0.22,0.23,-0.05,-17.86,0.23,0.23,0.15,0.11,-0.05,-31.25,0.09,0.09,0.65,-0.37,0.0,0.0,0.0,0.0,0.14,0.23,0.35,1.0,1.85,1.57,0.72,0.2,0.11,0.05,0.0,0.0
2018-08-29,1816,CGN,1.86,-0.03,-1.59,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,1.85,22.0,37,37,0.00,0.02,-0.03,-60.0,0.01,0.01,0.01,0.01,0.00,0.0,0.0,0.0,0.61,-0.39,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.1,0.2,0.18,0.08,0.02,0.01,0.0,0.0,0.0
2018-08-29,1898,CCE,3.35,0.01,0.3,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,3.40,34.0,56,56,0.01,0.02,+0.01,100.0,0.01,0.01,0.00,0.07,-0.01,-12.5,0.06,0.06,0.31,-0.69,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.12,0.29,0.38,0.22,0.09,0.07,0.05,0.01,0.0
2018-08-29,1918,SUN,26.7,0.9,3.49,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,27.00,76.0,64,68,0.28,0.23,+0.11,91.67,0.31,0.29,0.90,0.55,-0.77,-58.33,0.61,0.6,0.37,-0.62,0.01,0.01,0.0,0.0,0.12,0.24,0.37,1.11,2.37,2.97,1.64,0.7,0.56,0.43,0.08,0.0
2018-08-29,1919,CCS,3.33,0.0,0.0,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,3.30,32.0,31,31,0.00,0.04,-0.01,-20.0,0.04,0.04,0.00,0.01,-0.01,-50.0,0.01,0.01,0.71,-0.29,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.2,0.36,0.3,0.14,0.02,0.01,0.0,0.0,0.0
2018-08-29,1928,SAN,38.9,0.6,1.57,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,39.00,34.0,37,40,0.20,0.26,+0.11,73.33,0.25,0.23,0.85,0.38,-0.44,-53.66,0.35,0.33,0.45,-0.55,0.01,0.01,0.0,0.0,0.1,0.28,0.47,1.85,3.79,3.99,2.05,0.6,0.4,0.21,0.0,0.0
2018-08-29,1988,MSB,5.77,-0.02,-0.35,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,5.75,17.0,32,32,0.00,0.05,-0.02,-28.57,0.03,0.03,0.00,0.03,-0.01,-25.0,0.01,0.01,0.58,-0.42,0.0,0.0,0.0,0.0,0.02,0.05,0.09,0.31,0.6,0.56,0.27,0.06,0.03,0.01,0.0,0.0
2018-08-29,2007,COG,11.9,0.16,1.36,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,12.00,54.0,53,57,0.08,0.09,-0.02,-18.18,0.1,0.09,0.28,0.20,-0.16,-44.44,0.2,0.19,0.39,-0.61,0.0,0.0,0.0,0.0,0.04,0.09,0.15,0.51,1.09,1.29,0.7,0.27,0.2,0.15,0.02,0.0
2018-08-29,2018,AAC,85.95,1.1,1.3,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,85.00,48.0,59,63,2.00,1.60,+0.11,7.38,1.41,1.41,1.10,0.72,-1.00,-58.14,0.46,0.47,0.64,-0.36,0.02,0.02,0.0,0.14,1.18,1.62,2.16,5.25,9.55,7.64,3.52,1.17,0.75,0.39,0.0,0.0
2018-08-29,2202,VNK,26.65,-0.35,-1.3,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,27.00,47.0,56,60,0.40,0.17,-0.24,-58.54,0.11,0.12,0.00,0.54,+0.10,22.73,0.46,0.47,0.33,-0.66,0.01,0.01,0.0,0.0,0.09,0.17,0.3,1.03,2.32,3.02,1.68,0.72,0.54,0.41,0.06,0.0
2018-08-29,2238,GAC,8.48,0.51,6.4,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,8.50,46.0,73,67,0.07,0.12,+0.11,1100.0,0.08,0.07,0.20,0.13,-0.41,-75.93,0.1,0.09,0.48,-0.52,0.0,0.0,0.0,0.01,0.09,0.13,0.17,0.43,0.83,0.87,0.45,0.18,0.14,0.1,0.02,0.0
2018-08-29,2282,MGM,15.1,-0.22,-1.44,28416.43945,28400.0,93,69,-29.59,160,125,-38.42,15.00,44.0,45,49,0.00,0.20,-0.20,-50.0,0.2,0.19,0.12,0.11,+0.02,22.22,0.1,0.09,0.61,-0.39,0.0,0.0,0.0,0.0,0.13,0.2,0.3,0.86,1.61,1.41,0.66,0.19,0.12,0.05,0.0,0.0
