Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-23,19,SWA,88.75,-1.7,-1.88,27790.46094,27800.0,318,198,-35.92,235,302,15.27,87.50,16.0,22,20,2.39,1.84,-1.30,-41.4,1.51,1.49,0.37,0.49,+0.32,188.24,0.26,0.31,0.67,-0.31,0.04,0.04,0.0,0.17,1.34,1.79,2.46,5.69,10.13,7.62,3.3,0.87,0.43,0.26,0.0,0.0
2018-08-23,23,BEA,28.15,-0.35,-1.23,27790.46094,27800.0,318,198,-35.92,235,302,15.27,28.00,25.0,30,32,0.00,0.56,-0.25,-30.86,0.5,0.46,0.46,0.43,+0.11,34.38,0.35,0.33,0.55,-0.45,0.02,0.02,0.0,0.09,0.44,0.58,0.72,1.62,2.97,2.66,1.36,0.6,0.46,0.33,0.08,0.0
2018-08-23,27,GLX,56.35,-0.5,-0.88,27790.46094,27800.0,318,198,-35.92,235,302,15.27,57.50,39.0,31,34,0.79,0.53,-0.24,-31.17,0.75,0.71,1.22,1.73,+0.26,17.69,1.9,1.91,0.32,-0.66,0.03,0.03,0.0,0.02,0.31,0.48,0.77,2.0,4.49,6.78,4.04,2.08,1.73,1.46,0.39,0.05
2018-08-23,66,MTR,39.55,-0.2,-0.5,27790.46094,27800.0,318,198,-35.92,235,302,15.27,40.00,20.0,18,19,0.19,0.22,-0.12,-35.29,0.25,0.24,0.74,0.69,+0.10,16.95,0.7,0.72,0.32,-0.67,0.02,0.02,0.0,0.0,0.11,0.2,0.4,1.56,3.51,4.41,2.43,0.96,0.68,0.48,0.04,0.0
2018-08-23,135,KLE,7.2,-0.1,-1.37,27790.46094,27800.0,318,198,-35.92,235,302,15.27,7.25,37.0,38,38,0.20,0.13,-0.07,-35.0,0.14,0.12,0.00,0.18,+0.02,12.5,0.18,0.18,0.45,-0.55,0.0,0.0,0.0,0.03,0.1,0.14,0.18,0.36,0.67,0.77,0.44,0.22,0.19,0.15,0.05,0.0
2018-08-23,151,WWC,6.26,0.01,0.16,27790.46094,27800.0,318,198,-35.92,235,302,15.27,6.25,33.0,47,48,0.00,0.17,-0.01,-5.56,0.13,0.12,0.17,0.16,0.00,0.0,0.12,0.11,0.52,-0.48,0.0,0.0,0.01,0.05,0.15,0.18,0.21,0.37,0.65,0.62,0.35,0.21,0.17,0.14,0.05,0.01
2018-08-23,175,GAH,16.64,0.1,0.6,27790.46094,27800.0,318,198,-35.92,235,302,15.27,16.50,48.0,40,39,0.60,0.45,+0.04,9.76,0.55,0.51,0.50,0.29,-0.09,-23.68,0.41,0.38,0.57,-0.43,0.01,0.01,0.0,0.11,0.38,0.47,0.55,1.05,1.8,1.52,0.79,0.4,0.32,0.24,0.08,0.0
2018-08-23,267,CIT,11.04,-0.06,-0.54,27790.46094,27800.0,318,198,-35.92,235,302,15.27,11.00,18.0,27,27,0.13,0.19,-0.04,-17.39,0.14,0.12,0.22,0.15,+0.01,7.14,0.1,0.09,0.54,-0.46,0.01,0.01,0.0,0.02,0.14,0.2,0.25,0.61,1.14,1.06,0.53,0.21,0.16,0.1,0.02,0.0
2018-08-23,293,CPA,12.04,-0.28,-2.27,27790.46094,27800.0,318,198,-35.92,235,302,15.27,12.00,28.999999999999996,23,22,0.00,0.18,-0.19,-51.35,0.23,0.21,0.00,0.13,+0.08,160.0,0.19,0.18,0.54,-0.46,0.01,0.01,0.0,0.01,0.12,0.19,0.25,0.65,1.24,1.16,0.57,0.2,0.14,0.08,0.0,0.0
2018-08-23,358,JXC,9.26,-0.01,-0.11,27790.46094,27800.0,318,198,-35.92,235,302,15.27,9.25,23.0,35,36,0.00,0.19,-0.01,-5.0,0.13,0.12,0.00,0.18,0.00,0.0,0.12,0.12,0.51,-0.49,0.01,0.01,0.0,0.04,0.15,0.2,0.25,0.51,0.94,0.92,0.49,0.24,0.19,0.15,0.04,0.0
2018-08-23,386,CPC,7.43,-0.04,-0.54,27790.46094,27800.0,318,198,-35.92,235,302,15.27,7.50,22.0,29,29,0.11,0.09,-0.05,-35.71,0.06,0.06,0.17,0.16,+0.01,6.67,0.13,0.13,0.41,-0.59,0.0,0.0,0.0,0.01,0.06,0.09,0.13,0.33,0.67,0.81,0.45,0.2,0.16,0.13,0.03,0.0
2018-08-23,388,HEX,222.4,-1.4,-0.63,27790.46094,27800.0,318,198,-35.92,235,302,15.27,220.00,18.0,17,16,4.90,3.56,-1.34,-27.35,3.63,3.52,1.10,1.01,+0.02,2.02,1.23,1.3,0.67,-0.32,0.11,0.11,0.0,0.01,2.33,3.46,5.18,13.53,24.65,19.84,8.72,2.02,0.92,0.49,0.0,0.0
2018-08-23,390,CRG,6.55,0.0,0.0,27790.46094,27800.0,318,198,-35.92,235,302,15.27,6.50,28.999999999999996,28,31,0.00,0.13,-0.01,-7.14,0.14,0.13,0.00,0.09,-0.01,-10.0,0.09,0.08,0.58,-0.43,0.0,0.0,0.0,0.02,0.1,0.13,0.17,0.39,0.71,0.61,0.3,0.13,0.1,0.06,0.01,0.0
2018-08-23,489,DFM,7.71,-0.14,-1.78,27790.46094,27800.0,318,198,-35.92,235,302,15.27,7.75,28.000000000000004,44,44,0.00,0.17,-0.08,-32.0,0.11,0.1,0.00,0.21,+0.07,50.0,0.15,0.15,0.47,-0.53,0.0,0.0,0.0,0.05,0.14,0.18,0.22,0.41,0.75,0.81,0.47,0.26,0.22,0.19,0.06,0.02
2018-08-23,494,LIF,2.51,-0.46,-15.49,27790.46094,27800.0,318,198,-35.92,235,302,15.27,2.50,65.0,53,54,0.00,0.08,-0.39,-82.98,0.1,0.09,0.06,0.07,+0.06,600.0,0.09,0.09,0.53,-0.47,0.0,0.0,0.01,0.02,0.07,0.08,0.1,0.16,0.27,0.25,0.14,0.09,0.08,0.06,0.02,0.01
2018-08-23,688,COL,24.45,0.3,1.24,27790.46094,27800.0,318,198,-35.92,235,302,15.27,24.00,27.0,31,33,0.49,0.69,+0.12,21.05,0.62,0.62,0.64,0.25,-0.19,-43.18,0.17,0.19,0.67,-0.34,0.01,0.01,0.0,0.12,0.55,0.68,0.83,1.69,2.9,2.0,0.91,0.37,0.25,0.15,0.04,0.0
2018-08-23,700,TCH,359.0,-0.4,-0.11,27790.46094,27800.0,318,198,-35.92,235,302,15.27,360.00,37.0,25,27,5.90,4.73,-0.49,-9.39,7.56,6.8,5.00,5.95,+0.02,0.34,8.55,8.08,0.47,-0.53,0.2,0.2,0.0,0.26,3.07,4.89,6.72,17.6,34.91,36.9,19.41,8.08,6.32,4.55,0.86,0.0
2018-08-23,728,CTC,3.79,-0.02,-0.52,27790.46094,27800.0,318,198,-35.92,235,302,15.27,3.80,24.0,25,26,0.03,0.05,-0.01,-16.67,0.05,0.04,0.00,0.06,+0.01,20.0,0.06,0.06,0.47,-0.53,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.19,0.37,0.39,0.2,0.08,0.06,0.05,0.01,0.0
2018-08-23,753,AIR,6.87,-0.13,-1.86,27790.46094,27800.0,318,198,-35.92,235,302,15.27,6.75,49.0,56,54,0.00,0.28,-0.11,-28.21,0.26,0.25,0.00,0.15,+0.02,15.38,0.14,0.13,0.6,-0.4,0.0,0.0,0.04,0.11,0.25,0.29,0.32,0.52,0.83,0.6,0.33,0.19,0.16,0.13,0.05,0.01
2018-08-23,762,CHU,9.35,-0.14,-1.48,27790.46094,27800.0,318,198,-35.92,235,302,15.27,9.25,23.0,29,28,0.18,0.21,-0.09,-30.0,0.18,0.17,0.12,0.10,+0.03,42.86,0.08,0.08,0.61,-0.39,0.0,0.0,0.0,0.03,0.16,0.21,0.26,0.58,1.04,0.84,0.4,0.15,0.11,0.06,0.01,0.0
2018-08-23,788,XTW,1.26,0.0,0.0,27790.46094,27800.0,318,198,-35.92,235,302,15.27,1.25,18.0,21,24,0.000,0.021,-0.003,-12.5,0.02,0.02,0.018,0.012,-0.002,-14.29,0.01,0.01,0.6,-0.41,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.07,0.14,0.12,0.06,0.02,0.01,0.01,0.0,0.0
2018-08-23,823,LNK,76.0,-0.25,-0.33,27790.46094,27800.0,318,198,-35.92,235,302,15.27,75.00,16.0,20,18,0.00,1.45,-0.25,-14.71,1.24,1.24,0.00,0.37,-0.01,-2.63,0.23,0.3,0.68,-0.3,0.04,0.04,0.0,0.09,1.02,1.41,2.0,4.8,8.6,6.6,2.85,0.69,0.31,0.19,0.0,0.0
2018-08-23,857,PEC,5.8,-0.06,-1.02,27790.46094,27800.0,318,198,-35.92,235,302,15.27,5.75,26.0,31,32,0.00,0.13,-0.05,-27.78,0.11,0.11,0.06,0.08,+0.02,33.33,0.06,0.06,0.58,-0.42,0.0,0.0,0.0,0.02,0.1,0.13,0.16,0.35,0.63,0.53,0.26,0.11,0.09,0.06,0.01,0.0
2018-08-23,883,CNC,12.84,0.02,0.16,27790.46094,27800.0,318,198,-35.92,235,302,15.27,13.00,28.000000000000004,36,38,0.24,0.19,-0.01,-5.0,0.14,0.13,0.32,0.36,-0.03,-7.69,0.3,0.3,0.41,-0.59,0.01,0.01,0.0,0.04,0.13,0.2,0.26,0.56,1.13,1.44,0.85,0.44,0.37,0.31,0.09,0.01
2018-08-23,902,HNP,5.17,0.1,1.97,27790.46094,27800.0,318,198,-35.92,235,302,15.27,5.25,33.0,36,33,0.00,0.07,+0.02,40.0,0.06,0.06,0.18,0.14,-0.08,-36.36,0.14,0.14,0.38,-0.63,0.0,0.0,0.0,0.01,0.05,0.07,0.1,0.21,0.44,0.6,0.35,0.17,0.14,0.12,0.03,0.0
2018-08-23,914,ACC,48.7,0.15,0.31,27790.46094,27800.0,318,198,-35.92,235,302,15.27,49.00,38.0,36,39,1.20,0.86,-0.22,-20.37,0.96,0.86,1.09,1.21,-0.32,-20.92,1.26,1.2,0.45,-0.54,0.03,0.03,0.0,0.17,0.66,0.91,1.15,2.41,4.57,5.17,2.95,1.53,1.29,1.05,0.32,0.03
2018-08-23,939,XCC,6.93,-0.01,-0.14,27790.46094,27800.0,318,198,-35.92,235,302,15.27,7.00,14.000000000000002,20,22,0.046,0.051,-0.017,-25.0,0.02,0.02,0.155,0.124,-0.006,-4.62,0.09,0.1,0.35,-0.63,0.0,0.0,0.0,0.0,0.02,0.05,0.08,0.28,0.62,0.76,0.42,0.17,0.13,0.09,0.01,0.0
2018-08-23,941,CHT,73.0,-0.25,-0.34,27790.46094,27800.0,318,198,-35.92,235,302,15.27,72.50,17.0,15,14,0.89,0.91,-0.28,-23.53,1.0,0.93,1.80,1.45,+0.13,9.85,0.49,0.49,0.62,-0.37,0.04,0.04,0.0,0.0,0.54,0.91,1.41,4.15,7.8,6.8,3.15,0.72,0.36,0.15,0.0,0.0
2018-08-23,992,LEN,5.08,0.05,0.99,27790.46094,27800.0,318,198,-35.92,235,302,15.27,5.00,31.0,37,30,0.12,0.15,+0.02,15.38,0.13,0.13,0.10,0.05,-0.04,-44.44,0.05,0.05,0.63,-0.35,0.0,0.0,0.0,0.03,0.13,0.15,0.18,0.35,0.59,0.43,0.2,0.08,0.05,0.03,0.0,0.0
2018-08-23,998,CTB,4.85,-0.03,-0.61,27790.46094,27800.0,318,198,-35.92,235,302,15.27,4.80,19.0,22,27,0.00,0.09,-0.03,-25.0,0.08,0.08,0.00,0.05,0.00,0.0,0.03,0.03,0.63,-0.39,0.0,0.0,0.0,0.01,0.06,0.09,0.12,0.29,0.54,0.43,0.21,0.08,0.05,0.03,0.0,0.0
2018-08-23,1044,HGN,66.9,1.5,2.29,27790.46094,27800.0,318,198,-35.92,235,302,15.27,67.50,26.0,31,31,0.39,0.89,+0.37,71.15,0.73,0.66,0.00,1.48,-1.12,-43.08,1.33,1.31,0.42,-0.58,0.04,0.04,0.0,0.12,0.61,0.95,1.29,3.04,6.09,7.29,4.06,1.88,1.55,1.22,0.3,0.0
2018-08-23,1088,CSE,17.36,-0.1,-0.57,27790.46094,27800.0,318,198,-35.92,235,302,15.27,17.50,27.0,35,36,0.23,0.28,-0.07,-20.0,0.21,0.19,0.00,0.42,+0.03,7.69,0.35,0.34,0.44,-0.56,0.01,0.01,0.0,0.05,0.21,0.3,0.38,0.82,1.6,1.88,1.07,0.53,0.45,0.36,0.1,0.0
2018-08-23,1093,CSP,19.88,0.66,3.43,27790.46094,27800.0,318,198,-35.92,235,302,15.27,20.00,53.0,40,42,0.21,0.39,+0.16,69.57,0.57,0.51,1.00,0.53,-0.47,-47.0,0.69,0.65,0.46,-0.53,0.01,0.01,0.0,0.09,0.32,0.42,0.52,1.01,1.89,2.11,1.22,0.66,0.56,0.46,0.15,0.03
2018-08-23,1099,SNP,36.7,0.45,1.24,27790.46094,27800.0,318,198,-35.92,235,302,15.27,37.00,16.0,43,41,0.75,0.75,+0.15,25.0,0.2,0.19,0.00,0.99,-0.31,-23.85,0.5,0.52,0.45,-0.55,0.02,0.02,0.0,0.2,0.61,0.8,0.99,1.83,3.45,3.97,2.31,1.23,1.06,0.88,0.27,0.05
2018-08-23,1109,CRL,27.8,-0.95,-3.3,27790.46094,27800.0,318,198,-35.92,235,302,15.27,28.00,39.0,41,44,0.62,0.55,-0.60,-52.17,0.55,0.49,0.45,0.78,+0.38,95.0,0.75,0.71,0.46,-0.54,0.02,0.02,0.0,0.14,0.44,0.59,0.73,1.39,2.62,2.98,1.75,0.97,0.84,0.7,0.23,0.06
2018-08-23,1113,CKP,54.55,-1.25,-2.24,27790.46094,27800.0,318,198,-35.92,235,302,15.27,55.00,16.0,18,16,0.65,0.36,-0.71,-66.36,0.3,0.27,0.31,0.76,+0.48,171.43,0.75,0.77,0.36,-0.65,0.03,0.03,0.0,0.0,0.17,0.37,0.64,2.3,5.01,5.91,3.18,1.13,0.75,0.48,0.0,0.0
2018-08-23,1171,YZC,9.35,-0.02,-0.21,27790.46094,27800.0,318,198,-35.92,235,302,15.27,9.25,43.0,47,50,0.21,0.30,-0.02,-6.25,0.29,0.27,0.22,0.21,0.00,0.0,0.19,0.18,0.57,-0.43,0.01,0.01,0.02,0.08,0.26,0.31,0.36,0.63,1.04,0.86,0.46,0.27,0.23,0.18,0.07,0.02
2018-08-23,1186,CRC,9.02,-0.08,-0.88,27790.46094,27800.0,318,198,-35.92,235,302,15.27,9.00,36.0,37,40,0.00,0.20,-0.07,-25.93,0.21,0.19,0.00,0.19,+0.02,11.76,0.19,0.17,0.52,-0.48,0.0,0.0,0.0,0.04,0.16,0.21,0.26,0.51,0.92,0.88,0.48,0.25,0.21,0.16,0.05,0.0
2018-08-23,1211,BYD,47.75,-1.6,-3.24,27790.46094,27800.0,318,198,-35.92,235,302,15.27,48.00,49.0,46,45,1.22,1.12,-0.99,-46.92,1.28,1.15,1.05,1.32,+0.59,80.82,1.53,1.44,0.47,-0.53,0.03,0.03,0.0,0.31,0.95,1.2,1.44,2.55,4.65,5.02,2.94,1.65,1.42,1.18,0.39,0.11
2018-08-23,1288,XAB,3.73,-0.01,-0.27,27790.46094,27800.0,318,198,-35.92,235,302,15.27,3.70,14.000000000000002,22,21,0.000,0.064,-0.010,-13.51,0.05,0.04,0.041,0.030,+0.001,3.45,0.02,0.02,0.6,-0.4,0.0,0.0,0.0,0.0,0.05,0.06,0.08,0.22,0.4,0.34,0.16,0.05,0.03,0.02,0.0,0.0
2018-08-23,1299,AIA,67.95,-0.7,-1.02,27790.46094,27800.0,318,198,-35.92,235,302,15.27,67.50,21.0,28,26,1.95,1.22,-0.55,-31.07,1.07,1.0,0.61,0.92,+0.19,26.03,0.62,0.6,0.57,-0.43,0.04,0.04,0.0,0.19,1.02,1.36,1.71,3.95,7.25,6.34,3.09,1.16,0.83,0.5,0.06,0.0
2018-08-23,1336,NCL,34.7,-0.4,-1.14,27790.46094,27800.0,318,198,-35.92,235,302,15.27,35.00,37.0,41,43,0.65,0.66,-0.27,-29.03,0.62,0.55,0.89,0.99,+0.16,19.28,0.91,0.88,0.45,-0.55,0.02,0.02,0.0,0.16,0.53,0.71,0.88,1.7,3.22,3.77,2.22,1.22,1.05,0.88,0.28,0.08
2018-08-23,1339,PIN,3.41,-0.03,-0.87,27790.46094,27800.0,318,198,-35.92,235,302,15.27,3.40,27.0,34,34,0.07,0.07,-0.02,-22.22,0.06,0.05,0.00,0.06,+0.02,50.0,0.05,0.05,0.53,-0.47,0.0,0.0,0.0,0.01,0.06,0.07,0.09,0.19,0.35,0.33,0.17,0.08,0.06,0.05,0.01,0.0
2018-08-23,1359,CDA,2.09,0.0,0.0,27790.46094,27800.0,318,198,-35.92,235,302,15.27,2.10,20.0,29,30,0.00,0.03,-0.01,-25.0,0.02,0.02,0.00,0.04,-0.01,-20.0,0.03,0.03,0.45,-0.54,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.1,0.2,0.22,0.12,0.05,0.04,0.03,0.01,0.0
2018-08-23,1398,XIC,5.71,-0.04,-0.7,27790.46094,27800.0,318,198,-35.92,235,302,15.27,5.75,12.0,25,23,0.085,0.063,-0.022,-25.88,0.02,0.02,0.000,0.096,+0.014,17.07,0.06,0.06,0.42,-0.59,0.0,0.0,0.0,0.0,0.04,0.07,0.09,0.26,0.53,0.61,0.33,0.13,0.1,0.07,0.01,0.0
2018-08-23,1658,XPB,4.58,-0.1,-2.14,27790.46094,27800.0,318,198,-35.92,235,302,15.27,4.60,25.0,41,40,0.000,0.097,-0.055,-36.18,0.06,0.05,0.073,0.113,+0.040,54.79,0.08,0.07,0.47,-0.53,0.0,0.0,0.0,0.02,0.08,0.1,0.13,0.24,0.44,0.48,0.27,0.14,0.12,0.1,0.03,0.0
2018-08-23,1800,CCC,7.84,-0.06,-0.76,27790.46094,27800.0,318,198,-35.92,235,302,15.27,7.75,28.000000000000004,37,37,0.19,0.21,-0.06,-22.22,0.18,0.17,0.12,0.12,+0.01,9.09,0.09,0.08,0.59,-0.41,0.0,0.0,0.0,0.05,0.18,0.22,0.26,0.51,0.87,0.69,0.35,0.17,0.13,0.09,0.03,0.0
2018-08-23,1810,MIU,17.44,-0.24,-1.36,27790.46094,27800.0,318,198,-35.92,235,302,15.27,17.50,49.0,49,51,1.11,0.45,-0.27,-37.5,0.48,0.43,0.40,0.53,-0.04,-7.02,0.54,0.51,0.49,-0.51,0.01,0.01,0.02,0.13,0.39,0.48,0.57,0.97,1.74,1.83,1.08,0.65,0.56,0.48,0.17,0.07
2018-08-23,1816,CGN,1.91,0.0,0.0,27790.46094,27800.0,318,198,-35.92,235,302,15.27,1.90,19.0,23,23,0.02,0.03,0.00,0.0,0.03,0.02,0.00,0.02,0.00,0.0,0.02,0.02,0.56,-0.44,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.11,0.2,0.18,0.09,0.03,0.02,0.01,0.0,0.0
2018-08-23,1898,CCE,3.36,0.06,1.82,27790.46094,27800.0,318,198,-35.92,235,302,15.27,3.40,37.0,30,31,0.03,0.04,+0.02,100.0,0.05,0.05,0.10,0.08,-0.05,-38.46,0.09,0.09,0.39,-0.61,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.14,0.3,0.38,0.21,0.1,0.08,0.07,0.02,0.0
2018-08-23,1918,SUN,25.35,0.15,0.6,27790.46094,27800.0,318,198,-35.92,235,302,15.27,25.00,72.0,50,53,0.95,0.90,-0.04,-4.26,1.26,1.17,0.52,0.58,-0.18,-23.68,0.91,0.84,0.59,-0.41,0.01,0.01,0.09,0.28,0.8,0.93,1.06,1.8,2.92,2.29,1.24,0.75,0.62,0.5,0.21,0.06
2018-08-23,1919,CCS,3.24,-0.03,-0.92,27790.46094,27800.0,318,198,-35.92,235,302,15.27,3.20,33.0,32,38,0.00,0.08,-0.04,-33.33,0.08,0.08,0.00,0.05,+0.01,25.0,0.04,0.04,0.61,-0.4,0.0,0.0,0.0,0.01,0.07,0.08,0.1,0.21,0.36,0.28,0.14,0.07,0.05,0.04,0.01,0.0
2018-08-23,1928,SAN,37.35,-0.5,-1.32,27790.46094,27800.0,318,198,-35.92,235,302,15.27,37.00,31.0,31,31,0.91,0.85,-0.37,-30.33,0.87,0.81,0.53,0.48,+0.11,29.73,0.52,0.49,0.59,-0.41,0.02,0.02,0.0,0.15,0.68,0.87,1.06,2.3,4.09,3.38,1.66,0.7,0.52,0.33,0.08,0.0
2018-08-23,1988,MSB,5.66,-0.02,-0.35,27790.46094,27800.0,318,198,-35.92,235,302,15.27,5.75,15.0,24,28,0.00,0.04,-0.01,-20.0,0.02,0.02,0.00,0.14,+0.01,7.69,0.1,0.11,0.31,-0.66,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.21,0.48,0.66,0.37,0.18,0.14,0.11,0.02,0.0
2018-08-23,2007,COG,12.06,-0.18,-1.47,27790.46094,27800.0,318,198,-35.92,235,302,15.27,12.00,57.99999999999999,43,45,0.36,0.32,-0.15,-31.91,0.45,0.41,0.27,0.27,+0.02,8.0,0.39,0.36,0.54,-0.46,0.01,0.01,0.0,0.08,0.28,0.34,0.4,0.74,1.27,1.16,0.63,0.35,0.29,0.24,0.08,0.01
2018-08-23,2018,AAC,84.65,-3.7,-4.19,27790.46094,27800.0,318,198,-35.92,235,302,15.27,85.00,48.0,55,59,2.67,2.45,-2.55,-51.0,2.26,2.04,2.80,2.94,+1.42,93.42,2.61,2.46,0.49,-0.51,0.05,0.05,0.23,0.79,2.19,2.62,3.06,4.83,8.57,9.14,5.47,3.58,3.17,2.77,1.13,0.56
2018-08-23,2202,VNK,25.95,-0.3,-1.14,27790.46094,27800.0,318,198,-35.92,235,302,15.27,26.00,45.0,46,46,0.00,0.65,-0.27,-29.35,0.68,0.61,0.72,0.69,+0.07,11.29,0.72,0.68,0.5,-0.5,0.01,0.01,0.01,0.18,0.56,0.69,0.83,1.46,2.6,2.65,1.53,0.87,0.74,0.61,0.21,0.06
2018-08-23,2238,GAC,7.29,-0.11,-1.49,27790.46094,27800.0,318,198,-35.92,235,302,15.27,7.25,37.0,49,52,0.22,0.22,-0.09,-29.03,0.18,0.16,0.23,0.19,+0.04,26.67,0.14,0.13,0.54,-0.46,0.0,0.0,0.02,0.06,0.2,0.23,0.27,0.46,0.79,0.71,0.39,0.24,0.21,0.17,0.07,0.02
2018-08-23,2282,MGM,14.62,0.1,0.69,27790.46094,27800.0,318,198,-35.92,235,302,15.27,14.50,44.0,41,43,0.00,0.40,+0.01,2.56,0.44,0.41,0.00,0.29,-0.10,-25.64,0.32,0.3,0.56,-0.44,0.01,0.01,0.0,0.1,0.34,0.42,0.49,0.93,1.58,1.35,0.72,0.39,0.32,0.24,0.09,0.0
