Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-05-09,1,CKH,91.8,0.2,0.22,283,373,21.9,670,558,-21.41,92.50,14.000000000000002,15,16,0.60,0.55,-0.08,-12.7,0.96,0.8,0.00,3.21,-0.11,-3.31,1.66,1.72,0.4,-0.59,0.08,0.09,0.0,0.04,0.62,1.09,1.56,4.15,8.49,9.88,5.37,2.33,1.88,1.43,0.3,0.0
2018-05-09,2,CLP,81.85,0.2,0.24,283,373,21.9,670,558,-21.41,82.50,11.0,12,13,0.69,0.74,+0.06,8.82,0.6,0.49,0.00,1.38,-0.17,-10.97,1.24,1.33,0.37,-0.62,0.07,0.07,0.0,0.0,0.33,0.7,1.12,3.54,7.54,8.84,4.74,1.83,1.43,1.03,0.14,0.0
2018-05-09,3,HKG,16.62,0.02,0.12,283,373,21.9,670,558,-21.41,16.50,7.000000000000001,9,10,0.22,0.23,+0.01,4.55,0.18,0.16,0.10,0.11,-0.01,-8.33,0.06,0.08,0.59,-0.41,0.02,0.02,0.0,0.0,0.13,0.22,0.33,0.95,1.78,1.54,0.71,0.19,0.11,0.05,0.0,0.0
2018-05-09,4,WHL,25.35,-0.05,-0.2,283,373,21.9,670,558,-21.41,25.00,17.0,21,22,0.00,0.73,-0.05,-6.41,0.63,0.58,0.44,0.39,-0.01,-2.5,0.28,0.29,0.6,-0.4,0.02,0.02,0.0,0.15,0.6,0.73,0.86,1.7,2.89,2.18,1.08,0.52,0.4,0.28,0.09,0.0
2018-05-09,5,HKB,76.1,0.2,0.26,283,373,21.9,670,558,-21.41,75.00,17.0,14,13,1.25,1.45,+0.03,2.11,1.9,1.75,1.00,0.82,-0.18,-18.0,0.79,0.83,0.65,-0.34,0.07,0.07,0.0,0.2,1.27,1.65,2.19,4.91,8.72,6.51,2.86,0.84,0.47,0.28,0.0,0.0
2018-05-09,6,HEH,59.2,0.75,1.28,283,373,21.9,670,558,-21.41,60.00,11.0,13,17,0.08,0.13,+0.09,225.0,0.27,0.26,0.00,2.96,-0.61,-17.09,1.07,1.2,0.31,-0.64,0.05,0.05,0.0,0.0,0.23,0.41,0.71,2.31,5.13,6.72,3.8,1.74,1.45,1.16,0.27,0.0
2018-05-09,11,HSB,196.5,-1.0,-0.51,283,373,21.9,670,558,-21.41,197.50,15.0,19,17,2.82,2.63,-0.59,-18.32,2.54,2.12,4.95,4.58,+0.07,1.55,3.53,3.58,0.44,-0.56,0.19,0.19,0.0,0.54,2.39,3.39,4.4,9.73,18.67,20.65,11.16,4.93,3.97,3.01,0.68,0.0
2018-05-09,12,HLD,49.8,0.0,0.0,283,373,21.9,670,558,-21.41,50.00,13.0,14,15,0.00,0.63,-0.06,-8.7,0.57,0.47,0.00,0.85,-0.05,-5.56,0.76,0.78,0.43,-0.56,0.05,0.05,0.0,0.02,0.37,0.63,0.88,2.38,4.78,5.18,2.73,1.12,0.88,0.63,0.11,0.0
2018-05-09,16,SHK,124.9,-0.1,-0.08,283,373,21.9,670,558,-21.41,125.00,21.0,13,13,1.60,1.55,-0.13,-7.74,2.68,2.32,2.15,1.67,-0.02,-1.18,2.77,2.71,0.46,-0.53,0.12,0.12,0.0,0.03,1.01,1.64,2.28,6.25,12.4,12.59,6.37,2.35,1.73,1.12,0.1,0.0
2018-05-09,17,NWD,11.28,-0.04,-0.35,283,373,21.9,670,558,-21.41,11.50,21.0,19,17,0.00,0.12,-0.03,-20.0,0.13,0.12,0.00,0.32,-0.02,-5.88,0.35,0.37,0.32,-0.69,0.01,0.01,0.0,0.01,0.07,0.12,0.17,0.42,0.91,1.35,0.78,0.39,0.31,0.26,0.06,0.0
2018-05-09,19,SWA,77.25,-0.15,-0.19,283,373,21.9,670,558,-21.41,77.50,20.0,16,17,0.97,1.10,-0.17,-13.39,1.46,1.25,1.72,1.38,-0.02,-1.43,1.71,1.68,0.45,-0.55,0.07,0.07,0.0,0.11,0.77,1.16,1.56,3.83,7.48,7.97,4.26,1.87,1.49,1.11,0.25,0.0
2018-05-09,23,BEA,33.9,0.15,0.44,283,373,21.9,670,558,-21.41,34.00,17.0,18,19,0.00,0.56,+0.04,7.69,0.57,0.48,0.00,0.68,-0.11,-13.92,0.66,0.66,0.46,-0.54,0.03,0.03,0.0,0.09,0.41,0.59,0.76,1.72,3.29,3.49,1.9,0.88,0.72,0.55,0.14,0.0
2018-05-09,27,GLX,67.9,-0.55,-0.8,283,373,21.9,670,558,-21.41,67.50,28.999999999999996,26,26,2.08,1.93,-0.32,-14.22,2.21,1.97,1.30,1.50,+0.17,12.78,1.81,1.73,0.53,-0.46,0.06,0.06,0.07,0.52,1.68,2.03,2.38,4.26,7.26,6.46,3.51,1.96,1.63,1.3,0.46,0.06
2018-05-09,66,MTR,45.1,0.3,0.67,283,373,21.9,670,558,-21.41,45.00,11.0,13,14,0.25,0.46,+0.16,53.33,0.57,0.48,1.10,1.07,-0.20,-15.75,0.47,0.48,0.5,-0.49,0.04,0.04,0.0,0.03,0.43,0.66,0.89,2.38,4.61,4.41,2.2,0.83,0.6,0.38,0.04,0.0
2018-05-09,135,KLE,6.78,0.12,1.8,283,373,21.9,670,558,-21.41,6.75,28.000000000000004,24,21,0.17,0.17,+0.06,54.55,0.21,0.19,0.00,0.28,-0.09,-24.32,0.18,0.17,0.52,-0.47,0.01,0.01,0.0,0.04,0.15,0.18,0.22,0.41,0.71,0.65,0.34,0.17,0.13,0.1,0.03,0.0
2018-05-09,151,WWC,7.08,0.15,2.16,283,373,21.9,670,558,-21.41,7.00,32.0,32,32,0.26,0.22,+0.05,29.41,0.27,0.25,0.24,0.22,-0.08,-26.67,0.19,0.18,0.56,-0.44,0.01,0.01,0.03,0.09,0.24,0.27,0.31,0.5,0.81,0.66,0.36,0.23,0.19,0.16,0.07,0.02
2018-05-09,175,GAH,22.85,-0.1,-0.44,283,373,21.9,670,558,-21.41,23.00,38.0,28,26,0.68,0.56,-0.19,-25.33,0.82,0.73,0.67,0.66,-0.08,-10.81,0.97,0.93,0.46,-0.54,0.02,0.02,0.01,0.16,0.47,0.59,0.71,1.21,2.22,2.43,1.43,0.8,0.69,0.58,0.19,0.06
2018-05-09,267,CIT,11.86,0.04,0.34,283,373,21.9,670,558,-21.41,12.00,21.0,18,19,0.00,0.15,+0.01,7.14,0.19,0.16,0.30,0.30,-0.02,-6.25,0.33,0.33,0.38,-0.61,0.01,0.01,0.0,0.02,0.09,0.15,0.21,0.51,1.05,1.33,0.76,0.36,0.3,0.25,0.06,0.0
2018-05-09,293,CPA,12.86,0.36,2.88,283,373,21.9,670,558,-21.41,13.00,22.0,19,19,0.13,0.18,+0.10,125.0,0.23,0.2,0.00,0.31,-0.25,-44.64,0.37,0.37,0.39,-0.6,0.01,0.01,0.0,0.03,0.12,0.19,0.25,0.57,1.15,1.43,0.81,0.39,0.32,0.26,0.07,0.0
2018-05-09,358,JXC,11.12,-0.04,-0.36,283,373,21.9,670,558,-21.41,11.00,31.0,27,29,0.00,0.36,-0.05,-12.2,0.41,0.37,0.00,0.25,+0.02,8.7,0.29,0.28,0.56,-0.44,0.01,0.01,0.02,0.1,0.31,0.37,0.43,0.75,1.24,1.03,0.54,0.33,0.27,0.22,0.09,0.02
2018-05-09,386,CPC,7.88,0.17,2.2,283,373,21.9,670,558,-21.41,8.00,27.0,30,29,0.15,0.14,+0.04,40.0,0.16,0.14,0.00,0.65,-0.15,-18.75,0.28,0.28,0.42,-0.58,0.01,0.01,0.0,0.06,0.15,0.19,0.23,0.39,0.71,0.91,0.57,0.34,0.3,0.26,0.11,0.04
2018-05-09,388,HEX,257.0,0.8,0.31,283,373,21.9,670,558,-21.41,255.00,20.0,22,20,6.40,6.60,-0.05,-0.75,6.43,5.72,5.00,4.12,-1.48,-26.43,4.41,4.32,0.55,-0.44,0.24,0.24,0.0,1.5,5.54,6.86,8.18,16.01,27.72,23.7,12.08,5.57,4.31,3.05,0.87,0.0
2018-05-09,390,CRG,6.23,-0.05,-0.8,283,373,21.9,670,558,-21.41,6.25,22.0,23,25,0.00,0.13,-0.03,-18.75,0.13,0.12,0.00,0.16,+0.04,33.33,0.15,0.15,0.47,-0.52,0.01,0.01,0.0,0.03,0.11,0.14,0.17,0.33,0.61,0.64,0.37,0.2,0.17,0.14,0.05,0.01
2018-05-09,489,DFM,8.48,-0.05,-0.59,283,373,21.9,670,558,-21.41,8.50,28.000000000000004,27,27,0.00,0.22,-0.04,-15.38,0.23,0.2,0.00,0.23,+0.01,4.55,0.25,0.24,0.48,-0.51,0.01,0.01,0.0,0.06,0.18,0.23,0.27,0.48,0.85,0.87,0.5,0.29,0.25,0.21,0.07,0.02
2018-05-09,494,LIF,4.19,0.04,0.96,283,373,21.9,670,558,-21.41,4.20,26.0,28,31,0.06,0.10,+0.02,25.0,0.11,0.09,0.17,0.14,-0.02,-12.5,0.12,0.11,0.48,-0.51,0.0,0.0,0.0,0.03,0.1,0.12,0.14,0.24,0.42,0.44,0.26,0.16,0.14,0.12,0.04,0.02
2018-05-09,688,COL,26.8,0.35,1.32,283,373,21.9,670,558,-21.41,27.00,27.0,25,23,0.49,0.56,+0.14,33.33,0.67,0.58,0.85,0.70,-0.22,-23.91,0.86,0.84,0.45,-0.56,0.03,0.03,0.0,0.15,0.46,0.6,0.74,1.36,2.54,2.88,1.66,0.87,0.74,0.61,0.19,0.03
2018-05-09,700,TCH,394.6,4.0,1.02,283,373,21.9,670,558,-21.41,390.00,23.0,30,28,13.00,13.45,+2.71,25.23,11.79,10.67,7.51,8.88,-1.24,-12.25,7.15,7.0,0.56,-0.43,0.37,0.37,1.44,4.36,12.5,14.54,16.58,27.58,45.0,35.9,18.79,11.01,9.09,7.18,2.8,0.48
2018-05-09,728,CTC,3.78,-0.02,-0.53,283,373,21.9,670,558,-21.41,3.80,21.0,21,19,0.00,0.07,-0.01,-12.5,0.07,0.06,0.07,0.08,0.00,0.0,0.09,0.09,0.45,-0.56,0.0,0.0,0.0,0.01,0.05,0.07,0.09,0.19,0.36,0.4,0.22,0.1,0.08,0.07,0.02,0.0
2018-05-09,762,CHU,10.74,-0.08,-0.74,283,373,21.9,670,558,-21.41,10.50,26.0,28,26,0.41,0.40,-0.04,-9.09,0.41,0.39,0.20,0.19,+0.01,5.56,0.17,0.17,0.63,-0.36,0.01,0.01,0.04,0.15,0.37,0.43,0.48,0.84,1.31,0.87,0.43,0.22,0.17,0.11,0.05,0.0
2018-05-09,823,LNK,67.0,0.45,0.68,283,373,21.9,670,558,-21.41,67.50,18.0,16,16,0.85,0.84,+0.10,13.51,1.02,0.87,0.00,1.32,-0.26,-16.46,1.51,1.52,0.41,-0.59,0.06,0.06,0.0,0.06,0.53,0.87,1.21,3.07,6.21,7.2,3.91,1.69,1.36,1.04,0.22,0.0
2018-05-09,857,PEC,5.95,0.25,4.39,283,373,21.9,670,558,-21.41,6.00,36.0,31,28,0.10,0.16,+0.11,220.0,0.2,0.18,0.22,0.19,-0.16,-45.71,0.25,0.24,0.46,-0.55,0.01,0.01,0.01,0.05,0.14,0.17,0.2,0.32,0.58,0.65,0.39,0.23,0.2,0.17,0.06,0.02
2018-05-09,883,CNC,13.52,0.3,2.27,283,373,21.9,670,558,-21.41,13.50,32.0,25,26,0.39,0.35,+0.10,40.0,0.46,0.41,0.38,0.33,-0.20,-37.74,0.44,0.42,0.5,-0.49,0.01,0.01,0.0,0.09,0.29,0.36,0.43,0.79,1.39,1.34,0.75,0.42,0.35,0.29,0.1,0.02
2018-05-09,902,HNP,5.17,-0.14,-2.64,283,373,21.9,670,558,-21.41,5.25,24.0,24,23,0.00,0.09,-0.01,-10.0,0.09,0.08,0.18,0.16,0.00,0.0,0.17,0.17,0.39,-0.61,0.0,0.0,0.0,0.02,0.06,0.09,0.12,0.22,0.45,0.6,0.36,0.19,0.16,0.14,0.04,0.01
2018-05-09,914,ACC,48.85,0.45,0.93,283,373,21.9,670,558,-21.41,49.00,44.0,41,42,1.65,1.87,+0.05,2.75,2.14,1.91,0.00,2.03,-0.25,-10.96,2.29,2.17,0.5,-0.5,0.05,0.05,0.36,0.74,1.75,2.01,2.26,3.28,5.24,5.42,3.37,2.44,2.21,1.97,1.04,0.53
2018-05-09,939,XCC,8.09,0.02,0.25,283,373,21.9,670,558,-21.41,8.00,24.0,18,19,0.174,0.196,-0.004,-2.0,0.24,0.22,0.130,0.110,-0.015,-12.0,0.15,0.15,0.59,-0.41,0.01,0.01,0.0,0.03,0.15,0.2,0.24,0.51,0.9,0.72,0.35,0.15,0.11,0.07,0.02,0.0
2018-05-09,941,CHT,73.55,-0.25,-0.34,283,373,21.9,670,558,-21.41,72.50,19.0,16,15,1.50,1.58,-0.23,-12.71,1.94,1.79,1.55,1.35,+0.01,0.75,0.89,0.91,0.63,-0.36,0.07,0.07,0.0,0.26,1.37,1.74,2.18,4.76,8.41,6.31,2.85,0.97,0.61,0.35,0.0,0.0
