Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-07-26,1,CKH,84.3,0.1,0.12,350,117,-53.94,85,175,19.86,85.00,15.0,15,14,0.80,0.28,-0.10,-26.32,0.21,0.23,0.67,0.93,-0.19,-16.96,0.91,0.96,0.29,-0.72,0.03,0.03,0.0,0.0,0.09,0.23,0.65,3.52,7.73,9.13,4.92,1.62,0.89,0.47,0.0,0.0
2018-07-26,2,CLP,88.45,-0.1,-0.11,350,117,-53.94,85,175,19.86,87.50,16.0,11,10,0.91,1.07,-0.10,-8.55,1.14,1.14,0.12,0.07,-0.03,-30.0,0.19,0.23,0.82,-0.16,0.02,0.02,0.0,0.0,0.47,1.05,1.84,5.37,9.8,7.89,3.47,0.36,0.08,0.0,0.0,0.0
2018-07-26,3,HKG,16.1,-0.04,-0.25,350,117,-53.94,85,175,19.86,16.00,13.0,13,12,0.00,0.15,-0.06,-28.57,0.14,0.14,0.00,0.04,-0.01,-20.0,0.04,0.05,0.67,-0.32,0.01,0.01,0.0,0.0,0.06,0.14,0.28,0.91,1.71,1.51,0.71,0.12,0.04,0.01,0.0,0.0
2018-07-26,4,WHL,26.1,-0.1,-0.38,350,117,-53.94,85,175,19.86,26.00,13.0,19,19,0.37,0.27,-0.05,-15.62,0.2,0.19,0.00,0.16,+0.03,23.08,0.1,0.1,0.57,-0.43,0.01,0.01,0.0,0.0,0.14,0.27,0.43,1.41,2.71,2.51,1.2,0.3,0.17,0.07,0.0,0.0
2018-07-26,5,HKB,74.75,-0.3,-0.4,350,117,-53.94,85,175,19.86,75.00,13.0,12,12,0.38,0.28,-0.28,-50.0,0.33,0.29,0.52,0.52,+0.05,10.64,0.58,0.57,0.38,-0.62,0.03,0.03,0.0,0.0,0.08,0.28,0.66,3.49,7.23,7.72,3.99,1.07,0.53,0.16,0.0,0.0
2018-07-26,6,HEH,57.1,-0.1,-0.17,350,117,-53.94,85,175,19.86,57.50,13.0,23,21,0.44,0.38,-0.02,-5.0,0.14,0.14,0.00,0.74,+0.02,2.78,0.54,0.57,0.38,-0.63,0.02,0.02,0.0,0.0,0.18,0.4,0.69,2.46,5.31,6.11,3.26,1.12,0.74,0.46,0.0,0.0
2018-07-26,11,HSB,207.6,1.4,0.68,350,117,-53.94,85,175,19.86,210.00,11.0,15,14,0.25,0.50,+0.15,42.86,0.2,0.17,4.20,2.77,-1.47,-34.67,2.6,2.66,0.23,-0.79,0.07,0.06,0.0,0.0,0.15,0.41,1.27,7.98,18.36,23.16,12.78,4.57,2.76,1.49,0.0,0.0
2018-07-26,12,HLD,42.95,0.1,0.23,350,117,-53.94,85,175,19.86,43.00,16.0,16,17,0.35,0.27,-0.07,-20.59,0.28,0.25,0.00,0.33,-0.13,-28.26,0.33,0.32,0.46,-0.53,0.02,0.02,0.0,0.0,0.1,0.29,0.5,2.1,4.25,4.34,2.2,0.58,0.36,0.14,0.0,0.0
2018-07-26,16,SHK,120.9,0.1,0.08,350,117,-53.94,85,175,19.86,120.00,13.0,14,15,1.37,1.27,-0.18,-12.41,1.17,1.17,0.41,0.40,-0.19,-32.2,0.27,0.33,0.69,-0.32,0.04,0.05,0.0,0.0,0.61,1.22,2.23,6.95,12.99,11.19,5.14,0.97,0.37,0.15,0.0,0.0
2018-07-26,17,NWD,11.04,-0.06,-0.54,350,117,-53.94,85,175,19.86,11.00,16.0,21,17,0.21,0.12,-0.06,-33.33,0.1,0.09,0.04,0.06,-0.01,-14.29,0.06,0.06,0.56,-0.43,0.0,0.0,0.0,0.0,0.07,0.13,0.18,0.59,1.14,1.06,0.51,0.12,0.06,0.02,0.0,0.0
2018-07-26,19,SWA,84.4,0.8,0.96,350,117,-53.94,85,175,19.86,85.00,25.0,15,17,0.32,0.31,+0.01,3.33,0.66,0.6,0.00,0.94,-0.71,-43.03,1.26,1.24,0.32,-0.66,0.03,0.03,0.0,0.0,0.11,0.28,0.7,3.62,7.84,9.04,4.82,1.59,0.95,0.53,0.0,0.0
2018-07-26,23,BEA,31.05,-0.25,-0.8,350,117,-53.94,85,175,19.86,31.00,18.0,17,16,0.33,0.26,-0.22,-45.83,0.27,0.25,0.00,0.19,-0.01,-5.0,0.22,0.21,0.53,-0.47,0.01,0.01,0.0,0.0,0.11,0.26,0.44,1.6,3.16,3.05,1.5,0.35,0.2,0.07,0.0,0.0
2018-07-26,27,GLX,64.1,-0.6,-0.93,350,117,-53.94,85,175,19.86,65.00,39.0,24,22,0.85,0.31,-0.38,-55.07,0.69,0.65,0.69,1.16,+0.13,12.62,1.58,1.57,0.29,-0.73,0.02,0.02,0.0,0.0,0.16,0.25,0.58,2.38,5.51,7.31,4.11,1.67,1.11,0.78,0.04,0.0
2018-07-26,66,MTR,42.75,0.15,0.35,350,117,-53.94,85,175,19.86,43.00,10.0,10,11,0.00,0.09,0.00,0.0,0.08,0.08,0.00,0.35,-0.12,-25.53,0.33,0.35,0.28,-0.7,0.01,0.02,0.0,0.0,0.01,0.07,0.28,1.89,4.03,4.52,2.39,0.7,0.34,0.13,0.0,0.0
2018-07-26,135,KLE,6.75,0.04,0.6,350,117,-53.94,85,175,19.86,6.75,15.0,17,21,0.06,0.05,-0.01,-16.67,0.04,0.04,0.05,0.06,-0.03,-33.33,0.04,0.04,0.49,-0.5,0.0,0.0,0.0,0.0,0.02,0.05,0.09,0.34,0.68,0.67,0.34,0.1,0.06,0.03,0.0,0.0
2018-07-26,151,WWC,6.58,0.03,0.46,350,117,-53.94,85,175,19.86,6.50,33.0,33,38,0.12,0.11,-0.01,-8.33,0.14,0.13,0.12,0.10,-0.04,-28.57,0.06,0.06,0.64,-0.38,0.0,0.0,0.0,0.02,0.1,0.14,0.18,0.41,0.74,0.58,0.27,0.1,0.07,0.04,0.01,0.0
2018-07-26,175,GAH,19.04,-0.64,-3.25,350,117,-53.94,85,175,19.86,19.00,38.0,34,32,0.57,0.30,-0.48,-61.54,0.35,0.32,0.11,0.24,+0.16,200.0,0.31,0.29,0.53,-0.47,0.01,0.01,0.0,0.03,0.22,0.31,0.41,1.02,1.94,1.86,0.93,0.35,0.26,0.16,0.02,0.0
2018-07-26,267,CIT,10.88,-0.04,-0.37,350,117,-53.94,85,175,19.86,11.00,19.0,21,21,0.00,0.05,-0.04,-44.44,0.04,0.04,0.00,0.17,-0.01,-5.56,0.16,0.16,0.31,-0.69,0.0,0.0,0.0,0.0,0.02,0.04,0.1,0.42,0.97,1.21,0.66,0.25,0.16,0.11,0.0,0.0
2018-07-26,293,CPA,11.88,-0.2,-1.66,350,117,-53.94,85,175,19.86,12.00,21.0,21,22,0.00,0.06,-0.10,-62.5,0.06,0.06,0.06,0.18,+0.11,157.14,0.18,0.18,0.32,-0.67,0.0,0.0,0.0,0.0,0.03,0.05,0.11,0.47,1.07,1.31,0.71,0.27,0.18,0.12,0.0,0.0
2018-07-26,358,JXC,9.74,-0.04,-0.41,350,117,-53.94,85,175,19.86,9.75,28.999999999999996,28,28,0.10,0.11,-0.05,-31.25,0.12,0.11,0.11,0.12,-0.01,-7.69,0.13,0.12,0.49,-0.51,0.0,0.0,0.0,0.0,0.07,0.12,0.17,0.48,0.96,0.98,0.5,0.18,0.13,0.08,0.0,0.0
2018-07-26,386,CPC,7.42,0.06,0.82,350,117,-53.94,85,175,19.86,7.50,17.0,26,27,0.04,0.05,0.00,0.0,0.02,0.02,0.15,0.13,-0.05,-27.78,0.1,0.1,0.35,-0.65,0.0,0.0,0.0,0.0,0.02,0.05,0.09,0.3,0.66,0.82,0.45,0.18,0.13,0.09,0.01,0.0
2018-07-26,388,HEX,237.4,-1.6,-0.67,350,117,-53.94,85,175,19.86,235.00,18.0,16,15,3.00,3.12,-1.59,-33.76,3.12,3.14,0.54,0.61,-0.18,-22.78,0.71,0.85,0.72,-0.27,0.08,0.08,0.0,0.0,1.72,2.96,5.04,14.27,26.14,21.34,9.47,1.58,0.5,0.21,0.0,0.0
2018-07-26,390,CRG,6.49,-0.16,-2.41,350,117,-53.94,85,175,19.86,6.50,46.0,45,49,0.14,0.12,-0.10,-45.45,0.13,0.12,0.13,0.14,+0.06,75.0,0.14,0.13,0.49,-0.5,0.0,0.0,0.0,0.02,0.09,0.13,0.16,0.34,0.64,0.66,0.36,0.18,0.15,0.12,0.03,0.0
2018-07-26,489,DFM,7.65,-0.1,-1.29,350,117,-53.94,85,175,19.86,7.75,27.0,24,28,0.10,0.04,-0.07,-63.64,0.04,0.04,0.00,0.15,+0.05,50.0,0.14,0.15,0.3,-0.67,0.0,0.0,0.0,0.0,0.02,0.03,0.07,0.29,0.67,0.86,0.48,0.2,0.15,0.11,0.01,0.0
2018-07-26,494,LIF,2.7,-0.05,-1.82,350,117,-53.94,85,175,19.86,2.70,42.0,35,26,0.00,0.04,-0.04,-50.0,0.05,0.05,0.00,0.03,0.00,0.0,0.05,0.05,0.5,-0.5,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.14,0.27,0.27,0.14,0.05,0.03,0.02,0.0,0.0
2018-07-26,688,COL,24.95,-0.05,-0.2,350,117,-53.94,85,175,19.86,25.00,35.0,24,25,0.44,0.23,-0.09,-28.12,0.37,0.34,0.37,0.29,-0.04,-12.12,0.42,0.4,0.47,-0.53,0.01,0.01,0.0,0.0,0.12,0.25,0.37,1.2,2.45,2.55,1.3,0.43,0.31,0.18,0.0,0.0
2018-07-26,700,TCH,374.8,-5.0,-1.32,350,117,-53.94,85,175,19.86,370.00,25.0,19,21,10.88,6.12,-4.67,-43.28,6.62,6.63,0.80,1.49,+0.56,60.22,1.82,2.0,0.74,-0.28,0.13,0.13,0.0,0.0,3.72,5.81,9.1,23.55,42.29,32.68,13.94,3.0,1.17,0.71,0.0,0.0
2018-07-26,728,CTC,3.54,-0.01,-0.28,350,117,-53.94,85,175,19.86,3.50,17.0,31,25,0.00,0.07,0.00,0.0,0.05,0.05,0.00,0.02,0.00,0.0,0.01,0.01,0.64,-0.33,0.0,0.0,0.0,0.01,0.05,0.07,0.09,0.22,0.39,0.31,0.14,0.04,0.02,0.01,0.0,0.0
2018-07-26,753,AIR,7.38,-0.13,-1.73,350,117,-53.94,85,175,19.86,7.50,47.0,42,42,0.25,0.08,-0.08,-50.0,0.1,0.09,0.00,0.20,+0.04,25.0,0.22,0.22,0.36,-0.64,0.0,0.0,0.0,0.01,0.05,0.08,0.12,0.29,0.62,0.86,0.5,0.24,0.2,0.17,0.04,0.0
