Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-14,386,CPC,7.38,0.1,1.37,27752.92969,27800.0,485,348,-29.12,405,505,19.39,7.50,21.0,29,28,0.11,0.13,+0.03,30.0,0.08,0.07,0.27,0.24,-0.07,-22.58,0.2,0.21,0.39,-0.61,0.01,0.01,0.0,0.03,0.1,0.14,0.17,0.33,0.64,0.86,0.52,0.28,0.25,0.21,0.07,0.02
2018-08-14,388,HEX,224.2,-3.4,-1.49,27752.92969,27800.0,485,348,-29.12,405,505,19.39,225.00,16.0,18,17,2.75,2.19,-2.13,-49.31,2.95,2.51,4.70,5.78,+1.92,49.74,3.73,3.71,0.45,-0.55,0.19,0.19,0.0,0.29,2.13,3.27,4.41,11.0,21.63,23.22,12.19,4.96,3.85,2.75,0.47,0.0
2018-08-14,390,CRG,6.87,0.15,2.23,27752.92969,27800.0,485,348,-29.12,405,505,19.39,6.75,49.0,31,32,0.20,0.25,+0.07,38.89,0.36,0.33,0.00,0.13,-0.07,-35.0,0.24,0.23,0.61,-0.39,0.01,0.01,0.02,0.07,0.22,0.25,0.29,0.5,0.81,0.59,0.3,0.17,0.14,0.1,0.04,0.0
2018-08-14,489,DFM,7.59,-0.01,-0.13,27752.92969,27800.0,485,348,-29.12,405,505,19.39,7.50,22.0,33,35,0.00,0.26,-0.02,-7.14,0.2,0.18,0.19,0.18,-0.01,-5.26,0.11,0.1,0.57,-0.43,0.01,0.01,0.02,0.08,0.23,0.27,0.31,0.53,0.86,0.7,0.38,0.23,0.19,0.16,0.06,0.02
2018-08-14,494,LIF,2.83,-0.02,-0.7,27752.92969,27800.0,485,348,-29.12,405,505,19.39,2.80,32.0,39,40,0.08,0.11,0.00,0.0,0.1,0.09,0.08,0.08,+0.02,33.33,0.07,0.06,0.56,-0.44,0.0,0.0,0.02,0.04,0.1,0.11,0.13,0.2,0.33,0.27,0.16,0.1,0.09,0.07,0.03,0.01
2018-08-14,688,COL,23.35,0.0,0.0,27752.92969,27800.0,485,348,-29.12,405,505,19.39,23.00,30.0,34,32,0.67,0.87,-0.02,-2.25,0.81,0.75,0.70,0.47,-0.04,-7.84,0.46,0.45,0.59,-0.41,0.02,0.02,0.09,0.29,0.77,0.89,1.01,1.69,2.73,2.06,1.06,0.61,0.5,0.38,0.15,0.02
2018-08-14,700,TCH,348.6,-12.4,-3.43,27752.92969,27800.0,485,348,-29.12,405,505,19.39,350.00,27.0,35,37,13.65,9.86,-7.59,-43.5,8.0,7.03,7.80,11.67,+5.73,96.46,9.38,9.05,0.48,-0.51,0.29,0.29,0.73,3.05,8.59,10.39,12.19,19.72,35.11,37.28,22.18,14.09,12.4,10.72,3.99,1.96
2018-08-14,728,CTC,3.54,0.02,0.57,27752.92969,27800.0,485,348,-29.12,405,505,19.39,3.50,19.0,26,23,0.00,0.10,+0.01,11.11,0.08,0.07,0.00,0.05,-0.02,-28.57,0.04,0.04,0.58,-0.41,0.0,0.0,0.0,0.02,0.08,0.1,0.12,0.23,0.39,0.31,0.16,0.07,0.05,0.04,0.01,0.0
2018-08-14,753,AIR,6.61,-0.11,-1.64,27752.92969,27800.0,485,348,-29.12,405,505,19.39,6.50,47.0,50,53,0.00,0.34,-0.10,-22.73,0.33,0.31,0.23,0.24,+0.02,9.09,0.22,0.21,0.58,-0.42,0.01,0.01,0.07,0.18,0.32,0.35,0.39,0.54,0.83,0.63,0.42,0.29,0.26,0.23,0.11,0.07
2018-08-14,762,CHU,9.29,-0.01,-0.11,27752.92969,27800.0,485,348,-29.12,405,505,19.39,9.25,19.0,29,31,0.26,0.25,-0.01,-3.85,0.18,0.16,0.23,0.22,+0.03,15.79,0.14,0.13,0.53,-0.47,0.01,0.01,0.0,0.07,0.22,0.26,0.31,0.57,0.98,0.9,0.5,0.29,0.24,0.2,0.07,0.02
2018-08-14,788,XTW,1.27,-0.02,-1.55,27752.92969,27800.0,485,348,-29.12,405,505,19.39,1.25,10.0,22,21,0.045,0.036,-0.017,-32.08,0.02,0.02,0.014,0.014,0.000,0.0,0.0,0.0,0.63,-0.37,0.0,0.0,0.0,0.01,0.03,0.04,0.04,0.09,0.15,0.11,0.05,0.02,0.01,0.01,0.0,0.0
2018-08-14,823,LNK,76.9,0.2,0.26,27752.92969,27800.0,485,348,-29.12,405,505,19.39,77.50,19.0,18,18,0.96,0.96,+0.03,3.23,1.04,0.89,0.00,1.48,-0.22,-12.94,1.63,1.63,0.41,-0.59,0.06,0.06,0.0,0.06,0.57,0.96,1.35,3.49,7.1,8.29,4.5,1.93,1.56,1.18,0.24,0.0
2018-08-14,857,PEC,5.87,0.06,1.03,27752.92969,27800.0,485,348,-29.12,405,505,19.39,5.75,28.999999999999996,30,31,0.00,0.22,+0.04,22.22,0.21,0.2,0.09,0.10,-0.02,-16.67,0.09,0.09,0.63,-0.37,0.0,0.0,0.02,0.07,0.19,0.22,0.25,0.44,0.71,0.49,0.25,0.13,0.1,0.07,0.03,0.0
2018-08-14,883,CNC,12.5,0.0,0.0,27752.92969,27800.0,485,348,-29.12,405,505,19.39,12.50,28.000000000000004,32,32,0.44,0.34,0.00,0.0,0.32,0.28,0.28,0.33,-0.02,-5.71,0.32,0.3,0.5,-0.5,0.01,0.01,0.02,0.1,0.3,0.36,0.43,0.73,1.28,1.27,0.72,0.42,0.36,0.3,0.11,0.03
2018-08-14,902,HNP,5.22,0.03,0.58,27752.92969,27800.0,485,348,-29.12,405,505,19.39,5.25,35.0,34,35,0.13,0.14,0.00,0.0,0.15,0.13,0.18,0.17,-0.03,-15.0,0.18,0.17,0.47,-0.53,0.0,0.0,0.01,0.04,0.12,0.15,0.17,0.29,0.52,0.56,0.34,0.21,0.18,0.16,0.06,0.03
2018-08-14,914,ACC,49.65,0.85,1.74,27752.92969,27800.0,485,348,-29.12,405,505,19.39,50.00,41.0,40,41,1.90,1.53,+0.25,19.53,1.67,1.49,1.77,1.90,-0.62,-24.6,2.02,1.93,0.47,-0.52,0.04,0.04,0.19,0.53,1.38,1.63,1.89,2.92,4.99,5.53,3.38,2.26,2.02,1.79,0.83,0.39
2018-08-14,939,XCC,6.91,-0.02,-0.29,27752.92969,27800.0,485,348,-29.12,405,505,19.39,7.00,20.0,21,21,0.086,0.087,+0.009,11.54,0.08,0.07,0.158,0.171,+0.034,24.82,0.17,0.17,0.38,-0.62,0.01,0.01,0.0,0.01,0.05,0.09,0.12,0.29,0.6,0.78,0.45,0.21,0.18,0.14,0.04,0.0
2018-08-14,941,CHT,71.0,0.55,0.78,27752.92969,27800.0,485,348,-29.12,405,505,19.39,70.00,15.0,14,15,1.50,1.45,+0.26,21.85,1.43,1.36,1.40,1.34,-0.32,-19.28,0.43,0.49,0.67,-0.34,0.05,0.05,0.0,0.12,1.04,1.4,1.95,4.55,8.1,6.1,2.7,0.81,0.46,0.27,0.0,0.0
2018-08-14,992,LEN,4.49,0.03,0.67,27752.92969,27800.0,485,348,-29.12,405,505,19.39,4.50,21.0,32,33,0.06,0.12,+0.03,33.33,0.08,0.07,0.13,0.13,0.00,0.0,0.09,0.09,0.49,-0.51,0.0,0.0,0.0,0.03,0.1,0.13,0.15,0.25,0.45,0.47,0.27,0.16,0.14,0.12,0.04,0.02
2018-08-14,998,CTB,4.91,0.04,0.82,27752.92969,27800.0,485,348,-29.12,405,505,19.39,4.90,25.0,25,26,0.00,0.11,+0.01,10.0,0.11,0.1,0.00,0.10,-0.03,-23.08,0.1,0.1,0.51,-0.49,0.0,0.0,0.0,0.02,0.09,0.12,0.14,0.28,0.5,0.48,0.26,0.13,0.11,0.09,0.03,0.0
2018-08-14,1044,HGN,66.05,0.3,0.46,27752.92969,27800.0,485,348,-29.12,405,505,19.39,65.00,23.0,34,34,0.00,2.49,+0.03,1.22,1.92,1.8,1.18,1.41,-0.23,-14.02,0.86,0.87,0.59,-0.41,0.05,0.05,0.26,0.84,2.21,2.55,2.89,4.85,7.76,5.82,3.09,1.81,1.49,1.17,0.49,0.1
2018-08-14,1088,CSE,17.18,-0.14,-0.81,27752.92969,27800.0,485,348,-29.12,405,505,19.39,17.00,28.000000000000004,37,39,0.00,0.63,-0.09,-12.5,0.52,0.48,0.43,0.47,+0.05,11.9,0.34,0.33,0.56,-0.44,0.01,0.01,0.08,0.22,0.57,0.66,0.75,1.2,1.96,1.63,0.93,0.6,0.51,0.43,0.18,0.08
2018-08-14,1093,CSP,19.26,-0.74,-3.7,27752.92969,27800.0,485,348,-29.12,405,505,19.39,19.50,39.0,45,48,0.86,0.63,-0.40,-38.83,0.56,0.5,0.98,0.91,+0.38,71.7,0.8,0.78,0.46,-0.54,0.02,0.02,0.1,0.24,0.57,0.67,0.77,1.17,1.89,2.29,1.46,1.05,0.96,0.87,0.5,0.23
2018-08-14,1099,SNP,35.6,0.5,1.42,27752.92969,27800.0,485,348,-29.12,405,505,19.39,36.00,17.0,36,37,0.00,0.91,+0.22,31.88,0.35,0.3,0.00,1.31,-0.33,-20.12,0.74,0.77,0.45,-0.55,0.03,0.03,0.06,0.3,0.79,0.97,1.15,1.89,3.38,4.03,2.49,1.57,1.4,1.23,0.54,0.23
2018-08-14,1109,CRL,27.1,-0.55,-1.99,27752.92969,27800.0,485,348,-29.12,405,505,19.39,27.00,35.0,43,44,1.09,1.05,-0.35,-25.0,0.9,0.81,1.11,0.95,+0.21,28.38,0.8,0.75,0.53,-0.47,0.02,0.02,0.17,0.4,0.96,1.1,1.25,1.81,3.01,2.79,1.68,1.16,1.03,0.9,0.38,0.21
2018-08-14,1113,CKP,56.9,-0.2,-0.35,27752.92969,27800.0,485,348,-29.12,405,505,19.39,57.50,14.000000000000002,16,15,0.51,0.53,-0.11,-17.19,0.42,0.37,0.96,1.05,+0.03,2.94,1.02,1.07,0.36,-0.65,0.04,0.04,0.0,0.0,0.27,0.53,0.82,2.39,5.09,6.29,3.45,1.41,1.08,0.8,0.12,0.0
2018-08-14,1171,YZC,9.34,0.05,0.54,27752.92969,27800.0,485,348,-29.12,405,505,19.39,9.25,54.0,45,45,0.42,0.40,-0.02,-4.76,0.5,0.46,0.00,0.31,-0.04,-11.43,0.41,0.38,0.55,-0.45,0.01,0.01,0.07,0.18,0.38,0.42,0.47,0.68,1.1,0.92,0.56,0.38,0.33,0.29,0.12,0.07
2018-08-14,1186,CRC,9.71,0.06,0.62,27752.92969,27800.0,485,348,-29.12,405,505,19.39,9.75,59.0,41,38,0.33,0.32,+0.03,10.34,0.5,0.45,0.00,0.33,-0.07,-17.5,0.54,0.51,0.49,-0.51,0.01,0.01,0.05,0.11,0.29,0.34,0.39,0.59,1.0,1.04,0.62,0.4,0.35,0.31,0.12,0.06
2018-08-14,1211,BYD,44.45,0.05,0.11,27752.92969,27800.0,485,348,-29.12,405,505,19.39,44.00,35.0,39,40,2.10,1.71,-0.08,-4.47,1.62,1.48,1.22,1.26,-0.13,-9.35,1.17,1.11,0.56,-0.44,0.04,0.04,0.24,0.64,1.56,1.79,2.02,3.14,5.11,4.26,2.45,1.59,1.38,1.16,0.49,0.23
2018-08-14,1288,XAB,3.76,0.04,1.08,27752.92969,27800.0,485,348,-29.12,405,505,19.39,3.80,19.0,22,21,0.032,0.055,+0.014,34.15,0.05,0.04,0.000,0.089,-0.027,-23.28,0.09,0.09,0.4,-0.6,0.0,0.0,0.0,0.01,0.04,0.06,0.07,0.17,0.34,0.42,0.23,0.11,0.09,0.07,0.02,0.0
2018-08-14,1299,AIA,68.0,-0.15,-0.22,27752.92969,27800.0,485,348,-29.12,405,505,19.39,67.50,17.0,25,24,2.10,1.68,-0.03,-1.75,1.33,1.19,0.95,1.24,+0.02,1.64,0.82,0.81,0.55,-0.44,0.06,0.06,0.0,0.39,1.44,1.79,2.14,4.2,7.3,6.3,3.25,1.55,1.22,0.89,0.27,0.0
2018-08-14,1336,NCL,33.35,-0.25,-0.74,27752.92969,27800.0,485,348,-29.12,405,505,19.39,33.00,39.0,36,38,1.24,1.22,-0.23,-15.86,1.34,1.22,1.00,0.89,+0.05,5.95,0.99,0.93,0.56,-0.44,0.03,0.03,0.14,0.4,1.09,1.26,1.43,2.32,3.79,3.15,1.77,1.13,0.97,0.81,0.33,0.14
2018-08-14,1339,PIN,3.49,0.01,0.29,27752.92969,27800.0,485,348,-29.12,405,505,19.39,3.50,24.0,32,32,0.00,0.09,-0.01,-10.0,0.07,0.06,0.10,0.10,-0.01,-9.09,0.08,0.08,0.48,-0.51,0.0,0.0,0.0,0.03,0.08,0.1,0.11,0.2,0.35,0.36,0.21,0.12,0.11,0.09,0.03,0.01
2018-08-14,1359,CDA,2.09,-0.01,-0.48,27752.92969,27800.0,485,348,-29.12,405,505,19.39,2.10,18.0,25,31,0.00,0.04,-0.01,-20.0,0.03,0.02,0.00,0.06,0.00,0.0,0.04,0.04,0.46,-0.53,0.0,0.0,0.0,0.01,0.03,0.04,0.05,0.11,0.2,0.22,0.13,0.07,0.06,0.05,0.02,0.01
2018-08-14,1398,XIC,5.71,-0.01,-0.17,27752.92969,27800.0,485,348,-29.12,405,505,19.39,5.75,20.0,23,22,0.078,0.096,-0.006,-5.88,0.08,0.07,0.148,0.127,-0.001,-0.78,0.12,0.12,0.44,-0.57,0.0,0.0,0.0,0.02,0.07,0.1,0.13,0.28,0.53,0.61,0.34,0.16,0.13,0.11,0.03,0.0
2018-08-14,1658,XPB,5.03,0.03,0.6,27752.92969,27800.0,485,348,-29.12,405,505,19.39,5.00,25.0,30,32,0.153,0.145,+0.015,11.54,0.13,0.12,0.000,0.120,-0.014,-10.45,0.1,0.1,0.54,-0.46,0.0,0.0,0.01,0.04,0.13,0.15,0.18,0.32,0.54,0.48,0.26,0.15,0.13,0.11,0.04,0.01
2018-08-14,1800,CCC,8.23,0.09,1.11,27752.92969,27800.0,485,348,-29.12,405,505,19.39,8.25,49.0,38,38,0.22,0.26,+0.02,8.33,0.36,0.32,0.26,0.27,-0.05,-15.62,0.38,0.36,0.49,-0.5,0.01,0.01,0.03,0.08,0.23,0.27,0.32,0.49,0.85,0.87,0.52,0.33,0.29,0.25,0.1,0.05
2018-08-14,1810,MIU,17.16,-0.28,-1.61,27752.92969,27800.0,485,348,-29.12,405,505,19.39,17.00,51.0,53,56,0.97,0.85,-0.15,-15.0,0.87,0.79,0.70,0.73,+0.21,40.38,0.71,0.66,0.55,-0.45,0.01,0.01,0.19,0.45,0.81,0.9,0.99,1.35,2.07,1.77,1.19,0.87,0.79,0.7,0.38,0.22
2018-08-14,1816,CGN,2.01,-0.01,-0.5,27752.92969,27800.0,485,348,-29.12,405,505,19.39,2.00,10.0,20,21,0.00,0.04,0.00,0.0,0.02,0.02,0.00,0.03,+0.01,50.0,0.01,0.01,0.54,-0.46,0.0,0.0,0.0,0.01,0.03,0.04,0.05,0.12,0.21,0.19,0.1,0.04,0.03,0.02,0.01,0.0
2018-08-14,1898,CCE,3.19,0.03,0.95,27752.92969,27800.0,485,348,-29.12,405,505,19.39,3.20,28.999999999999996,27,32,0.00,0.07,0.00,0.0,0.08,0.07,0.00,0.09,-0.01,-10.0,0.09,0.09,0.48,-0.51,0.0,0.0,0.0,0.02,0.06,0.07,0.09,0.17,0.31,0.33,0.19,0.11,0.1,0.08,0.03,0.01
2018-08-14,1918,SUN,24.25,-0.85,-3.39,27752.92969,27800.0,485,348,-29.12,405,505,19.39,24.00,69.0,64,65,1.40,1.44,-0.50,-25.77,1.62,1.49,1.00,1.19,+0.33,38.37,1.37,1.28,0.55,-0.45,0.02,0.02,0.39,0.88,1.4,1.52,1.65,2.17,3.08,2.58,1.86,1.41,1.29,1.18,0.72,0.41
2018-08-14,1919,CCS,3.28,-0.01,-0.3,27752.92969,27800.0,485,348,-29.12,405,505,19.39,3.30,32.0,35,36,0.00,0.09,-0.02,-18.18,0.09,0.08,0.00,0.11,-0.01,-8.33,0.11,0.1,0.47,-0.53,0.0,0.0,0.01,0.03,0.08,0.09,0.11,0.18,0.32,0.36,0.21,0.13,0.12,0.1,0.04,0.02
2018-08-14,1928,SAN,36.65,-1.1,-2.91,27752.92969,27800.0,485,348,-29.12,405,505,19.39,37.00,31.0,32,31,1.14,0.86,-0.61,-41.5,0.87,0.77,0.71,1.15,+0.51,79.69,1.22,1.19,0.45,-0.56,0.03,0.03,0.01,0.25,0.71,0.89,1.08,1.85,3.46,4.02,2.41,1.39,1.21,1.03,0.34,0.13
2018-08-14,1988,MSB,5.6,-0.01,-0.18,27752.92969,27800.0,485,348,-29.12,405,505,19.39,5.50,19.0,26,24,0.00,0.18,-0.01,-5.26,0.15,0.14,0.00,0.07,-0.01,-12.5,0.05,0.05,0.63,-0.36,0.0,0.0,0.0,0.04,0.15,0.18,0.21,0.4,0.66,0.46,0.22,0.1,0.07,0.04,0.01,0.0
2018-08-14,2007,COG,11.22,-0.2,-1.75,27752.92969,27800.0,485,348,-29.12,405,505,19.39,11.00,54.0,54,52,0.69,0.63,-0.16,-20.25,0.65,0.6,0.48,0.38,+0.03,8.57,0.43,0.4,0.58,-0.41,0.01,0.01,0.15,0.36,0.6,0.65,0.71,0.96,1.46,1.04,0.68,0.47,0.41,0.36,0.17,0.11
2018-08-14,2018,AAC,85.75,-6.6,-7.15,27752.92969,27800.0,485,348,-29.12,405,505,19.39,85.00,37.0,65,64,5.30,5.10,-3.42,-40.14,3.21,2.92,3.00,4.22,+3.09,273.45,2.45,2.32,0.55,-0.45,0.07,0.07,1.41,3.13,4.95,5.4,5.86,7.67,10.8,9.19,6.59,4.98,4.57,4.17,2.55,1.43
2018-08-14,2202,VNK,24.1,-0.35,-1.43,27752.92969,27800.0,485,348,-29.12,405,505,19.39,24.00,40.0,58,59,1.25,1.23,-0.27,-18.0,0.93,0.84,0.00,1.13,+0.08,7.62,0.83,0.78,0.53,-0.47,0.02,0.02,0.31,0.68,1.19,1.31,1.44,1.95,2.86,2.63,1.8,1.35,1.23,1.12,0.66,0.36
2018-08-14,2238,GAC,7.29,-0.12,-1.62,27752.92969,27800.0,485,348,-29.12,405,505,19.39,7.25,33.0,38,41,0.25,0.26,-0.09,-25.71,0.24,0.21,0.23,0.23,+0.05,27.78,0.19,0.18,0.53,-0.46,0.01,0.01,0.03,0.08,0.23,0.27,0.31,0.48,0.8,0.73,0.43,0.28,0.25,0.21,0.09,0.05
2018-08-14,2282,MGM,14.96,-0.98,-6.15,27752.92969,27800.0,485,348,-29.12,405,505,19.39,15.00,50.0,40,42,0.49,0.46,-0.63,-57.8,0.66,0.6,0.40,0.58,+0.39,205.26,0.7,0.66,0.49,-0.5,0.01,0.01,0.07,0.17,0.45,0.52,0.6,0.91,1.56,1.61,0.97,0.66,0.59,0.52,0.23,0.12
