Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-21,PEC,5.75,0.12,0.13,37,0.06,0.12,40
2018-06-21,CNC,13.0,0.12,0.07,36,0.41,0.64,39
2018-06-21,HNP,5.5,0.04,0.04,39,0.0,0.25,35
2018-06-21,ACC,46.0,1.66,1.58,47,0.93,0.85,44
2018-06-21,XCC,7.5,0.135,0.059,22,0.055,0.143,23
2018-06-21,CHT,70.0,0.5,0.24,19,1.06,1.63,17
2018-06-21,LEN,4.2,0.06,0.05,25,0.06,0.06,21
2018-06-21,CTB,5.0,0.0,0.11,24,0.0,0.05,28
2018-06-21,HGN,77.5,0.91,0.65,28,1.38,1.99,27
2018-06-21,CSE,20.0,0.0,0.7,33,0.5,0.69,28
2018-06-21,CRL,28.0,0.34,0.34,33,0.24,0.76,35
2018-06-21,CKP,65.0,0.6,0.42,16,0.75,0.85,17
2018-06-21,YZC,11.0,0.2,0.18,45,0.21,0.4,46
2018-06-21,CRC,8.5,0.08,0.05,25,0.16,0.22,23
2018-06-21,BYD,48.0,1.18,0.7,34,0.61,1.11,32
2018-06-21,XAB,3.8,0.0,0.046,26,0.035,0.062,24
2018-06-21,AIA,70.0,0.47,0.13,21,1.75,2.39,16
2018-06-21,NCL,36.0,0.32,0.16,32,1.2,1.65,36
2018-06-21,PIN,3.8,0.1,0.05,34,0.08,0.09,29
2018-06-21,CDA,2.7,0.0,0.04,29,0.02,0.05,30
2018-06-21,XIC,6.25,0.044,0.015,21,0.09,0.21,24
2018-06-21,CCC,8.25,0.09,0.04,20,0.32,0.41,0
2018-06-21,CGN,2.1,0.0,0.02,24,0.0,0.05,34
2018-06-21,CCE,3.4,0.0,0.04,29,0.0,0.11,23
2018-06-21,SUN,30.0,1.46,1.2,49,0.53,0.49,46
2018-06-21,CCS,3.8,0.0,0.06,32,0.0,0.07,28
2018-06-21,SAN,44.0,0.84,0.34,26,0.42,1.04,24
2018-06-21,COG,15.5,0.66,0.36,40,0.23,0.32,38
2018-06-21,AAC,117.5,1.84,1.48,36,3.19,3.7,39
2018-06-21,FIH,1.7,0.0,0.01,155,0.0,0.46,0
2018-06-21,GAC,8.25,0.23,0.15,42,0.0,0.24,42
2018-06-21,MGM,21.0,0.32,0.18,31,0.56,0.61,29
2018-06-21,PAI,77.5,0.6,0.36,20,1.51,1.77,21
2018-06-21,MEN,28.0,0.6,0.44,37,0.54,0.73,37
2018-06-21,PIC,13.5,0.21,0.08,27,0.46,0.68,19
2018-06-21,GWM,6.75,0.18,0.13,31,0.06,0.1,29
2018-06-21,SNO,157.5,0.83,0.57,55,10.82,15.02,54
2018-06-21,BOC,39.0,0.25,0.14,19,0.5,0.85,17
2018-06-21,ALC,3.6,0.09,0.09,36,0.05,0.05,32
2018-06-21,CPI,33.0,0.18,0.11,25,0.69,1.23,28
2018-06-21,CLI,21.0,0.4,0.23,19,0.15,0.23,20
2018-06-21,RFP,17.5,0.0,0.22,40,0.0,0.61,39
2018-06-21,TRF,30.0,0.19,0.16,15,0.18,0.38,14
2018-06-21,CSA,14.5,0.25,0.1,21,0.13,0.26,19
2018-06-21,A50,14.0,0.26,0.17,25,0.13,0.23,25
2018-06-21,HCF,117.5,0.55,0.55,20,2.97,2.97,20
2018-06-21,STC,75.0,0.66,0.4,21,0.0,1.66,21
2018-06-21,ZJM,3.2,0.05,0.04,37,0.07,0.11,43
2018-06-21,AMC,45.0,0.71,0.29,25,0.48,1.22,27
2018-06-21,NBM,9.0,0.36,0.16,50,0.24,0.35,48
2018-06-21,BCM,6.25,0.05,0.05,30,0.08,0.43,0
2018-06-21,EVG,22.0,0.85,0.51,49,0.52,0.67,46
2018-06-21,PLE,0.75,0.0,0.02,70,0.0,0.05,96
2018-06-21,KSO,24.0,0.65,0.22,34,0.25,0.8,33
2018-06-21,CMB,30.0,0.63,0.46,25,0.28,0.43,27
2018-06-21,XBC,4.0,0.037,0.017,21,0.041,0.099,22
2018-06-21,CTS,17.0,0.23,0.03,37,0.52,1.18,0
2018-06-21,HAI,8.5,0.07,0.07,38,0.12,0.37,41
