Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-07-12,1,CKH,83.75,-0.5,-0.59,435,495,18.14,542,403,-26.86,82.50,19.0,19,19,0.00,2.21,-0.41,-15.65,2.13,1.99,0.90,0.85,+0.08,10.39,0.87,0.9,0.63,-0.37,0.07,0.07,0.0,0.37,1.72,2.15,2.59,5.54,9.63,7.12,3.31,1.3,0.89,0.5,0.1,0.0
2018-07-12,2,CLP,87.2,0.5,0.58,435,495,18.14,542,403,-26.86,87.50,20.0,13,13,1.03,0.90,+0.11,13.92,1.54,1.33,1.09,1.19,-0.31,-20.67,1.83,1.8,0.43,-0.57,0.08,0.08,0.0,0.0,0.5,0.94,1.39,4.12,8.43,9.02,4.66,1.67,1.24,0.81,0.05,0.0
2018-07-12,3,HKG,15.26,0.02,0.13,435,495,18.14,542,403,-26.86,15.50,14.000000000000002,14,14,0.06,0.10,0.00,0.0,0.09,0.09,0.00,0.33,-0.03,-8.33,0.33,0.36,0.29,-0.71,0.01,0.01,0.0,0.0,0.05,0.09,0.16,0.56,1.29,1.77,1.0,0.45,0.33,0.25,0.04,0.0
2018-07-12,4,WHL,25.7,-0.15,-0.58,435,495,18.14,542,403,-26.86,26.00,23.0,20,19,0.43,0.35,-0.08,-18.6,0.43,0.38,0.58,0.60,0.00,0.0,0.73,0.73,0.39,-0.62,0.02,0.02,0.0,0.04,0.22,0.35,0.48,1.12,2.27,2.87,1.62,0.75,0.62,0.5,0.12,0.0
2018-07-12,5,HKB,73.1,0.15,0.21,435,495,18.14,542,403,-26.86,72.50,14.000000000000002,14,15,1.46,1.32,0.00,0.0,1.32,1.17,0.75,0.70,-0.05,-6.67,0.71,0.72,0.58,-0.42,0.06,0.06,0.0,0.1,0.91,1.28,1.66,4.26,7.92,6.71,3.18,1.11,0.75,0.39,0.01,0.0
2018-07-12,6,HEH,57.45,0.05,0.09,435,495,18.14,542,403,-26.86,57.50,16.0,14,14,0.79,0.75,-0.01,-1.32,0.84,0.72,0.71,0.74,-0.10,-11.9,0.89,0.88,0.47,-0.53,0.05,0.05,0.0,0.01,0.46,0.75,1.04,2.87,5.7,5.79,2.93,1.08,0.8,0.51,0.04,0.0
2018-07-12,11,HSB,199.0,0.3,0.15,435,495,18.14,542,403,-26.86,200.00,11.0,18,18,3.30,2.88,+0.14,5.11,1.6,1.3,0.00,3.64,-0.45,-11.0,2.58,2.7,0.44,-0.56,0.17,0.17,0.0,0.32,1.95,2.96,3.97,9.61,18.91,20.9,11.26,4.92,3.95,2.97,0.65,0.0
2018-07-12,12,HLD,41.9,-0.1,-0.24,435,495,18.14,542,403,-26.86,42.00,16.0,17,16,0.78,0.62,-0.09,-12.68,0.59,0.5,0.60,0.66,-0.06,-8.33,0.69,0.69,0.46,-0.54,0.04,0.04,0.0,0.06,0.42,0.64,0.85,2.1,4.09,4.29,2.23,0.9,0.69,0.49,0.08,0.0
2018-07-12,16,SHK,118.0,-0.6,-0.51,435,495,18.14,542,403,-26.86,117.50,13.0,16,15,2.23,2.04,-0.38,-15.7,1.71,1.48,1.37,1.35,+0.02,1.5,1.21,1.22,0.53,-0.47,0.1,0.1,0.0,0.21,1.47,2.07,2.67,6.54,12.31,11.3,5.55,2.03,1.45,0.86,0.07,0.0
2018-07-12,17,NWD,10.92,0.02,0.18,435,495,18.14,542,403,-26.86,11.00,16.0,19,18,0.16,0.16,-0.01,-5.88,0.13,0.11,0.00,0.22,-0.03,-12.0,0.21,0.21,0.42,-0.58,0.01,0.01,0.0,0.02,0.1,0.16,0.22,0.51,1.01,1.17,0.64,0.28,0.23,0.18,0.04,0.0
2018-07-12,19,SWA,84.2,0.1,0.12,435,495,18.14,542,403,-26.86,85.00,21.0,20,20,1.29,1.20,-0.05,-4.0,1.33,1.16,1.93,1.93,-0.26,-11.87,2.13,2.12,0.41,-0.59,0.07,0.07,0.0,0.17,0.8,1.23,1.66,3.82,7.63,9.22,5.17,2.44,2.02,1.61,0.41,0.0
2018-07-12,23,BEA,31.35,-0.1,-0.32,435,495,18.14,542,403,-26.86,31.00,21.0,24,23,0.00,0.88,-0.10,-10.2,0.81,0.73,0.00,0.49,-0.05,-9.26,0.45,0.45,0.58,-0.42,0.03,0.03,0.0,0.2,0.74,0.9,1.06,2.05,3.49,2.78,1.4,0.67,0.51,0.36,0.11,0.0
2018-07-12,27,GLX,62.35,0.8,1.3,435,495,18.14,542,403,-26.86,62.50,41.0,28,27,1.49,1.51,+0.23,17.97,2.37,2.11,1.66,1.59,-0.51,-24.29,2.52,2.39,0.48,-0.52,0.06,0.06,0.0,0.41,1.29,1.61,1.93,3.46,6.21,6.38,3.65,2.0,1.69,1.39,0.46,0.09
2018-07-12,66,MTR,42.55,-0.2,-0.47,435,495,18.14,542,403,-26.86,43.00,18.0,16,15,0.48,0.44,-0.14,-24.14,0.51,0.44,0.00,0.83,-0.01,-1.19,0.95,0.97,0.37,-0.64,0.04,0.04,0.0,0.0,0.22,0.43,0.65,1.81,3.81,4.7,2.58,1.07,0.84,0.63,0.11,0.0
2018-07-12,135,KLE,6.89,-0.08,-1.15,435,495,18.14,542,403,-26.86,7.00,15.0,25,22,0.00,0.11,-0.04,-26.67,0.05,0.04,0.20,0.20,+0.03,17.65,0.16,0.17,0.38,-0.63,0.01,0.01,0.0,0.02,0.08,0.11,0.15,0.29,0.59,0.8,0.47,0.24,0.2,0.17,0.05,0.0
