Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-06-12,1,CKH,91.55,0.85,0.94,277,294,-10.91,490,460,-6.31,92.50,18.0,13,12,0.54,0.67,+0.22,48.89,1.0,0.87,2.01,1.50,-0.72,-32.43,1.95,1.99,0.33,-0.68,0.07,0.07,0.0,0.0,0.31,0.61,1.08,3.74,8.21,10.11,5.53,2.13,1.47,1.02,0.06,0.0
2018-06-12,2,CLP,81.75,-0.1,-0.12,277,294,-10.91,490,460,-6.31,82.50,16.0,12,11,0.65,0.53,-0.07,-11.67,0.81,0.7,1.08,1.19,-0.04,-3.25,1.56,1.6,0.34,-0.68,0.06,0.06,0.0,0.0,0.25,0.52,0.93,3.38,7.43,8.92,4.84,1.78,1.19,0.79,0.0,0.0
2018-06-12,3,HKG,15.2,-0.14,-0.91,277,294,-10.91,490,460,-6.31,15.00,40.0,13,12,0.00,0.30,-0.12,-28.57,0.65,0.59,0.04,0.08,+0.02,33.33,0.45,0.42,0.67,-0.32,0.01,0.01,0.0,0.02,0.2,0.28,0.4,0.96,1.72,1.32,0.57,0.14,0.06,0.04,0.0,0.0
2018-06-12,4,WHL,25.85,0.1,0.39,277,294,-10.91,490,460,-6.31,26.00,14.000000000000002,19,17,0.38,0.35,+0.01,2.94,0.26,0.22,0.54,0.46,-0.09,-16.36,0.41,0.42,0.43,-0.58,0.02,0.02,0.0,0.04,0.24,0.37,0.5,1.23,2.44,2.73,1.46,0.6,0.47,0.35,0.06,0.0
2018-06-12,5,HKB,76.75,-0.2,-0.26,277,294,-10.91,490,460,-6.31,77.50,12.0,12,12,0.51,0.51,-0.17,-25.0,0.5,0.44,1.22,1.18,+0.05,4.42,1.24,1.32,0.33,-0.67,0.06,0.06,0.0,0.0,0.23,0.47,0.85,3.14,6.93,8.42,4.59,1.74,1.21,0.83,0.04,0.0
2018-06-12,6,HEH,55.8,0.3,0.54,277,294,-10.91,490,460,-6.31,55.00,20.0,11,11,1.13,1.06,+0.15,16.48,1.42,1.32,0.20,0.22,-0.13,-37.14,0.61,0.62,0.71,-0.29,0.04,0.04,0.0,0.02,0.67,0.98,1.47,3.59,6.38,4.78,2.01,0.43,0.18,0.11,0.0,0.0
2018-06-12,11,HSB,202.0,-0.8,-0.39,277,294,-10.91,490,460,-6.31,200.00,17.0,13,14,3.55,3.42,-0.64,-15.76,4.05,3.7,1.79,1.45,+0.15,11.54,2.04,2.06,0.62,-0.38,0.16,0.16,0.0,0.14,2.35,3.38,4.72,12.11,22.21,18.2,8.32,2.54,1.55,0.78,0.0,0.0
2018-06-12,12,HLD,45.45,-0.25,-0.55,277,294,-10.91,490,460,-6.31,45.00,42.0,16,16,0.00,0.89,-0.20,-18.35,1.96,1.79,0.50,0.43,+0.05,13.16,1.51,1.42,0.6,-0.4,0.04,0.04,0.0,0.09,0.65,0.88,1.12,2.73,5.0,4.09,1.91,0.65,0.43,0.22,0.0,0.0
2018-06-12,16,SHK,127.3,0.0,0.0,277,294,-10.91,490,460,-6.31,127.50,14.000000000000002,14,13,1.12,1.43,-0.07,-4.67,1.52,1.28,1.72,1.47,-0.23,-13.53,1.71,1.71,0.46,-0.54,0.11,0.11,0.0,0.0,0.88,1.52,2.17,6.23,12.54,12.93,6.57,2.23,1.6,0.97,0.0,0.0
2018-06-12,17,NWD,12.08,-0.04,-0.33,277,294,-10.91,490,460,-6.31,12.00,20.0,22,23,0.30,0.27,-0.05,-15.62,0.26,0.23,0.22,0.20,0.00,0.0,0.18,0.18,0.55,-0.45,0.01,0.01,0.0,0.05,0.22,0.28,0.34,0.72,1.29,1.13,0.58,0.27,0.21,0.15,0.04,0.0
2018-06-12,19,SWA,82.75,0.3,0.36,277,294,-10.91,490,460,-6.31,82.50,16.0,16,15,1.21,1.32,+0.13,10.92,1.33,1.16,0.91,0.96,-0.16,-14.29,1.08,1.06,0.52,-0.48,0.07,0.07,0.0,0.1,0.91,1.33,1.75,4.46,8.53,8.02,3.95,1.4,1.0,0.59,0.03,0.0
2018-06-12,23,BEA,32.6,-0.15,-0.46,277,294,-10.91,490,460,-6.31,33.00,19.0,19,20,0.00,0.37,-0.10,-21.28,0.36,0.32,0.00,0.77,+0.04,5.48,0.76,0.78,0.37,-0.62,0.03,0.03,0.0,0.02,0.2,0.37,0.53,1.37,2.86,3.66,2.06,0.95,0.79,0.63,0.15,0.0
2018-06-12,27,GLX,66.15,0.65,0.99,277,294,-10.91,490,460,-6.31,65.00,26.0,23,25,2.20,1.96,+0.30,18.07,2.15,2.02,0.85,0.86,-0.29,-25.22,1.0,0.99,0.64,-0.37,0.05,0.05,0.0,0.4,1.61,1.94,2.28,4.6,7.77,5.48,2.61,1.23,0.91,0.59,0.2,0.0
2018-06-12,66,MTR,44.55,0.25,0.56,277,294,-10.91,490,460,-6.31,45.00,18.0,11,12,0.33,0.26,+0.04,18.18,0.49,0.43,0.94,0.72,-0.21,-22.58,0.94,0.96,0.31,-0.68,0.03,0.03,0.0,0.0,0.11,0.22,0.45,1.79,4.01,4.91,2.68,1.02,0.71,0.49,0.03,0.0
2018-06-12,135,KLE,7.09,-0.07,-0.98,277,294,-10.91,490,460,-6.31,7.00,35.0,26,25,0.00,0.21,-0.06,-22.22,0.27,0.25,0.11,0.11,+0.02,22.22,0.18,0.17,0.59,-0.41,0.01,0.01,0.0,0.05,0.17,0.21,0.25,0.47,0.8,0.62,0.31,0.15,0.11,0.08,0.03,0.0
2018-06-12,151,WWC,7.86,0.01,0.13,277,294,-10.91,490,460,-6.31,7.75,41.0,39,40,0.37,0.32,0.00,0.0,0.35,0.32,0.21,0.21,0.00,0.0,0.24,0.22,0.57,-0.42,0.01,0.01,0.05,0.13,0.29,0.33,0.37,0.58,0.93,0.73,0.42,0.27,0.23,0.19,0.08,0.04
