Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-11,CKH,92.5,0.82,0.65,15,2.55,2.64,15
2018-05-11,CLP,82.5,0.7,0.81,11,1.16,0.97,12
2018-05-11,HKG,16.5,0.32,0.37,8,0.0,0.04,10
2018-05-11,WHL,25.0,0.0,0.99,22,0.29,0.2,21
2018-05-11,HKB,77.5,0.7,0.72,13,1.5,1.37,14
2018-05-11,HEH,60.0,0.06,0.08,12,2.98,2.79,16
2018-05-11,HSB,200.0,3.55,3.74,19,3.43,3.35,19
2018-05-11,HLD,50.0,0.94,1.18,15,0.51,0.43,16
2018-05-11,SHK,125.0,3.56,2.96,15,0.8,0.95,15
2018-05-11,NWD,11.5,0.33,0.29,20,0.13,0.15,19
2018-05-11,SWA,77.5,1.47,2.19,16,0.66,0.54,16
2018-05-11,BEA,34.0,0.0,0.67,16,0.53,0.43,17
2018-05-11,GLX,67.5,2.69,2.67,22,0.88,0.74,24
2018-05-11,MTR,46.0,0.2,0.12,11,1.44,1.52,13
2018-05-11,KLE,7.0,0.13,0.1,24,0.0,0.42,27
2018-05-11,WWC,7.25,0.0,0.15,31,0.0,0.27,29
2018-05-11,GAH,23.0,0.69,1.01,32,0.43,0.44,32
2018-05-11,CIT,12.0,0.2,0.17,16,0.23,0.2,17
2018-05-11,CPA,13.0,0.27,0.26,14,0.16,0.13,16
2018-05-11,JXC,11.5,0.27,0.23,28,0.34,0.36,27
2018-05-11,CPC,8.0,0.29,0.25,29,0.0,0.43,27
2018-05-11,HEX,260.0,4.63,5.95,20,5.3,3.8,20
2018-05-11,CRG,6.25,0.0,0.12,19,0.12,0.11,20
2018-05-11,DFM,8.5,0.44,0.44,27,0.1,0.08,26
2018-05-11,LIF,4.2,0.16,0.17,30,0.1,0.08,31
2018-05-11,COL,27.0,0.62,0.59,22,0.52,0.55,23
2018-05-11,TCH,410.0,10.0,9.5,27,9.0,11.7,28
2018-05-11,CTC,3.8,0.0,0.04,18,0.09,0.1,19
2018-05-11,CHU,10.5,0.46,0.45,23,0.12,0.12,26
2018-05-11,LNK,67.5,1.14,1.04,15,0.98,0.89,15
2018-05-11,PEC,6.0,0.21,0.18,29,0.12,0.13,26
2018-05-11,CNC,14.0,0.3,0.28,26,0.44,0.41,26
