Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-06-25,1,CKH,83.95,-0.85,-1.0,425,204,-55.07,95,238,83.08,85.00,17.0,24,22,0.77,0.35,-0.45,-56.25,0.16,0.16,0.80,1.34,+0.41,44.09,1.21,1.23,0.28,-0.74,0.03,0.02,0.0,0.0,0.16,0.27,0.7,3.16,7.35,9.44,5.25,2.02,1.28,0.84,0.0,0.0
2018-06-25,2,CLP,80.2,0.0,0.0,425,204,-55.07,95,238,83.08,80.00,13.0,17,16,0.69,0.62,-0.07,-10.14,0.5,0.46,0.50,0.39,-0.05,-11.36,0.3,0.29,0.56,-0.44,0.03,0.03,0.0,0.0,0.23,0.64,1.15,4.21,8.22,7.82,3.81,0.8,0.4,0.13,0.0,0.0
2018-06-25,3,HKG,15.18,0.24,1.61,425,204,-55.07,95,238,83.08,15.00,41.0,14,14,0.16,0.20,+0.11,122.22,0.33,0.32,0.08,0.02,-0.11,-84.62,0.15,0.14,0.82,-0.18,0.0,0.0,0.0,0.0,0.1,0.2,0.33,0.94,1.7,1.34,0.58,0.07,0.02,0.0,0.0,0.0
2018-06-25,4,WHL,26.0,-0.1,-0.38,425,204,-55.07,95,238,83.08,26.00,24.0,23,24,0.00,0.22,-0.10,-31.25,0.24,0.22,0.00,0.23,0.00,0.0,0.24,0.23,0.5,-0.5,0.01,0.01,0.0,0.0,0.1,0.23,0.37,1.3,2.6,2.6,1.3,0.37,0.24,0.12,0.0,0.0
2018-06-25,5,HKB,73.75,-0.65,-0.87,425,204,-55.07,95,238,83.08,72.50,14.000000000000002,26,27,1.83,1.50,-0.59,-28.23,1.29,1.26,0.07,0.27,+0.08,42.11,0.04,0.04,0.76,-0.24,0.02,0.02,0.0,0.06,1.0,1.47,2.11,4.94,8.63,6.12,2.51,0.51,0.23,0.14,0.0,0.0
2018-06-25,6,HEH,54.7,0.1,0.18,425,204,-55.07,95,238,83.08,55.00,12.0,16,17,0.34,0.20,-0.01,-4.76,0.1,0.11,0.40,0.51,-0.11,-17.74,0.4,0.43,0.35,-0.64,0.02,0.02,0.0,0.0,0.07,0.19,0.47,2.44,5.17,5.77,3.03,0.92,0.52,0.24,0.0,0.0
2018-06-25,11,HSB,194.5,-0.2,-0.1,425,204,-55.07,95,238,83.08,195.00,15.0,22,20,1.81,1.34,-0.31,-18.79,0.92,0.81,2.11,1.73,-0.08,-4.42,1.41,1.38,0.45,-0.56,0.07,0.07,0.0,0.0,0.53,1.43,2.41,9.23,18.95,19.95,10.23,2.9,1.78,0.81,0.0,0.0
2018-06-25,12,HLD,42.3,-0.4,-0.94,425,204,-55.07,95,238,83.08,42.00,42.0,25,24,0.67,0.56,-0.32,-36.36,0.84,0.79,0.28,0.24,+0.07,41.18,0.54,0.5,0.62,-0.37,0.01,0.01,0.0,0.0,0.35,0.56,0.84,2.42,4.53,3.93,1.82,0.46,0.25,0.11,0.0,0.0
2018-06-25,16,SHK,120.4,-1.5,-1.23,425,204,-55.07,95,238,83.08,120.00,14.000000000000002,20,22,1.52,1.13,-1.29,-53.31,0.85,0.8,0.51,0.77,+0.31,67.39,0.45,0.44,0.57,-0.44,0.04,0.04,0.0,0.0,0.54,1.14,1.88,6.42,12.44,11.64,5.62,1.43,0.84,0.32,0.0,0.0
2018-06-25,17,NWD,11.12,-0.18,-1.59,425,204,-55.07,95,238,83.08,11.00,20.0,35,32,0.00,0.21,-0.15,-41.67,0.15,0.15,0.08,0.08,+0.03,60.0,0.03,0.04,0.64,-0.35,0.0,0.0,0.0,0.02,0.16,0.21,0.28,0.68,1.23,0.99,0.45,0.13,0.08,0.04,0.0,0.0
2018-06-25,19,SWA,84.6,-0.8,-0.94,425,204,-55.07,95,238,83.08,85.00,13.0,20,21,0.68,0.46,-0.51,-52.58,0.25,0.23,0.77,0.87,+0.30,52.63,0.65,0.66,0.39,-0.6,0.03,0.03,0.0,0.0,0.18,0.47,0.89,3.83,8.06,8.86,4.63,1.44,0.9,0.48,0.0,0.0
2018-06-25,23,BEA,31.3,-0.65,-2.03,425,204,-55.07,95,238,83.08,31.00,22.0,30,29,0.00,0.52,-0.49,-48.51,0.42,0.42,0.00,0.20,+0.11,122.22,0.12,0.13,0.64,-0.36,0.01,0.01,0.0,0.02,0.36,0.52,0.72,1.87,3.43,2.83,1.28,0.36,0.2,0.1,0.0,0.0
2018-06-25,27,GLX,61.3,-2.4,-3.77,425,204,-55.07,95,238,83.08,62.50,30.0,36,39,1.16,0.36,-1.21,-77.07,0.21,0.23,0.61,1.61,+1.19,283.33,1.41,1.45,0.28,-0.71,0.02,0.02,0.0,0.0,0.21,0.29,0.59,2.08,4.93,7.33,4.27,2.06,1.55,1.25,0.25,0.0
