Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-05-29,1,CKH,88.4,-1.05,-1.17,227,140,-64.1,49,115,248.48,87.50,16.0,23,20,0.00,1.03,-0.98,-48.76,0.94,0.93,0.07,0.09,+0.07,350.0,0.04,0.04,0.8,-0.17,0.01,0.01,0.0,0.0,0.46,1.02,1.79,5.32,9.74,7.94,3.52,0.39,0.09,0.0,0.0,0.0
2018-05-29,2,CLP,81.8,-0.65,-0.79,227,140,-64.1,49,115,248.48,82.50,14.000000000000002,20,20,0.18,0.11,-0.35,-76.09,0.05,0.04,0.71,0.81,+0.33,68.75,0.75,0.75,0.21,-0.79,0.01,0.01,0.0,0.0,0.0,0.1,0.43,3.39,7.48,8.88,4.79,1.52,0.8,0.32,0.0,0.0
2018-05-29,3,HKG,17.04,-0.06,-0.35,227,140,-64.1,49,115,248.48,17.00,12.0,21,22,0.00,0.10,-0.07,-41.18,0.07,0.06,0.06,0.06,+0.01,20.0,0.03,0.03,0.58,-0.42,0.0,0.0,0.0,0.0,0.02,0.1,0.22,0.89,1.74,1.66,0.81,0.16,0.06,0.02,0.0,0.0
2018-05-29,4,WHL,25.5,-0.3,-1.16,227,140,-64.1,49,115,248.48,25.00,19.0,33,30,0.71,0.53,-0.28,-34.57,0.5,0.5,0.03,0.02,+0.01,100.0,0.0,0.0,0.87,-0.1,0.0,0.0,0.0,0.0,0.31,0.53,0.76,1.78,3.05,2.05,0.78,0.05,0.02,0.0,0.0,0.0
2018-05-29,5,HKB,75.9,-0.95,-1.24,227,140,-64.1,49,115,248.48,75.00,18.0,25,22,1.70,1.00,-0.98,-49.49,0.94,0.93,0.02,0.07,+0.01,16.67,0.04,0.04,0.82,-0.15,0.01,0.01,0.0,0.0,0.5,1.0,1.67,4.7,8.49,6.69,2.89,0.3,0.08,0.0,0.0,0.0
2018-05-29,6,HEH,54.6,-0.4,-0.73,227,140,-64.1,49,115,248.48,55.00,19.0,17,15,0.00,0.06,-0.18,-75.0,0.07,0.08,0.30,0.44,+0.21,91.3,0.47,0.48,0.2,-0.83,0.01,0.01,0.0,0.0,0.0,0.06,0.29,2.33,5.06,5.86,3.13,0.95,0.44,0.11,0.0,0.0
2018-05-29,11,HSB,194.9,-1.0,-0.51,227,140,-64.1,49,115,248.48,195.00,18.0,19,18,0.92,0.76,-0.88,-53.66,0.76,0.68,1.10,0.82,+0.16,24.24,0.86,0.81,0.48,-0.52,0.04,0.04,0.0,0.0,0.16,0.79,2.04,9.65,19.39,19.59,9.84,2.19,0.84,0.17,0.0,0.0
2018-05-29,12,HLD,51.7,-0.55,-1.05,227,140,-64.1,49,115,248.48,52.50,16.0,24,28,0.22,0.04,-0.18,-81.82,0.0,0.01,0.60,0.86,+0.41,91.11,0.8,0.81,0.11,-0.85,0.01,0.01,0.0,0.0,0.0,0.04,0.14,1.79,4.37,5.97,3.38,1.32,0.87,0.47,0.0,0.0
2018-05-29,16,SHK,125.8,0.3,0.24,227,140,-64.1,49,115,248.48,125.00,19.0,17,19,1.04,0.97,-0.04,-3.96,0.97,0.99,0.35,0.20,-0.26,-56.52,0.17,0.2,0.76,-0.26,0.02,0.02,0.0,0.0,0.25,0.94,2.06,7.09,13.38,11.78,5.49,0.77,0.17,0.01,0.0,0.0
2018-05-29,17,NWD,11.98,-0.08,-0.66,227,140,-64.1,49,115,248.48,12.00,23.0,31,31,0.13,0.07,-0.06,-46.15,0.05,0.05,0.00,0.09,+0.01,12.5,0.07,0.07,0.46,-0.54,0.0,0.0,0.0,0.0,0.02,0.07,0.13,0.58,1.18,1.22,0.62,0.16,0.09,0.03,0.0,0.0
