Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-07-27,AIR,7.5,0.0,0.02,38,0.27,0.29,39
2018-07-27,CHU,9.75,0.04,0.03,21,0.0,0.15,21
2018-07-27,LNK,77.5,0.2,0.28,14,0.86,0.54,13
2018-07-27,PEC,5.75,0.11,0.16,32,0.03,0.01,25
2018-07-27,CNC,13.0,0.05,0.04,22,0.27,0.23,25
2018-07-27,HNP,5.75,0.0,0.23,33,0.0,0.01,34
2018-07-27,ACC,48.0,0.47,1.31,34,0.84,0.16,31
2018-07-27,XCC,7.25,0.015,0.01,20,0.2,0.154,23
2018-07-27,CHT,70.0,0.25,0.23,10,0.5,0.31,10
2018-07-27,LEN,4.3,0.03,0.03,11,0.0,0.02,18
2018-07-27,CTB,5.0,0.03,0.02,18,0.07,0.06,24
2018-07-27,HGN,70.0,0.43,0.21,18,0.95,0.94,20
2018-07-27,CSE,17.5,0.36,0.78,39,0.06,0.02,33
2018-07-27,CSP,22.0,0.0,0.05,32,0.0,0.7,32
2018-07-27,SNP,33.0,0.0,0.3,22,0.0,0.25,23
2018-07-27,CRL,29.0,0.17,0.28,24,0.0,0.21,22
2018-07-27,CKP,60.0,0.0,0.27,12,0.37,0.25,11
2018-07-27,YZC,10.0,0.14,0.18,29,0.11,0.07,33
2018-07-27,CRC,9.0,0.28,0.26,35,0.0,0.04,36
2018-07-27,BYD,44.0,1.36,1.2,27,0.16,0.08,26
2018-07-27,XAB,3.8,0.011,0.035,21,0.06,0.025,21
2018-07-27,AIA,67.5,0.72,1.21,15,0.21,0.05,15
2018-07-27,NCL,36.0,0.85,0.48,25,0.23,0.25,27
2018-07-27,PIN,3.5,0.0,0.04,27,0.0,0.03,27
2018-07-27,CDA,2.2,0.0,0.02,30,0.0,0.03,31
2018-07-27,XIC,5.75,0.043,0.079,15,0.03,0.011,17
2018-07-27,XPB,5.25,0.0,0.026,26,0.0,0.086,26
2018-07-27,CCC,8.25,0.21,0.32,36,0.07,0.02,36
2018-07-27,MIU,18.5,0.22,0.59,32,0.2,0.07,37
2018-07-27,CGN,2.0,0.0,0.06,0,0.0,0.01,42
2018-07-27,CCE,3.2,0.0,0.11,35,0.0,0.01,36
2018-07-27,SUN,25.0,0.45,0.45,33,0.26,0.18,31
2018-07-27,CCS,3.4,0.0,0.05,44,0.0,0.06,44
2018-07-27,SAN,41.0,0.46,0.27,21,0.36,0.38,22
2018-07-27,MSA,5.83,0.0,0.05,23,0.0,0.05,23
2018-07-27,COG,13.5,0.16,0.04,34,0.0,0.43,37
2018-07-27,AAC,100.0,0.75,1.63,28,2.1,0.69,30
2018-07-27,VNK,26.0,0.0,0.05,27,0.0,0.72,30
2018-07-27,GAC,7.0,0.0,0.2,35,0.0,0.03,35
2018-07-27,MGM,17.5,0.18,0.08,34,0.5,0.47,37
2018-07-27,PAI,75.0,0.2,0.11,19,1.6,1.45,22
2018-07-27,MEN,25.0,0.12,0.21,25,0.43,0.28,28
2018-07-27,PIC,8.5,0.0,0.14,22,0.03,0.04,27
2018-07-27,GWM,5.5,0.08,0.17,34,0.04,0.01,27
2018-07-27,SNO,137.5,1.05,2.03,28,1.15,1.01,30
2018-07-27,BOC,38.0,0.06,0.13,12,0.35,0.23,12
2018-07-27,ALC,3.6,0.0,0.03,42,0.0,0.09,42
2018-07-27,CPI,31.0,0.13,0.19,28,0.47,0.47,26
2018-07-27,CLI,20.0,0.1,0.12,12,0.14,0.08,14
2018-07-27,RFP,15.0,0.0,0.08,30,0.0,0.3,31
2018-07-27,TRF,29.0,0.42,0.5,18,0.0,0.04,17
2018-07-27,CSA,13.5,0.06,0.05,21,0.24,0.19,21
2018-07-27,A50,13.0,0.13,0.13,17,0.06,0.05,17
2018-07-27,HCF,112.5,0.99,1.36,16,0.65,0.22,15
2018-07-27,STC,72.5,0.0,0.14,16,0.0,0.93,16
2018-07-27,ZJM,2.9,0.0,0.04,32,0.0,0.04,42
2018-07-27,AMC,42.0,0.08,0.08,17,0.0,0.64,19
2018-07-27,NBM,8.25,0.13,0.32,36,0.13,0.01,29
2018-07-27,BCM,5.5,0.08,0.14,30,0.0,0.02,31
2018-07-27,EVG,22.0,0.33,0.23,31,0.32,0.29,33
2018-07-27,PLE,0.7,0.0,0.01,39,0.0,0.01,39
2018-07-27,KSO,20.0,0.47,0.76,23,0.11,0.02,29
2018-07-27,CMB,31.0,0.11,0.26,27,0.82,0.34,25
2018-07-27,XBC,3.7,0.016,0.01,10,0.031,0.021,11
2018-07-27,CTS,15.5,0.37,0.28,21,0.0,0.04,22
2018-07-27,HAI,8.0,0.05,0.08,29,0.0,0.1,32
