Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-20,19,SWA,91.0,0.25,0.28,27598.01953,27600.0,174,285,66.67,571,376,-40.69,90.00,19.0,19,21,1.99,1.78,+0.01,0.56,1.72,1.63,0.83,0.82,-0.19,-18.81,0.72,0.73,0.63,-0.38,0.06,0.06,0.0,0.16,1.27,1.73,2.29,5.55,10.1,8.1,3.77,1.31,0.86,0.44,0.0,0.0
2018-08-20,23,BEA,28.5,0.0,0.0,27598.01953,27600.0,174,285,66.67,571,376,-40.69,28.00,27.0,32,34,0.00,0.90,-0.07,-7.22,0.79,0.76,0.42,0.42,-0.08,-16.0,0.29,0.3,0.63,-0.37,0.02,0.02,0.01,0.2,0.75,0.9,1.04,2.02,3.35,2.38,1.14,0.58,0.44,0.3,0.11,0.0
2018-08-20,27,GLX,54.95,1.45,2.71,27598.01953,27600.0,174,285,66.67,571,376,-40.69,55.00,40.0,34,37,1.06,1.25,+0.30,31.58,1.55,1.4,1.46,1.36,-1.02,-42.86,1.6,1.51,0.5,-0.5,0.04,0.04,0.0,0.3,1.03,1.32,1.6,3.05,5.47,5.54,3.16,1.75,1.48,1.21,0.41,0.08
2018-08-20,66,MTR,40.45,0.65,1.63,27598.01953,27600.0,174,285,66.67,571,376,-40.69,40.00,20.0,15,16,0.37,0.60,+0.21,53.85,0.81,0.77,0.67,0.35,-0.42,-54.55,0.36,0.36,0.66,-0.35,0.02,0.02,0.0,0.01,0.45,0.66,0.97,2.47,4.5,3.59,1.6,0.44,0.24,0.12,0.0,0.0
2018-08-20,135,KLE,6.93,0.15,2.21,27598.01953,27600.0,174,285,66.67,571,376,-40.69,7.00,34.0,39,42,0.00,0.15,+0.04,36.36,0.14,0.12,0.00,0.23,-0.09,-28.12,0.21,0.2,0.44,-0.55,0.0,0.0,0.0,0.04,0.12,0.16,0.2,0.34,0.65,0.77,0.47,0.28,0.24,0.21,0.08,0.03
2018-08-20,151,WWC,6.13,0.03,0.49,27598.01953,27600.0,174,285,66.67,571,376,-40.69,6.25,34.0,49,47,0.14,0.15,0.00,0.0,0.09,0.09,0.26,0.26,-0.04,-13.33,0.21,0.21,0.42,-0.59,0.0,0.0,0.01,0.05,0.13,0.16,0.19,0.32,0.55,0.74,0.47,0.3,0.27,0.24,0.12,0.05
2018-08-20,175,GAH,15.26,0.0,0.0,27598.01953,27600.0,174,285,66.67,571,376,-40.69,15.50,41.0,51,49,0.41,0.41,0.00,0.0,0.33,0.3,0.67,0.63,-0.04,-5.97,0.57,0.55,0.44,-0.57,0.01,0.01,0.05,0.15,0.36,0.44,0.52,0.84,1.42,1.8,1.14,0.73,0.66,0.59,0.29,0.12
2018-08-20,267,CIT,11.06,0.1,0.91,27598.01953,27600.0,174,285,66.67,571,376,-40.69,11.00,21.0,29,31,0.00,0.25,+0.05,25.0,0.19,0.18,0.20,0.20,-0.04,-16.67,0.13,0.13,0.54,-0.46,0.01,0.01,0.0,0.05,0.2,0.26,0.32,0.65,1.17,1.05,0.55,0.27,0.21,0.16,0.05,0.0
2018-08-20,293,CPA,12.0,0.06,0.5,27598.01953,27600.0,174,285,66.67,571,376,-40.69,12.00,27.0,21,21,0.00,0.17,0.00,0.0,0.24,0.21,0.16,0.17,-0.06,-26.09,0.24,0.22,0.49,-0.51,0.01,0.01,0.0,0.01,0.12,0.18,0.24,0.62,1.2,1.2,0.61,0.24,0.18,0.12,0.02,0.0
2018-08-20,358,JXC,9.15,0.18,2.01,27598.01953,27600.0,174,285,66.67,571,376,-40.69,9.25,26.0,36,39,0.13,0.18,+0.06,50.0,0.12,0.11,0.00,0.29,-0.10,-25.64,0.22,0.22,0.43,-0.56,0.01,0.01,0.0,0.05,0.14,0.19,0.23,0.43,0.84,1.01,0.61,0.35,0.31,0.26,0.09,0.03
2018-08-20,386,CPC,7.32,0.11,1.53,27598.01953,27600.0,174,285,66.67,571,376,-40.69,7.25,22.0,33,34,0.14,0.20,+0.07,53.85,0.15,0.14,0.17,0.13,-0.05,-27.78,0.08,0.08,0.57,-0.43,0.0,0.0,0.0,0.05,0.17,0.21,0.24,0.47,0.8,0.66,0.35,0.18,0.14,0.11,0.04,0.0
2018-08-20,388,HEX,224.4,4.4,2.0,27598.01953,27600.0,174,285,66.67,571,376,-40.69,225.00,19.0,16,17,0.65,1.01,+0.37,57.81,2.69,2.34,6.40,5.19,-3.95,-43.22,3.28,3.19,0.45,-0.55,0.15,0.15,0.0,0.0,1.14,2.28,3.42,10.63,21.85,23.04,11.82,4.14,3.03,1.93,0.08,0.0
2018-08-20,390,CRG,6.53,-0.14,-2.1,27598.01953,27600.0,174,285,66.67,571,376,-40.69,6.50,50.0,33,31,0.17,0.16,-0.11,-40.74,0.25,0.22,0.12,0.12,+0.01,9.09,0.22,0.2,0.54,-0.46,0.0,0.0,0.0,0.04,0.14,0.17,0.2,0.39,0.68,0.62,0.33,0.16,0.13,0.1,0.03,0.0
2018-08-20,489,DFM,7.41,-0.09,-1.2,27598.01953,27600.0,174,285,66.67,571,376,-40.69,7.50,23.0,40,39,0.00,0.16,-0.05,-23.81,0.08,0.07,0.00,0.24,+0.03,14.29,0.17,0.17,0.43,-0.57,0.0,0.0,0.0,0.05,0.13,0.17,0.21,0.36,0.68,0.83,0.5,0.29,0.25,0.22,0.07,0.03
2018-08-20,494,LIF,2.91,0.09,3.19,27598.01953,27600.0,174,285,66.67,571,376,-40.69,2.90,27.0,43,44,0.06,0.09,+0.04,80.0,0.06,0.05,0.11,0.08,-0.05,-38.46,0.05,0.05,0.53,-0.47,0.0,0.0,0.01,0.03,0.08,0.09,0.11,0.18,0.31,0.29,0.16,0.1,0.09,0.07,0.03,0.01
2018-08-20,688,COL,23.7,0.5,2.16,27598.01953,27600.0,174,285,66.67,571,376,-40.69,24.00,30.0,33,35,0.32,0.40,+0.12,42.86,0.37,0.33,0.90,0.72,-0.35,-32.71,0.66,0.66,0.41,-0.58,0.02,0.02,0.0,0.09,0.29,0.41,0.54,1.06,2.11,2.67,1.59,0.86,0.75,0.63,0.2,0.05
2018-08-20,700,TCH,350.8,13.8,4.09,27598.01953,27600.0,174,285,66.67,571,376,-40.69,350.00,37.0,28,27,2.50,7.15,+5.10,248.78,9.71,8.77,9.00,5.81,-8.69,-59.93,8.89,8.36,0.52,-0.48,0.23,0.23,0.0,1.34,5.65,7.44,9.23,19.66,35.89,34.28,17.95,8.09,6.37,4.66,1.18,0.0
2018-08-20,728,CTC,3.58,0.03,0.85,27598.01953,27600.0,174,285,66.67,571,376,-40.69,3.60,19.0,24,25,0.04,0.05,+0.01,25.0,0.04,0.03,0.00,0.07,-0.03,-30.0,0.06,0.06,0.44,-0.56,0.0,0.0,0.0,0.01,0.03,0.05,0.07,0.17,0.34,0.38,0.21,0.09,0.07,0.06,0.01,0.0
2018-08-20,753,AIR,6.7,0.27,4.2,27598.01953,27600.0,174,285,66.67,571,376,-40.69,6.75,48.0,54,57,0.00,0.22,+0.09,69.23,0.2,0.18,0.00,0.28,-0.17,-37.78,0.25,0.24,0.48,-0.52,0.0,0.0,0.03,0.08,0.2,0.24,0.27,0.41,0.68,0.76,0.47,0.33,0.3,0.27,0.14,0.07
2018-08-20,762,CHU,9.06,0.08,0.89,27598.01953,27600.0,174,285,66.67,571,376,-40.69,9.00,20.0,29,30,0.24,0.21,+0.03,16.67,0.16,0.15,0.13,0.15,-0.05,-25.0,0.1,0.1,0.55,-0.45,0.01,0.01,0.0,0.04,0.17,0.22,0.26,0.55,0.97,0.85,0.44,0.21,0.16,0.12,0.04,0.0
2018-08-20,788,XTW,1.26,0.02,1.61,27598.01953,27600.0,174,285,66.67,571,376,-40.69,1.25,17.0,25,27,0.030,0.027,+0.013,92.86,0.02,0.02,0.015,0.018,-0.005,-21.74,0.01,0.01,0.57,-0.43,0.0,0.0,0.0,0.0,0.02,0.03,0.03,0.08,0.14,0.12,0.06,0.03,0.02,0.01,0.0,0.0
2018-08-20,823,LNK,77.8,0.8,1.04,27598.01953,27600.0,174,285,66.67,571,376,-40.69,77.50,18.0,16,17,0.66,1.04,+0.37,55.22,1.13,1.01,1.04,0.76,-0.39,-33.91,0.83,0.8,0.55,-0.46,0.05,0.05,0.0,0.0,0.65,1.04,1.44,4.19,8.08,7.48,3.6,1.18,0.79,0.41,0.0,0.0
2018-08-20,857,PEC,5.76,0.05,0.88,27598.01953,27600.0,174,285,66.67,571,376,-40.69,5.75,27.0,32,33,0.13,0.13,+0.02,18.18,0.12,0.1,0.11,0.12,-0.03,-20.0,0.1,0.1,0.51,-0.48,0.0,0.0,0.0,0.03,0.11,0.14,0.17,0.33,0.59,0.57,0.31,0.16,0.13,0.1,0.03,0.0
2018-08-20,883,CNC,12.38,0.4,3.34,27598.01953,27600.0,174,285,66.67,571,376,-40.69,12.50,28.999999999999996,34,36,0.18,0.23,+0.12,109.09,0.2,0.18,0.40,0.36,-0.27,-42.86,0.32,0.31,0.43,-0.56,0.01,0.01,0.0,0.06,0.18,0.24,0.31,0.59,1.14,1.36,0.8,0.44,0.38,0.32,0.1,0.03
2018-08-20,902,HNP,5.13,0.05,0.98,27598.01953,27600.0,174,285,66.67,571,376,-40.69,5.25,33.0,38,35,0.00,0.08,+0.01,14.29,0.06,0.06,0.16,0.19,-0.04,-17.39,0.18,0.19,0.36,-0.65,0.0,0.0,0.0,0.02,0.06,0.08,0.11,0.21,0.42,0.63,0.39,0.22,0.19,0.17,0.07,0.02
2018-08-20,914,ACC,47.0,1.7,3.75,27598.01953,27600.0,174,285,66.67,571,376,-40.69,47.00,48.0,46,49,1.31,1.46,+0.65,80.25,1.6,1.45,2.00,1.51,-1.02,-40.32,1.6,1.5,0.51,-0.49,0.03,0.03,0.15,0.46,1.31,1.55,1.79,2.85,4.93,4.89,2.86,1.88,1.65,1.42,0.55,0.28
2018-08-20,939,XCC,6.84,0.05,0.74,27598.01953,27600.0,174,285,66.67,571,376,-40.69,6.75,18.0,26,25,0.180,0.172,+0.022,14.67,0.13,0.13,0.090,0.074,-0.040,-35.09,0.04,0.05,0.62,-0.38,0.0,0.0,0.0,0.03,0.14,0.17,0.21,0.44,0.77,0.59,0.28,0.11,0.08,0.04,0.01,0.0
2018-08-20,941,CHT,74.8,1.5,2.05,27598.01953,27600.0,174,285,66.67,571,376,-40.69,75.00,16.0,18,21,0.50,0.83,+0.55,196.43,0.75,0.64,2.80,2.33,-1.10,-32.07,0.94,0.93,0.45,-0.54,0.05,0.05,0.0,0.0,0.49,0.87,1.25,3.6,7.28,7.68,4.0,1.59,1.23,0.86,0.13,0.0
2018-08-20,992,LEN,5.08,0.18,3.67,27598.01953,27600.0,174,285,66.67,571,376,-40.69,5.00,32.0,43,41,0.16,0.19,+0.09,90.0,0.15,0.15,0.12,0.10,-0.10,-50.0,0.07,0.07,0.6,-0.4,0.0,0.0,0.02,0.06,0.17,0.2,0.22,0.37,0.6,0.44,0.23,0.13,0.11,0.08,0.03,0.0
2018-08-20,998,CTB,4.84,0.01,0.21,27598.01953,27600.0,174,285,66.67,571,376,-40.69,4.80,23.0,27,24,0.00,0.11,+0.01,10.0,0.1,0.09,0.07,0.06,-0.02,-25.0,0.06,0.06,0.57,-0.42,0.0,0.0,0.0,0.02,0.09,0.11,0.14,0.29,0.52,0.44,0.22,0.09,0.06,0.04,0.01,0.0
2018-08-20,1044,HGN,67.65,1.7,2.58,27598.01953,27600.0,174,285,66.67,571,376,-40.69,67.50,24.0,36,35,1.56,1.70,+0.71,71.72,1.26,1.12,1.70,1.48,-1.03,-41.04,1.1,1.05,0.52,-0.48,0.04,0.04,0.0,0.45,1.47,1.82,2.17,3.99,6.97,6.61,3.65,1.95,1.62,1.29,0.43,0.02
2018-08-20,1088,CSE,16.92,0.2,1.2,27598.01953,27600.0,174,285,66.67,571,376,-40.69,17.00,30.0,36,37,0.32,0.37,+0.02,5.71,0.33,0.29,0.51,0.46,-0.19,-29.23,0.41,0.39,0.47,-0.53,0.01,0.01,0.0,0.1,0.31,0.4,0.48,0.89,1.64,1.77,1.03,0.57,0.49,0.41,0.13,0.03
2018-08-20,1093,CSP,17.82,0.2,1.14,27598.01953,27600.0,174,285,66.67,571,376,-40.69,18.00,40.0,54,52,0.56,0.56,+0.01,1.82,0.42,0.38,0.64,0.71,-0.22,-23.66,0.6,0.58,0.47,-0.53,0.01,0.01,0.08,0.2,0.51,0.6,0.7,1.07,1.77,2.03,1.26,0.84,0.76,0.67,0.33,0.15
2018-08-20,1099,SNP,35.8,0.6,1.7,27598.01953,27600.0,174,285,66.67,571,376,-40.69,36.00,17.0,38,39,0.94,0.82,+0.21,34.43,0.35,0.3,0.00,1.03,-0.40,-27.97,0.54,0.54,0.47,-0.53,0.02,0.02,0.0,0.23,0.69,0.88,1.06,1.89,3.47,3.78,2.23,1.28,1.1,0.93,0.31,0.1
2018-08-20,1109,CRL,27.35,1.05,3.99,27598.01953,27600.0,174,285,66.67,571,376,-40.69,27.00,39.0,41,44,0.47,0.94,+0.41,77.36,0.93,0.87,1.10,0.63,-0.62,-49.6,0.58,0.55,0.58,-0.42,0.02,0.02,0.08,0.27,0.83,0.97,1.11,1.91,3.12,2.49,1.34,0.81,0.68,0.55,0.22,0.06
2018-08-20,1113,CKP,55.75,0.4,0.72,27598.01953,27600.0,174,285,66.67,571,376,-40.69,55.00,16.0,18,19,1.15,1.14,+0.22,23.91,1.0,0.98,0.45,0.40,-0.19,-32.2,0.25,0.29,0.67,-0.34,0.03,0.03,0.0,0.09,0.81,1.09,1.5,3.54,6.33,4.82,2.15,0.65,0.38,0.21,0.0,0.0
2018-08-20,1171,YZC,8.91,0.18,2.06,27598.01953,27600.0,174,285,66.67,571,376,-40.69,9.00,55.00000000000001,49,48,0.19,0.25,+0.04,19.05,0.31,0.28,0.36,0.33,-0.13,-28.26,0.4,0.38,0.46,-0.54,0.01,0.01,0.03,0.09,0.22,0.27,0.32,0.5,0.87,1.0,0.62,0.4,0.35,0.31,0.14,0.06
2018-08-20,1186,CRC,9.03,-0.12,-1.31,27598.01953,27600.0,174,285,66.67,571,376,-40.69,9.00,62.0,47,44,0.00,0.30,-0.07,-18.92,0.42,0.38,0.00,0.25,+0.02,8.7,0.39,0.36,0.53,-0.47,0.01,0.01,0.03,0.1,0.27,0.32,0.37,0.58,0.98,0.9,0.51,0.31,0.27,0.23,0.09,0.03
2018-08-20,1211,BYD,46.1,2.7,6.22,27598.01953,27600.0,174,285,66.67,571,376,-40.69,46.00,45.0,46,49,1.01,1.49,+0.90,152.54,1.55,1.4,2.05,1.46,-1.72,-54.09,1.44,1.35,0.52,-0.48,0.03,0.03,0.16,0.46,1.33,1.57,1.81,2.88,4.92,4.71,2.72,1.79,1.57,1.34,0.53,0.26
2018-08-20,1288,XAB,3.68,0.05,1.38,27598.01953,27600.0,174,285,66.67,571,376,-40.69,3.70,19.0,23,21,0.000,0.048,+0.014,41.18,0.04,0.04,0.067,0.063,-0.035,-35.71,0.06,0.06,0.44,-0.57,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.17,0.35,0.39,0.21,0.08,0.07,0.05,0.01,0.0
2018-08-20,1299,AIA,67.15,1.25,1.9,27598.01953,27600.0,174,285,66.67,571,376,-40.69,67.50,20.0,28,26,0.75,1.03,+0.24,30.38,0.81,0.71,2.50,1.52,-1.01,-39.92,1.16,1.14,0.45,-0.55,0.04,0.04,0.0,0.2,0.83,1.18,1.52,3.33,6.37,7.06,3.85,1.76,1.43,1.1,0.27,0.0
2018-08-20,1336,NCL,33.4,0.85,2.61,27598.01953,27600.0,174,285,66.67,571,376,-40.69,33.00,35.0,44,42,1.01,1.20,+0.39,48.15,1.04,0.96,0.86,0.74,-0.56,-43.08,0.64,0.6,0.57,-0.42,0.02,0.02,0.13,0.39,1.08,1.25,1.42,2.35,3.82,3.05,1.61,0.96,0.8,0.64,0.25,0.06
2018-08-20,1339,PIN,3.43,0.04,1.18,27598.01953,27600.0,174,285,66.67,571,376,-40.69,3.40,28.000000000000004,36,33,0.00,0.10,+0.02,25.0,0.08,0.08,0.00,0.06,-0.03,-33.33,0.05,0.05,0.56,-0.43,0.0,0.0,0.0,0.03,0.09,0.1,0.12,0.22,0.37,0.31,0.16,0.08,0.07,0.05,0.02,0.0
2018-08-20,1359,CDA,2.05,0.0,0.0,27598.01953,27600.0,174,285,66.67,571,376,-40.69,2.00,22.0,37,30,0.00,0.08,0.00,0.0,0.06,0.06,0.02,0.02,-0.01,-33.33,0.01,0.01,0.66,-0.31,0.0,0.0,0.01,0.03,0.07,0.08,0.09,0.16,0.26,0.16,0.07,0.03,0.02,0.01,0.0,0.0
2018-08-20,1398,XIC,5.68,0.06,1.07,27598.01953,27600.0,174,285,66.67,571,376,-40.69,5.75,17.0,26,25,0.054,0.070,+0.005,7.69,0.04,0.03,0.158,0.133,-0.055,-29.26,0.11,0.11,0.39,-0.62,0.0,0.0,0.0,0.01,0.04,0.07,0.1,0.24,0.5,0.64,0.36,0.17,0.14,0.11,0.03,0.0
2018-08-20,1658,XPB,4.68,-0.11,-2.3,27598.01953,27600.0,174,285,66.67,571,376,-40.69,4.70,26.0,40,39,0.000,0.118,-0.062,-34.44,0.08,0.07,0.000,0.132,+0.042,46.67,0.1,0.09,0.48,-0.52,0.0,0.0,0.0,0.03,0.1,0.12,0.15,0.26,0.46,0.49,0.29,0.16,0.14,0.12,0.04,0.01
2018-08-20,1800,CCC,7.92,-0.09,-1.12,27598.01953,27600.0,174,285,66.67,571,376,-40.69,8.00,50.0,41,39,0.17,0.18,-0.04,-18.18,0.25,0.22,0.25,0.25,+0.03,13.64,0.33,0.31,0.45,-0.56,0.01,0.01,0.0,0.05,0.15,0.19,0.23,0.4,0.75,0.87,0.52,0.3,0.26,0.22,0.07,0.03
2018-08-20,1810,MIU,16.46,0.1,0.61,27598.01953,27600.0,174,285,66.67,571,376,-40.69,16.50,47.0,53,57,0.60,0.57,-0.03,-5.0,0.54,0.49,0.58,0.64,-0.08,-11.11,0.58,0.54,0.5,-0.5,0.01,0.01,0.09,0.2,0.52,0.61,0.69,1.03,1.73,1.79,1.09,0.77,0.69,0.61,0.3,0.15
2018-08-20,1816,CGN,1.98,0.02,1.02,27598.01953,27600.0,174,285,66.67,571,376,-40.69,2.00,11.0,21,30,0.00,0.02,0.00,0.0,0.01,0.01,0.05,0.05,-0.01,-16.67,0.03,0.03,0.38,-0.58,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.08,0.18,0.22,0.12,0.06,0.05,0.04,0.01,0.0
2018-08-20,1898,CCE,3.08,0.02,0.65,27598.01953,27600.0,174,285,66.67,571,376,-40.69,3.10,34.0,33,34,0.06,0.06,+0.01,20.0,0.07,0.06,0.00,0.08,-0.02,-20.0,0.09,0.08,0.46,-0.54,0.0,0.0,0.0,0.01,0.05,0.06,0.08,0.15,0.29,0.33,0.19,0.1,0.09,0.07,0.02,0.0
2018-08-20,1918,SUN,23.85,0.75,3.25,27598.01953,27600.0,174,285,66.67,571,376,-40.69,24.00,72.0,66,67,0.92,0.98,+0.25,34.25,1.17,1.06,1.25,1.14,-0.53,-31.74,1.32,1.23,0.49,-0.5,0.02,0.02,0.22,0.43,0.93,1.06,1.18,1.68,2.55,2.76,1.79,1.34,1.22,1.11,0.66,0.32
2018-08-20,1919,CCS,3.19,0.05,1.59,27598.01953,27600.0,174,285,66.67,571,376,-40.69,3.20,35.0,44,40,0.00,0.09,+0.04,80.0,0.08,0.07,0.00,0.09,-0.02,-18.18,0.09,0.08,0.49,-0.51,0.0,0.0,0.01,0.03,0.08,0.1,0.11,0.18,0.32,0.33,0.19,0.11,0.1,0.08,0.03,0.01
2018-08-20,1928,SAN,37.15,1.05,2.91,27598.01953,27600.0,174,285,66.67,571,376,-40.69,37.00,35.0,33,35,0.75,0.91,+0.34,59.65,1.0,0.9,0.93,0.80,-0.62,-43.66,0.84,0.79,0.53,-0.47,0.02,0.02,0.0,0.21,0.76,0.95,1.14,2.21,3.87,3.56,1.95,1.04,0.85,0.67,0.23,0.0
2018-08-20,1988,MSB,5.62,0.09,1.63,27598.01953,27600.0,174,285,66.67,571,376,-40.69,5.50,17.0,29,30,0.11,0.18,+0.06,50.0,0.14,0.14,0.06,0.06,-0.03,-33.33,0.02,0.02,0.67,-0.33,0.0,0.0,0.0,0.04,0.15,0.18,0.21,0.41,0.68,0.44,0.2,0.09,0.06,0.04,0.01,0.0
2018-08-20,2007,COG,11.34,0.24,2.16,27598.01953,27600.0,174,285,66.67,571,376,-40.69,11.50,54.0,53,56,0.29,0.33,+0.05,17.86,0.36,0.33,0.56,0.51,-0.18,-26.09,0.52,0.5,0.45,-0.55,0.01,0.01,0.04,0.12,0.29,0.35,0.41,0.65,1.08,1.35,0.86,0.59,0.54,0.48,0.27,0.12
2018-08-20,2018,AAC,80.3,-0.55,-0.68,27598.01953,27600.0,174,285,66.67,571,376,-40.69,80.00,35.0,69,70,3.84,3.85,-0.45,-10.47,2.19,1.98,3.22,3.58,+0.07,1.99,1.88,1.77,0.53,-0.47,0.05,0.05,0.91,2.01,3.69,4.11,4.53,6.22,9.37,8.67,5.77,4.25,3.87,3.49,1.96,1.07
2018-08-20,2202,VNK,25.0,0.2,0.81,27598.01953,27600.0,174,285,66.67,571,376,-40.69,25.00,44.0,63,63,0.98,1.05,+0.14,15.38,0.78,0.7,0.00,1.04,-0.12,-10.34,0.78,0.73,0.52,-0.48,0.02,0.02,0.22,0.48,1.0,1.13,1.26,1.78,2.78,2.72,1.72,1.25,1.13,1.01,0.53,0.28
2018-08-20,2238,GAC,6.88,0.09,1.33,27598.01953,27600.0,174,285,66.67,571,376,-40.69,7.00,32.0,44,47,0.00,0.15,+0.01,7.14,0.1,0.09,0.00,0.28,-0.06,-17.65,0.22,0.22,0.41,-0.58,0.0,0.0,0.0,0.05,0.12,0.16,0.19,0.34,0.61,0.82,0.52,0.33,0.29,0.26,0.13,0.05
2018-08-20,2282,MGM,14.1,0.42,3.07,27598.01953,27600.0,174,285,66.67,571,376,-40.69,14.00,55.00000000000001,46,48,0.42,0.45,+0.12,36.36,0.6,0.55,0.00,0.43,-0.28,-39.44,0.5,0.47,0.55,-0.45,0.01,0.01,0.06,0.15,0.44,0.51,0.59,0.94,1.56,1.38,0.77,0.5,0.43,0.36,0.15,0.06
2018-08-20,2318,PAI,69.35,0.65,0.95,27598.01953,27600.0,174,285,66.67,571,376,-40.69,70.00,20.0,29,30,0.95,1.05,+0.01,0.96,0.68,0.61,1.76,1.74,-0.52,-23.01,1.33,1.34,0.42,-0.57,0.04,0.04,0.0,0.19,0.77,1.12,1.48,3.21,6.29,7.59,4.33,2.16,1.82,1.48,0.41,0.0
