Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-07-20,1,CKH,83.75,0.55,0.66,210,294,30.67,355,267,-31.71,82.50,16.0,15,17,0.00,1.66,+0.30,22.06,1.56,1.56,0.53,0.44,-0.25,-36.23,0.31,0.41,0.72,-0.31,0.05,0.05,0.0,0.07,1.1,1.54,2.28,5.44,9.63,7.12,3.06,0.8,0.39,0.25,0.0,0.0
2018-07-20,2,CLP,89.4,0.9,1.02,210,294,30.67,355,267,-31.71,90.00,19.0,11,12,0.41,0.44,+0.19,76.0,0.89,0.78,1.14,1.04,-0.68,-39.53,1.49,1.48,0.34,-0.65,0.05,0.05,0.0,0.0,0.17,0.41,0.86,3.87,8.34,9.54,5.07,1.69,1.07,0.63,0.0,0.0
2018-07-20,3,HKG,16.22,0.42,2.66,210,294,30.67,355,267,-31.71,16.00,13.0,14,15,0.14,0.29,+0.23,383.33,0.27,0.26,0.16,0.08,-0.18,-69.23,0.05,0.06,0.71,-0.3,0.01,0.01,0.0,0.0,0.19,0.27,0.42,1.03,1.84,1.4,0.6,0.14,0.06,0.04,0.0,0.0
2018-07-20,4,WHL,25.65,0.15,0.59,210,294,30.67,355,267,-31.71,26.00,13.0,18,20,0.00,0.18,+0.01,5.88,0.07,0.08,0.00,0.54,-0.12,-18.18,0.42,0.46,0.32,-0.66,0.02,0.02,0.0,0.0,0.09,0.16,0.29,0.99,2.22,2.91,1.63,0.71,0.54,0.42,0.07,0.0
2018-07-20,5,HKB,73.2,0.0,0.0,210,294,30.67,355,267,-31.71,72.50,13.0,15,15,0.94,1.15,-0.01,-0.86,1.01,0.97,0.64,0.42,-0.06,-12.5,0.31,0.35,0.64,-0.36,0.05,0.05,0.0,0.01,0.76,1.14,1.65,4.36,8.02,6.62,2.97,0.79,0.43,0.21,0.0,0.0
2018-07-20,6,HEH,57.45,0.15,0.26,210,294,30.67,355,267,-31.71,57.50,14.000000000000002,13,13,0.43,0.50,+0.01,2.04,0.56,0.48,0.00,0.54,-0.09,-14.29,0.61,0.6,0.47,-0.53,0.04,0.04,0.0,0.0,0.22,0.51,0.8,2.82,5.7,5.79,2.92,0.84,0.56,0.28,0.0,0.0
2018-07-20,11,HSB,198.4,0.2,0.1,210,294,30.67,355,267,-31.71,197.50,9.0,16,17,2.73,2.63,-0.23,-8.04,1.69,1.51,1.89,1.78,-0.14,-7.29,0.79,0.83,0.56,-0.45,0.13,0.13,0.0,0.0,1.72,2.72,3.73,10.83,20.75,18.94,9.06,2.94,1.96,0.98,0.0,0.0
2018-07-20,12,HLD,41.5,1.0,2.47,210,294,30.67,355,267,-31.71,41.00,16.0,19,18,0.00,0.83,+0.54,186.21,0.72,0.7,0.67,0.28,-0.46,-62.16,0.22,0.24,0.64,-0.35,0.03,0.03,0.0,0.08,0.6,0.81,1.08,2.58,4.65,3.65,1.64,0.49,0.28,0.15,0.0,0.0
2018-07-20,16,SHK,117.0,0.8,0.69,210,294,30.67,355,267,-31.71,117.50,11.0,14,15,0.99,0.93,+0.19,25.68,0.67,0.57,1.93,1.42,-0.51,-26.42,1.16,1.2,0.41,-0.58,0.08,0.08,0.0,0.0,0.38,0.93,1.52,5.35,11.2,12.2,6.35,2.09,1.51,0.93,0.0,0.0
2018-07-20,17,NWD,10.7,0.0,0.0,210,294,30.67,355,267,-31.71,10.50,13.0,20,19,0.00,0.27,-0.01,-3.57,0.23,0.21,0.11,0.06,0.00,0.0,0.02,0.03,0.71,-0.28,0.01,0.01,0.0,0.03,0.2,0.25,0.35,0.74,1.27,0.87,0.36,0.1,0.05,0.03,0.0,0.0
2018-07-20,19,SWA,85.0,1.4,1.67,210,294,30.67,355,267,-31.71,85.00,22.0,17,18,0.59,1.00,+0.40,66.67,1.34,1.19,0.00,1.02,-1.03,-50.24,1.34,1.28,0.49,-0.51,0.06,0.06,0.0,0.0,0.61,1.04,1.47,4.25,8.5,8.5,4.25,1.51,1.1,0.68,0.03,0.0
2018-07-20,23,BEA,30.45,0.35,1.16,210,294,30.67,355,267,-31.71,30.00,21.0,22,21,0.00,0.72,+0.18,33.33,0.68,0.66,0.37,0.24,-0.18,-42.86,0.23,0.25,0.65,-0.34,0.02,0.02,0.0,0.1,0.55,0.7,0.9,1.97,3.5,2.59,1.16,0.38,0.23,0.13,0.0,0.0
2018-07-20,27,GLX,62.0,-0.4,-0.64,210,294,30.67,355,267,-31.71,62.50,40.0,27,25,1.09,0.92,-0.33,-26.4,1.52,1.36,1.10,1.32,-0.05,-3.65,2.02,1.93,0.43,-0.58,0.04,0.04,0.0,0.14,0.64,0.96,1.27,2.89,5.7,6.7,3.69,1.67,1.36,1.06,0.25,0.0
2018-07-20,66,MTR,41.9,0.05,0.12,210,294,30.67,355,267,-31.71,42.00,15.0,11,12,0.00,0.29,-0.04,-12.12,0.4,0.34,0.50,0.40,-0.04,-9.09,0.5,0.49,0.43,-0.57,0.03,0.03,0.0,0.0,0.1,0.28,0.49,2.0,4.09,4.29,2.2,0.63,0.41,0.2,0.0,0.0
2018-07-20,135,KLE,6.61,-0.05,-0.75,210,294,30.67,355,267,-31.71,6.50,14.000000000000002,24,22,0.00,0.17,-0.04,-19.05,0.13,0.13,0.00,0.05,+0.01,25.0,0.02,0.02,0.66,-0.33,0.0,0.0,0.0,0.03,0.13,0.17,0.21,0.44,0.77,0.55,0.24,0.08,0.05,0.03,0.0,0.0
2018-07-20,151,WWC,6.66,0.04,0.6,210,294,30.67,355,267,-31.71,6.75,31.0,42,45,0.09,0.13,+0.01,8.33,0.1,0.09,0.00,0.29,-0.02,-6.45,0.19,0.19,0.43,-0.56,0.0,0.0,0.0,0.05,0.12,0.16,0.19,0.33,0.61,0.76,0.48,0.29,0.26,0.23,0.1,0.04
2018-07-20,175,GAH,19.18,-0.08,-0.42,210,294,30.67,355,267,-31.71,19.00,36.0,38,37,0.43,0.58,-0.08,-12.12,0.58,0.54,0.37,0.39,+0.01,2.63,0.4,0.38,0.56,-0.43,0.01,0.01,0.03,0.16,0.51,0.61,0.71,1.26,2.11,1.76,0.93,0.51,0.42,0.32,0.12,0.0
2018-07-20,267,CIT,10.5,0.1,0.96,210,294,30.67,355,267,-31.71,10.50,18.0,18,20,0.06,0.13,+0.04,44.44,0.14,0.12,0.00,0.14,-0.04,-22.22,0.14,0.13,0.49,-0.51,0.01,0.01,0.0,0.0,0.08,0.14,0.19,0.53,1.05,1.05,0.53,0.2,0.15,0.1,0.01,0.0
2018-07-20,293,CPA,12.16,0.04,0.33,210,294,30.67,355,267,-31.71,12.00,21.0,21,22,0.00,0.27,+0.02,8.0,0.27,0.25,0.15,0.11,-0.02,-15.38,0.11,0.11,0.64,-0.36,0.01,0.01,0.0,0.03,0.2,0.26,0.34,0.77,1.38,1.06,0.48,0.17,0.11,0.06,0.0,0.0
2018-07-20,358,JXC,9.33,0.08,0.86,210,294,30.67,355,267,-31.71,9.25,26.0,28,27,0.10,0.22,+0.04,22.22,0.21,0.2,0.25,0.13,-0.05,-27.78,0.13,0.13,0.57,-0.42,0.01,0.01,0.0,0.04,0.18,0.23,0.27,0.57,1.01,0.85,0.43,0.19,0.14,0.09,0.02,0.0
2018-07-20,386,CPC,7.15,0.12,1.71,210,294,30.67,355,267,-31.71,7.25,17.0,25,26,0.08,0.08,+0.03,60.0,0.04,0.04,0.22,0.18,-0.08,-30.77,0.14,0.15,0.37,-0.63,0.0,0.0,0.0,0.01,0.04,0.08,0.12,0.29,0.62,0.81,0.47,0.22,0.18,0.15,0.04,0.0
2018-07-20,388,HEX,234.2,1.8,0.77,210,294,30.67,355,267,-31.71,235.00,18.0,16,15,1.38,2.25,+0.64,39.75,2.7,2.35,5.00,2.80,-1.16,-29.29,3.49,3.41,0.44,-0.57,0.15,0.15,0.0,0.0,1.11,2.29,3.48,10.93,22.63,24.22,12.51,4.07,2.92,1.76,0.0,0.0
2018-07-20,390,CRG,5.74,-0.04,-0.69,210,294,30.67,355,267,-31.71,5.75,20.0,24,22,0.08,0.09,-0.03,-25.0,0.08,0.07,0.00,0.09,+0.01,12.5,0.09,0.08,0.48,-0.52,0.0,0.0,0.0,0.01,0.06,0.09,0.12,0.29,0.56,0.58,0.3,0.12,0.1,0.07,0.01,0.0
2018-07-20,489,DFM,7.59,-0.09,-1.17,210,294,30.67,355,267,-31.71,7.50,28.999999999999996,31,32,0.00,0.21,-0.08,-27.59,0.2,0.19,0.10,0.12,+0.03,33.33,0.11,0.11,0.59,-0.41,0.0,0.0,0.0,0.05,0.17,0.21,0.25,0.5,0.85,0.67,0.34,0.16,0.13,0.09,0.03,0.0
2018-07-20,494,LIF,2.73,0.08,3.02,210,294,30.67,355,267,-31.71,2.70,41.0,35,41,0.00,0.08,+0.03,60.0,0.1,0.09,0.06,0.06,-0.03,-33.33,0.07,0.06,0.58,-0.43,0.0,0.0,0.0,0.02,0.07,0.08,0.1,0.18,0.3,0.25,0.13,0.08,0.06,0.05,0.02,0.0
2018-07-20,688,COL,23.4,-0.25,-1.06,210,294,30.67,355,267,-31.71,23.00,33.0,31,30,0.55,0.72,-0.16,-18.18,0.75,0.71,0.37,0.29,+0.05,20.83,0.34,0.34,0.63,-0.36,0.01,0.01,0.0,0.16,0.6,0.72,0.84,1.64,2.74,1.94,0.92,0.41,0.3,0.18,0.06,0.0
2018-07-20,700,TCH,376.6,1.0,0.27,210,294,30.67,355,267,-31.71,380.00,24.0,19,20,3.49,3.43,-0.06,-1.72,4.94,4.39,8.25,6.99,-0.84,-10.73,8.33,8.21,0.38,-0.61,0.24,0.24,0.0,0.0,1.67,3.46,5.37,16.15,34.28,41.06,22.23,8.97,7.11,5.26,0.85,0.0
2018-07-20,728,CTC,3.6,0.03,0.84,210,294,30.67,355,267,-31.71,3.60,16.0,24,17,0.00,0.06,+0.02,50.0,0.04,0.04,0.00,0.04,-0.03,-42.86,0.04,0.04,0.5,-0.51,0.0,0.0,0.0,0.01,0.04,0.06,0.08,0.19,0.36,0.36,0.18,0.06,0.04,0.03,0.0,0.0
2018-07-20,753,AIR,6.86,0.2,3.0,210,294,30.67,355,267,-31.71,6.75,48.0,50,49,0.33,0.29,+0.11,61.11,0.29,0.27,0.00,0.17,-0.09,-34.62,0.18,0.17,0.59,-0.41,0.0,0.0,0.04,0.12,0.26,0.3,0.33,0.52,0.82,0.62,0.35,0.22,0.18,0.15,0.07,0.03
2018-07-20,762,CHU,9.36,0.09,0.97,210,294,30.67,355,267,-31.71,9.25,16.0,22,22,0.21,0.20,+0.03,17.65,0.16,0.16,0.10,0.09,-0.06,-40.0,0.05,0.06,0.62,-0.38,0.01,0.01,0.0,0.03,0.15,0.2,0.25,0.58,1.05,0.83,0.38,0.14,0.09,0.05,0.0,0.0
2018-07-20,823,LNK,75.2,1.5,2.04,210,294,30.67,355,267,-31.71,75.00,20.0,15,16,0.42,0.88,+0.52,144.44,1.15,1.03,1.41,0.70,-0.88,-55.7,0.95,0.91,0.53,-0.47,0.05,0.05,0.0,0.0,0.53,0.91,1.29,3.96,7.72,7.32,3.56,1.13,0.76,0.39,0.0,0.0
2018-07-20,857,PEC,5.64,0.12,2.17,210,294,30.67,355,267,-31.71,5.75,23.0,27,28,0.05,0.06,+0.02,50.0,0.04,0.04,0.17,0.17,-0.09,-34.62,0.15,0.16,0.33,-0.66,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.21,0.46,0.67,0.4,0.2,0.17,0.14,0.04,0.0
2018-07-20,883,CNC,12.34,0.04,0.33,210,294,30.67,355,267,-31.71,12.50,33.0,27,29,0.15,0.16,-0.02,-11.11,0.21,0.19,0.39,0.33,-0.06,-15.38,0.37,0.36,0.39,-0.6,0.01,0.01,0.0,0.02,0.1,0.16,0.22,0.52,1.07,1.39,0.81,0.4,0.34,0.28,0.08,0.0
2018-07-20,902,HNP,6.01,0.15,2.56,210,294,30.67,355,267,-31.71,6.00,33.0,38,34,0.12,0.16,+0.06,60.0,0.15,0.13,0.15,0.13,-0.10,-43.48,0.14,0.13,0.52,-0.48,0.0,0.0,0.0,0.04,0.14,0.17,0.2,0.36,0.62,0.59,0.33,0.17,0.14,0.11,0.04,0.0
2018-07-20,914,ACC,43.75,0.5,1.16,210,294,30.67,355,267,-31.71,44.00,37.0,35,38,0.60,0.93,+0.08,9.41,1.05,0.94,1.76,1.23,-0.29,-19.08,1.3,1.24,0.46,-0.53,0.03,0.03,0.0,0.23,0.75,0.98,1.2,2.26,4.19,4.62,2.71,1.53,1.32,1.11,0.37,0.11
2018-07-20,939,XCC,6.86,0.16,2.39,210,294,30.67,355,267,-31.71,6.75,23.0,24,22,0.061,0.175,+0.104,146.48,0.17,0.16,0.138,0.055,-0.057,-50.89,0.06,0.06,0.65,-0.33,0.0,0.0,0.0,0.03,0.14,0.17,0.22,0.46,0.8,0.58,0.26,0.09,0.05,0.03,0.0,0.0
2018-07-20,941,CHT,68.5,0.35,0.51,210,294,30.67,355,267,-31.71,67.50,15.0,16,16,1.18,1.36,+0.21,18.26,1.23,1.22,0.42,0.32,-0.18,-36.0,0.23,0.3,0.7,-0.3,0.04,0.04,0.0,0.08,0.93,1.28,1.87,4.43,7.85,5.85,2.5,0.62,0.28,0.18,0.0,0.0
2018-07-20,992,LEN,4.1,0.07,1.74,210,294,30.67,355,267,-31.71,4.10,28.999999999999996,18,22,0.03,0.05,+0.01,25.0,0.08,0.08,0.00,0.06,-0.05,-45.45,0.08,0.08,0.49,-0.5,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.21,0.41,0.41,0.21,0.08,0.06,0.04,0.01,0.0
