Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-07-30,1,CKH,85.35,0.75,0.89,6,0,-100.0,200,0,-100.0,85.00,14.000000000000002,0,0,0.30,0.35,+0.16,84.21,0.35,0,0.26,0.00,-0.61,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.35,1.2,4.62,8.89,8.19,3.92,0.5,0.0,0.0,0.0,0.0
2018-07-30,2,CLP,89.0,1.0,1.14,6,0,-100.0,200,0,-100.0,90.00,16.0,0,0,0.00,0.00,-0.01,-100.0,0.0,0,1.90,1.00,-1.01,-50.25,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.45,7.9,9.9,5.45,1.89,1.0,0.11,0.0,0.0
2018-07-30,3,HKG,16.14,0.02,0.12,6,0,-100.0,200,0,-100.0,16.00,12.0,0,0,0.14,0.14,-0.02,-12.5,0.14,0,0.00,0.00,-0.05,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.14,0.3,0.95,1.75,1.47,0.67,0.02,0.0,0.0,0.0,0.0
2018-07-30,4,WHL,26.35,0.15,0.57,6,0,-100.0,200,0,-100.0,26.00,12.0,0,0,0.35,0.35,+0.11,45.83,0.35,0,0.00,0.00,-0.05,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.09,0.35,0.61,1.67,2.99,2.28,0.97,0.0,0.0,0.0,0.0,0.0
2018-07-30,5,HKB,74.7,-0.15,-0.2,6,0,-100.0,200,0,-100.0,75.00,12.0,0,0,0.10,0.00,-0.21,-100.0,0.0,0,0.40,0.30,-0.07,-18.92,0.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.45,3.44,7.17,7.77,4.03,1.05,0.3,0.0,0.0,0.0
2018-07-30,6,HEH,55.95,-0.25,-0.44,6,0,-100.0,200,0,-100.0,55.00,12.0,0,0,1.19,0.95,-0.29,-23.39,0.95,0,0.02,0.00,-0.03,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.39,0.95,1.51,3.75,6.55,4.64,1.85,0.0,0.0,0.0,0.0,0.0
2018-07-30,11,HSB,212.6,2.4,1.14,6,0,-100.0,200,0,-100.0,215.00,11.0,0,0,0.08,0.00,-0.02,-100.0,0.0,0,1.45,2.40,-2.40,-50.0,2.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.23,18.86,23.66,13.03,4.53,2.4,0.27,0.0,0.0
2018-07-30,12,HLD,43.25,0.15,0.35,6,0,-100.0,200,0,-100.0,43.00,15.0,0,0,0.26,0.25,-0.03,-10.71,0.25,0,0.00,0.00,-0.18,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.25,0.68,2.41,4.58,4.07,1.91,0.18,0.0,0.0,0.0,0.0
2018-07-30,16,SHK,124.1,1.2,0.98,6,0,-100.0,200,0,-100.0,125.00,14.000000000000002,0,0,0.03,0.00,-0.10,-100.0,0.0,0,1.35,0.90,-1.36,-60.18,0.9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.34,5.31,11.51,13.31,7.11,2.14,0.9,0.0,0.0,0.0
2018-07-30,17,NWD,11.2,0.0,0.0,6,0,-100.0,200,0,-100.0,11.00,16.0,0,0,0.00,0.20,-0.03,-13.04,0.2,0,0.00,0.00,-0.03,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.09,0.2,0.31,0.76,1.32,0.92,0.36,0.0,0.0,0.0,0.0,0.0
