Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-30,CKH,87.5,0.4,0.0,0,0.08,0.05,0
2018-05-30,CLP,82.5,0.01,0.0,0,1.02,0.8,0
2018-05-30,HKG,17.0,0.03,0.0,0,0.08,0.06,0
2018-05-30,WHL,25.0,0.2,0.15,0,0.06,0.0,0
2018-05-30,HKB,75.0,0.28,0.0,0,0.2,0.05,0
2018-05-30,HEH,55.0,0.0,0.0,0,0.7,0.9,0
2018-05-30,HSB,195.0,0.31,0.0,0,1.7,1.1,0
2018-05-30,HLD,52.5,0.01,0.0,0,1.3,1.35,0
2018-05-30,SHK,125.0,0.55,0.3,0,0.21,0.0,0
2018-05-30,NWD,12.0,0.01,0.0,0,0.29,0.2,0
2018-05-30,SWA,80.0,0.0,0.0,0,0.95,0.7,0
2018-05-30,BEA,32.0,0.0,0.0,0,0.23,0.0,0
2018-05-30,GLX,70.0,0.1,0.0,0,1.45,1.75,0
2018-05-30,MTR,44.0,0.0,0.25,0,0.3,0.0,0
2018-05-30,KLE,7.25,0.0,0.0,0,0.27,0.34,0
2018-05-30,WWC,7.5,0.06,0.0,0,0.0,0.02,0
2018-05-30,GAH,23.0,0.02,0.0,0,0.83,0.85,0
2018-05-30,CIT,11.5,0.0,0.0,0,0.36,0.28,0
2018-05-30,CPA,13.0,0.04,0.0,0,0.1,0.2,0
2018-05-30,JXC,11.5,0.0,0.0,0,0.25,0.2,0
2018-05-30,CPC,7.25,0.05,0.0,0,0.08,0.02,0
2018-05-30,HEX,260.0,0.07,0.0,0,6.0,7.6,0
2018-05-30,CRG,6.25,0.0,0.0,0,0.1,0.11,0
2018-05-30,DFM,9.0,0.0,0.0,0,0.15,0.09,0
2018-05-30,LIF,3.0,0.0,0.03,0,0.0,0.0,0
2018-05-30,COL,26.0,0.02,0.0,0,0.48,0.25,0
2018-05-30,TCH,400.0,2.0,0.0,0,1.01,5.0,0
2018-05-30,CTC,3.7,0.0,0.0,0,0.02,0.01,0
2018-05-30,CHU,11.0,0.0,0.0,0,0.38,0.38,0
2018-05-30,LNK,70.0,0.04,0.0,0,1.02,1.05,0
2018-05-30,PEC,6.5,0.01,0.0,0,0.2,0.22,0
2018-05-30,CNC,13.0,0.02,0.0,0,0.32,0.12,0
2018-05-30,HNP,6.0,0.0,0.0,0,0.0,0.19,0
2018-05-30,ACC,46.0,0.13,0.0,0,0.46,0.45,0
2018-05-30,XCC,8.0,0.001,0.0,0,0.122,0.18,0
2018-05-30,CHT,70.0,0.5,0.15,0,0.07,0.0,0
