Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-14,CKH,92.5,0.85,0.77,12,2.0,1.85,13
2018-05-14,CLP,82.5,1.01,1.18,12,0.77,0.64,13
2018-05-14,HKG,17.0,0.16,0.26,10,0.14,0.08,10
2018-05-14,WHL,26.0,0.0,0.41,21,0.47,0.58,23
2018-05-14,HKB,77.5,0.92,1.1,13,0.9,0.85,14
2018-05-14,HEH,60.0,0.06,0.03,15,3.03,3.3,0
2018-05-14,HSB,200.0,4.25,4.17,17,2.33,2.35,19
2018-05-14,HLD,50.0,2.07,2.13,18,0.19,0.13,17
2018-05-14,SHK,127.5,2.1,2.83,15,1.0,0.98,16
2018-05-14,NWD,11.5,0.43,0.57,21,0.08,0.06,23
2018-05-14,SWA,80.0,1.25,1.12,16,1.2,1.15,17
2018-05-14,BEA,34.0,0.71,0.88,16,0.0,0.25,17
2018-05-14,GLX,70.0,1.27,1.43,25,1.7,1.67,27
2018-05-14,MTR,45.0,0.66,0.92,11,0.52,0.45,12
2018-05-14,KLE,7.0,0.11,0.13,25,0.0,0.34,27
2018-05-14,WWC,7.25,0.0,0.16,32,0.0,0.22,29
2018-05-14,GAH,24.0,0.68,0.56,32,0.7,0.79,34
2018-05-14,CIT,12.0,0.2,0.19,16,0.0,0.16,18
2018-05-14,CPA,13.0,0.43,0.41,20,0.1,0.09,18
2018-05-14,JXC,11.5,0.28,0.22,27,0.28,0.3,26
2018-05-14,CPC,8.25,0.13,0.14,28,0.0,0.56,28
2018-05-14,HEX,260.0,8.1,7.8,19,2.51,2.36,21
2018-05-14,CRG,6.25,0.0,0.16,21,0.0,0.09,24
2018-05-14,DFM,8.75,0.0,0.28,28,0.0,0.14,26
2018-05-14,LIF,4.3,0.12,0.12,26,0.1,0.09,30
2018-05-14,COL,27.0,0.7,0.96,26,0.45,0.31,24
2018-05-14,TCH,410.0,12.4,10.74,29,8.52,10.05,30
2018-05-14,CTC,3.7,0.0,0.09,19,0.03,0.03,16
2018-05-14,CHU,11.0,0.18,0.16,25,0.0,0.33,26
2018-05-14,LNK,67.5,1.65,1.65,16,0.75,0.5,17
2018-05-14,PEC,6.0,0.2,0.21,27,0.12,0.09,28
2018-05-14,CNC,14.0,0.27,0.32,27,0.34,0.34,28
2018-05-14,HNP,5.25,0.0,0.12,23,0.07,0.09,23
2018-05-14,ACC,48.0,1.92,1.93,36,1.22,1.17,38
2018-05-14,XCC,8.25,0.178,0.185,18,0.103,0.09,19
2018-05-14,CHT,75.0,0.5,0.39,13,2.4,2.36,12
2018-05-14,LEN,3.8,0.17,0.16,37,0.08,0.08,35
2018-05-14,CTB,5.75,0.17,0.18,29,0.28,0.28,27
2018-05-14,HGN,70.0,1.97,2.32,25,1.68,1.41,28
2018-05-14,CSE,20.0,1.05,1.18,30,0.22,0.18,31
2018-05-14,CRL,29.0,0.95,1.5,25,0.51,0.21,27
2018-05-14,CKP,67.5,2.08,2.04,22,0.56,0.63,16
2018-05-14,YZC,11.0,0.66,0.73,52,0.59,0.55,52
2018-05-14,CRC,9.0,0.0,0.21,18,0.0,0.09,18
2018-05-14,BYD,55.0,1.57,1.24,33,2.11,1.92,34
2018-05-14,XAB,4.4,0.18,0.163,25,0.089,0.124,25
2018-05-14,AIA,72.5,2.6,2.45,25,1.17,1.09,26
2018-05-14,NCL,38.0,1.42,1.65,33,0.63,0.7,35
2018-05-14,PIN,3.7,0.0,0.15,26,0.05,0.05,30
2018-05-14,CDA,2.8,0.0,0.07,19,0.0,0.02,15
2018-05-14,XIC,6.75,0.228,0.268,18,0.035,0.032,20
2018-05-14,CCC,8.75,0.14,0.14,20,0.0,0.18,22
2018-05-14,CGN,2.2,0.0,0.02,17,0.06,0.06,24
2018-05-14,CCE,3.5,0.0,0.11,25,0.0,0.05,26
2018-05-14,SUN,35.0,1.49,1.38,36,1.05,0.86,38
2018-05-14,CCS,3.9,0.0,0.19,31,0.0,0.04,28
2018-05-14,SAN,47.0,1.25,1.18,24,0.89,0.87,26
2018-05-14,COG,16.5,0.41,0.29,34,0.65,0.77,36
2018-05-14,AAC,122.5,7.7,1.67,42,2.83,8.37,42
2018-05-14,GAC,14.0,0.0,0.94,41,0.22,0.22,41
2018-05-14,MGM,23.0,0.59,0.61,27,0.0,0.48,28
2018-05-14,PAI,77.5,2.44,2.5,22,0.7,0.72,21
2018-05-14,MEN,28.0,0.66,0.59,30,0.85,0.84,30
2018-05-14,PIC,14.5,0.0,0.51,28,0.25,0.23,28
2018-05-14,GWM,8.0,0.17,0.15,27,0.18,0.24,25
2018-05-14,SNO,142.5,11.9,12.95,47,2.72,1.94,47
2018-05-14,BOC,41.0,0.61,0.64,16,0.57,0.51,17
2018-05-14,ALC,4.4,0.0,0.13,37,0.17,0.15,38
2018-05-14,CPI,37.0,0.81,0.87,27,0.87,0.83,27
2018-05-14,CLI,23.0,0.32,0.33,24,0.65,0.6,23
2018-05-14,RFP,19.0,0.0,0.55,25,0.0,0.3,25
2018-05-14,TRF,31.0,0.9,0.93,17,0.17,0.14,15
2018-05-14,CSA,15.0,0.49,0.56,19,0.11,0.09,20
2018-05-14,A50,15.0,0.31,0.31,20,0.22,0.21,20
2018-05-14,HCF,125.0,2.68,2.75,17,1.3,1.28,18
2018-05-14,STC,80.0,0.0,2.29,16,0.0,0.48,17
2018-05-14,ZJM,3.5,0.0,0.16,34,0.0,0.07,38
2018-05-14,AMC,49.0,0.92,1.0,18,0.67,0.63,20
2018-05-14,NBM,8.75,0.0,0.55,43,0.17,0.18,45
2018-05-14,BCM,6.25,0.0,0.19,15,0.03,0.04,19
2018-05-14,EVG,25.0,1.18,0.91,33,0.46,0.59,36
2018-05-14,PLE,0.95,0.0,0.03,37,0.0,0.03,38
