Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-08,19,SWA,86.8,0.0,0.0,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,87.50,22.0,20,20,1.70,1.50,0.00,0.0,1.69,1.45,0.00,2.08,-0.13,-5.88,2.38,2.36,0.42,-0.57,0.08,0.08,0.0,0.27,1.06,1.51,1.95,4.14,7.99,9.38,5.31,2.62,2.2,1.77,0.49,0.0
2018-08-08,23,BEA,31.1,0.2,0.65,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,31.00,19.0,21,22,0.53,0.73,+0.09,14.06,0.66,0.58,0.00,0.62,-0.07,-10.14,0.56,0.55,0.51,-0.48,0.03,0.03,0.0,0.16,0.59,0.74,0.9,1.81,3.21,3.01,1.63,0.83,0.67,0.52,0.16,0.0
2018-08-08,27,GLX,59.75,2.55,4.46,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,60.00,35.0,34,32,1.27,1.95,+0.87,80.56,2.09,1.85,3.45,2.03,-1.66,-44.99,2.34,2.24,0.48,-0.52,0.06,0.06,0.25,0.65,1.73,2.04,2.35,3.59,6.15,6.41,3.82,2.45,2.16,1.87,0.72,0.35
2018-08-08,66,MTR,41.7,-1.1,-2.57,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,42.00,16.0,17,18,0.67,0.55,-0.57,-50.89,0.58,0.49,1.00,1.04,+0.62,147.62,0.87,0.89,0.42,-0.58,0.04,0.04,0.0,0.07,0.4,0.61,0.82,1.95,3.87,4.47,2.48,1.15,0.95,0.74,0.19,0.0
2018-08-08,135,KLE,7.38,0.1,1.37,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,7.50,20.0,26,28,0.13,0.14,+0.02,16.67,0.09,0.08,0.00,0.27,-0.06,-18.18,0.21,0.22,0.4,-0.59,0.01,0.01,0.0,0.04,0.11,0.15,0.18,0.34,0.65,0.86,0.54,0.32,0.28,0.25,0.1,0.04
2018-08-08,151,WWC,6.28,-0.07,-1.1,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,6.25,32.0,40,38,0.00,0.27,-0.04,-12.9,0.23,0.2,0.00,0.22,+0.01,4.76,0.2,0.19,0.53,-0.47,0.01,0.01,0.05,0.12,0.25,0.28,0.31,0.45,0.72,0.64,0.39,0.27,0.24,0.21,0.09,0.05
2018-08-08,175,GAH,16.8,-0.18,-1.06,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,17.00,38.0,40,41,0.90,0.59,-0.12,-16.9,0.58,0.52,0.69,0.79,+0.06,8.22,0.78,0.76,0.46,-0.54,0.02,0.02,0.11,0.22,0.53,0.62,0.71,1.06,1.67,1.99,1.27,0.92,0.84,0.76,0.43,0.2
2018-08-08,267,CIT,11.1,0.06,0.54,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,11.00,20.0,22,22,0.00,0.30,+0.04,15.38,0.28,0.25,0.20,0.19,-0.04,-17.39,0.18,0.18,0.56,-0.44,0.01,0.01,0.0,0.07,0.25,0.31,0.37,0.71,1.21,1.01,0.52,0.26,0.21,0.15,0.05,0.0
2018-08-08,293,CPA,11.86,-0.22,-1.82,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,12.00,21.0,18,19,0.07,0.16,-0.16,-50.0,0.2,0.17,0.26,0.30,+0.08,36.36,0.34,0.34,0.38,-0.61,0.01,0.01,0.0,0.02,0.1,0.16,0.22,0.51,1.05,1.33,0.76,0.37,0.31,0.25,0.07,0.0
2018-08-08,358,JXC,9.66,0.04,0.42,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,9.75,25.0,29,30,0.00,0.24,0.00,0.0,0.21,0.18,0.00,0.33,-0.03,-8.33,0.3,0.3,0.45,-0.55,0.01,0.01,0.01,0.07,0.2,0.25,0.3,0.5,0.92,1.07,0.65,0.4,0.35,0.31,0.12,0.05
2018-08-08,386,CPC,7.6,0.06,0.8,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,7.50,18.0,30,28,0.25,0.28,+0.03,12.0,0.19,0.18,0.17,0.16,-0.05,-23.81,0.09,0.1,0.57,-0.42,0.01,0.01,0.03,0.09,0.25,0.29,0.33,0.54,0.88,0.68,0.36,0.21,0.17,0.14,0.05,0.01
2018-08-08,388,HEX,229.0,2.2,0.97,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,230.00,15.0,16,15,2.38,2.50,+0.22,9.65,3.1,2.59,7.50,6.20,-2.20,-26.19,4.09,4.15,0.44,-0.56,0.22,0.22,0.0,0.35,2.25,3.41,4.58,11.16,21.92,23.9,12.67,5.27,4.15,3.03,0.57,0.0
2018-08-08,390,CRG,6.8,0.14,2.1,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,6.75,48.0,31,34,0.19,0.24,+0.06,33.33,0.37,0.34,0.00,0.20,-0.06,-23.08,0.32,0.3,0.54,-0.46,0.01,0.01,0.03,0.07,0.21,0.25,0.28,0.46,0.76,0.67,0.38,0.25,0.22,0.19,0.08,0.04
2018-08-08,489,DFM,7.68,-0.15,-1.92,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,7.75,22.0,33,32,0.00,0.22,-0.08,-26.67,0.14,0.12,0.29,0.28,+0.08,40.0,0.21,0.21,0.46,-0.54,0.01,0.01,0.02,0.08,0.2,0.24,0.28,0.43,0.75,0.86,0.52,0.33,0.3,0.26,0.11,0.05
2018-08-08,494,LIF,2.77,0.02,0.73,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,2.80,40.0,34,35,0.00,0.08,0.00,0.0,0.1,0.09,0.00,0.11,-0.02,-15.38,0.13,0.13,0.45,-0.54,0.0,0.0,0.01,0.03,0.07,0.09,0.1,0.16,0.27,0.32,0.2,0.13,0.12,0.11,0.05,0.02
2018-08-08,688,COL,23.15,-0.65,-2.73,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,23.00,30.0,31,33,1.33,0.81,-0.45,-35.71,0.82,0.73,0.34,0.67,+0.26,63.41,0.67,0.64,0.53,-0.46,0.02,0.02,0.09,0.25,0.72,0.84,0.96,1.54,2.56,2.28,1.29,0.84,0.73,0.62,0.25,0.12
2018-08-08,700,TCH,364.0,7.0,1.96,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,360.00,23.0,30,28,12.54,13.15,+3.80,40.64,10.82,9.74,9.10,8.19,-3.42,-29.46,6.79,6.64,0.56,-0.44,0.35,0.35,1.43,4.16,11.68,13.56,15.44,25.36,41.44,33.45,17.66,10.52,8.76,7.0,2.74,0.6
2018-08-08,728,CTC,3.62,0.0,0.0,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,3.60,20.0,24,25,0.00,0.10,0.00,0.0,0.09,0.07,0.00,0.08,0.00,0.0,0.07,0.06,0.53,-0.47,0.0,0.0,0.0,0.02,0.08,0.1,0.12,0.22,0.38,0.34,0.19,0.1,0.09,0.07,0.02,0.0
2018-08-08,753,AIR,6.8,-0.09,-1.31,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,6.75,42.0,48,50,0.00,0.35,-0.07,-16.67,0.33,0.3,0.00,0.31,+0.03,10.71,0.28,0.26,0.54,-0.46,0.01,0.01,0.09,0.19,0.33,0.37,0.41,0.55,0.82,0.72,0.5,0.37,0.33,0.3,0.17,0.1
2018-08-08,762,CHU,9.53,0.04,0.42,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,9.50,16.0,26,28,0.27,0.27,0.00,0.0,0.18,0.15,0.00,0.25,-0.02,-7.41,0.15,0.15,0.52,-0.48,0.01,0.01,0.01,0.07,0.23,0.28,0.33,0.58,1.0,0.94,0.53,0.31,0.27,0.22,0.08,0.03
2018-08-08,823,LNK,77.85,0.85,1.1,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,77.50,20.0,18,19,1.72,1.62,+0.37,29.6,1.86,1.63,1.25,1.25,-0.40,-24.24,1.5,1.47,0.53,-0.47,0.08,0.08,0.0,0.28,1.27,1.66,2.06,4.48,8.14,7.44,3.86,1.77,1.39,1.01,0.27,0.0
2018-08-08,857,PEC,6.07,0.19,3.23,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,6.00,28.000000000000004,28,29,0.30,0.21,+0.09,75.0,0.21,0.19,0.16,0.14,-0.08,-36.36,0.14,0.14,0.56,-0.43,0.01,0.01,0.02,0.06,0.18,0.21,0.25,0.42,0.69,0.56,0.3,0.18,0.15,0.12,0.05,0.01
2018-08-08,883,CNC,13.08,0.2,1.55,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,13.00,27.0,27,29,0.44,0.40,+0.06,17.65,0.41,0.37,0.38,0.33,-0.14,-29.79,0.33,0.32,0.53,-0.46,0.01,0.01,0.02,0.11,0.35,0.41,0.48,0.83,1.41,1.26,0.7,0.42,0.36,0.3,0.11,0.04
2018-08-08,902,HNP,5.53,0.07,1.28,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,5.50,34.0,35,34,0.24,0.21,+0.04,23.53,0.21,0.19,0.15,0.17,-0.04,-19.05,0.18,0.17,0.53,-0.47,0.01,0.01,0.03,0.08,0.19,0.22,0.25,0.37,0.62,0.55,0.32,0.21,0.18,0.16,0.06,0.03
2018-08-08,914,ACC,50.05,1.3,2.67,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,50.00,42.0,40,42,1.80,2.04,+0.59,40.69,2.27,2.03,2.41,2.05,-0.66,-24.35,2.22,2.1,0.51,-0.48,0.05,0.05,0.39,0.85,1.89,2.15,2.41,3.46,5.54,5.39,3.4,2.44,2.21,1.97,1.01,0.54
2018-08-08,939,XCC,7.03,-0.03,-0.42,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,7.00,21.0,19,20,0.147,0.153,-0.029,-15.93,0.17,0.15,0.129,0.124,+0.015,13.76,0.14,0.14,0.52,-0.47,0.01,0.01,0.0,0.03,0.12,0.16,0.19,0.41,0.73,0.67,0.35,0.17,0.13,0.1,0.03,0.0
2018-08-08,941,CHT,70.1,0.1,0.14,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,70.00,12.0,19,21,1.20,1.45,-0.06,-3.97,0.96,0.79,1.80,1.36,-0.16,-10.53,0.85,0.87,0.5,-0.5,0.07,0.07,0.0,0.26,1.11,1.47,1.83,3.88,7.12,6.91,3.74,1.85,1.51,1.17,0.35,0.0
2018-08-08,992,LEN,4.36,0.05,1.16,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,4.40,22.0,24,28,0.09,0.09,+0.02,28.57,0.08,0.07,0.00,0.14,-0.02,-12.5,0.12,0.12,0.43,-0.55,0.0,0.0,0.0,0.02,0.07,0.09,0.11,0.21,0.41,0.48,0.29,0.17,0.15,0.13,0.04,0.02
2018-08-08,998,CTB,5.01,0.05,1.01,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,5.00,23.0,22,23,0.11,0.12,+0.02,20.0,0.13,0.11,0.12,0.11,-0.02,-15.38,0.11,0.11,0.51,-0.49,0.0,0.0,0.0,0.03,0.1,0.12,0.15,0.29,0.51,0.49,0.27,0.14,0.12,0.09,0.03,0.0
2018-08-08,1044,HGN,67.35,-2.05,-2.95,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,67.50,26.0,31,32,2.26,2.01,-1.18,-36.99,1.78,1.55,2.21,2.22,+0.98,79.03,1.93,1.87,0.49,-0.51,0.07,0.07,0.19,0.64,1.8,2.15,2.5,3.96,6.93,7.11,4.19,2.69,2.37,2.04,0.77,0.38
2018-08-08,1088,CSE,17.82,0.0,0.0,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,18.00,30.0,36,34,0.00,0.56,-0.02,-3.45,0.48,0.42,0.00,0.69,-0.07,-9.21,0.66,0.64,0.46,-0.54,0.02,0.02,0.08,0.2,0.5,0.6,0.69,1.06,1.76,2.02,1.25,0.82,0.74,0.65,0.31,0.14
2018-08-08,1093,CSP,19.94,0.24,1.22,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,20.00,38.0,41,41,0.00,0.79,+0.07,9.72,0.77,0.68,0.86,0.84,-0.14,-14.29,0.83,0.79,0.5,-0.5,0.02,0.02,0.16,0.32,0.74,0.84,0.94,1.36,2.15,2.21,1.38,0.99,0.9,0.8,0.42,0.21
2018-08-08,1099,SNP,34.15,0.35,1.04,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,34.00,19.0,34,35,0.00,1.23,+0.09,7.89,0.78,0.68,0.00,1.11,-0.15,-11.9,0.63,0.62,0.52,-0.47,0.03,0.03,0.18,0.42,1.13,1.31,1.48,2.26,3.77,3.46,2.01,1.36,1.19,1.03,0.42,0.22
2018-08-08,1109,CRL,27.45,-0.6,-2.14,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,27.00,34.0,42,42,1.29,1.38,-0.37,-21.14,1.21,1.11,0.78,0.92,+0.23,33.33,0.76,0.73,0.57,-0.42,0.03,0.03,0.29,0.72,1.3,1.44,1.58,2.22,3.44,2.58,1.64,1.12,0.99,0.86,0.39,0.24
2018-08-08,1113,CKP,58.1,0.25,0.43,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,57.50,14.000000000000002,15,16,1.10,1.24,+0.06,5.08,1.14,1.02,0.64,0.63,-0.11,-14.86,0.53,0.56,0.59,-0.41,0.06,0.06,0.0,0.16,0.93,1.22,1.52,3.54,6.42,5.21,2.49,0.97,0.68,0.4,0.07,0.0
2018-08-08,1171,YZC,9.34,-0.09,-0.95,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,9.25,54.0,40,43,0.45,0.42,-0.11,-20.75,0.57,0.52,0.36,0.35,+0.04,12.9,0.48,0.45,0.55,-0.45,0.01,0.01,0.08,0.2,0.39,0.44,0.49,0.69,1.1,0.94,0.6,0.42,0.38,0.33,0.16,0.09
2018-08-08,1186,CRC,9.81,0.08,0.82,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,9.75,60.0,36,38,0.33,0.39,+0.03,8.33,0.65,0.59,0.00,0.34,-0.06,-15.0,0.59,0.55,0.53,-0.46,0.01,0.01,0.06,0.15,0.35,0.4,0.46,0.67,1.11,0.99,0.6,0.41,0.36,0.32,0.13,0.08
2018-08-08,1211,BYD,41.95,0.3,0.72,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,42.00,35.0,37,40,1.55,1.54,-0.02,-1.28,1.55,1.38,0.00,1.65,-0.24,-12.7,1.6,1.53,0.5,-0.49,0.04,0.04,0.25,0.54,1.41,1.63,1.85,2.72,4.5,4.56,2.81,2.01,1.81,1.61,0.8,0.42
2018-08-08,1288,XAB,3.78,-0.01,-0.26,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,3.80,20.0,21,20,0.000,0.072,-0.007,-8.86,0.07,0.06,0.100,0.086,-0.004,-4.44,0.09,0.09,0.45,-0.55,0.0,0.0,0.0,0.02,0.06,0.07,0.09,0.19,0.36,0.4,0.22,0.11,0.09,0.07,0.02,0.0
2018-08-08,1299,AIA,68.35,0.2,0.29,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,67.50,16.0,24,22,1.85,1.95,-0.01,-0.51,1.59,1.45,1.31,1.24,-0.19,-13.29,0.74,0.77,0.58,-0.41,0.07,0.07,0.07,0.52,1.81,2.16,2.51,4.63,7.69,5.99,3.02,1.49,1.16,0.83,0.28,0.0
2018-08-08,1336,NCL,33.5,-0.3,-0.89,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,33.00,40.0,35,33,0.00,1.43,-0.22,-13.33,1.68,1.53,0.92,0.85,+0.07,8.97,1.18,1.12,0.57,-0.42,0.03,0.03,0.23,0.62,1.31,1.49,1.66,2.54,4.02,3.05,1.72,1.08,0.91,0.75,0.32,0.13
2018-08-08,1339,PIN,3.55,0.08,2.31,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,3.50,18.0,29,27,0.00,0.13,+0.05,62.5,0.09,0.09,0.07,0.07,-0.05,-41.67,0.04,0.04,0.58,-0.42,0.0,0.0,0.01,0.04,0.12,0.13,0.15,0.25,0.41,0.31,0.16,0.09,0.08,0.06,0.02,0.0
2018-08-08,1359,CDA,2.1,-0.03,-1.41,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,2.10,20.0,28,29,0.00,0.06,-0.02,-25.0,0.05,0.04,0.00,0.06,+0.02,50.0,0.05,0.04,0.5,-0.5,0.0,0.0,0.0,0.02,0.05,0.06,0.07,0.12,0.22,0.21,0.12,0.07,0.06,0.05,0.02,0.01
2018-08-08,1398,XIC,5.79,-0.01,-0.17,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,5.75,21.0,22,21,0.140,0.150,-0.011,-6.83,0.15,0.13,0.103,0.099,+0.001,1.02,0.11,0.1,0.54,-0.45,0.01,0.01,0.0,0.03,0.13,0.16,0.18,0.36,0.62,0.54,0.28,0.14,0.11,0.08,0.02,0.0
2018-08-08,1658,XPB,5.09,-0.01,-0.2,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,5.00,25.0,29,29,0.200,0.196,-0.015,-7.11,0.18,0.17,0.000,0.101,-0.009,-8.18,0.09,0.09,0.6,-0.4,0.0,0.0,0.02,0.07,0.17,0.2,0.23,0.38,0.61,0.44,0.23,0.13,0.11,0.09,0.04,0.01
2018-08-08,1800,CCC,8.34,0.02,0.24,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,8.25,49.0,36,35,0.36,0.35,-0.01,-2.78,0.48,0.44,0.23,0.24,-0.03,-11.11,0.39,0.37,0.55,-0.44,0.01,0.01,0.06,0.15,0.32,0.36,0.41,0.61,0.98,0.8,0.46,0.3,0.26,0.22,0.09,0.05
2018-08-08,1810,MIU,17.14,-0.28,-1.61,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,17.00,61.0,47,45,1.13,0.88,-0.17,-16.19,1.18,1.07,0.55,0.68,+0.05,7.94,1.03,0.97,0.54,-0.46,0.02,0.02,0.21,0.47,0.83,0.92,1.01,1.37,2.07,1.76,1.15,0.83,0.75,0.66,0.34,0.2
2018-08-08,1816,CGN,2.04,0.0,0.0,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,2.00,11.0,17,18,0.00,0.06,-0.01,-14.29,0.05,0.04,0.00,0.02,0.00,0.0,0.01,0.01,0.67,-0.34,0.0,0.0,0.0,0.01,0.05,0.06,0.07,0.14,0.24,0.16,0.07,0.03,0.02,0.01,0.0,0.0
2018-08-08,1898,CCE,3.26,-0.01,-0.31,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,3.30,27.0,30,31,0.07,0.08,0.00,0.0,0.08,0.07,0.00,0.12,0.00,0.0,0.12,0.11,0.43,-0.56,0.0,0.0,0.0,0.03,0.07,0.08,0.1,0.17,0.31,0.37,0.23,0.14,0.13,0.11,0.05,0.02
2018-08-08,1918,SUN,23.05,-0.65,-2.74,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,23.00,60.0,57,59,1.68,1.34,-0.51,-27.57,1.49,1.35,1.04,1.30,+0.24,22.64,1.44,1.35,0.53,-0.47,0.02,0.02,0.38,0.81,1.3,1.42,1.54,2.03,2.79,2.66,1.96,1.52,1.42,1.31,0.88,0.46
2018-08-08,1919,CCS,3.35,0.05,1.52,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,3.40,26.0,33,34,0.00,0.09,+0.01,12.5,0.07,0.06,0.00,0.14,-0.04,-22.22,0.12,0.12,0.43,-0.56,0.0,0.0,0.01,0.03,0.08,0.09,0.11,0.18,0.31,0.39,0.25,0.16,0.15,0.13,0.07,0.03
2018-08-08,1928,SAN,38.8,0.5,1.31,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,39.00,32.0,29,29,1.10,1.03,+0.18,21.18,1.21,1.06,1.16,1.22,-0.34,-21.79,1.4,1.35,0.47,-0.53,0.04,0.04,0.06,0.32,0.9,1.1,1.3,2.14,3.85,4.14,2.46,1.49,1.3,1.11,0.4,0.17
2018-08-08,1988,MSB,5.66,-0.01,-0.18,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,5.75,18.0,22,23,0.00,0.09,-0.02,-18.18,0.06,0.06,0.17,0.18,+0.01,5.88,0.15,0.16,0.38,-0.61,0.01,0.01,0.0,0.02,0.06,0.09,0.12,0.24,0.49,0.66,0.39,0.21,0.18,0.16,0.05,0.01
2018-08-08,2007,COG,11.42,-0.18,-1.55,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,11.50,54.0,52,54,0.77,0.56,-0.14,-20.0,0.61,0.55,0.50,0.65,+0.09,16.07,0.69,0.66,0.49,-0.5,0.01,0.01,0.15,0.29,0.53,0.59,0.65,0.89,1.26,1.38,0.97,0.75,0.7,0.64,0.43,0.21
2018-08-08,2018,AAC,97.3,0.3,0.31,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,97.50,30.0,42,45,4.35,4.04,-0.12,-2.88,2.99,2.63,4.88,4.35,-0.26,-5.64,3.19,3.07,0.5,-0.49,0.1,0.1,0.82,1.71,3.74,4.25,4.76,6.79,10.63,10.89,7.07,5.22,4.75,4.29,2.44,1.25
2018-08-08,2202,VNK,23.2,-0.3,-1.28,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,23.00,38.0,56,54,1.24,1.39,-0.11,-7.33,1.02,0.92,0.00,1.13,+0.08,7.62,0.82,0.78,0.54,-0.45,0.02,0.02,0.39,0.86,1.35,1.47,1.6,2.09,2.93,2.48,1.77,1.33,1.22,1.11,0.68,0.38
2018-08-08,2238,GAC,7.17,-0.01,-0.14,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,7.25,34.0,38,38,0.00,0.24,0.00,0.0,0.22,0.19,0.00,0.31,0.00,0.0,0.3,0.29,0.46,-0.54,0.01,0.01,0.04,0.09,0.21,0.25,0.29,0.44,0.71,0.84,0.53,0.37,0.33,0.3,0.16,0.07
2018-08-08,2282,MGM,16.1,-0.3,-1.83,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,16.00,46.0,43,40,0.85,0.65,-0.18,-21.69,0.84,0.76,0.00,0.67,+0.13,24.07,0.74,0.7,0.53,-0.46,0.02,0.02,0.16,0.36,0.7,0.78,0.87,1.21,1.88,1.64,1.02,0.71,0.63,0.55,0.25,0.14
2018-08-08,2318,PAI,71.0,0.0,0.0,28359.14063,28400.0,420,358,-2.98,519,529,-6.21,70.00,18.0,24,22,2.40,2.26,-0.04,-1.74,1.83,1.68,1.10,1.11,-0.22,-16.54,0.82,0.85,0.59,-0.4,0.07,0.07,0.09,0.56,1.94,2.3,2.67,4.91,8.11,6.12,3.03,1.49,1.15,0.8,0.28,0.0
