Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-05-16,1,CKH,89.75,-0.25,-0.28,238,265,-7.02,560,530,7.07,90.00,18.0,16,15,0.80,1.03,-0.01,-0.96,1.23,1.06,0.97,1.19,+0.25,26.6,1.48,1.45,0.45,-0.55,0.07,0.07,0.0,0.0,0.64,1.1,1.55,4.34,8.73,9.22,4.74,1.71,1.27,0.82,0.06,0.0
2018-05-16,2,CLP,80.95,-0.8,-0.98,238,265,-7.02,560,530,7.07,80.00,13.0,12,11,1.46,1.38,-0.64,-31.68,1.34,1.27,0.30,0.34,+0.16,88.89,0.39,0.45,0.67,-0.31,0.06,0.06,0.0,0.01,0.89,1.3,1.95,5.0,9.05,7.14,3.1,0.67,0.27,0.16,0.0,0.0
2018-05-16,3,HKG,16.92,-0.12,-0.7,238,265,-7.02,560,530,7.07,17.00,11.0,11,10,0.10,0.12,-0.05,-29.41,0.12,0.1,0.16,0.18,+0.07,63.64,0.2,0.2,0.39,-0.62,0.01,0.01,0.0,0.0,0.05,0.12,0.2,0.77,1.61,1.77,0.93,0.29,0.18,0.1,0.0,0.0
2018-05-16,4,WHL,26.0,-0.1,-0.38,238,265,-7.02,560,530,7.07,26.00,19.0,22,20,0.00,0.46,-0.05,-9.8,0.41,0.36,0.00,0.42,-0.01,-2.33,0.41,0.4,0.49,-0.51,0.02,0.02,0.0,0.07,0.35,0.49,0.62,1.39,2.6,2.6,1.35,0.57,0.44,0.31,0.06,0.0
2018-05-16,5,HKB,78.05,0.1,0.13,238,265,-7.02,560,530,7.07,77.50,17.0,13,14,0.80,0.77,-0.05,-6.1,1.43,1.29,0.90,0.96,-0.04,-4.0,0.88,0.86,0.59,-0.41,0.06,0.06,0.0,0.0,0.74,1.14,1.6,4.46,8.36,7.25,3.38,1.03,0.65,0.3,0.0,0.0
2018-05-16,6,HEH,55.35,-0.55,-0.98,238,265,-7.02,560,530,7.07,55.00,19.0,13,12,1.03,0.78,-0.41,-34.45,1.05,0.94,0.30,0.37,+0.15,68.18,0.7,0.68,0.58,-0.41,0.04,0.04,0.0,0.0,0.5,0.79,1.1,3.12,5.89,5.18,2.42,0.66,0.39,0.17,0.0,0.0
2018-05-16,11,HSB,198.0,-2.8,-1.39,238,265,-7.02,560,530,7.07,197.50,18.0,17,16,2.54,2.35,-1.83,-43.78,3.2,2.81,3.29,2.91,+0.99,51.56,2.69,2.62,0.52,-0.48,0.15,0.15,0.0,0.22,2.1,3.11,4.11,10.57,20.31,19.3,9.53,3.4,2.43,1.45,0.07,0.0
2018-05-16,12,HLD,51.05,-0.45,-0.87,238,265,-7.02,560,530,7.07,50.00,16.0,18,17,1.58,1.39,-0.37,-21.02,1.27,1.24,0.26,0.27,+0.09,50.0,0.22,0.27,0.71,-0.28,0.03,0.03,0.0,0.19,1.04,1.31,1.76,3.61,6.16,4.05,1.67,0.45,0.23,0.17,0.0,0.0
2018-05-16,16,SHK,128.2,-0.8,-0.62,238,265,-7.02,560,530,7.07,127.50,20.0,17,16,1.35,2.13,-0.61,-22.26,2.51,2.24,1.40,1.27,+0.20,18.69,1.8,1.74,0.55,-0.44,0.1,0.1,0.0,0.19,1.55,2.2,2.85,7.17,13.53,12.12,5.84,2.01,1.38,0.75,0.0,0.0
2018-05-16,17,NWD,11.98,0.02,0.17,238,265,-7.02,560,530,7.07,12.00,24.0,27,25,0.23,0.25,+0.01,4.17,0.23,0.2,0.30,0.25,-0.01,-3.85,0.25,0.24,0.49,-0.52,0.01,0.01,0.0,0.06,0.2,0.26,0.33,0.65,1.18,1.22,0.67,0.32,0.26,0.21,0.06,0.0
