Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-07,700,TCH,357.0,4.0,1.13,28248.88086,28200.0,294,471,67.62,639,465,-37.83,360.00,22.0,29,28,9.05,9.35,+1.41,17.76,7.25,6.23,11.63,11.61,-2.73,-19.04,10.22,10.15,0.45,-0.55,0.35,0.35,0.53,2.91,7.97,9.81,11.66,19.03,34.57,39.02,23.55,14.12,12.39,10.66,3.75,1.63
2018-08-07,728,CTC,3.62,-0.02,-0.55,28248.88086,28200.0,294,471,67.62,639,465,-37.83,3.60,20.0,24,25,0.00,0.10,-0.01,-9.09,0.09,0.08,0.08,0.08,0.00,0.0,0.07,0.07,0.53,-0.47,0.0,0.0,0.0,0.03,0.09,0.1,0.12,0.22,0.38,0.35,0.19,0.11,0.09,0.07,0.03,0.0
2018-08-07,753,AIR,6.89,0.18,2.68,28248.88086,28200.0,294,471,67.62,639,465,-37.83,7.00,42.0,50,49,0.24,0.30,+0.06,25.0,0.26,0.23,0.43,0.40,-0.11,-21.57,0.37,0.36,0.47,-0.53,0.01,0.01,0.08,0.14,0.29,0.32,0.36,0.5,0.7,0.87,0.59,0.46,0.42,0.39,0.26,0.12
2018-08-07,762,CHU,9.49,0.02,0.21,28248.88086,28200.0,294,471,67.62,639,465,-37.83,9.50,16.0,28,28,0.25,0.27,0.00,0.0,0.16,0.14,0.00,0.27,-0.02,-6.9,0.17,0.17,0.49,-0.51,0.01,0.01,0.02,0.08,0.24,0.28,0.33,0.56,0.97,0.98,0.56,0.34,0.29,0.25,0.09,0.03
2018-08-07,823,LNK,77.0,1.0,1.32,28248.88086,28200.0,294,471,67.62,639,465,-37.83,77.50,21.0,18,18,1.20,1.25,+0.37,42.05,1.53,1.31,1.67,1.65,-0.71,-30.08,2.03,2.01,0.43,-0.57,0.08,0.08,0.0,0.19,0.87,1.26,1.66,3.71,7.21,8.2,4.54,2.13,1.76,1.38,0.35,0.0
2018-08-07,857,PEC,5.88,0.18,3.16,28248.88086,28200.0,294,471,67.62,639,465,-37.83,6.00,27.0,28,26,0.09,0.12,+0.06,100.0,0.11,0.1,0.18,0.22,-0.14,-38.89,0.23,0.23,0.39,-0.62,0.01,0.01,0.0,0.04,0.09,0.12,0.15,0.27,0.5,0.71,0.44,0.26,0.23,0.2,0.08,0.03
2018-08-07,883,CNC,12.88,0.36,2.88,28248.88086,28200.0,294,471,67.62,639,465,-37.83,13.00,28.000000000000004,30,31,0.26,0.34,+0.14,70.0,0.33,0.29,0.53,0.47,-0.22,-31.88,0.45,0.44,0.45,-0.54,0.01,0.01,0.02,0.11,0.3,0.36,0.43,0.7,1.24,1.44,0.88,0.56,0.5,0.43,0.18,0.08
2018-08-07,902,HNP,5.46,-0.08,-1.44,28248.88086,28200.0,294,471,67.62,639,465,-37.83,5.50,34.0,34,34,0.16,0.17,-0.04,-19.05,0.18,0.16,0.24,0.21,+0.03,16.67,0.22,0.21,0.47,-0.53,0.01,0.01,0.02,0.06,0.15,0.18,0.21,0.32,0.55,0.61,0.37,0.25,0.22,0.2,0.09,0.04
2018-08-07,914,ACC,48.75,1.75,3.72,28248.88086,28200.0,294,471,67.62,639,465,-37.83,49.00,43.0,40,41,1.34,1.88,+0.68,56.67,2.13,1.89,0.00,2.12,-1.05,-33.12,2.38,2.27,0.49,-0.51,0.05,0.05,0.37,0.73,1.75,2.0,2.26,3.27,5.16,5.52,3.46,2.53,2.3,2.07,1.14,0.56
2018-08-07,939,XCC,7.06,0.08,1.15,28248.88086,28200.0,294,471,67.62,639,465,-37.83,7.00,21.0,20,19,0.177,0.182,+0.028,18.18,0.19,0.17,0.157,0.109,-0.058,-34.73,0.13,0.13,0.56,-0.44,0.01,0.01,0.0,0.04,0.15,0.18,0.22,0.44,0.77,0.65,0.33,0.15,0.11,0.08,0.02,0.0
2018-08-07,941,CHT,70.0,0.75,1.08,28248.88086,28200.0,294,471,67.62,639,465,-37.83,70.00,12.0,21,22,1.12,1.51,+0.24,18.9,0.93,0.76,2.00,1.52,-0.52,-25.49,0.92,0.94,0.49,-0.51,0.07,0.07,0.0,0.34,1.24,1.6,1.96,3.89,7.01,7.0,3.88,2.01,1.67,1.33,0.42,0.0
2018-08-07,992,LEN,4.31,0.1,2.38,28248.88086,28200.0,294,471,67.62,639,465,-37.83,4.30,26.0,23,27,0.00,0.11,+0.04,57.14,0.13,0.11,0.14,0.11,-0.04,-26.67,0.12,0.11,0.51,-0.49,0.0,0.0,0.0,0.03,0.09,0.11,0.13,0.25,0.44,0.43,0.24,0.14,0.12,0.1,0.04,0.01
2018-08-07,998,CTB,4.96,0.09,1.85,28248.88086,28200.0,294,471,67.62,639,465,-37.83,5.00,23.0,23,22,0.00,0.10,+0.03,42.86,0.1,0.09,0.00,0.13,-0.07,-35.0,0.14,0.14,0.44,-0.56,0.0,0.0,0.0,0.02,0.08,0.1,0.13,0.25,0.46,0.54,0.31,0.16,0.14,0.11,0.03,0.01
2018-08-07,1044,HGN,69.4,0.7,1.02,28248.88086,28200.0,294,471,67.62,639,465,-37.83,70.00,24.0,30,30,2.06,1.89,+0.25,15.24,1.55,1.34,0.00,2.41,-0.50,-17.18,2.15,2.12,0.45,-0.54,0.07,0.07,0.14,0.6,1.62,1.98,2.33,3.77,6.75,7.67,4.67,2.9,2.57,2.23,0.89,0.4
2018-08-07,1088,CSE,17.82,0.4,2.3,28248.88086,28200.0,294,471,67.62,639,465,-37.83,18.00,30.0,36,37,0.51,0.58,+0.16,38.1,0.49,0.43,0.96,0.76,-0.26,-25.49,0.67,0.66,0.46,-0.53,0.02,0.02,0.09,0.21,0.52,0.61,0.7,1.07,1.77,2.06,1.29,0.89,0.81,0.72,0.38,0.18
2018-08-07,1093,CSP,19.7,0.72,3.79,28248.88086,28200.0,294,471,67.62,639,465,-37.83,19.50,38.0,43,41,0.75,0.96,+0.34,54.84,0.91,0.82,0.99,0.72,-0.39,-35.14,0.71,0.67,0.55,-0.45,0.02,0.02,0.21,0.5,0.91,1.02,1.12,1.53,2.38,1.96,1.24,0.87,0.77,0.68,0.3,0.19
2018-08-07,1099,SNP,33.8,0.1,0.3,28248.88086,28200.0,294,471,67.62,639,465,-37.83,34.00,20.0,35,34,1.08,1.14,+0.05,4.59,0.64,0.54,0.00,1.26,-0.09,-6.67,0.83,0.83,0.48,-0.52,0.03,0.03,0.16,0.39,1.02,1.19,1.37,2.07,3.46,3.73,2.26,1.51,1.35,1.19,0.54,0.26
2018-08-07,1109,CRL,28.05,1.2,4.47,28248.88086,28200.0,294,471,67.62,639,465,-37.83,28.00,33.0,40,40,0.80,1.18,+0.54,84.38,1.04,0.92,0.00,1.11,-0.71,-39.01,0.98,0.94,0.52,-0.48,0.03,0.03,0.23,0.51,1.1,1.24,1.39,1.98,3.14,2.99,1.86,1.33,1.19,1.06,0.52,0.28
2018-08-07,1113,CKP,57.85,0.45,0.78,28248.88086,28200.0,294,471,67.62,639,465,-37.83,57.50,14.000000000000002,16,16,1.10,1.18,+0.30,34.09,1.05,0.91,0.72,0.74,-0.24,-24.49,0.69,0.71,0.54,-0.46,0.06,0.06,0.0,0.17,0.89,1.18,1.48,3.36,6.14,5.43,2.71,1.11,0.83,0.54,0.11,0.0
2018-08-07,1171,YZC,9.43,0.46,5.13,28248.88086,28200.0,294,471,67.62,639,465,-37.83,9.50,54.0,45,42,0.36,0.40,+0.21,110.53,0.52,0.46,0.46,0.43,-0.29,-40.28,0.59,0.56,0.49,-0.52,0.01,0.01,0.09,0.18,0.38,0.43,0.48,0.68,1.01,1.09,0.69,0.51,0.47,0.42,0.24,0.12
2018-08-07,1186,CRC,9.73,0.68,7.51,28248.88086,28200.0,294,471,67.62,639,465,-37.83,9.75,60.0,37,40,0.24,0.36,+0.25,227.27,0.63,0.56,0.52,0.40,-0.40,-50.0,0.65,0.61,0.5,-0.5,0.01,0.01,0.06,0.13,0.33,0.38,0.43,0.64,1.04,1.07,0.67,0.48,0.43,0.39,0.2,0.1
2018-08-07,1211,BYD,41.65,0.75,1.83,28248.88086,28200.0,294,471,67.62,639,465,-37.83,42.00,35.0,40,41,1.13,1.56,+0.26,20.0,1.43,1.26,2.29,1.89,-0.38,-16.74,1.77,1.71,0.48,-0.52,0.04,0.04,0.3,0.58,1.43,1.64,1.86,2.73,4.29,4.83,3.04,2.23,2.04,1.84,1.04,0.5
2018-08-07,1288,XAB,3.79,0.0,0.0,28248.88086,28200.0,294,471,67.62,639,465,-37.83,3.80,21.0,21,22,0.085,0.079,-0.005,-5.95,0.08,0.07,0.087,0.090,-0.003,-3.23,0.09,0.09,0.47,-0.53,0.0,0.0,0.0,0.02,0.06,0.08,0.1,0.2,0.37,0.39,0.22,0.11,0.1,0.08,0.02,0.0
2018-08-07,1299,AIA,68.15,0.55,0.81,28248.88086,28200.0,294,471,67.62,639,465,-37.83,67.50,16.0,25,24,2.02,1.96,+0.21,12.0,1.54,1.37,1.45,1.43,-0.34,-19.21,0.88,0.89,0.56,-0.44,0.07,0.07,0.1,0.55,1.82,2.17,2.52,4.5,7.51,6.23,3.27,1.77,1.44,1.11,0.4,0.0
2018-08-07,1336,NCL,33.8,0.95,2.89,28248.88086,28200.0,294,471,67.62,639,465,-37.83,34.00,40.0,35,33,1.00,1.11,+0.37,50.0,1.39,1.23,1.45,1.21,-0.63,-34.24,1.58,1.51,0.48,-0.52,0.03,0.03,0.16,0.39,1.02,1.19,1.37,2.07,3.46,3.71,2.25,1.48,1.31,1.15,0.5,0.24
2018-08-07,1339,PIN,3.47,0.05,1.46,28248.88086,28200.0,294,471,67.62,639,465,-37.83,3.50,17.0,26,30,0.00,0.08,+0.01,14.29,0.05,0.04,0.00,0.12,-0.04,-25.0,0.08,0.08,0.44,-0.54,0.0,0.0,0.0,0.02,0.07,0.08,0.1,0.18,0.33,0.38,0.23,0.15,0.13,0.11,0.04,0.02
2018-08-07,1359,CDA,2.13,0.03,1.43,28248.88086,28200.0,294,471,67.62,639,465,-37.83,2.10,20.0,29,25,0.00,0.08,+0.02,33.33,0.06,0.06,0.00,0.04,-0.02,-33.33,0.03,0.03,0.58,-0.41,0.0,0.0,0.01,0.03,0.07,0.08,0.09,0.15,0.25,0.19,0.09,0.05,0.04,0.03,0.01,0.0
2018-08-07,1398,XIC,5.8,0.05,0.87,28248.88086,28200.0,294,471,67.62,639,465,-37.83,5.75,21.0,22,21,0.154,0.161,+0.021,15.0,0.16,0.14,0.119,0.098,-0.029,-22.83,0.11,0.1,0.55,-0.44,0.01,0.01,0.0,0.04,0.13,0.16,0.19,0.37,0.63,0.53,0.27,0.13,0.11,0.08,0.02,0.0
2018-08-07,1658,XPB,5.1,0.1,2.0,28248.88086,28200.0,294,471,67.62,639,465,-37.83,5.00,27.0,30,31,0.000,0.211,+0.065,44.52,0.2,0.18,0.000,0.110,-0.039,-26.17,0.1,0.1,0.6,-0.4,0.0,0.0,0.03,0.08,0.19,0.21,0.24,0.4,0.62,0.44,0.24,0.14,0.12,0.1,0.04,0.01
2018-08-07,1800,CCC,8.32,0.31,3.87,28248.88086,28200.0,294,471,67.62,639,465,-37.83,8.25,49.0,38,37,0.18,0.36,+0.14,63.64,0.48,0.43,0.30,0.27,-0.18,-40.0,0.41,0.38,0.54,-0.46,0.01,0.01,0.07,0.16,0.33,0.38,0.42,0.6,0.97,0.82,0.5,0.34,0.3,0.26,0.11,0.06
2018-08-07,1810,MIU,17.42,0.2,1.16,28248.88086,28200.0,294,471,67.62,639,465,-37.83,17.50,75.0,47,49,0.82,0.80,+0.07,9.59,1.38,1.25,0.93,0.89,-0.14,-13.59,1.46,1.37,0.5,-0.5,0.02,0.02,0.2,0.39,0.76,0.85,0.94,1.31,1.92,2.03,1.38,1.05,0.97,0.89,0.56,0.28
2018-08-07,1816,CGN,2.04,0.01,0.49,28248.88086,28200.0,294,471,67.62,639,465,-37.83,2.00,11.0,22,18,0.00,0.07,+0.01,16.67,0.05,0.04,0.00,0.02,-0.01,-33.33,0.01,0.01,0.63,-0.34,0.0,0.0,0.0,0.02,0.06,0.07,0.08,0.15,0.24,0.16,0.07,0.03,0.02,0.01,0.0,0.0
2018-08-07,1898,CCE,3.27,0.07,2.19,28248.88086,28200.0,294,471,67.62,639,465,-37.83,3.30,28.999999999999996,28,32,0.07,0.08,+0.02,33.33,0.09,0.08,0.00,0.12,-0.04,-25.0,0.12,0.12,0.45,-0.54,0.0,0.0,0.0,0.02,0.07,0.09,0.1,0.17,0.31,0.37,0.22,0.14,0.13,0.11,0.05,0.02
2018-08-07,1918,SUN,23.7,1.8,8.22,28248.88086,28200.0,294,471,67.62,639,465,-37.83,24.00,60.0,63,59,0.80,1.37,+0.75,120.97,1.39,1.25,2.12,1.56,-1.17,-42.86,1.69,1.61,0.49,-0.51,0.02,0.02,0.44,0.85,1.36,1.48,1.61,2.12,2.75,3.06,2.23,1.79,1.68,1.57,1.12,0.57
2018-08-07,1919,CCS,3.3,0.05,1.54,28248.88086,28200.0,294,471,67.62,639,465,-37.83,3.30,26.0,35,36,0.00,0.12,+0.02,20.0,0.09,0.08,0.00,0.12,-0.02,-14.29,0.09,0.09,0.5,-0.49,0.0,0.0,0.02,0.04,0.11,0.13,0.14,0.21,0.35,0.35,0.21,0.14,0.13,0.11,0.05,0.03
2018-08-07,1928,SAN,38.3,1.2,3.23,28248.88086,28200.0,294,471,67.62,639,465,-37.83,38.00,31.0,29,30,1.08,1.31,+0.48,57.83,1.45,1.3,1.23,1.00,-0.70,-41.18,1.15,1.1,0.54,-0.46,0.04,0.04,0.13,0.38,1.16,1.35,1.55,2.56,4.25,3.68,2.02,1.28,1.09,0.91,0.36,0.14
2018-08-07,1988,MSB,5.67,0.02,0.35,28248.88086,28200.0,294,471,67.62,639,465,-37.83,5.75,18.0,25,22,0.10,0.11,+0.01,10.0,0.07,0.06,0.18,0.17,-0.02,-10.53,0.15,0.16,0.41,-0.61,0.01,0.01,0.0,0.03,0.09,0.12,0.14,0.26,0.51,0.65,0.38,0.2,0.18,0.15,0.04,0.01
2018-08-07,2007,COG,11.6,0.7,6.42,28248.88086,28200.0,294,471,67.62,639,465,-37.83,11.50,54.0,55,53,0.65,0.70,+0.27,62.79,0.72,0.65,0.72,0.56,-0.45,-44.55,0.62,0.58,0.54,-0.45,0.01,0.01,0.2,0.43,0.68,0.74,0.8,1.05,1.47,1.24,0.89,0.67,0.61,0.56,0.34,0.19
2018-08-07,2018,AAC,97.0,1.65,1.73,28248.88086,28200.0,294,471,67.62,639,465,-37.83,97.50,30.0,44,45,3.03,4.16,+0.46,12.43,2.91,2.54,6.23,4.61,-1.16,-20.1,3.4,3.29,0.49,-0.5,0.1,0.1,0.93,1.86,3.89,4.4,4.91,6.94,10.5,11.18,7.3,5.46,5.0,4.54,2.69,1.34
2018-08-07,2202,VNK,23.5,1.15,5.15,28248.88086,28200.0,294,471,67.62,639,465,-37.83,23.00,38.0,52,55,1.05,1.50,+0.51,51.52,1.21,1.12,0.00,1.05,-0.60,-36.36,0.71,0.68,0.58,-0.42,0.02,0.02,0.39,0.94,1.44,1.56,1.69,2.19,3.18,2.28,1.69,1.25,1.14,1.03,0.59,0.37
2018-08-07,2238,GAC,7.18,0.13,1.84,28248.88086,28200.0,294,471,67.62,639,465,-37.83,7.25,35.0,37,38,0.00,0.24,+0.03,14.29,0.24,0.21,0.00,0.31,-0.09,-22.5,0.31,0.3,0.46,-0.53,0.01,0.01,0.04,0.09,0.22,0.26,0.29,0.44,0.72,0.83,0.52,0.37,0.33,0.3,0.16,0.08
2018-08-07,2282,MGM,16.4,0.36,2.24,28248.88086,28200.0,294,471,67.62,639,465,-37.83,16.50,46.0,42,39,0.00,0.57,+0.12,26.67,0.77,0.69,0.00,0.79,-0.24,-23.3,0.87,0.83,0.49,-0.51,0.02,0.02,0.14,0.27,0.62,0.7,0.79,1.13,1.74,1.85,1.14,0.82,0.75,0.67,0.35,0.17
2018-08-07,2318,PAI,71.0,1.0,1.43,28248.88086,28200.0,294,471,67.62,639,465,-37.83,70.00,18.0,24,25,1.93,2.30,+0.50,27.78,1.86,1.7,1.55,1.33,-0.47,-26.11,0.85,0.88,0.59,-0.41,0.07,0.07,0.11,0.58,1.98,2.34,2.71,4.93,8.11,6.24,3.16,1.76,1.41,1.07,0.41,0.0
2018-08-07,2319,MEN,23.05,0.7,3.13,28248.88086,28200.0,294,471,67.62,639,465,-37.83,23.00,43.0,43,42,0.80,1.04,+0.29,38.67,1.11,0.99,1.20,0.94,-0.43,-31.39,1.05,1.0,0.52,-0.48,0.02,0.02,0.23,0.5,0.98,1.1,1.22,1.71,2.63,2.47,1.57,1.13,1.02,0.91,0.48,0.26
