Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-01,SAN,47.0,0.94,0.61,27,1.68,2.58,27
2018-06-01,COG,15.5,0.85,0.81,41,0.7,0.62,42
2018-06-01,AAC,117.5,3.4,2.97,33,6.05,5.6,31
2018-06-01,FIH,1.7,0.0,0.01,43,0.0,0.24,44
2018-06-01,GAC,13.5,0.0,0.01,62,0.0,4.19,0
2018-06-01,MGM,23.0,0.45,0.35,28,0.9,1.23,28
2018-06-01,PAI,77.5,0.84,0.97,17,1.95,2.14,16
2018-06-01,MEN,28.0,1.2,1.04,35,0.0,1.05,33
2018-06-01,PIC,14.0,0.32,0.32,27,0.0,0.77,27
2018-06-01,GWM,7.75,0.24,0.21,26,0.27,0.22,24
2018-06-01,SNO,160.0,4.81,5.69,38,8.5,7.46,37
2018-06-01,BOC,39.0,0.0,0.82,18,0.71,0.74,17
2018-06-01,ALC,4.1,0.16,0.16,33,0.0,0.14,33
2018-06-01,CPI,34.0,1.08,0.63,23,1.6,1.4,22
2018-06-01,CLI,22.0,0.33,0.36,18,0.65,0.66,17
2018-06-01,RFP,18.5,0.29,0.36,31,0.0,0.92,28
2018-06-01,TRF,31.0,0.45,0.51,15,0.65,0.55,15
2018-06-01,CSA,15.0,0.19,0.2,19,0.48,0.47,19
2018-06-01,A50,14.5,0.25,0.24,18,0.37,0.34,18
2018-06-01,HCF,122.5,1.94,1.88,17,3.3,3.3,18
2018-06-01,STC,77.5,0.0,2.13,19,0.0,1.17,18
2018-06-01,ZJM,3.3,0.11,0.1,33,0.0,0.15,36
2018-06-01,AMC,47.0,0.92,0.87,17,0.97,0.94,18
2018-06-01,NBM,9.0,0.27,0.28,40,0.0,0.55,41
2018-06-01,BCM,6.25,0.13,0.14,22,0.17,0.37,17
2018-06-01,EVG,23.0,1.2,1.08,43,1.35,1.05,41
2018-06-01,PLE,0.85,0.0,0.06,52,0.03,0.04,53
2018-06-01,KSO,25.0,0.85,0.86,30,0.85,0.84,32
2018-06-01,CMB,32.0,1.01,0.62,25,0.68,1.28,23
2018-06-01,XBC,4.1,0.105,0.101,18,0.075,0.066,18
2018-06-01,CTS,20.0,0.55,0.31,24,0.0,1.01,22
2018-06-01,HAI,9.75,0.33,0.31,26,0.34,0.28,28
