Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-03,1,CKH,84.0,1.15,1.39,27676.32031,27600.0,600,553,-7.83,550,545,-7.63,85.00,14.000000000000002,17,17,1.03,1.23,+0.05,4.24,0.9,0.75,2.25,2.10,-1.22,-36.75,1.89,2.01,0.38,-0.62,0.09,0.09,0.0,0.18,0.77,1.2,1.62,3.67,7.41,9.4,5.37,2.6,2.19,1.78,0.46,0.0
2018-08-03,2,CLP,87.8,0.95,1.09,27676.32031,27600.0,600,553,-7.83,550,545,-7.63,87.50,13.0,15,14,1.09,1.66,+0.48,40.68,1.49,1.25,1.75,1.17,-0.46,-28.22,1.18,1.21,0.51,-0.49,0.09,0.09,0.0,0.24,1.26,1.7,2.15,4.91,9.09,8.48,4.28,1.72,1.29,0.86,0.15,0.0
2018-08-03,3,HKG,15.58,0.1,0.65,27676.32031,27600.0,600,553,-7.83,550,545,-7.63,15.50,16.0,14,13,0.31,0.30,+0.05,20.0,0.33,0.28,0.15,0.19,-0.05,-20.83,0.25,0.25,0.53,-0.47,0.02,0.02,0.0,0.04,0.22,0.3,0.38,0.88,1.64,1.48,0.73,0.27,0.2,0.12,0.01,0.0
2018-08-03,4,WHL,25.7,-0.15,-0.58,27676.32031,27600.0,600,553,-7.83,550,545,-7.63,26.00,15.0,22,22,0.00,0.45,-0.11,-19.64,0.3,0.25,0.00,0.96,+0.07,7.87,0.59,0.63,0.41,-0.58,0.03,0.03,0.0,0.13,0.39,0.52,0.65,1.21,2.34,2.87,1.71,0.94,0.82,0.69,0.22,0.07
2018-08-03,5,HKB,72.3,-0.5,-0.69,27676.32031,27600.0,600,553,-7.83,550,545,-7.63,72.50,13.0,18,17,1.20,1.17,-0.23,-16.43,0.98,0.8,1.88,1.90,+0.18,10.47,1.18,1.22,0.46,-0.54,0.08,0.08,0.0,0.27,1.07,1.44,1.81,3.78,7.04,7.43,4.04,1.9,1.55,1.19,0.31,0.0
2018-08-03,6,HEH,55.2,0.3,0.55,27676.32031,27600.0,600,553,-7.83,550,545,-7.63,55.00,10.0,12,12,0.84,0.81,+0.18,28.57,0.78,0.64,1.07,1.00,-0.19,-15.97,0.57,0.6,0.51,-0.48,0.06,0.06,0.0,0.06,0.6,0.88,1.16,2.99,5.73,5.32,2.62,0.95,0.68,0.41,0.03,0.0
2018-08-03,11,HSB,202.4,-1.6,-0.78,27676.32031,27600.0,600,553,-7.83,550,545,-7.63,200.00,18.0,22,21,0.00,5.65,-1.24,-18.0,5.39,4.8,4.00,4.11,+0.53,14.8,2.97,3.01,0.57,-0.43,0.22,0.22,0.24,1.58,5.38,6.42,7.46,13.64,22.66,17.96,9.17,4.75,3.77,2.78,0.98,0.0
2018-08-03,12,HLD,41.65,-0.4,-0.95,27676.32031,27600.0,600,553,-7.83,550,545,-7.63,42.00,18.0,23,23,1.00,0.92,-0.23,-20.0,0.72,0.61,1.20,1.24,+0.13,11.71,1.07,1.08,0.44,-0.56,0.04,0.04,0.0,0.25,0.75,0.96,1.17,2.1,3.94,4.52,2.68,1.51,1.31,1.1,0.36,0.12
2018-08-03,16,SHK,118.9,-0.6,-0.5,27676.32031,27600.0,600,553,-7.83,550,545,-7.63,120.00,16.0,20,20,2.24,2.21,-0.39,-15.0,1.76,1.47,3.50,3.16,+0.03,0.96,2.85,2.93,0.42,-0.58,0.13,0.13,0.0,0.49,1.66,2.27,2.88,5.69,10.93,12.99,7.53,3.94,3.36,2.78,0.83,0.13
2018-08-03,17,NWD,10.78,-0.06,-0.55,27676.32031,27600.0,600,553,-7.83,550,545,-7.63,11.00,17.0,22,20,0.20,0.17,-0.03,-15.0,0.11,0.1,0.00,0.36,+0.03,9.09,0.33,0.35,0.36,-0.65,0.01,0.01,0.0,0.04,0.12,0.17,0.23,0.45,0.9,1.3,0.79,0.42,0.37,0.31,0.1,0.03
