Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-05-14,1,CKH,93.2,0.85,0.92,250,337,72.82,521,477,-32.24,92.50,14.000000000000002,12,13,0.85,0.77,+0.12,18.46,1.53,1.37,2.00,1.85,-0.79,-29.92,0.83,0.84,0.59,-0.41,0.08,0.08,0.0,0.0,0.89,1.36,1.94,5.37,10.03,8.62,3.99,1.2,0.74,0.34,0.0,0.0
2018-05-14,2,CLP,83.05,0.7,0.85,250,337,72.82,521,477,-32.24,82.50,11.0,12,13,1.01,1.18,+0.37,45.68,1.1,0.98,0.77,0.64,-0.33,-34.02,0.55,0.58,0.58,-0.42,0.07,0.07,0.0,0.0,0.76,1.18,1.66,4.71,8.86,7.75,3.62,1.11,0.7,0.32,0.0,0.0
2018-05-14,3,HKG,17.18,0.34,2.02,250,337,72.82,521,477,-32.24,17.00,10.0,10,10,0.16,0.26,+0.18,225.0,0.24,0.23,0.14,0.08,-0.16,-66.67,0.06,0.08,0.66,-0.33,0.01,0.01,0.0,0.0,0.16,0.25,0.39,1.04,1.9,1.54,0.68,0.15,0.06,0.03,0.0,0.0
2018-05-14,4,WHL,25.85,0.1,0.39,250,337,72.82,521,477,-32.24,26.00,19.0,21,23,0.00,0.41,+0.01,2.5,0.37,0.32,0.47,0.58,-0.03,-4.92,0.52,0.51,0.44,-0.55,0.02,0.02,0.0,0.06,0.29,0.42,0.55,1.25,2.44,2.73,1.52,0.74,0.61,0.49,0.13,0.0
2018-05-14,5,HKB,78.4,0.85,1.1,250,337,72.82,521,477,-32.24,77.50,18.0,13,14,0.92,1.10,+0.38,52.78,1.71,1.58,0.90,0.85,-0.52,-37.96,0.81,0.82,0.64,-0.36,0.06,0.06,0.0,0.07,0.97,1.37,1.94,4.83,8.75,6.94,3.12,0.92,0.54,0.29,0.0,0.0
2018-05-14,6,HEH,56.7,-2.65,-4.47,250,337,72.82,521,477,-32.24,57.50,18.0,14,13,0.43,0.37,-1.49,-80.11,0.54,0.49,0.88,1.10,+0.33,42.86,1.33,1.39,0.3,-0.71,0.04,0.04,0.0,0.0,0.19,0.33,0.61,2.16,4.87,6.47,3.63,1.53,1.07,0.79,0.09,0.0
2018-05-14,11,HSB,203.2,1.6,0.79,250,337,72.82,521,477,-32.24,205.00,16.0,18,19,1.83,1.85,+0.17,10.12,2.03,1.75,5.70,5.10,-1.34,-20.81,3.82,3.91,0.4,-0.6,0.16,0.16,0.0,0.13,1.4,2.44,3.47,9.03,18.53,22.12,12.17,5.41,4.41,3.41,0.75,0.0
2018-05-14,12,HLD,51.95,1.2,2.36,250,337,72.82,521,477,-32.24,52.50,17.0,17,17,0.43,0.52,+0.32,160.0,0.52,0.45,1.28,1.04,-0.94,-47.47,1.07,1.1,0.37,-0.63,0.04,0.04,0.0,0.0,0.27,0.53,0.8,2.21,4.65,5.74,3.15,1.34,1.08,0.82,0.16,0.0
2018-05-14,16,SHK,129.4,2.4,1.89,250,337,72.82,521,477,-32.24,130.00,22.0,15,16,0.96,1.40,+0.74,112.12,2.33,2.02,2.21,2.04,-1.69,-45.31,2.92,2.85,0.42,-0.57,0.11,0.11,0.0,0.0,0.81,1.47,2.12,6.05,12.35,13.54,7.1,2.81,2.18,1.54,0.23,0.0
2018-05-14,17,NWD,12.02,0.4,3.44,250,337,72.82,521,477,-32.24,12.00,25.0,23,23,0.23,0.25,+0.17,212.5,0.28,0.25,0.28,0.22,-0.22,-50.0,0.26,0.25,0.51,-0.49,0.01,0.01,0.0,0.05,0.2,0.26,0.32,0.67,1.22,1.18,0.63,0.3,0.24,0.18,0.05,0.0
