Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-21,1,CKH,89.55,-0.25,-0.28,27752.78906,27800.0,178,209,5.03,474,386,-21.22,90.00,20.0,19,19,0.84,0.92,-0.22,-19.3,1.0,0.88,1.56,1.34,+0.03,2.29,1.45,1.42,0.43,-0.57,0.06,0.06,0.0,0.0,0.48,0.94,1.39,4.12,8.51,9.41,4.93,1.82,1.38,0.94,0.09,0.0
2018-08-21,2,CLP,90.95,-3.0,-3.19,27752.78906,27800.0,178,209,5.03,474,386,-21.22,90.00,24.0,19,19,2.80,1.67,-2.39,-58.87,1.95,1.83,0.26,0.67,+0.60,857.14,1.0,0.97,0.63,-0.37,0.05,0.05,0.0,0.12,1.18,1.65,2.22,5.5,10.05,8.14,3.72,1.14,0.69,0.35,0.0,0.0
2018-08-21,3,HKG,15.82,-0.08,-0.5,27752.78906,27800.0,178,209,5.03,474,386,-21.22,16.00,16.0,19,19,0.15,0.12,-0.06,-33.33,0.08,0.08,0.31,0.29,+0.02,7.41,0.26,0.28,0.34,-0.65,0.01,0.01,0.0,0.0,0.06,0.12,0.2,0.64,1.4,1.76,0.97,0.4,0.3,0.22,0.03,0.0
2018-08-21,4,WHL,22.7,-0.3,-1.3,27752.78906,27800.0,178,209,5.03,474,386,-21.22,23.00,25.0,29,26,0.27,0.19,-0.14,-42.42,0.25,0.22,0.73,0.77,+0.16,26.23,0.54,0.55,0.39,-0.63,0.01,0.01,0.0,0.04,0.19,0.3,0.42,0.96,1.97,2.57,1.45,0.66,0.55,0.44,0.1,0.0
2018-08-21,5,HKB,70.3,-0.25,-0.35,27752.78906,27800.0,178,209,5.03,474,386,-21.22,70.00,14.000000000000002,14,15,0.80,0.82,-0.23,-21.9,0.81,0.73,0.68,0.53,+0.03,6.0,0.51,0.5,0.56,-0.44,0.04,0.04,0.0,0.0,0.46,0.82,1.22,3.82,7.33,6.73,3.22,0.91,0.56,0.23,0.0,0.0
2018-08-21,6,HEH,56.9,-0.85,-1.47,27752.78906,27800.0,178,209,5.03,474,386,-21.22,57.50,15.0,18,17,0.27,0.23,-0.38,-62.3,0.27,0.26,1.07,1.51,+0.57,60.64,0.87,0.92,0.35,-0.66,0.03,0.03,0.0,0.0,0.2,0.4,0.69,2.33,5.09,6.29,3.45,1.35,0.96,0.68,0.06,0.0
2018-08-21,11,HSB,208.0,-0.8,-0.38,27752.78906,27800.0,178,209,5.03,474,386,-21.22,210.00,25.0,22,23,2.98,2.04,-0.37,-15.35,2.56,2.28,4.45,4.15,+0.46,12.47,4.55,4.49,0.39,-0.61,0.12,0.13,0.0,0.0,1.07,2.13,3.19,8.96,18.81,22.8,12.44,5.29,4.26,3.24,0.62,0.0
2018-08-21,12,HLD,41.2,0.2,0.49,27752.78906,27800.0,178,209,5.03,474,386,-21.22,41.00,17.0,28,26,0.64,0.85,+0.05,6.25,0.58,0.52,0.95,0.59,-0.15,-20.27,0.38,0.36,0.54,-0.45,0.03,0.03,0.0,0.15,0.67,0.88,1.09,2.38,4.32,3.92,1.98,0.83,0.63,0.42,0.09,0.0
2018-08-21,16,SHK,118.3,-0.4,-0.34,27752.78906,27800.0,178,209,5.03,474,386,-21.22,117.50,18.0,22,22,1.78,2.15,-0.33,-13.31,1.86,1.71,1.32,1.28,-0.01,-0.78,1.06,1.03,0.57,-0.43,0.07,0.07,0.0,0.22,1.57,2.17,2.77,6.78,12.63,11.03,5.33,1.94,1.36,0.78,0.06,0.0
2018-08-21,17,NWD,10.46,-0.06,-0.57,27752.78906,27800.0,178,209,5.03,474,386,-21.22,10.50,18.0,22,21,0.13,0.13,-0.04,-23.53,0.11,0.1,0.17,0.16,0.00,0.0,0.15,0.15,0.45,-0.55,0.01,0.01,0.0,0.01,0.08,0.14,0.19,0.5,1.01,1.09,0.57,0.22,0.17,0.12,0.02,0.0
