Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-14,CKH,90.0,0.54,0.46,15,1.6,2.05,14
2018-06-14,CLP,82.5,0.32,0.29,11,1.56,1.51,11
2018-06-14,HKG,15.0,0.12,0.12,15,0.15,0.24,14
2018-06-14,WHL,26.0,0.0,0.17,18,0.0,0.64,17
2018-06-14,HKB,77.5,0.48,0.36,12,1.19,1.38,12
2018-06-14,HEH,55.0,1.09,0.67,11,0.14,0.37,12
2018-06-14,HSB,200.0,1.55,1.18,13,3.46,3.12,12
2018-06-14,HLD,45.0,0.27,0.23,16,0.81,1.12,15
2018-06-14,SHK,125.0,1.3,0.69,14,1.35,2.34,13
2018-06-14,NWD,12.0,0.29,0.15,22,0.17,0.27,20
2018-06-14,SWA,82.5,1.4,1.33,16,0.65,0.73,15
2018-06-14,BEA,32.0,0.37,0.5,19,0.45,0.51,20
2018-06-14,GLX,65.0,1.38,1.04,21,0.96,1.15,21
2018-06-14,MTR,44.0,0.31,0.26,12,0.6,0.67,13
2018-06-14,KLE,7.0,0.13,0.16,24,0.16,0.12,25
2018-06-14,WWC,7.75,0.23,0.21,36,0.21,0.21,33
2018-06-14,GAH,24.0,0.35,0.3,28,0.75,0.83,27
2018-06-14,CIT,11.5,0.0,0.14,17,0.27,0.24,19
2018-06-14,CPA,14.0,0.0,0.17,21,0.0,0.3,20
2018-06-14,JXC,11.5,0.17,0.16,21,0.26,0.25,20
2018-06-14,CPC,7.5,0.2,0.08,28,0.16,0.29,27
2018-06-14,HEX,260.0,1.98,1.58,16,5.0,6.0,17
2018-06-14,CRG,6.25,0.16,0.12,24,0.08,0.13,27
2018-06-14,DFM,9.0,0.1,0.12,25,0.0,0.43,23
2018-06-14,LIF,3.1,0.05,0.04,31,0.08,0.12,27
2018-06-14,COL,29.0,0.44,0.31,22,0.9,0.76,21
2018-06-14,TCH,420.0,4.33,3.32,19,10.3,10.71,18
2018-06-14,CTC,3.7,0.0,0.03,18,0.0,0.1,23
2018-06-14,CHU,10.0,0.25,0.25,24,0.14,0.13,22
2018-06-14,LNK,70.0,1.68,1.5,13,0.89,0.71,14
2018-06-14,PEC,6.25,0.17,0.1,32,0.13,0.23,32
2018-06-14,CNC,13.5,0.24,0.14,29,0.33,0.56,29
2018-06-14,HNP,5.75,0.12,0.12,29,0.17,0.16,32
2018-06-14,ACC,49.0,1.67,1.58,33,1.15,1.05,33
2018-06-14,XCC,8.0,0.062,0.055,17,0.146,0.175,15
2018-06-14,CHT,70.0,1.15,1.13,15,0.75,0.65,15
2018-06-14,LEN,4.2,0.0,0.1,23,0.07,0.06,24
2018-06-14,CTB,5.25,0.0,0.08,26,0.11,0.13,24
2018-06-14,HGN,77.5,0.0,1.79,24,1.37,1.35,26
2018-06-14,CSE,21.0,0.73,0.48,25,0.75,1.03,21
2018-06-14,CRL,30.0,0.49,0.23,26,0.74,1.22,24
2018-06-14,CKP,65.0,1.35,1.19,15,0.34,0.46,14
2018-06-14,YZC,12.0,0.3,0.2,39,0.4,0.57,36
2018-06-14,CRC,8.75,0.19,0.13,19,0.15,0.15,21
2018-06-14,BYD,52.5,1.09,0.91,25,1.36,1.3,27
2018-06-14,XAB,4.1,0.028,0.03,17,0.0,0.091,18
2018-06-14,AIA,70.0,1.8,1.21,20,0.8,0.96,19
2018-06-14,NCL,37.0,1.4,1.41,27,0.44,0.42,28
2018-06-14,PIN,4.0,0.09,0.09,28,0.0,0.1,32
2018-06-14,CDA,2.8,0.0,0.05,20,0.0,0.04,20
2018-06-14,XIC,6.5,0.044,0.038,16,0.123,0.149,15
2018-06-14,CCC,8.5,0.1,0.04,19,0.0,0.39,12
2018-06-14,CGN,2.1,0.0,0.04,17,0.02,0.02,17
2018-06-14,CCE,3.5,0.0,0.08,18,0.07,0.06,18
2018-06-14,SUN,34.0,0.0,0.33,35,0.0,1.91,34
2018-06-14,CCS,4.2,0.0,0.06,23,0.0,0.1,24
2018-06-14,SAN,45.0,1.07,0.89,21,0.54,0.61,20
2018-06-14,COG,16.5,0.0,0.28,33,0.0,0.61,32
2018-06-14,AAC,122.5,2.44,2.01,35,4.73,5.0,34
2018-06-14,FIH,1.7,0.0,0.01,90,0.0,0.37,0
2018-06-14,GAC,9.0,0.0,0.18,38,0.0,0.39,40
2018-06-14,MGM,21.0,0.6,0.51,25,0.45,0.37,27
2018-06-14,PAI,77.5,2.4,2.14,19,0.5,0.47,17
2018-06-14,MEN,29.0,0.61,0.3,32,0.8,1.34,29
2018-06-14,PIC,14.0,0.35,0.24,23,0.36,0.52,24
2018-06-14,GWM,7.5,0.08,0.06,27,0.24,0.34,31
2018-06-14,SNO,167.5,4.77,4.0,36,4.08,5.43,34
2018-06-14,BOC,40.0,0.46,0.36,14,0.6,0.52,13
2018-06-14,ALC,4.1,0.0,0.06,29,0.0,0.13,26
2018-06-14,CPI,35.0,0.66,0.87,26,0.67,0.65,28
2018-06-14,CLI,22.0,0.56,0.44,16,0.16,0.2,18
2018-06-14,RFP,18.5,0.27,0.32,25,0.29,0.44,26
2018-06-14,TRF,31.0,0.4,0.34,14,0.41,0.37,14
2018-06-14,CSA,15.0,0.22,0.24,19,0.26,0.21,19
2018-06-14,A50,14.5,0.28,0.3,19,0.15,0.15,18
2018-06-14,HCF,122.5,1.4,1.04,17,0.0,2.56,16
2018-06-14,STC,77.5,0.0,0.58,16,0.0,1.59,16
2018-06-14,ZJM,3.5,0.0,0.1,36,0.08,0.09,33
2018-06-14,AMC,47.0,0.88,0.75,17,0.58,0.55,17
2018-06-14,NBM,9.5,0.35,0.25,39,0.26,0.33,37
2018-06-14,BCM,6.25,0.0,0.14,19,0.05,0.27,13
2018-06-14,EVG,24.0,0.0,0.26,37,0.0,1.35,33
2018-06-14,PLE,0.8,0.0,0.04,71,0.0,0.04,56
