Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-06-05,1,CKH,89.75,0.0,0.0,416,492,11.06,572,435,-20.18,90.00,17.0,15,15,1.19,1.27,-0.13,-9.29,1.52,1.28,1.61,1.48,-0.04,-2.63,1.76,1.76,0.45,-0.55,0.09,0.09,0.0,0.12,0.89,1.34,1.8,4.47,8.73,9.22,4.86,2.03,1.59,1.15,0.22,0.0
2018-06-05,2,CLP,82.05,-0.15,-0.18,416,492,11.06,572,435,-20.18,82.50,15.0,12,12,0.00,0.88,-0.09,-9.28,1.13,0.94,1.32,1.23,-0.04,-3.15,1.57,1.6,0.4,-0.6,0.08,0.08,0.0,0.0,0.43,0.85,1.27,3.75,7.76,8.66,4.55,1.7,1.29,0.89,0.09,0.0
2018-06-05,3,HKG,17.28,0.12,0.7,416,492,11.06,572,435,-20.18,17.50,11.0,14,13,0.10,0.09,+0.01,12.5,0.1,0.08,0.00,0.52,-0.11,-17.46,0.31,0.35,0.34,-0.67,0.02,0.02,0.0,0.0,0.08,0.16,0.24,0.7,1.51,1.95,1.08,0.47,0.35,0.27,0.05,0.0
2018-06-05,4,WHL,25.95,0.45,1.76,416,492,11.06,572,435,-20.18,26.00,16.0,20,21,0.42,0.51,+0.15,41.67,0.43,0.36,0.66,0.57,-0.24,-29.63,0.48,0.48,0.47,-0.52,0.03,0.03,0.0,0.11,0.41,0.54,0.67,1.38,2.55,2.64,1.47,0.74,0.62,0.49,0.15,0.0
2018-06-05,5,HKB,76.5,-0.1,-0.13,416,492,11.06,572,435,-20.18,77.50,13.0,13,12,0.59,0.62,-0.08,-11.43,0.59,0.51,1.50,1.51,+0.01,0.67,1.58,1.71,0.32,-0.69,0.07,0.07,0.0,0.0,0.32,0.59,0.98,3.04,6.66,8.65,4.83,2.04,1.5,1.12,0.16,0.0
2018-06-05,6,HEH,54.7,-0.15,-0.27,416,492,11.06,572,435,-20.18,55.00,20.0,12,11,0.65,0.58,-0.10,-14.71,1.04,0.89,0.69,0.79,+0.05,6.76,1.34,1.33,0.4,-0.61,0.05,0.05,0.0,0.0,0.29,0.57,0.85,2.5,5.18,5.77,3.03,1.07,0.8,0.53,0.03,0.0
2018-06-05,11,HSB,196.7,1.0,0.51,416,492,11.06,572,435,-20.18,197.50,16.0,13,13,2.15,2.30,+0.13,5.99,3.06,2.57,3.72,3.10,-0.66,-17.55,3.85,3.88,0.42,-0.57,0.19,0.19,0.0,0.03,1.39,2.39,3.39,9.35,18.89,20.47,10.65,4.14,3.18,2.21,0.3,0.0
2018-06-05,12,HLD,46.95,-5.65,-10.74,416,492,11.06,572,435,-20.18,47.00,43.0,21,20,0.87,1.02,-4.58,-81.79,2.19,1.95,1.41,0.97,+0.88,977.78,2.24,2.13,0.48,-0.52,0.05,0.05,0.0,0.22,0.81,1.05,1.29,2.56,4.65,4.74,2.59,1.27,1.04,0.81,0.24,0.0
2018-06-05,16,SHK,126.7,-0.5,-0.39,416,492,11.06,572,435,-20.18,127.50,15.0,14,14,1.89,1.57,-0.13,-7.65,1.67,1.39,1.67,2.16,+0.16,8.0,2.46,2.52,0.41,-0.59,0.12,0.12,0.0,0.05,0.89,1.54,2.18,5.84,11.88,13.47,7.18,2.95,2.33,1.71,0.3,0.0
2018-06-05,17,NWD,12.28,0.02,0.16,416,492,11.06,572,435,-20.18,12.50,19.0,24,25,0.20,0.21,-0.01,-4.55,0.15,0.13,0.00,0.43,-0.03,-6.52,0.37,0.38,0.38,-0.61,0.01,0.01,0.0,0.05,0.15,0.21,0.28,0.53,1.05,1.45,0.89,0.51,0.45,0.39,0.15,0.05
2018-06-05,19,SWA,81.55,1.15,1.43,416,492,11.06,572,435,-20.18,82.50,20.0,16,15,0.70,0.96,+0.37,62.71,1.29,1.1,1.99,1.77,-0.76,-30.04,2.23,2.26,0.37,-0.64,0.08,0.08,0.0,0.07,0.54,0.95,1.37,3.47,7.21,9.11,5.05,2.21,1.81,1.41,0.29,0.0
2018-06-05,23,BEA,32.65,0.35,1.08,416,492,11.06,572,435,-20.18,33.00,19.0,22,21,0.70,0.59,+0.08,15.69,0.5,0.43,0.84,0.87,-0.26,-23.01,0.85,0.86,0.41,-0.59,0.03,0.03,0.0,0.14,0.44,0.61,0.78,1.53,2.97,3.62,2.1,1.08,0.92,0.76,0.22,0.03
2018-06-05,27,GLX,65.15,-1.65,-2.47,416,492,11.06,572,435,-20.18,65.00,26.0,24,22,2.42,1.70,-1.12,-39.72,1.88,1.65,0.92,1.40,+0.46,48.94,1.73,1.67,0.51,-0.49,0.07,0.07,0.01,0.44,1.44,1.78,2.11,3.86,6.73,6.36,3.47,1.8,1.48,1.16,0.37,0.0
2018-06-05,66,MTR,44.35,0.25,0.57,416,492,11.06,572,435,-20.18,44.00,19.0,13,13,0.00,0.83,+0.10,13.7,1.08,0.95,0.50,0.41,-0.18,-30.51,0.72,0.72,0.57,-0.43,0.04,0.04,0.0,0.07,0.58,0.8,1.03,2.57,4.79,4.09,1.94,0.67,0.45,0.23,0.0,0.0
2018-06-05,135,KLE,7.35,-0.01,-0.14,416,492,11.06,572,435,-20.18,7.25,34.0,29,28,0.25,0.27,-0.02,-6.9,0.32,0.29,0.18,0.16,0.00,0.0,0.22,0.21,0.57,-0.42,0.01,0.01,0.03,0.09,0.24,0.28,0.32,0.53,0.85,0.66,0.35,0.21,0.17,0.14,0.06,0.01
2018-06-05,151,WWC,7.43,-0.39,-4.99,416,492,11.06,572,435,-20.18,7.50,32.0,37,40,0.27,0.25,-0.26,-50.98,0.22,0.19,0.28,0.34,+0.15,78.95,0.29,0.28,0.47,-0.53,0.01,0.01,0.04,0.09,0.23,0.27,0.3,0.46,0.75,0.87,0.54,0.39,0.36,0.32,0.18,0.09
2018-06-05,175,GAH,23.35,0.15,0.65,416,492,11.06,572,435,-20.18,23.00,37.0,30,32,0.61,0.74,+0.01,1.37,1.12,1.02,0.84,0.70,-0.08,-10.26,0.76,0.73,0.58,-0.42,0.02,0.02,0.11,0.33,0.81,0.93,1.05,1.72,2.75,2.12,1.19,0.74,0.63,0.52,0.22,0.09
2018-06-05,267,CIT,12.02,0.08,0.67,416,492,11.06,572,435,-20.18,12.00,24.0,21,23,0.20,0.20,+0.03,17.65,0.33,0.28,0.41,0.40,-0.05,-11.11,0.31,0.3,0.5,-0.49,0.01,0.01,0.0,0.06,0.22,0.28,0.35,0.68,1.22,1.18,0.65,0.35,0.29,0.23,0.08,0.0
2018-06-05,293,CPA,13.28,0.44,3.43,416,492,11.06,572,435,-20.18,13.50,23.0,19,18,0.12,0.17,+0.12,240.0,0.23,0.2,0.00,0.37,-0.32,-46.38,0.45,0.45,0.35,-0.65,0.01,0.01,0.0,0.02,0.1,0.17,0.23,0.53,1.12,1.55,0.9,0.44,0.37,0.31,0.08,0.0
2018-06-05,358,JXC,11.48,0.02,0.17,416,492,11.06,572,435,-20.18,11.50,13.0,26,23,0.22,0.22,-0.04,-15.38,0.15,0.12,0.45,0.42,-0.06,-12.5,0.17,0.17,0.49,-0.52,0.01,0.01,0.01,0.08,0.26,0.32,0.37,0.65,1.16,1.17,0.66,0.35,0.3,0.24,0.08,0.01
2018-06-05,386,CPC,7.59,-0.2,-2.57,416,492,11.06,572,435,-20.18,7.50,46.0,31,33,0.26,0.29,-0.13,-30.95,0.42,0.38,0.20,0.21,+0.08,61.54,0.33,0.31,0.56,-0.44,0.01,0.01,0.04,0.1,0.26,0.3,0.34,0.54,0.88,0.71,0.41,0.26,0.23,0.19,0.08,0.04
2018-06-05,388,HEX,258.0,0.2,0.08,416,492,11.06,572,435,-20.18,260.00,17.0,17,16,3.50,3.69,+0.06,1.65,3.67,3.09,6.30,5.36,-0.53,-9.0,5.65,5.75,0.41,-0.59,0.25,0.25,0.0,0.47,2.48,3.8,5.11,12.01,23.82,27.8,15.22,6.76,5.49,4.23,0.94,0.0
2018-06-05,390,CRG,6.41,-0.01,-0.16,416,492,11.06,572,435,-20.18,6.50,17.0,24,23,0.00,0.12,-0.01,-7.69,0.07,0.06,0.22,0.20,-0.01,-4.76,0.16,0.17,0.4,-0.6,0.01,0.01,0.0,0.03,0.09,0.12,0.16,0.29,0.57,0.73,0.44,0.24,0.21,0.17,0.05,0.02
2018-06-05,489,DFM,9.18,-0.12,-1.29,416,492,11.06,572,435,-20.18,9.25,24.0,25,23,0.23,0.19,-0.09,-32.14,0.21,0.18,0.00,0.45,+0.05,12.5,0.28,0.27,0.45,-0.56,0.01,0.01,0.0,0.06,0.17,0.22,0.26,0.47,0.87,0.99,0.57,0.31,0.26,0.22,0.07,0.01
2018-06-05,494,LIF,2.99,-0.08,-2.61,416,492,11.06,572,435,-20.18,3.00,74.0,34,32,0.11,0.10,-0.05,-33.33,0.23,0.21,0.10,0.10,+0.03,42.86,0.24,0.23,0.49,-0.51,0.0,0.0,0.01,0.03,0.09,0.11,0.12,0.18,0.31,0.32,0.19,0.12,0.11,0.09,0.04,0.02
2018-06-05,688,COL,28.2,1.1,4.06,416,492,11.06,572,435,-20.18,28.00,26.0,32,30,0.40,0.83,+0.55,196.43,0.88,0.79,1.25,0.96,-0.60,-38.46,0.68,0.66,0.54,-0.46,0.03,0.03,0.14,0.35,0.93,1.08,1.22,1.91,3.16,2.73,1.5,0.95,0.82,0.68,0.27,0.1
2018-06-05,700,TCH,420.0,5.0,1.2,416,492,11.06,572,435,-20.18,420.00,27.0,20,20,6.88,8.79,+2.03,30.03,12.12,10.6,10.20,8.44,-3.38,-28.6,12.09,11.68,0.49,-0.51,0.42,0.42,0.0,1.83,7.0,9.15,11.3,23.09,42.04,42.0,22.81,11.16,9.11,7.06,2.05,0.0
2018-06-05,728,CTC,3.76,0.0,0.0,416,492,11.06,572,435,-20.18,3.80,12.0,20,21,0.00,0.06,0.00,0.0,0.03,0.02,0.00,0.10,0.00,0.0,0.07,0.07,0.41,-0.59,0.0,0.0,0.0,0.01,0.04,0.06,0.08,0.17,0.34,0.42,0.24,0.12,0.11,0.09,0.03,0.0
2018-06-05,762,CHU,10.86,0.02,0.18,416,492,11.06,572,435,-20.18,11.00,25.0,26,26,0.21,0.23,0.00,0.0,0.22,0.19,0.40,0.36,-0.04,-10.0,0.36,0.36,0.42,-0.58,0.01,0.01,0.0,0.07,0.18,0.24,0.3,0.52,0.99,1.23,0.75,0.43,0.38,0.33,0.11,0.04
2018-06-05,823,LNK,72.9,0.5,0.69,416,492,11.06,572,435,-20.18,72.50,16.0,19,19,0.17,1.42,+0.15,11.81,1.48,1.29,2.17,1.86,-0.30,-13.89,1.08,1.07,0.53,-0.46,0.07,0.07,0.0,0.33,1.33,1.7,2.08,4.31,7.7,6.89,3.57,1.66,1.3,0.94,0.26,0.0
