Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-07-12,CKH,85.0,1.35,0.88,18,2.03,2.11,19
2018-07-12,CLP,87.5,1.03,0.9,13,1.09,1.19,13
2018-07-12,HKG,15.0,0.0,0.36,14,0.11,0.09,14
2018-07-12,WHL,26.0,0.43,0.35,20,0.58,0.6,19
2018-07-12,HKB,72.5,1.46,1.32,14,0.75,0.7,15
2018-07-12,HEH,57.5,0.79,0.75,14,0.71,0.74,14
2018-07-12,HSB,197.5,0.0,4.24,19,2.7,2.53,18
2018-07-12,HLD,42.0,0.78,0.62,17,0.6,0.66,16
2018-07-12,SHK,117.5,2.23,2.04,16,1.37,1.35,15
2018-07-12,NWD,11.0,0.16,0.16,19,0.0,0.22,18
2018-07-12,SWA,85.0,1.29,1.2,20,1.93,1.93,20
2018-07-12,BEA,31.0,0.0,0.88,24,0.0,0.49,23
2018-07-12,GLX,62.5,1.49,1.51,28,1.66,1.59,27
2018-07-12,MTR,43.0,0.48,0.44,16,0.0,0.83,15
2018-07-12,KLE,7.0,0.0,0.11,25,0.2,0.2,22
2018-07-12,WWC,6.75,0.0,0.38,38,0.18,0.17,42
2018-07-12,GAH,20.0,0.77,0.87,35,0.58,0.41,33
2018-07-12,CIT,10.5,0.0,0.28,21,0.0,0.12,19
2018-07-12,CPA,12.0,0.0,0.56,22,0.0,0.07,22
2018-07-12,JXC,9.0,0.0,0.31,27,0.2,0.17,29
2018-07-12,CPC,7.0,0.19,0.19,29,0.17,0.17,28
2018-07-12,HEX,230.0,5.68,6.01,19,2.4,2.44,19
2018-07-12,CRG,5.75,0.0,0.17,25,0.11,0.11,28
2018-07-12,DFM,7.75,0.15,0.17,35,0.0,0.31,32
2018-07-12,LIF,2.5,0.06,0.06,39,0.08,0.12,40
2018-07-12,COL,25.0,0.63,0.67,30,0.62,0.71,31
2018-07-12,TCH,380.0,8.3,8.27,24,7.88,7.49,22
2018-07-12,CTC,3.6,0.0,0.06,27,0.0,0.11,24
2018-07-12,CHU,9.5,0.22,0.2,27,0.0,0.27,27
