Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-05-17,1,CKH,89.05,-0.7,-0.78,438,290,-18.54,255,400,-3.61,90.00,18.0,14,15,0.63,0.58,-0.45,-43.69,0.82,0.72,1.11,1.56,+0.37,31.09,1.76,1.8,0.33,-0.66,0.06,0.06,0.0,0.0,0.28,0.55,1.0,3.59,7.96,9.86,5.4,2.15,1.57,1.13,0.12,0.0
2018-05-17,2,CLP,81.1,0.15,0.19,438,290,-18.54,255,400,-3.61,80.00,12.0,10,11,1.44,1.37,-0.01,-0.72,1.37,1.34,0.25,0.28,-0.06,-17.65,0.27,0.36,0.74,-0.27,0.05,0.05,0.0,0.0,0.8,1.29,2.01,5.16,9.21,7.01,2.96,0.57,0.22,0.12,0.0,0.0
2018-05-17,3,HKG,16.98,0.06,0.35,438,290,-18.54,255,400,-3.61,17.00,11.0,11,11,0.14,0.14,+0.02,16.67,0.14,0.12,0.10,0.15,-0.03,-16.67,0.16,0.16,0.45,-0.55,0.01,0.01,0.0,0.0,0.06,0.14,0.23,0.83,1.68,1.72,0.87,0.25,0.16,0.08,0.0,0.0
2018-05-17,4,WHL,25.9,-0.1,-0.38,438,290,-18.54,255,400,-3.61,26.00,18.0,19,20,0.36,0.33,-0.13,-28.26,0.32,0.28,0.49,0.45,+0.03,7.14,0.42,0.42,0.45,-0.55,0.02,0.02,0.0,0.02,0.22,0.35,0.49,1.25,2.49,2.69,1.43,0.6,0.47,0.35,0.07,0.0
2018-05-17,5,HKB,77.0,-1.05,-1.35,438,290,-18.54,255,400,-3.61,77.50,18.0,14,13,0.80,0.62,-0.15,-19.48,0.89,0.77,0.95,1.07,+0.11,11.46,1.39,1.38,0.39,-0.62,0.06,0.06,0.0,0.0,0.28,0.64,1.03,3.39,7.2,8.2,4.35,1.52,1.07,0.69,0.0,0.0
2018-05-17,6,HEH,54.5,-0.85,-1.54,438,290,-18.54,255,400,-3.61,55.00,19.0,12,14,0.83,0.33,-0.45,-57.69,0.61,0.53,0.33,0.85,+0.48,129.73,1.1,1.11,0.32,-0.65,0.04,0.04,0.0,0.0,0.14,0.29,0.56,2.23,4.95,5.95,3.23,1.22,0.87,0.61,0.04,0.0
2018-05-17,11,HSB,195.9,-2.1,-1.06,438,290,-18.54,255,400,-3.61,195.00,17.0,16,15,0.00,3.00,-0.65,-17.81,3.22,2.86,1.40,1.88,+0.12,6.82,2.31,2.25,0.55,-0.45,0.15,0.15,0.0,0.13,2.02,3.01,4.01,10.71,20.5,18.69,8.94,2.91,1.94,0.98,0.0,0.0
2018-05-17,12,HLD,50.5,-0.55,-1.08,438,290,-18.54,255,400,-3.61,50.00,16.0,15,15,0.93,0.89,-0.50,-35.97,0.92,0.85,0.20,0.36,+0.09,33.33,0.42,0.43,0.62,-0.38,0.04,0.04,0.0,0.05,0.61,0.87,1.19,3.03,5.55,4.55,2.07,0.61,0.37,0.18,0.0,0.0
2018-05-17,16,SHK,127.4,-0.8,-0.62,438,290,-18.54,255,400,-3.61,127.50,19.0,15,16,2.11,1.43,-0.70,-32.86,1.92,1.67,1.26,1.57,+0.30,23.62,2.01,1.96,0.47,-0.52,0.1,0.1,0.0,0.0,0.87,1.52,2.16,6.29,12.65,12.84,6.47,2.34,1.71,1.09,0.07,0.0
2018-05-17,17,NWD,12.02,0.04,0.33,438,290,-18.54,255,400,-3.61,12.00,24.0,27,26,0.20,0.26,+0.01,4.0,0.24,0.21,0.21,0.23,-0.02,-8.0,0.22,0.21,0.51,-0.49,0.01,0.01,0.0,0.06,0.21,0.28,0.34,0.68,1.22,1.18,0.63,0.3,0.24,0.19,0.05,0.0
