Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-05-04,1,CKH,91.25,-0.65,-0.71,575,440,-26.67,537,660,22.0,90.00,14.000000000000002,16,17,1.90,1.86,-0.50,-21.19,2.1,1.9,1.19,2.03,+0.48,30.97,0.84,0.92,0.61,-0.4,0.09,0.09,0.0,0.4,1.84,2.31,2.77,5.95,10.38,7.88,3.76,1.6,1.15,0.71,0.18,0.0
2018-05-04,2,CLP,80.95,-0.05,-0.06,575,440,-26.67,537,660,22.0,80.00,12.0,12,12,1.57,1.62,-0.02,-1.22,1.6,1.43,0.83,0.68,+0.06,9.68,0.65,0.72,0.61,-0.38,0.08,0.08,0.0,0.16,1.19,1.6,2.11,5.01,9.05,7.14,3.25,1.04,0.64,0.34,0.0,0.0
2018-05-04,3,HKG,16.54,0.02,0.12,575,440,-26.67,537,660,22.0,16.50,8.0,10,11,0.20,0.21,-0.02,-8.7,0.17,0.13,0.17,0.17,-0.01,-5.56,0.13,0.14,0.5,-0.5,0.02,0.02,0.0,0.0,0.13,0.21,0.3,0.87,1.7,1.61,0.79,0.27,0.19,0.11,0.0,0.0
2018-05-04,4,WHL,25.05,-0.45,-1.76,575,440,-26.67,537,660,22.0,25.00,24.0,24,23,0.00,0.69,-0.24,-25.81,0.71,0.62,0.55,0.58,+0.13,28.89,0.66,0.64,0.51,-0.49,0.03,0.03,0.02,0.19,0.59,0.72,0.85,1.5,2.6,2.46,1.38,0.76,0.64,0.52,0.18,0.03
2018-05-04,5,HKB,74.95,-2.75,-3.54,575,440,-26.67,537,660,22.0,75.00,19.0,16,15,2.29,1.07,-2.11,-66.35,1.61,1.37,0.80,1.68,+0.90,115.38,1.65,1.63,0.47,-0.53,0.08,0.08,0.0,0.2,0.98,1.37,1.75,3.95,7.45,7.55,3.95,1.69,1.32,0.95,0.2,0.0
2018-05-04,6,HEH,58.1,0.05,0.09,575,440,-26.67,537,660,22.0,57.50,10.0,11,13,0.95,0.81,+0.02,2.53,1.0,0.88,1.67,1.69,-0.02,-1.17,0.4,0.45,0.6,-0.41,0.06,0.06,0.0,0.07,0.74,1.04,1.41,3.51,6.42,5.21,2.44,0.85,0.57,0.29,0.01,0.0
2018-05-04,11,HSB,196.5,-4.3,-2.14,575,440,-26.67,537,660,22.0,197.50,18.0,20,21,4.63,3.37,-2.60,-43.55,3.55,2.99,4.76,5.59,+2.26,67.87,4.53,4.56,0.45,-0.54,0.21,0.21,0.0,0.87,3.06,4.06,5.07,10.07,18.73,20.65,11.79,6.23,5.27,4.31,1.34,0.18
2018-05-04,12,HLD,49.15,-0.3,-0.61,575,440,-26.67,537,660,22.0,49.00,14.000000000000002,16,16,1.02,0.94,-0.27,-22.31,0.86,0.73,0.72,0.78,+0.12,18.18,0.71,0.72,0.51,-0.49,0.05,0.05,0.0,0.15,0.73,0.99,1.24,2.75,5.07,4.77,2.46,1.07,0.83,0.59,0.14,0.0
2018-05-04,16,SHK,123.0,-1.0,-0.81,575,440,-26.67,537,660,22.0,122.50,23.0,13,14,0.00,2.13,-0.93,-30.39,3.46,3.02,1.45,1.66,+0.32,23.88,2.95,2.88,0.52,-0.48,0.13,0.13,0.0,0.19,1.48,2.1,2.73,6.78,12.81,11.8,5.91,2.33,1.73,1.13,0.19,0.0
2018-05-04,17,NWD,11.18,-0.1,-0.89,575,440,-26.67,537,660,22.0,11.00,22.0,20,20,0.00,0.35,-0.09,-20.45,0.37,0.34,0.16,0.16,+0.02,14.29,0.19,0.19,0.61,-0.39,0.01,0.01,0.0,0.08,0.29,0.35,0.4,0.78,1.3,0.94,0.46,0.22,0.17,0.11,0.04,0.0
2018-05-04,19,SWA,75.65,-1.1,-1.43,575,440,-26.67,537,660,22.0,75.00,20.0,18,18,0.00,1.90,-0.68,-26.36,2.09,1.84,1.05,1.13,+0.36,46.75,1.43,1.41,0.56,-0.44,0.08,0.08,0.0,0.37,1.51,1.9,2.28,4.69,8.22,6.91,3.5,1.61,1.24,0.87,0.25,0.0
2018-05-04,23,BEA,33.25,-0.6,-1.77,575,440,-26.67,537,660,22.0,33.00,20.0,20,21,0.00,0.88,-0.41,-31.78,0.9,0.79,0.52,0.62,+0.24,63.16,0.65,0.64,0.54,-0.45,0.04,0.04,0.0,0.2,0.72,0.89,1.06,2.07,3.58,3.07,1.63,0.84,0.68,0.52,0.17,0.0
2018-05-04,27,GLX,68.7,-0.85,-1.22,575,440,-26.67,537,660,22.0,67.50,31.0,30,29,3.01,2.90,-0.61,-17.38,3.08,2.81,1.50,1.55,+0.25,19.23,1.87,1.81,0.59,-0.41,0.07,0.07,0.41,1.19,2.61,2.96,3.32,5.27,8.31,6.04,3.34,2.01,1.68,1.35,0.59,0.19
2018-05-04,66,MTR,44.25,0.05,0.11,575,440,-26.67,537,660,22.0,44.00,14.000000000000002,12,13,0.44,0.59,+0.02,3.51,0.84,0.72,1.06,0.96,+0.04,4.35,0.59,0.6,0.54,-0.46,0.05,0.05,0.0,0.05,0.51,0.74,0.96,2.47,4.68,4.17,2.04,0.75,0.54,0.32,0.03,0.0
2018-05-04,135,KLE,6.75,-0.05,-0.74,575,440,-26.67,537,660,22.0,6.75,27.0,24,26,0.00,0.17,-0.03,-15.0,0.21,0.19,0.32,0.34,+0.05,17.24,0.21,0.2,0.49,-0.5,0.01,0.01,0.0,0.05,0.15,0.19,0.22,0.39,0.69,0.69,0.39,0.24,0.2,0.17,0.06,0.02
2018-05-04,151,WWC,6.85,-0.05,-0.72,575,440,-26.67,537,660,22.0,6.75,36.0,36,34,0.00,0.28,-0.04,-12.5,0.34,0.3,0.00,0.24,+0.02,9.09,0.24,0.22,0.57,-0.43,0.01,0.01,0.06,0.15,0.3,0.33,0.37,0.53,0.84,0.64,0.38,0.25,0.22,0.18,0.08,0.04
2018-05-04,175,GAH,20.9,-0.6,-2.79,575,440,-26.67,537,660,22.0,21.00,36.0,30,30,0.95,0.65,-0.35,-35.0,0.83,0.73,0.49,0.72,+0.28,63.64,0.93,0.89,0.48,-0.52,0.02,0.02,0.07,0.21,0.57,0.68,0.79,1.22,2.12,2.26,1.35,0.88,0.78,0.67,0.27,0.13
