Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-06-13,1,CKH,89.5,-2.05,-2.24,453,330,-36.42,306,381,36.07,90.00,19.0,15,14,1.50,0.88,-1.20,-57.69,1.24,1.07,0.60,1.27,+0.85,202.38,1.74,1.72,0.41,-0.59,0.07,0.07,0.0,0.0,0.48,0.93,1.39,4.09,8.46,9.45,4.98,1.79,1.35,0.91,0.07,0.0
2018-06-13,2,CLP,81.55,-0.2,-0.24,453,330,-36.42,306,381,36.07,82.50,16.0,11,11,0.69,0.42,-0.11,-20.75,0.65,0.58,0.96,1.28,+0.09,7.56,1.59,1.67,0.28,-0.72,0.06,0.06,0.0,0.0,0.17,0.32,0.73,3.15,7.21,9.11,5.03,1.94,1.26,0.86,0.01,0.0
2018-06-13,3,HKG,15.0,-0.2,-1.32,453,330,-36.42,306,381,36.07,15.00,39.0,12,11,0.00,0.15,-0.15,-50.0,0.51,0.46,0.05,0.14,+0.06,75.0,0.51,0.49,0.48,-0.52,0.01,0.01,0.0,0.0,0.08,0.16,0.23,0.75,1.5,1.5,0.75,0.22,0.14,0.07,0.0,0.0
2018-06-13,4,WHL,25.75,-0.1,-0.39,453,330,-36.42,306,381,36.07,26.00,14.000000000000002,18,18,0.28,0.28,-0.07,-20.0,0.2,0.18,0.00,0.51,+0.05,10.87,0.45,0.47,0.38,-0.61,0.02,0.02,0.0,0.01,0.15,0.28,0.42,1.12,2.33,2.82,1.54,0.66,0.53,0.41,0.08,0.0
2018-06-13,5,HKB,76.65,-0.1,-0.13,453,330,-36.42,306,381,36.07,77.50,12.0,12,11,0.57,0.45,-0.06,-11.76,0.37,0.34,1.10,1.21,+0.03,2.54,1.22,1.32,0.3,-0.71,0.05,0.05,0.0,0.0,0.2,0.39,0.78,3.03,6.82,8.51,4.68,1.78,1.17,0.79,0.01,0.0
2018-06-13,6,HEH,55.95,0.15,0.27,453,330,-36.42,306,381,36.07,55.00,13.0,11,10,1.08,1.14,+0.08,7.55,1.15,1.11,0.14,0.12,-0.10,-45.45,0.2,0.25,0.76,-0.22,0.04,0.03,0.0,0.03,0.73,1.1,1.59,3.75,6.55,4.64,1.85,0.29,0.12,0.06,0.0,0.0
2018-06-13,11,HSB,199.1,-2.9,-1.44,453,330,-36.42,306,381,36.07,200.00,17.0,12,13,2.45,1.70,-1.72,-50.29,2.57,2.2,1.94,2.59,+1.14,78.62,3.45,3.43,0.4,-0.59,0.16,0.16,0.0,0.0,0.69,1.66,2.67,9.07,19.02,20.81,10.86,3.7,2.72,1.74,0.03,0.0
2018-06-13,12,HLD,44.7,-0.75,-1.65,453,330,-36.42,306,381,36.07,45.00,41.0,16,15,0.52,0.48,-0.41,-46.07,1.47,1.31,0.51,0.72,+0.29,67.44,1.77,1.68,0.4,-0.6,0.04,0.03,0.0,0.0,0.25,0.48,0.71,2.02,4.17,4.77,2.53,0.96,0.74,0.52,0.06,0.0
2018-06-13,16,SHK,124.9,-2.4,-1.89,453,330,-36.42,306,381,36.07,125.00,14.000000000000002,15,14,2.10,1.51,-1.60,-51.45,1.46,1.24,0.66,1.45,+0.74,104.23,1.55,1.55,0.47,-0.53,0.1,0.1,0.0,0.01,0.97,1.6,2.23,6.23,12.4,12.59,6.34,2.2,1.58,0.97,0.02,0.0
2018-06-13,17,NWD,12.02,-0.06,-0.5,453,330,-36.42,306,381,36.07,12.00,17.0,22,21,0.35,0.23,-0.04,-14.81,0.19,0.16,0.23,0.20,0.00,0.0,0.16,0.16,0.51,-0.49,0.01,0.01,0.0,0.04,0.18,0.24,0.3,0.66,1.22,1.18,0.62,0.27,0.21,0.15,0.04,0.0
