Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-04,CKH,92.5,1.2,0.69,17,2.56,3.86,18
2018-05-04,CLP,80.0,1.57,1.62,12,0.83,0.68,12
2018-05-04,HKG,16.5,0.2,0.21,10,0.17,0.17,11
2018-05-04,WHL,25.0,0.0,0.69,24,0.55,0.58,23
2018-05-04,HKB,77.5,1.18,0.36,17,2.02,3.5,15
2018-05-04,HEH,57.5,0.95,0.81,11,1.67,1.69,13
2018-05-04,HSB,200.0,2.6,2.42,20,6.75,6.99,20
2018-05-04,HLD,49.0,1.02,0.94,16,0.72,0.78,16
2018-05-04,SHK,125.0,1.32,1.14,14,2.7,3.16,15
2018-05-04,NWD,11.5,0.14,0.12,20,0.42,0.43,20
2018-05-04,SWA,77.5,0.82,0.76,18,2.66,2.5,17
2018-05-04,BEA,34.0,0.68,0.43,20,0.92,1.15,20
2018-05-04,GLX,70.0,1.92,1.69,30,2.72,2.8,28
2018-05-04,MTR,44.0,0.44,0.59,12,1.06,0.96,13
2018-05-04,KLE,6.75,0.0,0.17,24,0.32,0.34,26
2018-05-04,WWC,7.0,0.0,0.17,36,0.0,0.38,33
2018-05-04,GAH,21.0,0.95,0.65,30,0.49,0.72,30
2018-05-04,CIT,11.5,0.19,0.21,18,0.23,0.25,19
2018-05-04,CPA,12.5,0.0,0.22,19,0.19,0.29,18
2018-05-04,JXC,11.0,0.38,0.33,27,0.28,0.35,30
2018-05-04,CPC,7.75,0.12,0.09,23,0.61,0.71,29
2018-05-04,HEX,255.0,8.4,6.32,24,5.93,7.13,25
2018-05-04,CRG,6.25,0.19,0.15,24,0.0,0.18,25
2018-05-04,DFM,8.5,0.0,0.26,27,0.0,0.26,29
2018-05-04,LIF,4.1,0.0,0.11,27,0.0,0.14,28
2018-05-04,COL,26.0,1.01,0.81,25,0.45,0.65,26
2018-05-04,TCH,380.0,13.95,11.33,24,7.38,8.7,24
2018-05-04,CTC,3.7,0.0,0.11,21,0.0,0.06,20
2018-05-04,CHU,11.0,0.23,0.16,27,0.54,0.56,28
2018-05-04,LNK,67.5,1.07,1.0,16,1.5,1.52,17
2018-05-04,PEC,5.5,0.19,0.18,24,0.12,0.13,27
2018-05-04,CNC,13.0,0.32,0.37,24,0.24,0.32,25
2018-05-04,HNP,5.25,0.11,0.15,26,0.16,0.17,28
2018-05-04,ACC,47.0,2.21,1.9,41,1.86,2.35,43
2018-05-04,XCC,8.0,0.2,0.165,19,0.173,0.178,20
2018-05-04,CHT,72.5,1.8,1.43,16,1.6,1.82,16
2018-05-04,LEN,3.7,0.16,0.14,32,0.11,0.12,33
2018-05-04,CTB,5.5,0.0,0.19,31,0.31,0.36,30
2018-05-04,HGN,67.5,1.65,2.2,29,2.95,2.41,28
2018-05-04,CSE,19.0,0.55,0.45,30,0.56,0.78,29
2018-05-04,CRL,29.0,0.69,0.61,31,0.0,1.47,32
2018-05-04,CKP,67.5,0.37,0.33,15,2.5,2.98,17
2018-05-04,YZC,10.0,0.52,0.45,50,0.0,0.92,47
2018-05-04,CRC,9.25,0.13,0.14,20,0.25,0.29,21
2018-05-04,BYD,52.5,1.89,1.35,38,3.0,3.29,41
2018-05-04,XAB,4.4,0.0,0.036,21,0.0,0.306,19
2018-05-04,AIA,70.0,1.8,0.9,25,3.02,3.42,24
2018-05-04,NCL,36.0,1.18,1.04,34,1.26,1.65,35
2018-05-04,PIN,3.6,0.0,0.1,30,0.0,0.14,31
2018-05-04,CDA,2.8,0.05,0.04,16,0.06,0.06,16
2018-05-04,XIC,6.75,0.17,0.119,20,0.158,0.183,21
2018-05-04,CCC,8.75,0.28,0.27,29,0.25,0.29,31
2018-05-04,CGN,2.1,0.0,0.05,19,0.04,0.03,15
2018-05-04,CCE,3.4,0.0,0.11,28,0.0,0.11,32
2018-05-04,SUN,34.0,1.93,1.39,46,1.54,1.95,45
2018-05-04,CCS,3.9,0.0,0.12,29,0.0,0.13,30
2018-05-04,SAN,46.0,1.26,1.13,28,1.41,1.74,29
2018-05-04,COG,16.0,0.49,0.49,39,0.87,0.93,38
2018-05-04,AAC,112.5,5.99,5.04,46,5.38,5.98,45
2018-05-04,GAC,13.5,0.55,0.59,42,0.0,0.66,44
2018-05-04,MGM,23.0,0.64,0.65,31,0.0,0.89,31
2018-05-04,PAI,75.0,1.97,1.58,20,1.25,1.77,21
2018-05-04,MEN,26.0,1.01,0.83,43,0.0,1.54,40
2018-05-04,PIC,14.0,0.41,0.38,31,0.49,0.55,31
2018-05-04,GWM,8.0,0.18,0.18,28,0.36,0.38,30
2018-05-04,SNO,132.5,7.8,6.55,49,6.8,7.8,52
2018-05-04,BOC,41.0,0.6,0.71,19,1.25,1.01,19
2018-05-04,ALC,4.3,0.21,0.19,42,0.16,0.2,43
2018-05-04,CPI,34.0,1.04,0.89,26,0.99,1.08,27
2018-05-04,CLI,22.0,0.43,0.4,19,0.36,0.56,20
2018-05-04,RFP,18.5,0.54,0.42,28,0.46,0.69,27
2018-05-04,TRF,30.0,0.81,0.59,16,0.4,0.5,17
2018-05-04,CSA,15.0,0.23,0.18,21,0.0,0.59,22
2018-05-04,A50,14.5,0.31,0.29,25,0.4,0.48,23
2018-05-04,HCF,122.5,0.0,1.56,19,0.0,3.91,20
