Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-08,CKH,90.0,1.91,1.94,16,1.62,1.64,16
2018-05-08,CLP,80.0,1.74,2.04,12,0.52,0.41,13
2018-05-08,HKG,16.5,0.18,0.22,9,0.14,0.12,10
2018-05-08,WHL,25.0,0.0,0.78,22,0.0,0.4,23
2018-05-08,HKB,75.0,1.33,1.42,15,1.1,1.0,14
2018-05-08,HEH,57.5,0.86,1.02,11,1.33,1.35,12
2018-05-08,HSB,197.5,2.4,3.22,19,6.0,4.51,20
2018-05-08,HLD,49.0,0.0,1.25,15,0.61,0.44,16
2018-05-08,SHK,122.5,0.0,3.29,13,1.1,0.81,14
2018-05-08,NWD,11.0,0.37,0.41,18,0.12,0.1,20
2018-05-08,SWA,75.0,0.0,2.8,16,0.85,0.45,17
2018-05-08,BEA,33.0,0.0,1.1,19,0.52,0.33,19
2018-05-08,GLX,67.5,2.38,2.25,25,1.41,1.33,26
2018-05-08,MTR,44.0,0.0,0.89,11,0.9,0.59,13
2018-05-08,KLE,6.75,0.0,0.11,23,0.0,0.37,20
2018-05-08,WWC,7.0,0.19,0.17,34,0.27,0.3,31
2018-05-08,GAH,22.0,1.2,1.35,35,0.36,0.34,32
2018-05-08,CIT,11.5,0.0,0.43,20,0.15,0.1,19
2018-05-08,CPA,12.5,0.0,0.23,18,0.24,0.23,19
2018-05-08,JXC,11.0,0.0,0.41,29,0.21,0.23,28
2018-05-08,CPC,7.75,0.32,0.19,33,0.0,0.58,29
2018-05-08,HEX,250.0,8.75,9.53,23,4.09,3.47,24
2018-05-08,CRG,6.25,0.0,0.16,23,0.12,0.12,22
2018-05-08,DFM,8.5,0.0,0.26,28,0.0,0.22,28
2018-05-08,LIF,4.1,0.12,0.13,27,0.0,0.1,28
2018-05-08,COL,26.0,1.0,0.92,25,0.5,0.42,24
2018-05-08,TCH,380.0,12.0,16.59,28,8.82,5.88,26
2018-05-08,CTC,3.8,0.0,0.08,21,0.0,0.08,21
2018-05-08,CHU,11.0,0.2,0.19,27,0.44,0.43,28
2018-05-08,LNK,67.5,0.72,0.74,17,1.59,1.58,16
2018-05-08,PEC,5.75,0.16,0.13,27,0.15,0.17,25
2018-05-08,CNC,13.5,0.3,0.25,28,0.42,0.53,28
2018-05-08,HNP,5.25,0.0,0.1,24,0.18,0.16,25
2018-05-08,ACC,47.0,2.94,2.87,44,1.39,1.33,41
2018-05-08,XCC,8.0,0.21,0.2,20,0.169,0.125,20
2018-05-08,CHT,72.5,1.74,1.81,16,1.5,1.34,17
2018-05-08,LEN,3.6,0.0,0.19,35,0.09,0.09,38
2018-05-08,CTB,5.5,0.26,0.28,31,0.25,0.23,29
2018-05-08,HGN,67.5,0.0,2.34,26,1.74,1.74,27
2018-05-08,CSE,19.0,0.83,1.14,30,0.4,0.23,29
2018-05-08,CRL,28.0,0.0,1.31,30,0.65,0.51,30
