Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-05-03,1,CKH,91.9,-0.65,-0.7,490,402,-35.47,608,747,62.04,92.50,14.000000000000002,16,15,0.85,0.90,-0.28,-23.73,1.25,1.02,0.00,3.14,+0.41,15.02,1.84,1.9,0.42,-0.58,0.1,0.1,0.0,0.2,0.97,1.44,1.91,4.39,8.6,9.79,5.33,2.37,1.92,1.47,0.33,0.0
2018-05-03,2,CLP,81.0,-0.5,-0.61,490,402,-35.47,608,747,62.04,80.00,12.0,11,12,1.95,1.64,-0.33,-16.75,1.66,1.48,0.52,0.62,+0.16,34.78,0.65,0.72,0.63,-0.38,0.08,0.08,0.0,0.13,1.14,1.55,2.11,5.06,9.11,7.1,3.22,1.03,0.64,0.34,0.0,0.0
2018-05-03,3,HKG,16.52,-0.1,-0.6,490,402,-35.47,608,747,62.04,16.50,8.0,11,10,0.26,0.23,-0.02,-8.0,0.16,0.13,0.17,0.18,+0.04,28.57,0.14,0.16,0.48,-0.52,0.02,0.02,0.0,0.0,0.14,0.22,0.31,0.85,1.67,1.63,0.81,0.27,0.18,0.1,0.0,0.0
2018-05-03,4,WHL,25.5,-0.35,-1.35,490,402,-35.47,608,747,62.04,25.00,23.0,23,24,0.00,0.93,-0.24,-20.51,0.95,0.88,0.40,0.45,+0.13,40.62,0.45,0.45,0.62,-0.38,0.03,0.03,0.07,0.28,0.8,0.94,1.07,1.91,3.05,2.13,1.08,0.59,0.46,0.34,0.14,0.0
2018-05-03,5,HKB,77.7,-0.75,-0.96,490,402,-35.47,608,747,62.04,77.50,13.0,18,17,1.31,1.45,-0.49,-25.26,1.34,1.12,2.00,1.73,+0.31,21.83,1.13,1.15,0.5,-0.49,0.08,0.08,0.0,0.34,1.35,1.75,2.15,4.42,7.98,7.57,3.98,1.83,1.45,1.07,0.28,0.0
2018-05-03,6,HEH,58.05,-0.15,-0.26,490,402,-35.47,608,747,62.04,57.50,42.0,11,12,0.75,0.79,-0.19,-19.39,3.13,2.82,1.76,1.71,+0.14,8.92,2.58,2.44,0.59,-0.41,0.06,0.06,0.0,0.07,0.73,1.03,1.37,3.46,6.36,5.26,2.45,0.82,0.54,0.27,0.0,0.0
2018-05-03,11,HSB,200.8,-1.4,-0.69,490,402,-35.47,608,747,62.04,200.00,15.0,21,19,4.30,4.54,-0.49,-9.74,4.05,3.45,5.40,4.50,+0.40,9.76,3.23,3.25,0.52,-0.48,0.22,0.22,0.0,1.26,4.34,5.37,6.4,12.04,20.9,19.28,10.26,5.05,4.07,3.1,0.94,0.0
2018-05-03,12,HLD,49.45,-0.35,-0.7,490,402,-35.47,608,747,62.04,49.00,14.000000000000002,17,16,1.03,1.21,-0.13,-9.7,1.03,0.89,0.75,0.66,+0.10,17.86,0.57,0.59,0.56,-0.43,0.05,0.05,0.0,0.23,0.96,1.21,1.47,3.07,5.4,4.49,2.22,0.94,0.7,0.46,0.11,0.0
2018-05-03,16,SHK,124.0,-1.8,-1.43,490,402,-35.47,608,747,62.04,125.00,22.0,14,13,1.54,1.58,-0.96,-37.8,2.8,2.39,2.50,2.36,+0.76,47.5,3.79,3.77,0.39,-0.61,0.13,0.13,0.0,0.1,0.93,1.56,2.19,5.61,11.41,13.4,7.22,3.01,2.4,1.79,0.32,0.0
2018-05-03,17,NWD,11.28,-0.22,-1.91,490,402,-35.47,608,747,62.04,11.50,22.0,21,21,0.20,0.17,-0.09,-34.62,0.19,0.16,0.35,0.38,+0.11,40.74,0.4,0.42,0.36,-0.64,0.01,0.01,0.0,0.04,0.11,0.17,0.23,0.46,0.94,1.35,0.82,0.45,0.39,0.34,0.12,0.03
2018-05-03,19,SWA,76.75,-1.05,-1.35,490,402,-35.47,608,747,62.04,77.50,20.0,17,18,0.98,1.17,-0.43,-26.88,1.43,1.22,2.13,1.90,+0.55,40.74,2.18,2.2,0.4,-0.59,0.08,0.08,0.0,0.18,0.78,1.17,1.56,3.5,6.93,8.42,4.81,2.38,2.01,1.63,0.45,0.0
