Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-05-11,1,CKH,92.35,0.7,0.76,280,348,62.62,564,457,-38.41,92.50,14.000000000000002,15,15,0.82,0.65,+0.19,41.3,1.18,0.99,2.55,2.64,-0.49,-15.65,1.33,1.34,0.46,-0.54,0.08,0.08,0.0,0.07,0.83,1.3,1.77,4.62,9.09,9.39,4.84,1.9,1.44,0.99,0.14,0.0
2018-05-11,2,CLP,82.35,0.4,0.49,280,348,62.62,564,457,-38.41,82.50,11.0,11,12,0.70,0.81,+0.07,9.46,0.8,0.65,1.16,0.97,-0.26,-21.14,0.94,0.98,0.44,-0.55,0.07,0.07,0.0,0.0,0.41,0.82,1.24,3.97,8.09,8.39,4.27,1.46,1.05,0.64,0.0,0.0
2018-05-11,3,HKG,16.84,0.16,0.96,280,348,62.62,564,457,-38.41,17.00,8.0,9,9,0.00,0.08,+0.03,60.0,0.05,0.04,0.25,0.24,-0.11,-31.43,0.21,0.24,0.29,-0.71,0.01,0.01,0.0,0.0,0.03,0.07,0.16,0.68,1.53,1.84,1.0,0.36,0.23,0.15,0.0,0.0
2018-05-11,4,WHL,25.75,0.5,1.98,280,348,62.62,564,457,-38.41,26.00,19.0,21,20,0.37,0.40,+0.17,73.91,0.36,0.31,0.00,0.61,-0.34,-35.79,0.61,0.61,0.41,-0.59,0.02,0.02,0.0,0.07,0.28,0.41,0.54,1.18,2.33,2.82,1.59,0.76,0.64,0.51,0.13,0.0
2018-05-11,5,HKB,77.55,0.45,0.58,280,348,62.62,564,457,-38.41,77.50,18.0,13,14,0.70,0.72,+0.08,12.5,1.37,1.18,1.50,1.37,-0.36,-20.81,1.31,1.29,0.48,-0.51,0.07,0.07,0.0,0.01,0.63,1.02,1.42,3.95,7.81,7.7,3.87,1.43,1.04,0.66,0.06,0.0
2018-05-11,6,HEH,59.35,0.5,0.85,280,348,62.62,564,457,-38.41,60.00,9.0,12,16,0.06,0.08,+0.02,33.33,0.19,0.18,2.98,2.79,-0.37,-11.71,0.83,0.96,0.32,-0.63,0.05,0.05,0.0,0.0,0.2,0.38,0.68,2.39,5.29,6.59,3.62,1.56,1.27,0.97,0.19,0.0
2018-05-11,11,HSB,201.6,1.2,0.6,280,348,62.62,564,457,-38.41,200.00,16.0,19,19,3.55,3.74,+0.46,14.02,3.93,3.5,3.43,3.35,-0.48,-12.53,2.32,2.33,0.56,-0.44,0.18,0.18,0.0,0.78,3.55,4.58,5.61,12.17,21.78,18.56,9.25,3.95,2.96,1.98,0.47,0.0
2018-05-11,12,HLD,50.75,0.95,1.91,280,348,62.62,564,457,-38.41,50.00,14.000000000000002,15,16,0.94,1.18,+0.54,84.38,1.1,1.03,0.51,0.43,-0.37,-46.25,0.35,0.39,0.65,-0.36,0.04,0.04,0.0,0.14,0.87,1.12,1.48,3.29,5.83,4.32,1.95,0.67,0.42,0.24,0.0,0.0
2018-05-11,16,SHK,127.0,1.4,1.11,280,348,62.62,564,457,-38.41,127.50,21.0,14,15,1.40,1.43,+0.49,52.13,2.44,2.11,1.80,1.97,-0.78,-28.36,2.93,2.88,0.43,-0.56,0.11,0.11,0.0,0.0,0.87,1.51,2.16,6.03,12.21,13.2,6.91,2.76,2.13,1.51,0.23,0.0
2018-05-11,17,NWD,11.62,0.18,1.57,280,348,62.62,564,457,-38.41,11.50,22.0,20,19,0.33,0.29,+0.13,81.25,0.31,0.28,0.13,0.15,-0.07,-31.82,0.19,0.18,0.58,-0.42,0.01,0.01,0.0,0.05,0.23,0.29,0.35,0.73,1.28,1.04,0.51,0.21,0.16,0.1,0.02,0.0
