Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-16,27,GLX,53.8,0.5,0.94,27100.06055,27200.0,285,340,-27.04,641,494,13.04,55.00,38.0,37,36,0.90,1.06,+0.12,12.77,1.17,1.06,2.42,2.20,-0.38,-14.73,2.36,2.35,0.39,-0.62,0.04,0.04,0.0,0.35,0.83,1.11,1.39,2.5,4.56,6.58,4.21,2.52,2.26,2.0,0.96,0.35
2018-08-16,66,MTR,39.65,-0.35,-0.88,27100.06055,27200.0,285,340,-27.04,641,494,13.04,40.00,19.0,19,19,0.39,0.39,-0.15,-27.78,0.47,0.41,0.96,0.95,+0.18,23.38,0.82,0.82,0.4,-0.6,0.03,0.03,0.0,0.02,0.27,0.47,0.67,1.76,3.62,4.31,2.35,1.01,0.82,0.62,0.12,0.0
2018-08-16,135,KLE,6.83,0.01,0.15,27100.06055,27200.0,285,340,-27.04,641,494,13.04,6.75,34.0,38,39,0.00,0.25,-0.01,-3.85,0.24,0.22,0.18,0.17,-0.02,-10.53,0.16,0.15,0.57,-0.43,0.01,0.01,0.03,0.08,0.22,0.26,0.29,0.48,0.78,0.63,0.35,0.22,0.18,0.15,0.06,0.02
2018-08-16,151,WWC,5.88,0.05,0.86,27100.06055,27200.0,285,340,-27.04,641,494,13.04,6.00,33.0,45,44,0.24,0.16,+0.03,23.08,0.11,0.1,0.18,0.27,-0.03,-10.0,0.23,0.23,0.42,-0.58,0.0,0.0,0.02,0.06,0.14,0.17,0.2,0.32,0.53,0.72,0.47,0.31,0.28,0.25,0.14,0.06
2018-08-16,175,GAH,15.2,0.04,0.26,27100.06055,27200.0,285,340,-27.04,641,494,13.04,15.00,41.0,49,51,0.60,0.69,0.00,0.0,0.63,0.58,0.55,0.51,-0.05,-8.93,0.43,0.4,0.57,-0.43,0.01,0.01,0.13,0.33,0.65,0.73,0.81,1.16,1.83,1.46,0.92,0.63,0.55,0.48,0.21,0.13
2018-08-16,267,CIT,11.04,0.08,0.73,27100.06055,27200.0,285,340,-27.04,641,494,13.04,11.00,21.0,25,25,0.00,0.24,+0.04,20.0,0.21,0.19,0.18,0.20,-0.04,-16.67,0.17,0.17,0.53,-0.47,0.01,0.01,0.0,0.05,0.2,0.25,0.31,0.64,1.14,1.06,0.56,0.27,0.21,0.16,0.05,0.0
2018-08-16,293,CPA,11.94,0.08,0.67,27100.06055,27200.0,285,340,-27.04,641,494,13.04,12.00,27.0,22,23,0.14,0.19,+0.03,18.75,0.25,0.22,0.00,0.25,-0.05,-16.67,0.31,0.3,0.45,-0.55,0.01,0.01,0.0,0.03,0.13,0.19,0.25,0.58,1.13,1.25,0.69,0.32,0.26,0.2,0.05,0.0
2018-08-16,358,JXC,9.01,-0.07,-0.77,27100.06055,27200.0,285,340,-27.04,641,494,13.04,9.00,25.0,34,35,0.23,0.25,-0.04,-13.79,0.2,0.18,0.22,0.24,+0.05,26.32,0.19,0.18,0.51,-0.49,0.01,0.01,0.01,0.07,0.22,0.26,0.31,0.54,0.93,0.91,0.52,0.31,0.26,0.22,0.08,0.03
2018-08-16,386,CPC,7.19,-0.14,-1.91,27100.06055,27200.0,285,340,-27.04,641,494,13.04,7.25,22.0,31,30,0.18,0.15,-0.04,-21.05,0.11,0.09,0.15,0.20,+0.08,66.67,0.17,0.16,0.45,-0.55,0.01,0.01,0.0,0.04,0.12,0.16,0.2,0.36,0.68,0.78,0.46,0.25,0.21,0.18,0.06,0.01
2018-08-16,388,HEX,218.8,-1.6,-0.73,27100.06055,27200.0,285,340,-27.04,641,494,13.04,220.00,17.0,17,18,1.60,1.52,-0.98,-39.2,2.55,2.19,7.38,6.00,+1.29,27.39,3.74,3.73,0.42,-0.57,0.17,0.17,0.0,0.02,1.46,2.57,3.68,10.15,20.69,23.08,12.25,5.02,3.94,2.87,0.5,0.0
2018-08-16,390,CRG,6.77,0.0,0.0,27100.06055,27200.0,285,340,-27.04,641,494,13.04,6.75,49.0,35,32,0.00,0.20,+0.01,5.26,0.29,0.26,0.00,0.16,-0.02,-11.11,0.27,0.25,0.52,-0.48,0.01,0.01,0.01,0.06,0.18,0.21,0.25,0.42,0.72,0.66,0.37,0.21,0.17,0.14,0.05,0.01
2018-08-16,489,DFM,7.34,-0.12,-1.61,27100.06055,27200.0,285,340,-27.04,641,494,13.04,7.25,22.0,36,35,0.00,0.26,-0.08,-23.53,0.18,0.17,0.10,0.16,+0.03,23.08,0.09,0.09,0.57,-0.42,0.01,0.01,0.03,0.08,0.23,0.27,0.31,0.51,0.84,0.67,0.35,0.21,0.17,0.14,0.05,0.01
2018-08-16,494,LIF,2.79,-0.06,-2.11,27100.06055,27200.0,285,340,-27.04,641,494,13.04,2.80,28.999999999999996,43,39,0.09,0.09,-0.02,-18.18,0.06,0.06,0.08,0.09,+0.02,28.57,0.07,0.07,0.49,-0.51,0.0,0.0,0.01,0.03,0.08,0.1,0.11,0.17,0.29,0.3,0.18,0.11,0.1,0.08,0.03,0.01
2018-08-16,688,COL,22.8,0.05,0.22,27100.06055,27200.0,285,340,-27.04,641,494,13.04,23.00,30.0,33,35,0.59,0.51,-0.01,-1.92,0.48,0.42,0.50,0.73,-0.05,-6.41,0.68,0.66,0.45,-0.55,0.02,0.02,0.0,0.15,0.42,0.54,0.66,1.15,2.16,2.49,1.5,0.89,0.78,0.67,0.23,0.1
2018-08-16,700,TCH,325.8,-10.2,-3.04,27100.06055,27200.0,285,340,-27.04,641,494,13.04,330.00,30.0,28,30,6.60,5.47,-9.98,-64.6,6.38,5.67,15.00,9.92,+0.91,10.1,10.56,10.38,0.41,-0.58,0.25,0.25,0.0,1.24,4.02,5.69,7.36,14.58,28.93,36.78,21.99,12.02,10.43,8.84,2.76,0.83
2018-08-16,728,CTC,3.53,0.0,0.0,27100.06055,27200.0,285,340,-27.04,641,494,13.04,3.50,19.0,30,27,0.00,0.10,+0.02,25.0,0.07,0.06,0.06,0.06,0.00,0.0,0.04,0.04,0.56,-0.44,0.0,0.0,0.0,0.03,0.09,0.1,0.12,0.23,0.38,0.32,0.17,0.08,0.07,0.05,0.02,0.0
2018-08-16,753,AIR,6.5,0.15,2.36,27100.06055,27200.0,285,340,-27.04,641,494,13.04,6.50,49.0,54,53,0.00,0.28,+0.08,40.0,0.27,0.24,0.29,0.27,-0.09,-25.0,0.27,0.26,0.51,-0.48,0.01,0.01,0.06,0.13,0.26,0.3,0.33,0.47,0.73,0.71,0.45,0.32,0.29,0.26,0.14,0.07
2018-08-16,762,CHU,9.14,-0.12,-1.3,27100.06055,27200.0,285,340,-27.04,641,494,13.04,9.25,19.0,26,26,0.16,0.14,-0.10,-41.67,0.09,0.08,0.15,0.25,+0.01,4.17,0.2,0.21,0.4,-0.59,0.01,0.01,0.0,0.03,0.1,0.15,0.19,0.41,0.81,1.02,0.59,0.3,0.26,0.21,0.06,0.01
2018-08-16,788,XTW,1.22,-0.01,-0.81,27100.06055,27200.0,285,340,-27.04,641,494,13.04,1.20,15.0,27,28,0.000,0.038,-0.008,-17.39,0.03,0.02,0.012,0.018,+0.004,28.57,0.01,0.01,0.62,-0.38,0.0,0.0,0.0,0.01,0.03,0.04,0.04,0.09,0.14,0.1,0.05,0.02,0.02,0.01,0.0,0.0
2018-08-16,823,LNK,77.2,0.0,0.0,27100.06055,27200.0,285,340,-27.04,641,494,13.04,77.50,18.0,16,16,0.70,0.89,-0.05,-5.32,1.06,0.91,1.18,1.13,-0.02,-1.74,1.36,1.33,0.44,-0.56,0.06,0.06,0.0,0.0,0.51,0.9,1.29,3.66,7.42,8.02,4.16,1.58,1.2,0.82,0.09,0.0
2018-08-16,857,PEC,5.74,-0.06,-1.03,27100.06055,27200.0,285,340,-27.04,641,494,13.04,5.75,27.0,31,32,0.11,0.14,-0.02,-12.5,0.13,0.11,0.19,0.15,+0.03,25.0,0.14,0.13,0.49,-0.51,0.0,0.0,0.0,0.04,0.12,0.15,0.18,0.32,0.57,0.58,0.34,0.19,0.16,0.13,0.05,0.01
2018-08-16,883,CNC,11.98,-0.28,-2.28,27100.06055,27200.0,285,340,-27.04,641,494,13.04,12.00,27.0,32,34,0.40,0.30,-0.15,-33.33,0.27,0.23,0.23,0.33,+0.12,57.14,0.29,0.27,0.49,-0.51,0.01,0.01,0.0,0.08,0.25,0.32,0.38,0.67,1.2,1.23,0.71,0.41,0.36,0.3,0.1,0.03
2018-08-16,902,HNP,5.02,0.01,0.2,27100.06055,27200.0,285,340,-27.04,641,494,13.04,5.00,36.0,35,36,0.17,0.15,-0.01,-6.25,0.16,0.15,0.00,0.13,-0.01,-7.14,0.14,0.14,0.53,-0.47,0.0,0.0,0.01,0.04,0.13,0.16,0.18,0.31,0.54,0.49,0.28,0.17,0.14,0.12,0.04,0.01
2018-08-16,914,ACC,46.25,-1.1,-2.32,27100.06055,27200.0,285,340,-27.04,641,494,13.04,46.00,46.0,44,47,2.02,1.75,-0.65,-27.08,1.91,1.73,1.37,1.57,+0.44,38.94,1.65,1.55,0.53,-0.46,0.04,0.04,0.27,0.65,1.61,1.85,2.09,3.13,5.17,4.7,2.82,1.93,1.71,1.49,0.62,0.35
2018-08-16,939,XCC,6.75,-0.04,-0.59,27100.06055,27200.0,285,340,-27.04,641,494,13.04,6.75,20.0,26,25,0.115,0.144,-0.016,-10.0,0.11,0.1,0.219,0.134,+0.010,8.06,0.11,0.11,0.5,-0.5,0.01,0.01,0.0,0.03,0.11,0.15,0.18,0.37,0.68,0.67,0.36,0.18,0.14,0.11,0.03,0.0
2018-08-16,941,CHT,72.5,1.1,1.54,27100.06055,27200.0,285,340,-27.04,641,494,13.04,72.50,14.000000000000002,15,13,0.87,0.87,+0.46,112.2,0.88,0.76,2.69,1.97,-1.08,-35.41,0.88,0.87,0.48,-0.52,0.06,0.06,0.0,0.0,0.56,0.92,1.29,3.65,7.25,7.25,3.62,1.16,0.8,0.44,0.0,0.0
2018-08-16,992,LEN,4.6,0.15,3.37,27100.06055,27200.0,285,340,-27.04,641,494,13.04,4.60,23.0,32,31,0.09,0.12,+0.06,100.0,0.09,0.08,0.09,0.11,-0.10,-47.62,0.09,0.09,0.5,-0.5,0.0,0.0,0.0,0.03,0.1,0.12,0.15,0.27,0.47,0.46,0.26,0.14,0.12,0.1,0.03,0.01
2018-08-16,998,CTB,4.82,-0.01,-0.21,27100.06055,27200.0,285,340,-27.04,641,494,13.04,4.80,25.0,28,26,0.00,0.12,+0.01,9.09,0.11,0.1,0.12,0.09,0.00,0.0,0.09,0.09,0.53,-0.47,0.0,0.0,0.0,0.03,0.1,0.12,0.15,0.29,0.5,0.46,0.24,0.12,0.1,0.07,0.02,0.0
2018-08-16,1044,HGN,66.0,1.4,2.17,27100.06055,27200.0,285,340,-27.04,641,494,13.04,65.00,22.0,31,33,1.32,2.21,+0.64,40.76,1.74,1.64,2.20,1.24,-0.73,-37.06,0.74,0.75,0.6,-0.4,0.05,0.05,0.12,0.55,1.88,2.22,2.56,4.65,7.6,5.77,2.93,1.65,1.33,1.01,0.4,0.01
2018-08-16,1088,CSE,16.56,0.06,0.36,27100.06055,27200.0,285,340,-27.04,641,494,13.04,16.50,31.0,38,40,0.47,0.53,+0.01,1.92,0.47,0.42,0.30,0.49,-0.05,-9.26,0.4,0.38,0.53,-0.47,0.01,0.01,0.05,0.16,0.48,0.56,0.65,1.05,1.78,1.66,0.94,0.61,0.53,0.45,0.18,0.08
2018-08-16,1093,CSP,18.5,-0.14,-0.75,27100.06055,27200.0,285,340,-27.04,641,494,13.04,18.50,37.0,50,48,0.80,0.73,-0.06,-7.59,0.58,0.52,0.49,0.70,+0.01,1.45,0.58,0.55,0.51,-0.49,0.01,0.01,0.14,0.3,0.69,0.78,0.88,1.27,2.03,1.98,1.2,0.84,0.75,0.66,0.31,0.16
2018-08-16,1099,SNP,35.4,0.2,0.57,27100.06055,27200.0,285,340,-27.04,641,494,13.04,35.00,17.0,35,37,0.00,1.20,+0.04,3.45,0.71,0.66,0.00,0.84,-0.13,-13.4,0.31,0.32,0.57,-0.43,0.03,0.03,0.1,0.34,1.06,1.25,1.43,2.44,4.0,3.27,1.76,1.07,0.9,0.73,0.29,0.09
2018-08-16,1109,CRL,26.35,0.2,0.76,27100.06055,27200.0,285,340,-27.04,641,494,13.04,26.00,37.0,41,44,1.28,1.05,+0.03,2.94,0.99,0.91,0.80,0.73,-0.18,-19.78,0.64,0.61,0.57,-0.43,0.02,0.02,0.15,0.4,0.95,1.09,1.22,1.93,3.09,2.46,1.43,0.93,0.8,0.67,0.29,0.14
2018-08-16,1113,CKP,55.5,-0.1,-0.18,27100.06055,27200.0,285,340,-27.04,641,494,13.04,55.00,15.0,17,18,1.05,1.06,-0.11,-9.4,0.97,0.89,0.65,0.58,-0.01,-1.69,0.46,0.47,0.59,-0.41,0.04,0.04,0.0,0.1,0.77,1.05,1.33,3.28,6.05,5.05,2.4,0.87,0.59,0.32,0.02,0.0
2018-08-16,1171,YZC,8.8,0.01,0.11,27100.06055,27200.0,285,340,-27.04,641,494,13.04,8.75,56.00000000000001,48,50,0.35,0.36,-0.01,-2.7,0.44,0.4,0.38,0.32,-0.01,-3.03,0.39,0.37,0.54,-0.46,0.01,0.01,0.07,0.15,0.34,0.38,0.43,0.61,1.0,0.9,0.56,0.39,0.35,0.3,0.14,0.08
2018-08-16,1186,CRC,9.3,-0.21,-2.21,27100.06055,27200.0,285,340,-27.04,641,494,13.04,9.25,61.0,40,42,0.44,0.32,-0.12,-27.27,0.51,0.46,0.00,0.28,+0.08,40.0,0.46,0.43,0.53,-0.46,0.01,0.01,0.04,0.1,0.29,0.34,0.39,0.61,1.02,0.93,0.53,0.35,0.31,0.26,0.1,0.05
2018-08-16,1211,BYD,42.55,0.55,1.31,27100.06055,27200.0,285,340,-27.04,641,494,13.04,43.00,40.0,47,50,1.58,1.37,+0.22,19.13,1.21,1.08,2.00,1.90,-0.25,-11.63,1.66,1.6,0.47,-0.53,0.03,0.03,0.22,0.51,1.26,1.48,1.7,2.59,4.23,4.98,3.14,2.24,2.04,1.83,1.02,0.47
2018-08-16,1288,XAB,3.68,-0.05,-1.34,27100.06055,27200.0,285,340,-27.04,641,494,13.04,3.70,20.0,21,23,0.060,0.055,-0.028,-33.73,0.05,0.04,0.090,0.077,+0.023,42.59,0.07,0.07,0.44,-0.55,0.0,0.0,0.0,0.01,0.04,0.06,0.07,0.18,0.35,0.39,0.21,0.1,0.08,0.06,0.02,0.0
2018-08-16,1299,AIA,65.6,-1.3,-1.94,27100.06055,27200.0,285,340,-27.04,641,494,13.04,65.00,19.0,28,26,2.23,1.72,-0.85,-33.07,1.36,1.24,0.90,1.20,+0.49,69.01,0.76,0.75,0.57,-0.43,0.05,0.05,0.0,0.42,1.52,1.85,2.19,4.19,7.16,5.96,3.05,1.46,1.14,0.82,0.25,0.0
2018-08-16,1336,NCL,32.6,0.65,2.03,27100.06055,27200.0,285,340,-27.04,641,494,13.04,33.00,42.0,43,45,0.78,0.93,+0.23,32.86,0.97,0.86,1.68,1.38,-0.38,-21.59,1.37,1.31,0.45,-0.54,0.03,0.03,0.11,0.33,0.83,1.0,1.17,1.84,3.13,3.8,2.39,1.61,1.45,1.29,0.67,0.3
2018-08-16,1339,PIN,3.39,0.04,1.19,27100.06055,27200.0,285,340,-27.04,641,494,13.04,3.40,28.000000000000004,31,36,0.00,0.08,0.00,0.0,0.08,0.07,0.00,0.10,-0.01,-9.09,0.09,0.08,0.48,-0.51,0.0,0.0,0.0,0.02,0.07,0.08,0.1,0.19,0.33,0.35,0.21,0.12,0.11,0.09,0.03,0.01
2018-08-16,1359,CDA,2.03,0.01,0.5,27100.06055,27200.0,285,340,-27.04,641,494,13.04,2.00,21.0,33,27,0.07,0.07,0.00,0.0,0.05,0.05,0.03,0.03,-0.01,-25.0,0.02,0.02,0.59,-0.39,0.0,0.0,0.01,0.02,0.06,0.07,0.08,0.14,0.23,0.17,0.09,0.04,0.03,0.02,0.01,0.0
2018-08-16,1398,XIC,5.6,-0.03,-0.53,27100.06055,27200.0,285,340,-27.04,641,494,13.04,5.50,20.0,30,29,0.169,0.192,-0.008,-4.0,0.14,0.14,0.105,0.083,+0.021,33.87,0.04,0.05,0.62,-0.37,0.0,0.0,0.01,0.05,0.16,0.19,0.22,0.41,0.66,0.47,0.22,0.11,0.09,0.06,0.02,0.0
2018-08-16,1658,XPB,4.8,-0.08,-1.64,27100.06055,27200.0,285,340,-27.04,641,494,13.04,4.80,28.000000000000004,36,38,0.168,0.137,-0.036,-20.81,0.11,0.1,0.105,0.142,+0.044,44.9,0.11,0.11,0.5,-0.49,0.0,0.0,0.01,0.04,0.12,0.15,0.17,0.29,0.5,0.49,0.29,0.18,0.15,0.13,0.05,0.02
2018-08-16,1800,CCC,8.02,-0.09,-1.11,27100.06055,27200.0,285,340,-27.04,641,494,13.04,8.00,50.0,37,37,0.29,0.25,-0.06,-19.35,0.35,0.32,0.24,0.22,+0.01,4.76,0.33,0.31,0.52,-0.48,0.01,0.01,0.02,0.07,0.22,0.26,0.3,0.5,0.85,0.8,0.46,0.28,0.24,0.2,0.08,0.03
2018-08-16,1810,MIU,16.24,-0.06,-0.37,27100.06055,27200.0,285,340,-27.04,641,494,13.04,16.00,51.0,55,58,0.73,0.83,-0.08,-8.79,0.82,0.75,0.96,0.62,+0.03,5.08,0.57,0.54,0.57,-0.43,0.01,0.01,0.18,0.45,0.79,0.87,0.96,1.31,2.03,1.59,1.06,0.75,0.67,0.59,0.29,0.18
2018-08-16,1816,CGN,1.97,-0.01,-0.51,27100.06055,27200.0,285,340,-27.04,641,494,13.04,1.95,11.0,25,25,0.00,0.05,+0.01,25.0,0.03,0.03,0.00,0.03,+0.01,50.0,0.01,0.01,0.58,-0.42,0.0,0.0,0.0,0.01,0.04,0.05,0.06,0.13,0.22,0.18,0.09,0.04,0.03,0.02,0.01,0.0
2018-08-16,1898,CCE,3.07,0.03,0.99,27100.06055,27200.0,285,340,-27.04,641,494,13.04,3.10,34.0,30,35,0.00,0.06,-0.01,-14.29,0.07,0.07,0.10,0.10,-0.01,-9.09,0.1,0.1,0.43,-0.55,0.0,0.0,0.0,0.02,0.05,0.06,0.08,0.15,0.28,0.34,0.21,0.12,0.11,0.09,0.03,0.01
2018-08-16,1918,SUN,23.25,0.75,3.33,27100.06055,27200.0,285,340,-27.04,641,494,13.04,23.00,74.0,64,68,1.26,1.31,+0.28,27.18,1.58,1.45,1.36,1.11,-0.38,-25.5,1.33,1.23,0.55,-0.45,0.02,0.02,0.34,0.77,1.26,1.38,1.5,1.99,2.91,2.45,1.75,1.32,1.21,1.1,0.66,0.38
2018-08-16,1919,CCS,3.14,-0.01,-0.32,27100.06055,27200.0,285,340,-27.04,641,494,13.04,3.10,35.0,35,36,0.00,0.11,-0.02,-15.38,0.11,0.1,0.00,0.07,-0.01,-12.5,0.07,0.07,0.58,-0.42,0.0,0.0,0.01,0.03,0.1,0.11,0.13,0.22,0.36,0.28,0.15,0.09,0.08,0.06,0.02,0.01
2018-08-16,1928,SAN,36.7,0.95,2.66,27100.06055,27200.0,285,340,-27.04,641,494,13.04,37.00,33.0,34,34,0.57,0.86,+0.33,62.26,0.87,0.77,1.60,1.15,-0.67,-36.81,1.17,1.13,0.45,-0.54,0.03,0.03,0.01,0.25,0.72,0.91,1.1,1.89,3.51,3.98,2.38,1.39,1.21,1.03,0.35,0.14
2018-08-16,1988,MSB,5.51,-0.03,-0.54,27100.06055,27200.0,285,340,-27.04,641,494,13.04,5.50,19.0,26,29,0.11,0.12,-0.02,-14.29,0.1,0.08,0.10,0.12,+0.02,20.0,0.09,0.08,0.51,-0.49,0.0,0.0,0.0,0.03,0.1,0.13,0.15,0.31,0.56,0.54,0.3,0.16,0.13,0.1,0.03,0.0
2018-08-16,2007,COG,11.24,0.32,2.93,27100.06055,27200.0,285,340,-27.04,641,494,13.04,11.00,54.0,54,52,0.61,0.61,+0.16,35.56,0.63,0.59,0.50,0.34,-0.18,-34.62,0.39,0.37,0.59,-0.4,0.01,0.01,0.13,0.34,0.57,0.63,0.69,0.96,1.46,1.01,0.64,0.42,0.37,0.32,0.15,0.09
2018-08-16,2018,AAC,83.35,-0.75,-0.89,27100.06055,27200.0,285,340,-27.04,641,494,13.04,82.50,35.0,60,61,4.79,4.38,-0.63,-12.57,2.87,2.63,3.30,3.57,+0.27,8.18,2.02,1.91,0.55,-0.45,0.06,0.06,1.07,2.45,4.21,4.64,5.08,6.83,10.25,8.58,5.83,4.25,3.86,3.46,1.88,1.1
2018-08-16,2202,VNK,23.7,0.2,0.85,27100.06055,27200.0,285,340,-27.04,641,494,13.04,24.00,41.0,56,59,1.01,0.92,+0.03,3.37,0.68,0.61,0.00,1.25,-0.15,-10.71,0.98,0.95,0.47,-0.52,0.02,0.02,0.2,0.37,0.86,0.98,1.11,1.6,2.41,2.9,1.9,1.45,1.34,1.23,0.78,0.37
2018-08-16,2238,GAC,6.85,-0.18,-2.56,27100.06055,27200.0,285,340,-27.04,641,494,13.04,6.75,33.0,44,48,0.27,0.29,-0.12,-29.27,0.24,0.22,0.13,0.21,+0.08,61.54,0.14,0.13,0.58,-0.43,0.01,0.01,0.05,0.13,0.27,0.3,0.34,0.52,0.82,0.64,0.39,0.26,0.23,0.19,0.09,0.05
2018-08-16,2282,MGM,13.68,-0.5,-3.53,27100.06055,27200.0,285,340,-27.04,641,494,13.04,13.50,54.0,49,51,0.00,0.59,-0.32,-35.16,0.71,0.65,0.46,0.48,+0.20,71.43,0.53,0.49,0.57,-0.43,0.01,0.01,0.12,0.3,0.58,0.65,0.73,1.05,1.65,1.32,0.82,0.56,0.5,0.43,0.19,0.11
