Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-01,1,CKH,84.85,-0.45,-0.53,28340.74023,28400.0,653,474,-14.59,400,576,11.63,85.00,13.0,19,20,1.95,1.81,-0.35,-16.2,1.29,1.05,1.80,1.96,+0.32,19.51,1.43,1.47,0.47,-0.52,0.09,0.09,0.0,0.41,1.46,1.9,2.33,4.6,8.35,8.64,4.85,2.56,2.14,1.73,0.55,0.05
2018-08-01,2,CLP,87.85,-1.8,-2.01,28340.74023,28400.0,653,474,-14.59,400,576,11.63,87.50,18.0,14,13,0.00,1.68,-1.13,-40.21,2.06,1.77,0.90,1.14,+0.59,107.27,1.7,1.7,0.51,-0.48,0.1,0.1,0.0,0.23,1.23,1.68,2.13,4.93,9.15,8.44,4.21,1.64,1.21,0.78,0.12,0.0
2018-08-01,3,HKG,15.82,-0.2,-1.25,28340.74023,28400.0,653,474,-14.59,400,576,11.63,16.00,13.0,13,12,0.22,0.17,-0.12,-41.38,0.17,0.14,0.26,0.31,+0.08,34.78,0.35,0.37,0.35,-0.66,0.02,0.02,0.0,0.0,0.08,0.16,0.24,0.67,1.4,1.76,0.97,0.41,0.32,0.24,0.04,0.0
2018-08-01,4,WHL,26.25,0.3,1.16,28340.74023,28400.0,653,474,-14.59,400,576,11.63,26.00,13.0,22,23,0.00,0.74,+0.13,21.31,0.55,0.48,0.60,0.71,-0.11,-13.41,0.3,0.31,0.55,-0.45,0.03,0.03,0.04,0.21,0.69,0.83,0.96,1.73,2.89,2.42,1.29,0.73,0.61,0.48,0.18,0.03
2018-08-01,5,HKB,74.25,-0.35,-0.47,28340.74023,28400.0,653,474,-14.59,400,576,11.63,75.00,10.0,19,18,1.30,0.98,-0.03,-2.97,0.56,0.45,1.60,2.35,+0.32,15.76,1.3,1.44,0.41,-0.59,0.08,0.08,0.0,0.29,0.98,1.36,1.74,3.49,6.76,8.17,4.7,2.37,2.01,1.65,0.47,0.03
2018-08-01,6,HEH,55.1,-0.45,-0.81,28340.74023,28400.0,653,474,-14.59,400,576,11.63,55.00,12.0,12,12,0.98,0.76,-0.23,-23.23,0.85,0.69,0.50,1.08,+0.22,25.58,0.74,0.77,0.49,-0.51,0.06,0.06,0.0,0.06,0.58,0.86,1.14,2.92,5.62,5.41,2.71,1.02,0.75,0.48,0.06,0.0
2018-08-01,11,HSB,207.4,-6.2,-2.9,28340.74023,28400.0,653,474,-14.59,400,576,11.63,205.00,16.0,20,20,8.30,5.58,-3.91,-41.2,5.28,4.66,2.35,4.12,+2.41,140.94,2.85,2.94,0.57,-0.43,0.23,0.23,0.1,1.46,5.18,6.25,7.31,13.77,23.16,18.42,9.42,4.83,3.82,2.81,0.98,0.0
2018-08-01,12,HLD,42.8,-0.95,-2.17,28340.74023,28400.0,653,474,-14.59,400,576,11.63,43.00,17.0,21,20,1.18,0.99,-0.44,-30.77,0.81,0.67,0.74,1.08,+0.39,56.52,1.0,1.01,0.46,-0.54,0.05,0.05,0.0,0.24,0.78,1.0,1.22,2.26,4.15,4.48,2.56,1.35,1.14,0.94,0.29,0.04
2018-08-01,16,SHK,122.0,-1.0,-0.81,28340.74023,28400.0,653,474,-14.59,400,576,11.63,122.50,15.0,16,15,2.52,2.10,-0.72,-25.53,1.96,1.61,2.07,2.38,+0.36,17.82,2.45,2.51,0.44,-0.56,0.14,0.14,0.0,0.34,1.52,2.14,2.77,6.14,11.71,12.7,6.86,3.08,2.48,1.88,0.44,0.0
2018-08-01,17,NWD,11.02,-0.16,-1.43,28340.74023,28400.0,653,474,-14.59,400,576,11.63,11.00,16.0,21,19,0.29,0.28,-0.09,-24.32,0.23,0.2,0.19,0.23,+0.07,43.75,0.21,0.21,0.5,-0.5,0.01,0.01,0.0,0.07,0.24,0.29,0.35,0.65,1.13,1.08,0.59,0.3,0.24,0.19,0.06,0.0
