Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-06-14,1,CKH,88.3,-1.2,-1.34,500,348,-40.0,257,333,43.53,87.50,15.0,16,15,1.65,1.60,-0.85,-34.69,1.55,1.42,0.43,0.69,+0.35,102.94,0.74,0.75,0.6,-0.39,0.07,0.07,0.0,0.13,1.15,1.6,2.08,5.22,9.64,8.03,3.71,1.15,0.72,0.35,0.0,0.0
2018-06-14,2,CLP,81.25,-0.3,-0.37,500,348,-40.0,257,333,43.53,80.00,15.0,12,11,1.47,1.59,-0.28,-14.97,1.63,1.59,0.30,0.26,+0.04,18.18,0.38,0.47,0.73,-0.25,0.05,0.05,0.0,0.05,1.04,1.51,2.22,5.32,9.38,6.88,2.82,0.53,0.22,0.12,0.0,0.0
2018-06-14,3,HKG,14.86,-0.14,-0.93,500,348,-40.0,257,333,43.53,15.00,39.0,15,14,0.12,0.12,-0.03,-20.0,0.42,0.38,0.15,0.24,+0.10,71.43,0.56,0.54,0.36,-0.65,0.01,0.01,0.0,0.0,0.06,0.12,0.2,0.63,1.35,1.63,0.88,0.34,0.25,0.17,0.02,0.0
2018-06-14,4,WHL,25.5,-0.25,-0.97,500,348,-40.0,257,333,43.53,25.00,14.000000000000002,19,17,0.71,0.69,-0.20,-22.47,0.59,0.57,0.14,0.15,+0.03,25.0,0.09,0.11,0.69,-0.29,0.02,0.02,0.0,0.1,0.53,0.66,0.87,1.78,3.05,2.05,0.85,0.24,0.12,0.09,0.0,0.0
2018-06-14,5,HKB,76.4,-0.25,-0.33,500,348,-40.0,257,333,43.53,77.50,12.0,12,12,0.48,0.36,-0.09,-20.0,0.24,0.25,1.19,1.38,+0.17,14.05,1.34,1.47,0.25,-0.75,0.05,0.05,0.0,0.0,0.16,0.26,0.62,2.79,6.54,8.74,4.92,2.02,1.35,0.95,0.06,0.0
2018-06-14,6,HEH,55.3,-0.65,-1.16,500,348,-40.0,257,333,43.53,55.00,13.0,11,12,1.09,0.67,-0.47,-41.23,0.74,0.66,0.14,0.37,+0.25,208.33,0.44,0.44,0.57,-0.43,0.04,0.04,0.0,0.0,0.39,0.67,1.01,3.07,5.83,5.23,2.47,0.68,0.41,0.17,0.0,0.0
2018-06-14,11,HSB,197.9,-1.2,-0.6,500,348,-40.0,257,333,43.53,197.50,17.0,13,12,2.31,2.30,-0.77,-25.08,3.03,2.64,1.69,1.68,+0.30,21.74,2.62,2.55,0.51,-0.49,0.15,0.15,0.0,0.0,1.38,2.39,3.39,10.31,20.2,19.39,9.5,2.78,1.81,0.83,0.0,0.0
2018-06-14,12,HLD,44.05,-0.65,-1.45,500,348,-40.0,257,333,43.53,44.00,41.0,16,16,0.83,0.62,-0.41,-39.81,1.56,1.41,0.35,0.52,+0.23,79.31,1.51,1.43,0.5,-0.5,0.03,0.03,0.0,0.02,0.4,0.62,0.85,2.28,4.46,4.36,2.17,0.79,0.57,0.35,0.02,0.0
2018-06-14,16,SHK,123.2,-1.7,-1.36,500,348,-40.0,257,333,43.53,122.50,14.000000000000002,15,14,2.00,1.86,-1.45,-43.81,1.85,1.65,0.57,1.01,+0.29,40.28,1.14,1.14,0.56,-0.43,0.09,0.09,0.0,0.08,1.29,1.92,2.54,6.87,13.03,11.62,5.48,1.71,1.11,0.5,0.0,0.0
2018-06-14,17,NWD,11.86,-0.16,-1.33,500,348,-40.0,257,333,43.53,12.00,17.0,22,20,0.29,0.15,-0.08,-34.78,0.1,0.09,0.17,0.27,+0.07,35.0,0.24,0.25,0.39,-0.62,0.01,0.01,0.0,0.02,0.09,0.15,0.21,0.51,1.05,1.33,0.74,0.33,0.27,0.21,0.05,0.0
2018-06-14,19,SWA,83.0,-0.15,-0.18,500,348,-40.0,257,333,43.53,82.50,16.0,16,15,1.40,1.33,-0.10,-6.99,1.37,1.22,0.65,0.73,-0.08,-9.88,0.86,0.85,0.56,-0.43,0.06,0.06,0.0,0.09,0.95,1.38,1.8,4.65,8.8,7.8,3.7,1.21,0.8,0.39,0.0,0.0
2018-06-14,23,BEA,32.0,-0.15,-0.47,500,348,-40.0,257,333,43.53,32.00,18.0,19,20,0.37,0.50,-0.12,-19.35,0.5,0.43,0.45,0.51,+0.04,8.51,0.5,0.48,0.49,-0.51,0.02,0.02,0.0,0.05,0.35,0.52,0.68,1.67,3.2,3.2,1.66,0.7,0.54,0.38,0.08,0.0
2018-06-14,27,GLX,64.85,-0.65,-0.99,500,348,-40.0,257,333,43.53,65.00,26.0,21,21,1.38,1.04,-0.39,-27.27,1.34,1.18,0.96,1.15,+0.19,19.79,1.49,1.43,0.47,-0.53,0.05,0.05,0.0,0.14,0.75,1.08,1.41,3.3,6.34,6.64,3.53,1.55,1.23,0.91,0.21,0.0
2018-06-14,66,MTR,43.6,-0.45,-1.02,500,348,-40.0,257,333,43.53,44.00,17.0,12,13,0.31,0.26,-0.20,-43.48,0.44,0.38,0.60,0.67,+0.25,59.52,0.84,0.85,0.33,-0.66,0.03,0.03,0.0,0.0,0.12,0.25,0.47,1.79,3.96,4.76,2.58,0.97,0.68,0.47,0.02,0.0
2018-06-14,135,KLE,7.04,0.04,0.57,500,348,-40.0,257,333,43.53,7.00,35.0,24,25,0.13,0.16,+0.01,6.67,0.23,0.21,0.16,0.12,-0.01,-7.69,0.19,0.18,0.54,-0.46,0.01,0.01,0.0,0.03,0.13,0.16,0.2,0.42,0.74,0.66,0.35,0.16,0.13,0.09,0.03,0.0
2018-06-14,151,WWC,7.73,-0.12,-1.53,500,348,-40.0,257,333,43.53,7.75,42.0,36,33,0.23,0.21,-0.07,-25.0,0.26,0.24,0.21,0.21,+0.02,10.53,0.28,0.27,0.49,-0.51,0.01,0.01,0.01,0.06,0.19,0.23,0.27,0.44,0.78,0.8,0.46,0.26,0.23,0.19,0.07,0.02
2018-06-14,175,GAH,23.45,-0.4,-1.68,500,348,-40.0,257,333,43.53,23.00,32.0,27,29,0.77,0.76,-0.29,-27.62,0.86,0.81,0.24,0.33,+0.13,65.0,0.41,0.4,0.64,-0.37,0.02,0.02,0.02,0.17,0.64,0.76,0.88,1.69,2.8,1.93,0.92,0.46,0.35,0.23,0.09,0.0
2018-06-14,267,CIT,11.62,-0.1,-0.85,500,348,-40.0,257,333,43.53,11.50,24.0,17,19,0.00,0.14,-0.09,-39.13,0.29,0.27,0.27,0.24,+0.05,26.32,0.17,0.17,0.61,-0.4,0.01,0.01,0.0,0.02,0.17,0.23,0.29,0.7,1.28,1.04,0.49,0.18,0.13,0.07,0.01,0.0
2018-06-14,293,CPA,13.86,0.1,0.73,500,348,-40.0,257,333,43.53,14.00,22.0,21,20,0.00,0.17,+0.06,54.55,0.2,0.17,0.00,0.30,-0.05,-14.29,0.34,0.33,0.4,-0.61,0.01,0.01,0.0,0.02,0.11,0.18,0.25,0.61,1.25,1.53,0.84,0.37,0.31,0.24,0.05,0.0
2018-06-14,358,JXC,11.62,-0.02,-0.17,500,348,-40.0,257,333,43.53,11.50,17.0,21,20,0.17,0.16,-0.04,-20.0,0.22,0.21,0.26,0.25,-0.01,-3.85,0.1,0.11,0.59,-0.4,0.01,0.01,0.0,0.04,0.21,0.27,0.33,0.72,1.28,1.04,0.5,0.19,0.14,0.08,0.01,0.0
2018-06-14,386,CPC,7.28,-0.16,-2.15,500,348,-40.0,257,333,43.53,7.25,45.0,30,29,0.22,0.19,-0.09,-32.14,0.29,0.26,0.09,0.15,+0.06,66.67,0.26,0.25,0.53,-0.47,0.01,0.01,0.0,0.05,0.16,0.2,0.24,0.44,0.76,0.7,0.38,0.2,0.16,0.13,0.04,0.0
2018-06-14,388,HEX,255.6,-2.0,-0.78,500,348,-40.0,257,333,43.53,255.00,15.0,15,16,4.48,3.46,-1.74,-33.46,3.59,3.12,2.23,2.85,+0.39,15.85,2.98,2.92,0.52,-0.48,0.2,0.2,0.0,0.06,2.26,3.56,4.85,13.39,26.17,24.96,12.34,4.42,3.16,1.9,0.1,0.0
2018-06-14,390,CRG,6.25,-0.05,-0.79,500,348,-40.0,257,333,43.53,6.25,18.0,24,27,0.16,0.12,-0.04,-25.0,0.09,0.08,0.08,0.13,+0.03,30.0,0.09,0.09,0.5,-0.5,0.0,0.0,0.0,0.02,0.1,0.13,0.16,0.34,0.63,0.62,0.34,0.17,0.14,0.11,0.03,0.0
2018-06-14,489,DFM,8.91,-0.21,-2.3,500,348,-40.0,257,333,43.53,9.00,25.0,25,23,0.10,0.12,-0.10,-45.45,0.14,0.13,0.00,0.43,+0.15,53.57,0.23,0.23,0.42,-0.59,0.01,0.01,0.0,0.03,0.1,0.15,0.19,0.41,0.8,0.98,0.55,0.26,0.22,0.18,0.04,0.0
