Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-02,2601,CPI,29.5,-0.9,-2.96,27714.56055,27800.0,721,491,-41.48,390,689,97.99,29.00,24.0,33,33,0.00,1.37,-0.53,-27.89,1.09,0.99,0.88,0.84,+0.32,61.54,0.59,0.58,0.58,-0.42,0.03,0.03,0.24,0.64,1.26,1.41,1.56,2.32,3.63,2.69,1.61,1.05,0.91,0.76,0.35,0.18
2018-08-02,2628,CLI,19.0,-0.52,-2.66,27714.56055,27800.0,721,491,-41.48,390,689,97.99,19.00,22.0,21,22,0.51,0.47,-0.36,-43.37,0.5,0.43,0.38,0.47,+0.17,56.67,0.5,0.49,0.49,-0.51,0.02,0.02,0.0,0.11,0.38,0.48,0.58,1.08,1.92,1.9,1.07,0.59,0.5,0.41,0.14,0.03
2018-08-02,2777,RFP,13.6,-0.28,-2.02,27714.56055,27800.0,721,491,-41.48,390,689,97.99,13.50,33.0,40,39,0.00,0.67,-0.23,-25.56,0.59,0.52,0.51,0.54,+0.03,5.88,0.48,0.46,0.54,-0.46,0.01,0.01,0.15,0.34,0.63,0.7,0.77,1.06,1.62,1.4,0.91,0.65,0.58,0.52,0.26,0.15
2018-08-02,2800,TRF,28.4,-0.6,-2.07,27714.56055,27800.0,721,491,-41.48,390,689,97.99,28.00,15.0,20,19,0.82,0.89,-0.34,-27.64,0.7,0.63,0.20,0.43,+0.27,168.75,0.3,0.32,0.59,-0.41,0.03,0.03,0.02,0.2,0.73,0.88,1.02,1.94,3.24,2.44,1.2,0.58,0.44,0.3,0.1,0.0
2018-08-02,2822,CSA,12.7,-0.38,-2.91,27714.56055,27800.0,721,491,-41.48,390,689,97.99,12.50,26.0,25,26,0.59,0.48,-0.24,-33.33,0.49,0.44,0.20,0.27,+0.13,92.86,0.29,0.28,0.58,-0.41,0.01,0.01,0.05,0.15,0.41,0.48,0.54,0.93,1.49,1.12,0.6,0.35,0.29,0.23,0.1,0.02
2018-08-02,2823,A50,12.44,-0.34,-2.66,27714.56055,27800.0,721,491,-41.48,390,689,97.99,12.50,25.0,25,26,0.45,0.33,-0.18,-35.29,0.34,0.29,0.26,0.39,+0.15,62.5,0.4,0.39,0.47,-0.53,0.01,0.01,0.01,0.1,0.28,0.34,0.41,0.68,1.23,1.32,0.79,0.48,0.42,0.36,0.13,0.06
2018-08-02,2828,HCF,110.5,-2.3,-2.04,27714.56055,27800.0,721,491,-41.48,390,689,97.99,110.00,15.0,20,22,0.00,2.88,-1.42,-33.02,2.29,1.95,2.00,2.40,+1.05,77.78,1.78,1.79,0.52,-0.48,0.12,0.12,0.0,0.66,2.33,2.9,3.47,6.64,11.56,10.6,5.81,3.19,2.65,2.12,0.73,0.08
2018-08-02,2888,STC,69.35,-0.95,-1.35,27714.56055,27800.0,721,491,-41.48,390,689,97.99,70.00,22.0,18,18,1.23,1.00,-0.38,-27.54,1.5,1.28,1.91,2.01,+0.48,31.37,2.14,2.14,0.41,-0.59,0.07,0.07,0.0,0.22,0.83,1.18,1.54,3.24,6.3,7.59,4.33,2.16,1.82,1.49,0.42,0.0
2018-08-02,2899,ZJM,2.81,-0.07,-2.43,27714.56055,27800.0,721,491,-41.48,390,689,97.99,2.80,35.0,42,40,0.00,0.14,-0.03,-17.65,0.12,0.11,0.00,0.12,+0.03,33.33,0.11,0.11,0.52,-0.47,0.0,0.0,0.03,0.07,0.13,0.15,0.16,0.22,0.33,0.3,0.2,0.14,0.13,0.12,0.06,0.03
2018-08-02,3188,AMC,39.2,-1.1,-2.73,27714.56055,27800.0,721,491,-41.48,390,689,97.99,39.00,25.0,25,27,0.00,1.23,-0.58,-32.04,1.27,1.11,0.73,1.05,+0.51,94.44,1.06,1.03,0.52,-0.47,0.04,0.04,0.09,0.35,1.07,1.27,1.48,2.49,4.22,3.85,2.16,1.35,1.16,0.97,0.38,0.15
2018-08-02,3323,NBM,8.19,-0.14,-1.68,27714.56055,27800.0,721,491,-41.48,390,689,97.99,8.25,43.0,45,47,0.42,0.39,-0.10,-20.41,0.4,0.35,0.56,0.46,+0.03,6.98,0.46,0.44,0.49,-0.5,0.01,0.01,0.1,0.2,0.37,0.41,0.46,0.63,0.9,0.99,0.69,0.53,0.49,0.45,0.3,0.15
2018-08-02,3328,BCM,5.56,-0.06,-1.07,27714.56055,27800.0,721,491,-41.48,390,689,97.99,5.50,14.000000000000002,18,19,0.17,0.15,-0.04,-21.05,0.12,0.11,0.10,0.09,+0.01,12.5,0.06,0.06,0.57,-0.43,0.01,0.01,0.0,0.03,0.12,0.15,0.18,0.36,0.62,0.5,0.25,0.12,0.1,0.07,0.02,0.0
2018-08-02,3333,EVG,20.1,-0.45,-2.19,27714.56055,27800.0,721,491,-41.48,390,689,97.99,20.00,39.0,55,57,1.41,1.29,-0.21,-14.0,0.98,0.87,1.16,1.20,+0.21,21.21,0.88,0.83,0.53,-0.46,0.02,0.02,0.39,0.84,1.26,1.37,1.48,1.91,2.54,2.32,1.79,1.41,1.32,1.22,0.85,0.45
2018-08-02,3800,PLE,0.67,-0.02,-2.9,27714.56055,27800.0,721,491,-41.48,390,689,97.99,0.65,34.0,53,40,0.00,0.05,-0.01,-16.67,0.04,0.03,0.02,0.02,0.00,0.0,0.02,0.02,0.6,-0.38,0.0,0.0,0.02,0.03,0.05,0.05,0.06,0.07,0.1,0.06,0.04,0.02,0.02,0.02,0.01,0.01
2018-08-02,3888,KSO,17.24,-1.26,-6.81,27714.56055,27800.0,721,491,-41.48,390,689,97.99,17.00,44.0,56,55,1.09,1.21,-0.67,-35.64,1.03,0.93,0.90,0.92,+0.56,155.56,0.79,0.74,0.56,-0.44,0.02,0.02,0.36,0.81,1.18,1.27,1.36,1.73,2.32,1.83,1.41,1.09,1.01,0.93,0.6,0.35
2018-08-02,3968,CMB,29.55,-0.9,-2.96,27714.56055,27800.0,721,491,-41.48,390,689,97.99,30.00,28.999999999999996,34,34,0.95,0.94,-0.33,-25.98,0.81,0.7,0.93,1.35,+0.55,68.75,1.26,1.25,0.44,-0.56,0.03,0.03,0.15,0.35,0.84,0.99,1.14,1.76,2.83,3.55,2.28,1.58,1.44,1.3,0.73,0.32
2018-08-02,3988,XBC,3.61,-0.07,-1.9,27714.56055,27800.0,721,491,-41.48,390,689,97.99,3.60,21.0,18,18,0.105,0.080,-0.042,-34.43,0.1,0.08,0.045,0.066,+0.028,73.68,0.09,0.09,0.51,-0.49,0.0,0.0,0.0,0.02,0.06,0.08,0.1,0.21,0.37,0.35,0.19,0.09,0.07,0.06,0.02,0.0
2018-08-02,6030,CTS,14.88,-0.68,-4.37,27714.56055,27800.0,721,491,-41.48,390,689,97.99,15.00,23.0,29,30,0.65,0.44,-0.41,-48.24,0.36,0.31,0.44,0.55,+0.27,96.43,0.48,0.48,0.46,-0.54,0.02,0.02,0.05,0.15,0.38,0.46,0.54,0.85,1.47,1.66,1.02,0.67,0.6,0.52,0.24,0.11
2018-08-02,6837,HAI,7.48,-0.24,-3.11,27714.56055,27800.0,721,491,-41.48,390,689,97.99,7.50,31.0,34,36,0.00,0.28,-0.14,-33.33,0.27,0.24,0.32,0.31,+0.12,63.16,0.29,0.28,0.49,-0.5,0.01,0.01,0.05,0.1,0.26,0.3,0.33,0.49,0.8,0.82,0.51,0.37,0.33,0.3,0.15,0.08
