Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-11,CKH,90.0,1.44,1.49,13,0.78,0.8,14
2018-06-11,CLP,82.5,0.6,0.6,12,1.2,1.23,12
2018-06-11,HKG,15.5,0.1,0.12,13,0.23,0.26,13
2018-06-11,WHL,26.0,0.0,0.34,20,0.0,0.55,18
2018-06-11,HKB,77.5,0.57,0.68,13,1.3,1.13,12
2018-06-11,HEH,55.0,0.94,0.91,12,0.3,0.35,12
2018-06-11,HSB,200.0,3.86,4.06,13,1.5,1.3,14
2018-06-11,HLD,46.0,0.61,0.57,17,0.85,0.87,18
2018-06-11,SHK,127.5,0.0,1.5,14,1.48,1.7,14
2018-06-11,NWD,12.0,0.35,0.32,24,0.18,0.2,24
2018-06-11,SWA,82.5,1.36,1.19,16,1.17,1.12,15
2018-06-11,BEA,33.0,0.46,0.47,20,0.0,0.73,21
2018-06-11,GLX,65.0,1.38,1.66,24,1.08,1.15,24
2018-06-11,MTR,44.0,0.78,0.65,12,0.37,0.35,13
2018-06-11,KLE,7.25,0.0,0.13,27,0.2,0.21,26
2018-06-11,WWC,7.75,0.38,0.32,39,0.2,0.21,38
2018-06-11,GAH,24.0,0.07,0.82,31,0.53,0.46,29
2018-06-11,CIT,12.0,0.0,0.09,20,0.0,0.43,21
2018-06-11,CPA,13.5,0.45,0.42,21,0.13,0.13,21
2018-06-11,JXC,12.0,0.2,0.17,26,0.38,0.42,24
2018-06-11,CPC,7.5,0.2,0.18,33,0.27,0.24,31
2018-06-11,HEX,260.0,4.6,4.8,18,4.08,3.55,18
2018-06-11,CRG,6.5,0.07,0.09,26,0.0,0.23,27
2018-06-11,DFM,9.25,0.0,0.11,24,0.0,0.49,22
2018-06-11,LIF,3.1,0.08,0.08,31,0.0,0.09,32
2018-06-11,COL,29.0,0.39,0.29,23,1.09,1.0,22
2018-06-11,TCH,410.0,13.1,13.75,23,6.04,4.23,22
2018-06-11,CTC,3.7,0.04,0.05,19,0.0,0.09,23
2018-06-11,CHU,10.5,0.11,0.15,28,0.45,0.41,29
2018-06-11,LNK,72.5,1.53,1.43,17,1.15,1.13,16
2018-06-11,PEC,6.5,0.16,0.13,25,0.23,0.17,27
2018-06-11,CNC,13.0,0.34,0.63,31,0.33,0.17,30
