Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-28,CKH,90.0,0.24,0.24,17,0.73,0.79,17
2018-05-28,CLP,82.5,0.67,0.46,19,0.34,0.48,18
2018-05-28,HKG,17.0,0.0,0.17,22,0.05,0.05,18
2018-05-28,WHL,26.0,0.0,0.09,22,0.36,0.3,24
2018-05-28,HKB,77.5,0.17,0.08,13,0.88,0.7,11
2018-05-28,HEH,55.0,0.26,0.24,14,0.28,0.23,14
2018-05-28,HSB,195.0,0.0,1.64,19,0.8,0.66,18
2018-05-28,HLD,52.5,0.25,0.22,21,0.47,0.45,20
2018-05-28,SHK,125.0,1.25,1.01,19,0.53,0.46,18
2018-05-28,NWD,12.0,0.1,0.13,27,0.13,0.08,30
2018-05-28,SWA,80.0,0.25,0.32,20,0.86,0.74,21
2018-05-28,BEA,33.0,0.0,0.07,21,0.0,0.47,22
2018-05-28,GLX,67.5,1.81,2.91,25,0.2,0.01,27
2018-05-28,MTR,44.0,0.0,0.41,17,0.12,0.12,18
2018-05-28,KLE,7.5,0.0,0.01,31,0.55,0.44,0
2018-05-28,WWC,7.25,0.0,0.07,39,0.0,0.09,34
2018-05-28,GAH,22.0,0.48,0.91,48,0.1,0.03,39
2018-05-28,CIT,11.5,0.0,0.12,21,0.05,0.05,24
2018-05-28,CPA,13.0,0.12,0.29,21,0.0,0.01,22
2018-05-28,JXC,11.5,0.1,0.08,34,0.2,0.15,31
2018-05-28,CPC,7.25,0.06,0.16,50,0.16,0.08,55
2018-05-28,HEX,260.0,1.52,1.44,17,2.2,1.15,16
2018-05-28,CRG,6.25,0.1,0.13,36,0.0,0.02,30
2018-05-28,DFM,9.0,0.14,0.12,29,0.07,0.06,34
2018-05-28,LIF,3.3,0.0,0.01,105,0.06,0.33,0
2018-05-28,COL,26.0,0.8,0.65,30,0.05,0.03,26
2018-05-28,TCH,400.0,6.0,6.3,25,1.61,1.04,24
2018-05-28,CTC,3.7,0.07,0.07,36,0.02,0.01,25
2018-05-28,CHU,11.0,0.12,0.23,36,0.09,0.03,28
2018-05-28,LNK,70.0,0.34,0.42,20,0.32,0.4,19
2018-05-28,PEC,6.0,0.25,0.44,0,0.04,0.01,66
2018-05-28,CNC,13.0,0.05,0.16,41,0.3,0.16,41
2018-05-28,HNP,5.75,0.25,0.14,41,0.0,0.03,42
2018-05-28,ACC,47.0,0.69,1.12,42,0.57,0.22,38
2018-05-28,XCC,8.0,0.12,0.11,22,0.03,0.017,20
2018-05-28,CHT,72.5,0.2,0.13,17,1.03,0.79,15
2018-05-28,LEN,4.2,0.04,0.05,44,0.08,0.07,52
2018-05-28,CTB,5.75,0.0,0.04,25,0.0,0.3,0
2018-05-28,HGN,72.5,0.6,0.63,28,0.9,0.62,30
2018-05-28,CSE,20.0,0.13,0.18,38,0.38,0.27,36
2018-05-28,CRL,29.0,0.2,0.29,30,0.21,0.26,33
2018-05-28,CKP,67.5,0.1,0.04,20,1.48,1.48,25
2018-05-28,YZC,11.0,0.17,0.23,38,0.56,0.42,23
2018-05-28,CRC,9.0,0.08,0.06,24,0.07,0.08,28
2018-05-28,BYD,52.5,0.43,0.32,36,1.25,0.9,35
2018-05-28,XAB,4.1,0.071,0.07,25,0.012,0.007,22
2018-05-28,AIA,70.0,2.38,2.82,27,0.16,0.02,29
2018-05-28,NCL,36.0,0.65,0.4,37,0.44,0.39,36
2018-05-28,PIN,3.7,0.07,0.05,35,0.0,0.02,26
2018-05-28,CDA,2.8,0.0,0.07,37,0.0,0.01,37
2018-05-28,XIC,6.5,0.0,0.142,27,0.007,0.009,25
2018-05-28,CCC,8.5,0.09,0.12,28,0.0,0.05,33
2018-05-28,CGN,2.3,0.0,0.02,59,0.0,0.06,42
2018-05-28,CCE,3.5,0.02,0.02,42,0.0,0.09,53
2018-05-28,SUN,32.0,0.0,0.28,39,0.33,0.46,37
2018-05-28,CCS,4.5,0.0,0.15,48,0.0,0.02,48
2018-05-28,SAN,47.0,0.53,1.39,34,0.37,0.06,30
2018-05-28,COG,16.0,0.24,0.15,37,0.0,0.21,37
2018-05-28,AAC,112.5,4.33,4.47,49,0.9,0.24,43
2018-05-28,GAC,13.5,0.0,0.25,42,0.2,0.12,45
2018-05-28,MGM,22.0,0.8,0.97,38,0.07,0.02,38
2018-05-28,PAI,77.5,0.86,0.87,20,0.25,0.2,19
2018-05-28,MEN,26.0,0.78,0.91,40,0.2,0.04,36
