Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-07-11,1,CKH,84.25,-1.05,-1.23,339,419,-31.87,750,551,47.72,85.00,19.0,19,20,0.87,1.16,-0.50,-30.12,1.22,1.05,2.60,1.93,+0.72,59.5,1.97,1.98,0.41,-0.59,0.07,0.07,0.0,0.15,0.79,1.22,1.65,3.85,7.68,9.17,5.15,2.46,2.04,1.63,0.42,0.0
2018-07-11,2,CLP,86.7,-0.8,-0.91,339,419,-31.87,750,551,47.72,87.50,20.0,14,13,0.80,0.79,-0.38,-32.48,1.33,1.15,1.60,1.50,+0.44,41.51,2.13,2.13,0.37,-0.64,0.07,0.07,0.0,0.0,0.39,0.81,1.25,3.72,7.88,9.47,5.14,2.01,1.51,1.09,0.13,0.0
2018-07-11,3,HKG,15.24,-0.06,-0.39,339,419,-31.87,750,551,47.72,15.00,15.0,14,14,0.00,0.35,-0.04,-10.26,0.34,0.32,0.14,0.10,+0.03,42.86,0.1,0.11,0.67,-0.33,0.01,0.01,0.0,0.04,0.25,0.33,0.45,1.0,1.77,1.28,0.56,0.16,0.09,0.06,0.0,0.0
2018-07-11,4,WHL,25.85,-0.25,-0.96,339,419,-31.87,750,551,47.72,26.00,23.0,20,22,0.00,0.43,-0.17,-28.33,0.52,0.45,0.72,0.60,+0.15,33.33,0.67,0.66,0.44,-0.55,0.02,0.02,0.0,0.07,0.31,0.44,0.57,1.26,2.44,2.73,1.54,0.76,0.64,0.51,0.15,0.0
2018-07-11,5,HKB,72.95,-0.95,-1.29,339,419,-31.87,750,551,47.72,72.50,15.0,15,14,1.20,1.32,-0.75,-36.23,1.28,1.12,1.02,0.75,+0.18,31.58,0.82,0.83,0.55,-0.44,0.07,0.07,0.0,0.13,0.94,1.31,1.68,4.14,7.75,6.84,3.29,1.14,0.78,0.42,0.0,0.0
2018-07-11,6,HEH,57.4,-0.4,-0.69,339,419,-31.87,750,551,47.72,57.50,16.0,15,15,0.66,0.76,-0.23,-23.23,0.84,0.71,0.99,0.84,+0.24,40.0,0.94,0.93,0.46,-0.54,0.05,0.05,0.0,0.04,0.51,0.8,1.1,2.86,5.64,5.84,3.01,1.18,0.9,0.62,0.09,0.0
2018-07-11,11,HSB,198.7,-0.5,-0.25,339,419,-31.87,750,551,47.72,197.50,12.0,17,18,3.37,3.95,-0.49,-11.04,2.93,2.55,3.80,2.79,+0.17,6.49,1.72,1.77,0.55,-0.45,0.18,0.18,0.0,0.53,2.92,3.94,4.95,11.46,21.09,18.67,9.35,3.89,2.92,1.94,0.41,0.0
2018-07-11,12,HLD,42.0,-0.05,-0.12,339,419,-31.87,750,551,47.72,42.00,16.0,18,19,0.62,0.71,-0.06,-7.79,0.66,0.56,0.94,0.72,+0.01,1.41,0.66,0.65,0.49,-0.51,0.04,0.04,0.0,0.1,0.53,0.75,0.96,2.22,4.2,4.2,2.22,0.99,0.79,0.58,0.14,0.0
2018-07-11,16,SHK,118.6,-1.4,-1.17,339,419,-31.87,750,551,47.72,117.50,13.0,16,17,2.59,2.42,-1.18,-32.78,2.08,1.87,1.78,1.33,+0.42,46.15,0.97,1.02,0.58,-0.42,0.11,0.11,0.0,0.31,1.82,2.42,3.02,7.12,12.97,10.76,5.19,2.01,1.43,0.85,0.14,0.0
2018-07-11,17,NWD,10.9,-0.22,-1.98,339,419,-31.87,750,551,47.72,11.00,16.0,21,20,0.00,0.17,-0.11,-39.29,0.12,0.11,0.00,0.25,+0.10,66.67,0.22,0.23,0.42,-0.59,0.01,0.01,0.0,0.03,0.12,0.18,0.23,0.51,0.99,1.19,0.67,0.32,0.27,0.21,0.06,0.0
