Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-22,CKH,85.0,0.62,0.8,20,1.46,0.93,19
2018-06-22,CLP,80.0,0.58,0.69,14,0.6,0.44,13
2018-06-22,HKG,15.0,0.0,0.09,15,0.15,0.13,12
2018-06-22,WHL,26.0,0.18,0.32,19,0.0,0.23,20
2018-06-22,HKB,75.0,0.26,0.32,14,1.4,0.87,13
2018-06-22,HEH,55.0,0.17,0.21,13,0.86,0.62,14
2018-06-22,HSB,192.5,2.23,3.16,18,1.54,0.8,17
2018-06-22,HLD,42.0,0.72,0.88,20,0.4,0.17,20
2018-06-22,SHK,122.5,0.48,0.68,15,2.0,1.31,15
2018-06-22,NWD,11.5,0.08,0.08,27,0.25,0.28,27
2018-06-22,SWA,85.0,1.15,0.97,17,0.72,0.57,17
2018-06-22,BEA,31.0,0.0,1.01,20,0.4,0.09,24
2018-06-22,GLX,62.5,1.59,1.57,25,0.85,0.42,27
2018-06-22,MTR,42.0,1.16,1.55,24,0.15,0.05,20
2018-06-22,KLE,7.0,0.0,0.05,23,0.15,0.12,20
2018-06-22,WWC,7.25,0.0,0.26,42,0.12,0.08,40
2018-06-22,GAH,22.0,0.22,0.24,33,0.6,0.51,30
2018-06-22,CIT,11.0,0.0,0.2,25,0.1,0.09,23
2018-06-22,CPA,13.0,0.0,0.19,23,0.0,0.12,22
2018-06-22,JXC,10.5,0.08,0.11,25,0.32,0.16,24
2018-06-22,CPC,7.0,0.21,0.16,36,0.09,0.11,37
2018-06-22,HEX,245.0,1.8,1.65,22,4.15,4.31,21
2018-06-22,CRG,6.25,0.0,0.04,32,0.0,0.2,29
2018-06-22,DFM,8.75,0.0,0.15,20,0.28,0.22,22
2018-06-22,LIF,3.0,0.05,0.04,25,0.05,0.04,26
2018-06-22,COL,27.0,0.3,0.36,31,0.67,0.48,29
2018-06-22,TCH,400.0,3.7,3.45,22,7.55,5.69,21
2018-06-22,CTC,3.5,0.0,0.05,27,0.04,0.05,28
2018-06-22,CHU,9.75,0.12,0.16,27,0.13,0.11,25
2018-06-22,LNK,70.0,0.5,0.6,16,0.6,0.59,16
2018-06-22,PEC,5.75,0.1,0.09,36,0.14,0.13,37
2018-06-22,CNC,12.5,0.28,0.16,36,0.22,0.3,33
2018-06-22,HNP,5.25,0.11,0.15,36,0.11,0.06,36
2018-06-22,ACC,47.0,1.4,1.07,44,1.13,0.99,41
2018-06-22,XCC,7.5,0.037,0.042,23,0.167,0.158,22
2018-06-22,CHT,67.5,1.78,1.46,19,0.22,0.23,19
2018-06-22,LEN,4.2,0.03,0.06,25,0.08,0.05,25
2018-06-22,CTB,5.0,0.0,0.1,22,0.03,0.03,22
2018-06-22,HGN,75.0,2.01,3.78,32,0.96,0.13,28
2018-06-22,CSE,21.0,0.17,0.21,29,1.3,1.31,0
2018-06-22,CRL,28.0,0.36,0.31,35,1.09,0.72,32
2018-06-22,CKP,65.0,0.5,0.32,16,0.81,0.82,15
2018-06-22,YZC,11.0,0.21,0.38,46,0.31,0.16,43
2018-06-22,CRC,8.25,0.09,0.11,28,0.0,0.11,23
2018-06-22,BYD,48.0,1.04,1.24,30,0.68,0.48,33
