Date,Stock Code,Option Code,Closing,Change,Change(%),"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-06-28,1,CKH,82.9,0.25,0.3,69,0,-100.0,104,0,-100.0,82.50,17.0,0,0,0.65,0.40,-0.16,-28.57,0.4,0,0.30,0.00,-0.43,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.4,1.23,4.55,8.69,7.89,3.75,0.43,0.0,0.0,0.0,0.0
2018-06-28,2,CLP,84.55,1.1,1.32,69,0,-100.0,104,0,-100.0,85.00,17.0,0,0,0.02,0.00,-0.03,-100.0,0.0,0,0.00,0.45,-1.15,-71.88,0.45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,3.78,8.01,8.91,4.68,1.3,0.45,0.0,0.0,0.0
2018-06-28,3,HKG,15.08,-0.06,-0.4,69,0,-100.0,104,0,-100.0,15.00,41.0,0,0,0.04,0.08,-0.08,-50.0,0.08,0,0.00,0.00,-0.03,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.08,0.23,0.83,1.59,1.43,0.67,0.07,0.0,0.0,0.0,0.0
2018-06-28,4,WHL,25.4,-0.2,-0.78,69,0,-100.0,104,0,-100.0,25.00,23.0,0,0,0.43,0.40,-0.21,-34.43,0.4,0,0.05,0.00,-0.01,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.15,0.4,0.65,1.67,2.94,2.14,0.87,0.0,0.0,0.0,0.0,0.0
2018-06-28,5,HKB,72.9,0.4,0.55,69,0,-100.0,104,0,-100.0,72.50,14.000000000000002,0,0,0.50,0.40,+0.04,11.11,0.4,0,0.16,0.00,-0.34,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.4,1.13,4.05,7.69,6.89,3.25,0.33,0.0,0.0,0.0,0.0
2018-06-28,6,HEH,54.9,0.65,1.2,69,0,-100.0,104,0,-100.0,55.00,15.0,0,0,0.05,0.00,-0.04,-100.0,0.0,0,0.42,0.10,-0.68,-87.18,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.45,2.65,5.39,5.59,2.85,0.65,0.1,0.0,0.0,0.0
2018-06-28,11,HSB,196.5,0.1,0.05,69,0,-100.0,104,0,-100.0,197.50,15.0,0,0,0.09,0.00,-0.76,-100.0,0.0,0,2.18,1.00,-0.93,-48.19,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.97,8.83,18.65,20.65,10.83,2.97,1.0,0.0,0.0,0.0
2018-06-28,12,HLD,41.9,-0.2,-0.48,69,0,-100.0,104,0,-100.0,42.00,41.0,0,0,0.00,0.00,-0.28,-100.0,0.0,0,0.07,0.10,-0.09,-47.37,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.32,1.99,4.09,4.29,2.2,0.52,0.1,0.0,0.0,0.0
2018-06-28,16,SHK,118.6,-0.4,-0.34,69,0,-100.0,104,0,-100.0,117.50,14.000000000000002,0,0,1.32,1.10,-0.67,-37.85,1.1,0,0.18,0.00,-0.32,-100.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.1,2.29,7.03,12.96,10.76,4.83,0.09,0.0,0.0,0.0,0.0
2018-06-28,17,NWD,10.94,0.0,0.0,69,0,-100.0,104,0,-100.0,11.00,20.0,0,0,0.03,0.00,-0.03,-100.0,0.0,0,0.10,0.06,-0.04,-40.0,0.06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05,0.49,1.03,1.15,0.61,0.17,0.06,0.0,0.0,0.0
