Date,Stock Code,Option Code,Closing,Change,Change(%),HSI Price,HSI Strike,"Open(HSIo,C)","Settle(HSIo,C)","Change(HSIo,C%)","Open(HSIo,P)","Settle(HSIo,P)","Change(HSIo,P%)",Strike,SV,IV(C),IV(P),Open(C),Settle(C),Change(C),Change(C%),"T-Price(tree,C)","T-Price(BS,C)",Open(P),Settle(P),Change(P),Change(P%),"T-Price(tree,P)","T-Price(BS,P)",Delta(C),Delta(P),Vega(C),Vega(P),P(-10%C),P(-5%C),P(-1%C),P(0%C),P(1%C),P(5%C),P(10%C),P(-10%P),P(-5%P),P(-1%P),P(0%P),P(1%P),P(5%P),P(10%P)
2018-08-27,175,GAH,17.5,1.14,6.97,28271.26953,28200.0,81,221,612.9,302,174,-72.85,17.50,53.0,44,46,0.12,0.28,+0.25,833.33,0.37,0.33,0.80,0.29,-0.87,-75.0,0.37,0.34,0.5,-0.49,0.01,0.01,0.0,0.04,0.21,0.3,0.39,0.92,1.75,1.75,0.92,0.4,0.32,0.23,0.05,0.0
2018-08-27,267,CIT,11.2,0.3,2.75,28271.26953,28200.0,81,221,612.9,302,174,-72.85,11.00,20.0,39,45,0.00,0.28,+0.17,154.55,0.22,0.21,0.10,0.10,-0.12,-54.55,0.02,0.02,0.7,-0.32,0.0,0.0,0.0,0.04,0.21,0.27,0.36,0.76,1.32,0.92,0.41,0.15,0.1,0.06,0.01,0.0
2018-08-27,293,CPA,11.86,-0.04,-0.34,28271.26953,28200.0,81,221,612.9,302,174,-72.85,12.00,28.999999999999996,32,29,0.00,0.08,0.00,0.0,0.07,0.07,0.00,0.21,+0.04,23.53,0.21,0.21,0.34,-0.67,0.0,0.0,0.0,0.0,0.04,0.08,0.14,0.47,1.05,1.33,0.73,0.29,0.21,0.15,0.01,0.0
2018-08-27,358,JXC,9.29,0.18,1.98,28271.26953,28200.0,81,221,612.9,302,174,-72.85,9.25,25.0,44,47,0.18,0.17,+0.06,54.55,0.11,0.1,0.00,0.14,-0.10,-41.67,0.07,0.07,0.55,-0.45,0.0,0.0,0.0,0.02,0.13,0.18,0.23,0.52,0.97,0.89,0.45,0.2,0.15,0.11,0.02,0.0
2018-08-27,386,CPC,7.9,0.38,5.05,28271.26953,28200.0,81,221,612.9,302,174,-72.85,8.00,27.0,31,35,0.03,0.05,+0.04,400.0,0.04,0.04,0.21,0.16,-0.32,-66.67,0.14,0.14,0.33,-0.65,0.0,0.0,0.0,0.0,0.03,0.05,0.09,0.31,0.69,0.89,0.5,0.21,0.16,0.12,0.02,0.0
2018-08-27,388,HEX,226.0,4.6,2.08,28271.26953,28200.0,81,221,612.9,302,174,-72.85,225.00,20.0,18,19,1.10,2.10,+1.33,172.73,2.28,2.14,1.90,1.14,-3.09,-73.05,1.27,1.22,0.6,-0.4,0.08,0.08,0.0,0.0,0.96,2.1,3.66,12.3,23.6,21.6,10.3,2.3,1.18,0.44,0.0,0.0
2018-08-27,390,CRG,6.56,0.11,1.71,28271.26953,28200.0,81,221,612.9,302,174,-72.85,6.50,26.0,32,32,0.05,0.11,+0.02,22.22,0.1,0.09,0.06,0.05,-0.10,-66.67,0.04,0.04,0.63,-0.37,0.0,0.0,0.0,0.01,0.08,0.11,0.15,0.39,0.72,0.6,0.27,0.08,0.05,0.03,0.0,0.0
2018-08-27,489,DFM,7.9,0.39,5.19,28271.26953,28200.0,81,221,612.9,302,174,-72.85,8.00,33.0,60,64,0.15,0.13,+0.09,225.0,0.05,0.05,0.00,0.24,-0.28,-53.85,0.15,0.15,0.42,-0.58,0.0,0.0,0.0,0.03,0.1,0.14,0.18,0.35,0.7,0.89,0.53,0.29,0.25,0.21,0.07,0.02
2018-08-27,494,LIF,2.4,0.01,0.42,28271.26953,28200.0,81,221,612.9,302,174,-72.85,2.40,66.0,68,69,0.00,0.06,-0.01,-14.29,0.06,0.06,0.06,0.06,-0.01,-14.29,0.06,0.06,0.51,-0.49,0.0,0.0,0.0,0.02,0.05,0.06,0.08,0.14,0.24,0.24,0.14,0.08,0.06,0.05,0.02,0.0
2018-08-27,688,COL,25.35,0.9,3.68,28271.26953,28200.0,81,221,612.9,302,174,-72.85,25.00,30.0,35,38,0.27,0.53,+0.39,278.57,0.47,0.48,0.38,0.20,-0.51,-71.83,0.12,0.14,0.67,-0.34,0.01,0.01,0.0,0.05,0.39,0.52,0.7,1.62,2.89,2.18,0.99,0.33,0.2,0.11,0.0,0.0
2018-08-27,700,TCH,361.0,7.0,1.98,28271.26953,28200.0,81,221,612.9,302,174,-72.85,360.00,38.0,25,27,3.80,3.89,+1.93,98.47,5.91,5.43,5.60,3.06,-4.79,-61.02,4.9,4.55,0.55,-0.46,0.13,0.13,0.0,0.0,2.22,4.04,5.86,19.05,37.1,35.1,17.05,5.1,3.32,1.53,0.0,0.0
2018-08-27,728,CTC,3.84,0.02,0.52,28271.26953,28200.0,81,221,612.9,302,174,-72.85,3.80,24.0,26,26,0.00,0.06,+0.01,20.0,0.06,0.06,0.00,0.02,-0.02,-50.0,0.02,0.02,0.67,-0.33,0.0,0.0,0.0,0.0,0.04,0.06,0.09,0.23,0.42,0.34,0.15,0.04,0.02,0.01,0.0,0.0
2018-08-27,753,AIR,7.13,0.2,2.89,28271.26953,28200.0,81,221,612.9,302,174,-72.85,7.25,50.0,74,74,0.14,0.14,+0.07,100.0,0.08,0.08,0.00,0.26,-0.12,-31.58,0.2,0.2,0.41,-0.59,0.0,0.0,0.0,0.04,0.11,0.15,0.19,0.33,0.63,0.83,0.52,0.3,0.27,0.23,0.1,0.04
2018-08-27,762,CHU,9.32,0.05,0.54,28271.26953,28200.0,81,221,612.9,302,174,-72.85,9.25,23.0,32,33,0.15,0.15,+0.01,7.14,0.12,0.12,0.10,0.08,-0.05,-38.46,0.05,0.05,0.6,-0.4,0.0,0.0,0.0,0.01,0.1,0.15,0.2,0.54,1.0,0.86,0.41,0.13,0.09,0.04,0.0,0.0
2018-08-27,788,XTW,1.25,0.0,0.0,28271.26953,28200.0,81,221,612.9,302,174,-72.85,1.25,18.0,24,22,0.000,0.011,-0.005,-31.25,0.01,0.01,0.000,0.010,-0.004,-28.57,0.01,0.01,0.5,-0.5,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.06,0.13,0.12,0.06,0.02,0.01,0.0,0.0,0.0
2018-08-27,823,LNK,77.55,0.85,1.11,28271.26953,28200.0,81,221,612.9,302,174,-72.85,77.50,16.0,20,19,0.48,0.61,+0.26,74.29,0.52,0.47,0.53,0.51,-0.58,-53.21,0.47,0.44,0.51,-0.49,0.03,0.03,0.0,0.0,0.24,0.63,1.03,3.93,7.81,7.7,3.83,0.94,0.55,0.19,0.0,0.0
2018-08-27,857,PEC,6.01,0.21,3.62,28271.26953,28200.0,81,221,612.9,302,174,-72.85,6.00,28.000000000000004,34,34,0.03,0.08,+0.05,166.67,0.07,0.06,0.15,0.07,-0.14,-66.67,0.06,0.06,0.52,-0.48,0.0,0.0,0.0,0.0,0.05,0.09,0.12,0.31,0.61,0.59,0.29,0.1,0.08,0.05,0.0,0.0
2018-08-27,883,CNC,13.62,0.28,2.1,28271.26953,28200.0,81,221,612.9,302,174,-72.85,13.50,32.0,30,31,0.25,0.22,+0.10,83.33,0.23,0.22,0.14,0.10,-0.17,-62.96,0.11,0.1,0.63,-0.38,0.0,0.0,0.0,0.01,0.15,0.22,0.3,0.8,1.48,1.24,0.57,0.17,0.1,0.05,0.0,0.0
2018-08-27,902,HNP,5.2,0.1,1.96,28271.26953,28200.0,81,221,612.9,302,174,-72.85,5.25,33.0,38,38,0.07,0.05,+0.01,25.0,0.04,0.04,0.10,0.10,-0.10,-50.0,0.09,0.09,0.39,-0.61,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.22,0.47,0.57,0.31,0.13,0.1,0.08,0.01,0.0
2018-08-27,914,ACC,49.75,1.1,2.26,28271.26953,28200.0,81,221,612.9,302,174,-72.85,50.00,38.0,40,42,0.59,0.61,+0.25,69.44,0.61,0.55,1.06,0.90,-0.86,-48.86,0.86,0.82,0.45,-0.55,0.02,0.02,0.0,0.04,0.41,0.66,0.91,2.36,4.73,5.23,2.8,1.19,0.95,0.7,0.14,0.0
2018-08-27,939,XCC,7.11,0.2,2.89,28271.26953,28200.0,81,221,612.9,302,174,-72.85,7.00,17.0,29,31,0.075,0.144,+0.095,193.88,0.12,0.12,0.093,0.036,-0.104,-74.29,0.01,0.01,0.72,-0.29,0.0,0.0,0.0,0.01,0.1,0.14,0.2,0.47,0.82,0.6,0.26,0.07,0.03,0.02,0.0,0.0
2018-08-27,941,CHT,74.0,1.1,1.51,28271.26953,28200.0,81,221,612.9,302,174,-72.85,75.00,18.0,20,23,0.15,0.18,+0.09,100.0,0.13,0.13,3.40,2.84,-0.96,-25.26,1.13,1.15,0.23,-0.74,0.02,0.02,0.0,0.0,0.07,0.17,0.46,2.7,6.4,8.4,4.7,1.86,1.21,0.81,0.01,0.0
2018-08-27,992,LEN,5.09,0.09,1.8,28271.26953,28200.0,81,221,612.9,302,174,-72.85,5.00,32.0,41,42,0.18,0.13,+0.06,85.71,0.11,0.11,0.03,0.04,-0.03,-42.86,0.02,0.02,0.69,-0.32,0.0,0.0,0.0,0.02,0.1,0.13,0.16,0.34,0.6,0.42,0.18,0.06,0.04,0.02,0.0,0.0
2018-08-27,998,CTB,4.97,0.13,2.69,28271.26953,28200.0,81,221,612.9,302,174,-72.85,5.00,21.0,35,30,0.05,0.05,+0.03,150.0,0.03,0.02,0.07,0.07,-0.11,-61.11,0.06,0.06,0.43,-0.59,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.23,0.47,0.53,0.28,0.1,0.07,0.05,0.0,0.0
2018-08-27,1044,HGN,69.95,1.8,2.64,28271.26953,28200.0,81,221,612.9,302,174,-72.85,70.00,28.000000000000004,34,36,0.77,0.85,+0.52,157.58,0.74,0.67,0.94,0.94,-1.15,-55.02,0.79,0.74,0.49,-0.51,0.03,0.03,0.0,0.01,0.55,0.91,1.26,3.5,6.95,7.04,3.59,1.36,1.01,0.67,0.08,0.0
2018-08-27,1088,CSE,17.06,-0.04,-0.23,28271.26953,28200.0,81,221,612.9,302,174,-72.85,17.00,24.0,36,35,0.14,0.26,-0.12,-31.58,0.19,0.18,0.19,0.19,-0.07,-26.92,0.13,0.12,0.55,-0.45,0.01,0.01,0.0,0.02,0.18,0.27,0.36,0.92,1.77,1.65,0.81,0.29,0.2,0.12,0.01,0.0
2018-08-27,1093,CSP,20.65,0.73,3.66,28271.26953,28200.0,81,221,612.9,302,174,-72.85,21.00,54.0,50,50,0.08,0.23,+0.15,187.5,0.27,0.26,1.00,0.58,-0.57,-49.57,0.62,0.61,0.36,-0.64,0.01,0.01,0.0,0.03,0.13,0.23,0.34,0.81,1.72,2.41,1.41,0.69,0.58,0.48,0.12,0.0
2018-08-27,1099,SNP,36.8,0.05,0.14,28271.26953,28200.0,81,221,612.9,302,174,-72.85,37.00,16.0,38,37,0.74,0.42,-0.24,-36.36,0.13,0.12,0.58,0.61,-0.30,-32.97,0.33,0.33,0.44,-0.56,0.01,0.01,0.0,0.01,0.26,0.45,0.64,1.72,3.48,3.88,2.05,0.82,0.64,0.45,0.07,0.0
2018-08-27,1109,CRL,27.9,0.85,3.14,28271.26953,28200.0,81,221,612.9,302,174,-72.85,28.00,41.0,51,53,0.60,0.47,+0.25,113.64,0.4,0.36,0.52,0.59,-0.58,-49.57,0.5,0.47,0.48,-0.52,0.01,0.01,0.0,0.09,0.37,0.51,0.65,1.42,2.69,2.89,1.59,0.77,0.63,0.49,0.14,0.0
2018-08-27,1113,CKP,56.25,0.75,1.35,28271.26953,28200.0,81,221,612.9,302,174,-72.85,55.00,18.0,22,18,1.07,1.33,+0.45,51.14,1.29,1.27,0.13,0.04,-0.29,-87.88,0.04,0.04,0.87,-0.09,0.01,0.01,0.0,0.04,0.84,1.33,1.83,4.06,6.88,4.38,1.56,0.11,0.04,0.0,0.0,0.0
2018-08-27,1171,YZC,9.27,-0.12,-1.28,28271.26953,28200.0,81,221,612.9,302,174,-72.85,9.25,40.0,50,50,0.30,0.18,-0.14,-43.75,0.16,0.14,0.10,0.16,-0.03,-15.79,0.14,0.13,0.52,-0.47,0.0,0.0,0.0,0.03,0.14,0.19,0.24,0.52,0.95,0.91,0.48,0.22,0.17,0.13,0.03,0.0
2018-08-27,1186,CRC,9.07,0.17,1.91,28271.26953,28200.0,81,221,612.9,302,174,-72.85,9.00,36.0,37,40,0.13,0.16,+0.05,45.45,0.16,0.15,0.16,0.10,-0.12,-54.55,0.09,0.09,0.59,-0.41,0.0,0.0,0.0,0.02,0.12,0.17,0.21,0.53,0.98,0.84,0.4,0.15,0.11,0.06,0.01,0.0
2018-08-27,1211,BYD,49.55,2.15,4.54,28271.26953,28200.0,81,221,612.9,302,174,-72.85,50.00,51.0,54,57,0.55,0.77,+0.50,185.19,0.77,0.7,1.40,1.27,-1.59,-55.59,1.22,1.17,0.43,-0.56,0.02,0.02,0.0,0.15,0.58,0.83,1.08,2.32,4.51,5.41,3.1,1.58,1.34,1.1,0.32,0.02
2018-08-27,1288,XAB,3.81,0.09,2.42,28271.26953,28200.0,81,221,612.9,302,174,-72.85,3.80,16.0,25,27,0.022,0.041,+0.026,173.33,0.03,0.03,0.042,0.033,-0.057,-63.33,0.02,0.02,0.54,-0.46,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.2,0.39,0.37,0.18,0.05,0.04,0.02,0.0,0.0
2018-08-27,1299,AIA,67.45,1.3,1.97,28271.26953,28200.0,81,221,612.9,302,174,-72.85,67.50,24.0,27,29,0.56,0.64,+0.29,82.86,0.6,0.54,1.36,0.73,-0.97,-57.06,0.65,0.61,0.49,-0.51,0.02,0.02,0.0,0.0,0.35,0.69,1.03,3.32,6.7,6.79,3.42,1.13,0.79,0.46,0.0,0.0
2018-08-27,1336,NCL,35.7,0.85,2.44,28271.26953,28200.0,81,221,612.9,302,174,-72.85,36.00,37.0,55,53,0.73,0.58,+0.27,87.1,0.37,0.34,0.76,0.85,-0.55,-39.29,0.67,0.65,0.44,-0.56,0.01,0.01,0.0,0.12,0.44,0.62,0.81,1.7,3.27,3.87,2.19,1.07,0.9,0.72,0.2,0.0
2018-08-27,1339,PIN,3.45,0.07,2.07,28271.26953,28200.0,81,221,612.9,302,174,-72.85,3.50,28.000000000000004,31,41,0.00,0.02,0.00,0.0,0.01,0.02,0.05,0.08,-0.06,-42.86,0.06,0.07,0.3,-0.65,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.13,0.3,0.39,0.22,0.1,0.08,0.06,0.01,0.0
2018-08-27,1359,CDA,2.14,0.06,2.88,28271.26953,28200.0,81,221,612.9,302,174,-72.85,2.10,23.0,61,47,0.05,0.07,+0.04,133.33,0.04,0.04,0.02,0.02,-0.02,-50.0,0.0,0.0,0.64,-0.32,0.0,0.0,0.0,0.02,0.06,0.07,0.08,0.15,0.25,0.17,0.08,0.03,0.02,0.01,0.0,0.0
2018-08-27,1398,XIC,5.88,0.15,2.62,28271.26953,28200.0,81,221,612.9,302,174,-72.85,6.00,15.0,24,26,0.007,0.013,+0.011,550.0,0.0,0.0,0.175,0.136,-0.135,-49.82,0.12,0.12,0.18,-0.8,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.18,0.47,0.71,0.41,0.19,0.14,0.09,0.01,0.0
2018-08-27,1658,XPB,4.66,0.12,2.64,28271.26953,28200.0,81,221,612.9,302,174,-72.85,4.70,27.0,54,50,0.081,0.074,+0.040,117.65,0.03,0.03,0.000,0.107,-0.085,-44.27,0.07,0.07,0.44,-0.57,0.0,0.0,0.0,0.01,0.06,0.08,0.1,0.22,0.43,0.51,0.28,0.13,0.11,0.09,0.02,0.0
2018-08-27,1800,CCC,7.84,0.16,2.08,28271.26953,28200.0,81,221,612.9,302,174,-72.85,7.75,27.0,49,53,0.19,0.19,+0.07,58.33,0.13,0.13,0.12,0.11,-0.08,-42.11,0.04,0.04,0.61,-0.4,0.0,0.0,0.0,0.04,0.16,0.19,0.23,0.5,0.87,0.69,0.34,0.16,0.12,0.08,0.02,0.0
2018-08-27,1810,MIU,17.32,0.28,1.64,28271.26953,28200.0,81,221,612.9,302,174,-72.85,17.50,47.0,47,51,0.26,0.22,+0.02,10.0,0.23,0.21,0.55,0.42,-0.21,-33.33,0.41,0.4,0.41,-0.58,0.01,0.01,0.0,0.03,0.14,0.23,0.32,0.76,1.55,1.91,1.09,0.52,0.44,0.35,0.09,0.0
2018-08-27,1816,CGN,1.88,0.03,1.62,28271.26953,28200.0,81,221,612.9,302,174,-72.85,1.90,22.0,42,42,0.00,0.02,+0.01,100.0,0.01,0.01,0.00,0.04,-0.02,-33.33,0.03,0.03,0.39,-0.61,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.08,0.17,0.21,0.11,0.05,0.04,0.03,0.01,0.0
2018-08-27,1898,CCE,3.34,0.01,0.3,28271.26953,28200.0,81,221,612.9,302,174,-72.85,3.30,35.0,30,30,0.07,0.06,0.00,0.0,0.07,0.06,0.00,0.02,-0.02,-50.0,0.02,0.02,0.67,-0.33,0.0,0.0,0.0,0.0,0.04,0.06,0.08,0.21,0.37,0.29,0.13,0.04,0.02,0.01,0.0,0.0
2018-08-27,1918,SUN,26.45,1.65,6.65,28271.26953,28200.0,81,221,612.9,302,174,-72.85,26.00,75.0,60,64,0.40,0.83,+0.64,336.84,0.99,0.95,0.72,0.41,-1.01,-71.13,0.54,0.51,0.63,-0.37,0.01,0.01,0.02,0.19,0.71,0.84,0.98,1.87,3.1,2.23,1.08,0.56,0.43,0.3,0.12,0.0
2018-08-27,1919,CCS,3.28,0.04,1.23,28271.26953,28200.0,81,221,612.9,302,174,-72.85,3.30,33.0,32,33,0.00,0.03,0.00,0.0,0.03,0.03,0.00,0.05,-0.04,-44.44,0.05,0.05,0.42,-0.58,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.15,0.31,0.35,0.18,0.07,0.05,0.04,0.0,0.0
2018-08-27,1928,SAN,38.8,1.15,3.05,28271.26953,28200.0,81,221,612.9,302,174,-72.85,39.00,33.0,34,34,0.36,0.39,+0.23,143.75,0.41,0.37,0.88,0.59,-0.96,-61.94,0.61,0.58,0.44,-0.56,0.01,0.01,0.0,0.0,0.22,0.42,0.62,1.79,3.68,4.08,2.14,0.81,0.62,0.43,0.05,0.0
2018-08-27,1988,MSB,5.78,0.14,2.48,28271.26953,28200.0,81,221,612.9,302,174,-72.85,5.75,17.0,35,30,0.08,0.09,+0.06,200.0,0.05,0.05,0.00,0.05,-0.09,-64.29,0.02,0.02,0.57,-0.42,0.0,0.0,0.0,0.01,0.06,0.09,0.12,0.32,0.61,0.55,0.26,0.08,0.05,0.02,0.0,0.0
2018-08-27,2007,COG,12.14,0.3,2.53,28271.26953,28200.0,81,221,612.9,302,174,-72.85,12.00,59.0,50,53,0.27,0.30,+0.12,66.67,0.35,0.33,0.21,0.17,-0.17,-50.0,0.21,0.19,0.61,-0.4,0.0,0.0,0.0,0.06,0.25,0.31,0.37,0.78,1.35,1.07,0.53,0.24,0.18,0.12,0.04,0.0
2018-08-27,2018,AAC,85.0,0.35,0.41,28271.26953,28200.0,81,221,612.9,302,174,-72.85,85.00,48.0,66,68,2.30,2.04,+0.97,90.65,1.61,1.46,2.58,2.10,-1.58,-42.93,1.61,1.49,0.51,-0.49,0.03,0.03,0.0,0.54,1.77,2.2,2.64,4.85,8.59,8.51,4.82,2.68,2.27,1.85,0.63,0.13
2018-08-27,2202,VNK,26.5,1.05,4.13,28271.26953,28200.0,81,221,612.9,302,174,-72.85,26.00,47.0,55,59,1.20,0.82,+0.47,134.29,0.74,0.74,0.00,0.35,-0.53,-60.23,0.24,0.25,0.66,-0.35,0.01,0.01,0.0,0.17,0.68,0.82,0.95,1.89,3.15,2.17,1.02,0.49,0.36,0.23,0.08,0.0
2018-08-27,2238,GAC,7.7,0.49,6.8,28271.26953,28200.0,81,221,612.9,302,174,-72.85,7.75,41.0,58,62,0.04,0.14,+0.11,366.67,0.1,0.09,0.26,0.20,-0.37,-64.91,0.15,0.14,0.46,-0.54,0.0,0.0,0.0,0.03,0.11,0.15,0.19,0.38,0.72,0.82,0.47,0.25,0.21,0.18,0.05,0.01
2018-08-27,2282,MGM,15.22,0.42,2.84,28271.26953,28200.0,81,221,612.9,302,174,-72.85,15.00,45.0,46,46,0.00,0.38,+0.18,90.0,0.38,0.37,0.00,0.16,-0.26,-61.9,0.16,0.15,0.64,-0.36,0.01,0.01,0.0,0.07,0.31,0.38,0.46,1.0,1.74,1.3,0.61,0.24,0.16,0.09,0.02,0.0
2018-08-27,2318,PAI,75.55,1.75,2.37,28271.26953,28200.0,81,221,612.9,302,174,-72.85,75.00,25.0,29,27,0.85,1.11,+0.75,208.33,1.0,0.96,0.68,0.51,-1.06,-67.52,0.45,0.44,0.61,-0.38,0.03,0.03,0.0,0.01,0.75,1.13,1.57,4.33,8.11,7.0,3.23,0.9,0.52,0.24,0.0,0.0
